# extracted from jaksch_zoller_pulses.agr
#  t [ns]   E [MHz]
0.080016003 0
0.24004801 0
0.40008002 0
0.56011202 0
0.72014403 0
0.88017604 0
1.040208 0
1.20024 0
1.3602721 0
1.5203041 0
1.6803361 0
1.8403681 0
2.0004001 0
2.1604321 0
2.3204641 0
2.4804961 0
2.6405281 0
2.8005601 0
2.9605921 0
3.1206241 0
3.2806561 0
3.4406881 0
3.6007201 0
3.7607522 0
3.9207842 0
4.0808162 0
4.2408482 0
4.4008802 0
4.5609122 0
4.7209442 0
4.8809762 0
5.0410082 0
5.2010402 0
5.3610722 0
5.5211042 0
5.6811362 0
5.8411682 0
6.0012002 0
6.1612322 0
6.3212643 0
6.4812963 0
6.6413283 0
6.8013603 0
6.9613923 0
7.1214243 0
7.2814563 0
7.4414883 0
7.6015203 0
7.7615523 0
7.9215843 0
8.0816163 0
8.2416483 0
8.4016803 0
8.5617123 0
8.7217443 0
8.8817764 0
9.0418084 0
9.2018404 0
9.3618724 0
9.5219044 0
9.6819364 0
9.8419684 0
10.002 0
10.162032 0
10.322064 0
10.482096 0
10.642128 0
10.80216 0
10.962192 0
11.122224 0
11.282256 0
11.442288 0
11.60232 0
11.762352 0
11.922384 0
12.082416 0
12.242448 0
12.40248 0
12.562513 0
12.722545 0
12.882577 0
13.042609 0
13.202641 0
13.362673 0
13.522705 0
13.682737 0
13.842769 0
14.002801 0
14.162833 0
14.322865 0
14.482897 0
14.642929 0
14.802961 0
14.962993 0
15.123025 0
15.283057 0
15.443089 0
15.603121 0
15.763153 0
15.923185 0
16.083217 0
16.243249 0
16.403281 0
16.563313 0
16.723345 0
16.883377 0
17.043409 0
17.203441 0
17.363473 0
17.523505 0
17.683537 0
17.843569 0
18.003601 0
18.163633 0
18.323665 0
18.483697 0
18.643729 0
18.803761 0
18.963793 0
19.123825 0
19.283857 0
19.443889 0
19.603921 0
19.763953 0
19.923985 0
20.084017 0
20.244049 0
20.404081 0
20.564113 0
20.724145 0
20.884177 0
21.044209 0
21.204241 0
21.364273 0
21.524305 0
21.684337 0
21.844369 0
22.004401 0
22.164433 0
22.324465 0
22.484497 0
22.644529 0
22.804561 0
22.964593 0
23.124625 0
23.284657 0
23.444689 0
23.604721 0
23.764753 0
23.924785 0
24.084817 0
24.244849 0
24.404881 0
24.564913 0
24.724945 0
24.884977 0
25.045009 0
25.205041 0
25.365073 0
25.525105 0
25.685137 0
25.845169 0
26.005201 0
26.165233 0
26.325265 0
26.485297 0
26.645329 0
26.805361 0
26.965393 0
27.125425 0
27.285457 0
27.445489 0
27.605521 0
27.765553 0
27.925585 0
28.085617 0
28.245649 0
28.405681 0
28.565713 0
28.725745 0
28.885777 0
29.045809 0
29.205841 0
29.365873 0
29.525905 0
29.685937 0
29.845969 0
30.006001 0
30.166033 0
30.326065 0
30.486097 0
30.646129 0
30.806161 0
30.966193 0
31.126225 0
31.286257 0
31.446289 0
31.606321 0
31.766353 0
31.926385 0
32.086417 0
32.246449 0
32.406481 0
32.566513 0
32.726545 0
32.886577 0
33.046609 0
33.206641 0
33.366673 0
33.526705 0
33.686737 0
33.846769 0
34.006801 0
34.166833 0
34.326865 0
34.486897 0
34.646929 0
34.806961 0
34.966993 0
35.127025 0
35.287057 0
35.447089 0
35.607121 0
35.767153 0
35.927185 0
36.087217 0
36.247249 0
36.407281 0
36.567313 0
36.727345 0
36.887377 0
37.047409 0
37.207441 0
37.367473 0
37.527506 0
37.687538 0
37.84757 0
38.007602 0
38.167634 0
38.327666 0
38.487698 0
38.64773 0
38.807762 0
38.967794 0
39.127826 0
39.287858 0
39.44789 0
39.607922 0
39.767954 0
39.927986 0
40.088018 0
40.24805 0
40.408082 0
40.568114 0
40.728146 0
40.888178 0
41.04821 0
41.208242 0
41.368274 0
41.528306 0
41.688338 0
41.84837 0
42.008402 0
42.168434 0
42.328466 0
42.488498 0
42.64853 0
42.808562 0
42.968594 0
43.128626 0
43.288658 0
43.44869 0
43.608722 0
43.768754 0
43.928786 0
44.088818 0
44.24885 0
44.408882 0
44.568914 0
44.728946 0
44.888978 0
45.04901 0
45.209042 0
45.369074 0
45.529106 0
45.689138 0
45.84917 0
46.009202 0
46.169234 0
46.329266 0
46.489298 0
46.64933 0
46.809362 0
46.969394 0
47.129426 0
47.289458 0
47.44949 0
47.609522 0
47.769554 0
47.929586 0
48.089618 0
48.24965 0
48.409682 0
48.569714 0
48.729746 0
48.889778 0
49.04981 0
49.209842 0
49.369874 0
49.529906 0
49.689938 0
49.84997 0
50.010002 3.981742e-08
50.170034 1.1507244e-05
50.330066 4.3361309e-05
50.490098 9.5602297e-05
50.65013 0.00016823067
50.810162 0.00026124709
50.970194 0.00037465238
51.130226 0.00050844755
51.290258 0.0006626338
51.45029 0.00083721251
51.610322 0.0010321852
51.770354 0.0012475537
51.930386 0.0014833199
52.090418 0.0017394859
52.25045 0.002016054
52.410482 0.0023130266
52.570514 0.0026304064
52.730546 0.0029681963
52.890578 0.0033263992
53.05061 0.0037050184
53.210642 0.0041040572
53.370674 0.0045235192
53.530706 0.0049634082
53.690738 0.0054237281
53.85077 0.0059044829
54.010802 0.006405677
54.170834 0.0069273149
54.330866 0.0074694011
54.490898 0.0080319406
54.65093 0.0086149384
54.810962 0.0092183996
54.970994 0.0098423296
55.131026 0.010486734
55.291058 0.011151619
55.45109 0.011836989
55.611122 0.012542852
55.771154 0.013269213
55.931186 0.014016079
56.091218 0.014783457
56.25125 0.015571353
56.411282 0.016379774
56.571314 0.017208728
56.731346 0.018058222
