# population in each left-qubit level over  time for $\ket{\Psi(t=0)} = \ket{10}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5
       0.000000  3.32163E-03  9.96678E-01  1.04006E-30  1.21414E-30  9.54204E-31  3.65778E-31
       0.100050  3.32163E-03  9.96678E-01  8.06001E-19  1.18775E-30  1.03042E-30  3.13325E-31
       0.200100  3.32163E-03  9.96678E-01  1.07467E-16  1.18411E-30  1.05507E-30  2.90800E-31
       0.300150  3.32163E-03  9.96678E-01  2.14198E-15  2.79743E-30  1.04112E-30  3.14107E-31
       0.400200  3.32163E-03  9.96678E-01  1.71902E-14  1.02342E-28  9.66869E-31  3.63802E-31
       0.500250  3.32163E-03  9.96678E-01  8.09694E-14  2.17015E-27  1.02231E-30  3.10966E-31
       0.600300  3.32163E-03  9.96678E-01  2.69318E-13  2.33748E-26  1.04838E-30  2.90149E-31
       0.700350  3.32163E-03  9.96678E-01  7.06226E-13  1.58404E-25  1.04343E-30  3.19487E-31
       0.800400  3.32163E-03  9.96678E-01  1.57492E-12  7.84309E-25  9.83330E-31  3.63425E-31
       0.900450  3.32163E-03  9.96678E-01  3.15621E-12  3.15057E-24  1.03132E-30  3.07159E-31
       1.000500  3.32163E-03  9.96678E-01  5.89834E-12  1.10060E-23  1.03356E-30  2.88148E-31
       1.100550  3.32163E-03  9.96678E-01  1.04804E-11  3.47142E-23  1.02622E-30  3.27704E-31
       1.200600  3.32163E-03  9.96678E-01  1.78203E-11  1.00184E-22  9.86616E-31  3.61580E-31
       1.300650  3.32163E-03  9.96678E-01  2.90363E-11  2.65495E-22  1.05436E-30  3.03363E-31
       1.400700  3.32163E-03  9.96678E-01  4.54467E-11  6.49681E-22  1.03471E-30  2.88705E-31
       1.500750  3.32163E-03  9.96678E-01  6.86960E-11  1.48402E-21  1.00576E-30  3.35074E-31
       1.600800  3.32163E-03  9.96678E-01  1.00977E-10  3.20661E-21  1.11094E-30  3.53211E-31
       1.700850  3.32163E-03  9.96678E-01  1.45185E-10  6.62849E-21  1.05208E-30  2.98475E-31
       1.800900  3.32163E-03  9.96678E-01  2.04863E-10  1.31928E-20  1.79984E-30  2.93565E-31
       1.900950  3.32163E-03  9.96678E-01  2.83982E-10  2.53374E-20  1.54765E-30  3.45095E-31
       2.001001  3.32163E-03  9.96678E-01  3.86843E-10  4.69962E-20  4.69136E-30  3.43888E-31
       2.101051  3.32163E-03  9.96678E-01  5.18332E-10  8.43588E-20  6.95125E-30  2.94526E-31
       2.201101  3.32163E-03  9.96678E-01  6.84466E-10  1.47102E-19  1.77979E-29  2.99702E-31
       2.301151  3.32163E-03  9.96678E-01  8.92793E-10  2.50278E-19  3.60445E-29  3.49563E-31
       2.401201  3.32163E-03  9.96678E-01  1.15227E-09  4.16861E-19  7.51791E-29  3.34087E-31
