#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       1.400700   7.7009176874292322E-07  -1.4563101213136558E-06   4.1470594319692466E-12  -3.5262886360909462E-12  -7.9691712298571504E-01   6.0408864201940560E-01  -3.2268682110058682E-06   8.2413796746521268E-07
       1.500750   1.8182922679800006E-06  -5.5877562267608775E-07   2.2585214948245280E-12   6.7930470276644783E-12  -2.4367467830111428E-01  -9.6985701703689109E-01   3.6634815495384962E-06  -9.2362945983956028E-07
       1.600800   1.9058146976079859E-06   1.0158262434362405E-06  -9.2391944789271818E-12  -5.5599665496619544E-13   9.8780751745982753E-01   1.5568006437978807E-01  -4.1515582368043365E-06   1.0542437213002244E-06
       1.700850   6.8540694323611861E-07   2.3215842984644688E-06   5.1150941121624882E-12  -1.0646480225195987E-11  -5.3015612689042402E-01   8.4790001988247454E-01   4.7031626415077713E-06  -1.2027081831296455E-06
       1.800900  -1.3251852276588683E-06   2.3457539767471597E-06   9.8909283541281923E-12   1.1181784664859862E-11  -5.7249264487292895E-01  -8.1990982362418152E-01  -5.3213267638495952E-06   1.3514050586090735E-06
       1.900950  -2.8987883322957878E-06   7.4121878237828570E-07  -1.7797336521185869E-11   5.8190926036094659E-12   9.7863664922398896E-01  -2.0559726636366024E-01   5.9991228691908888E-06  -1.4838433871759379E-06
       2.001001  -2.8201739566138804E-06  -1.7547982205450149E-06   2.2501011470721366E-12  -2.3186773681627137E-11  -1.9415386945257807E-01   9.8097103723567614E-01  -6.7217896914177860E-06   1.5897856809967030E-06
       2.101051  -7.6721679511279692E-07  -3.6000252925845685E-06   2.5046320920041332E-11   1.3967250966917533E-11  -8.2653994141280118E-01  -5.6287795526374795E-01   7.4712603560716993E-06  -1.6684574564690418E-06
       2.201101   2.2609155075238114E-06  -3.3725140393802425E-06  -2.7644102285062644E-11   2.1197262695116237E-11   8.4165050764164295E-01  -5.4002245101342716E-01  -8.2317038568296721E-06   1.7288556799564255E-06
       2.301151   4.3747328610815239E-06  -8.0431826003197362E-07  -1.0353792476158752E-11  -4.0404995321763337E-11   1.6720591291590869E-01   9.8592188016636351E-01   8.9943811848048348E-06  -1.7870615684321161E-06
       2.401201   3.9457023711575672E-06   2.7992984143545684E-06   4.8752262643558808E-11   7.3220487832592607E-12  -9.7263658489473770E-01  -2.3233118253601567E-01  -9.7603273229101176E-06   1.8613815870404095E-06
       2.501251   7.9347015749678796E-07   5.1715909137506856E-06  -3.0045197232930754E-11   4.9290259374057399E-11   5.9474022998091580E-01  -8.0391770829919440E-01   1.0540036861116389E-05  -1.9668063144453875E-06
       2.601301  -3.4251113011603902E-06   4.4821220097021627E-06  -3.9368891827096242E-11  -5.4529530196800735E-11   5.0672762781379932E-01   8.6210592984688639E-01  -1.1350249614736089E-05   2.1104859741967739E-06
       2.701351  -6.0384501520192695E-06   6.7563593443902528E-07   7.6225128639584305E-11  -1.7619846554017826E-11  -9.9170152861683925E-01   1.2855924832915697E-01   1.2208821705504006E-05  -2.2896097421015690E-06
       2.801401  -5.0235797289781763E-06  -4.1929474061225279E-06  -1.5465934088965128E-11   8.9644050862980329E-11   2.7015367326333484E-01  -9.6281683079755942E-01  -1.3129254521803770E-05   2.4923389927358063E-06
       2.901451  -4.9178267404860628E-07  -7.0223959269951669E-06  -8.8998653932637062E-11  -5.6857926353237609E-11   7.8006782148733067E-01   6.2569423611461628E-01   1.4116558861366896E-05  -2.7015083749822689E-06
       3.001501   5.0568567994835028E-06  -5.6114093232047196E-06   1.0047081569486416E-10  -6.9423406259816467E-11  -8.8124477130877132E-01   4.7265899987191246E-01  -1.5165722220936186E-05   2.8999600485306917E-06
       3.101551   8.0698154022008721E-06  -2.8300046551380423E-07   2.8733855138990405E-11   1.3736091430960329E-10  -8.9716307230164424E-02  -9.9596667517873683E-01   1.6263249127330629E-05  -3.0758757205376674E-06
       3.201601   6.1865774236621046E-06   5.9702446037899329E-06  -1.5708016311288819E-10  -3.0832101628741615E-11   9.5152668284239295E-01   3.0756352206581089E-01  -1.7391302274489432E-05   3.2264717960237598E-06
       3.301651  -9.3780739694205721E-09   9.1263360671538625E-06   1.0173787333422890E-10  -1.5010403163484565E-10  -6.5569260125085183E-01   7.5502664017201027E-01   1.8533174878574641E-05  -3.3589247905254286E-06
       3.401701  -6.9857714730862062E-06   6.6896596811039219E-06   1.1061657319288987E-10   1.7175820488102289E-10  -4.3786857700994336E-01  -8.9903767230323173E-01  -1.9678416539666942E-05   3.4882432968759141E-06
       3.501751  -1.0236767449849488E-05  -4.4379036079397529E-07  -2.2604110250235010E-10   3.8670532813249447E-11   9.9871066422366039E-01  -5.0736450311880149E-02   2.0826041126157188E-05  -3.6327389204020075E-06
       3.601801  -7.1608190091066126E-06  -8.1553885447716223E-06   5.8945057168635628E-11  -2.4995869610244803E-10  -3.4450349188482532E-01   9.3878325783883809E-01  -2.1984833209560600E-05   3.8084847026851038E-06
       3.701851   9.7845686997966577E-07  -1.1445178140565958E-05   2.3193514296637741E-10   1.6915799316841174E-10  -7.2883232801022690E-01  -6.8468934944394411E-01   2.3170659101135852E-05  -4.0244599686453279E-06
       3.801901   9.4303752050382436E-06  -7.6399179045917627E-06  -2.7398265774192243E-10   1.6581366574924816E-10   9.1545726040523379E-01  -4.0240948460375514E-01  -2.4401606867999317E-05   4.2798700883875127E-06
       3.901951   1.2694976350226911E-05   1.5712626134763708E-06  -5.2790707054254163E-11  -3.5250743296577625E-10   1.1679290332247752E-02   9.9992910241546851E-01   2.5692445295641225E-05  -4.5644628614288324E-06
       4.002001   8.0666329578537364E-06   1.0761247540187217E-05   3.8364064876283965E-10   9.7022816863967520E-11  -9.2460585162701447E-01  -3.8091699463185380E-01  -2.7050100559987183E-05   4.8617445287750006E-06
       4.102051  -2.2796389808086417E-06   1.3928861673115875E-05  -2.6385441054266323E-10   3.4994438770363789E-10   7.1263994988941537E-01  -7.0152480050116950E-01   2.8471537362805510E-05  -5.1541094527659078E-06
       4.202101  -1.2197669286449096E-05   8.3804390206298655E-06  -2.4239742938553244E-10  -4.1932624213203429E-10   3.6633589729105842E-01   9.3047817434684743E-01  -2.9944694124961153E-05   5.4283108142788905E-06
       4.302151  -1.5188779695967003E-05  -3.1605785939506916E-06   5.3021415903631297E-10  -6.4963337172759678E-11  -9.9961985492762806E-01  -2.7395376986006199E-02   3.1452185520672842E-05  -5.6795951288965953E-06
       4.402201  -8.6205945181625498E-06  -1.3788497947038978E-05  -1.6285437581808893E-10   5.6483750315861059E-10   4.1674815224227330E-01  -9.0901590928221432E-01  -3.2976637226446940E-05   5.9132330301381216E-06
       4.502251   4.1706517533716589E-06  -1.6516012084545843E-05  -5.0065823362088757E-10  -4.0702168024875363E-10   6.7314567479535403E-01   7.3950136079173712E-01   3.4506017355715855E-05  -6.1429770196565844E-06
       4.602301   1.5481834603497644E-05  -8.8262605359214433E-06   6.2385689496291530E-10  -3.3085440116764619E-10  -9.4407708462138906E-01   3.2970297692656031E-01  -3.6037330067585826E-05   6.3869190132535814E-06
       4.702351   1.7851270564154959E-05   5.2658917298850307E-06   6.7945770429282681E-11   7.6762706434363448E-10   6.6427636854650515E-02  -9.9778304057028100E-01   3.7577538963330525E-05  -6.6620176802876707E-06
       4.802401   8.9366220173125389E-06   1.7224944429535577E-05  -7.9894256661827701E-10  -2.5625680050156419E-10   8.9203699657778013E-01   4.5194185259110642E-01  -3.9141437175684221E-05   6.9789733865318107E-06
       4.902451  -6.5016805418707045E-06   1.9134661477993762E-05   5.9393141273178518E-10  -6.9235193272954021E-10  -7.6523206913897046E-01   6.4373822286335214E-01   4.0747117137641690E-05  -7.3390219801202000E-06
       5.002501  -1.9064179407820244E-05   8.8908774439521314E-06   4.4239808431184580E-10   8.8694863779881228E-10  -2.9256681537820900E-01  -9.5623271183181990E-01  -4.2410428905441960E-05   7.7336303796764017E-06
       5.102551  -2.0405652228543972E-05  -7.9327690772609785E-06  -1.0746322217508597E-09   6.7850793126350561E-11   9.9442102698299628E-01   1.0535751389416680E-01   4.4140125996336880E-05  -8.1471872884590471E-06
       5.202601  -8.7282281451619506E-06  -2.1045037253972899E-05   3.8660218949770897E-10  -1.1036114192647384E-09  -4.8644380045815655E-01   8.7369477391571548E-01  -4.5935186919924119E-05   8.5618641134822979E-06
       5.302651   9.5133004659904284E-06  -2.1703173730363122E-05   9.3927282097949760E-10   8.5272860994578537E-10  -6.1334732913672951E-01  -7.8979212705195734E-01   4.7785133554571120E-05  -8.9631558296720306E-06
       5.402701   2.3112225397772534E-05  -8.4880015649550754E-06  -1.2467643584201937E-09   5.7684161353793728E-10   9.6692584394483405E-01  -2.5498438292600351E-01  -4.9673248745961326E-05   9.3444030756677568E-06
       5.502751   2.2965727627481906E-05   1.1196702030266472E-05  -4.8730850084333088E-11  -1.4832187318625234E-09  -1.4412502507360578E-01   9.8953842737864905E-01   5.1581706661815150E-05  -9.7089091068075910E-06
       5.602801   8.1097771957622028E-06   2.5209594860132519E-05   1.4922108999837480E-09   5.7518915151655303E-10  -8.5401697414801492E-01  -5.2020056424341021E-01  -5.3497043027331663E-05   1.0069002603702550E-05
       5.702851  -1.3035577031568421E-05   2.4131362547763993E-05  -1.1958822473956410E-09   1.2361225151108490E-09   8.1314318607459402E-01  -5.8201945353817430E-01   5.5414288170794913E-05  -1.0442333676750477E-05
       5.802901  -2.7380075064295815E-05   7.5333788986637097E-06  -7.2117106817565224E-10  -1.7006769447575065E-09   2.1701348242429980E-01   9.7613935407131414E-01  -5.7338495771022988E-05   1.0846538652279713E-05
       5.902951  -2.5237650217051461E-05  -1.5081732976919899E-05   1.9826007710554983E-09  -1.1975533412145190E-12  -9.8314210026615334E-01  -1.8267022764407950E-01   5.9283198629513073E-05  -1.1293909319864268E-05
       6.003002  -6.7988642764939767E-06  -2.9665746771261841E-05  -8.2668869839930270E-10   1.9597116394931557E-09   5.5315961937937508E-01  -8.3303338526700510E-01  -6.1266264905021265E-05   1.1787700944508776E-05
       6.103052   1.7286215858879010E-05  -2.6321799075886806E-05  -1.5916560899137400E-09  -1.6334523247896193E-09   5.4980260039886342E-01   8.3524853051179571E-01   6.3304425211767952E-05  -1.2321210925565421E-05
       6.203102   3.2007922454879457E-05  -5.9466493182700946E-06   2.2751569413170802E-09  -8.9177645302973563E-10  -9.8385821991807054E-01   1.7871270930037061E-01  -6.5408148461071122E-05   1.2879910552329781E-05
       6.303152   2.7320774634007732E-05   1.9599211354027287E-05  -6.6863885522100430E-11   2.6147301494111597E-09   2.2093326241769379E-01  -9.7524115329733130E-01   6.7578437396764379E-05  -1.3445976285791529E-05
       6.403202   4.9176375432146801E-06   3.4347094218514862E-05  -2.5470012487982530E-09  -1.1539492712070443E-09   8.1077583902341022E-01   5.8526938928951955E-01  -6.9806526222880892E-05   1.4003831353705498E-05
       6.503252  -2.2069943633736334E-05   2.8171285654075282E-05   2.1954521950418027E-09  -2.0235940267204766E-09  -8.5607311120469032E-01   5.1674629401090233E-01   7.2076572989914555E-05  -1.4544998715574503E-05
       6.603302  -3.6722879690056502E-05   3.6532117281963196E-06   1.0719523198775283E-09   2.9989867429691675E-09  -1.4014141750947470E-01  -9.9006954669774239E-01  -7.4370521271258154E-05   1.5070777589440857E-05
       6.703352  -2.8909766372518489E-05  -2.4746714667164132E-05  -3.3879691899163511E-09  -1.9788802801262717E-10   9.6584695301808510E-01   2.5885439314023406E-01   7.6673640607658990E-05  -1.5591922999546751E-05
       6.803402  -2.1952182786382014E-06  -3.9174109731790645E-05   1.6029141798601376E-09  -3.2377540995498499E-09  -6.1647928544589348E-01   7.8727820667915571E-01  -7.8979047115916465E-05   1.6125426626877813E-05
       6.903452   2.7576953981338392E-05  -2.9572499637131843E-05   2.5053207104372421E-09   2.9127765251851789E-09  -4.8290156101577203E-01  -8.7558358164888472E-01   8.1289818338345967E-05  -1.6689385926506405E-05
       7.003502   4.1638927865864332E-05  -5.8609034979274218E-07  -3.8866422857886107E-09   1.2457020282918146E-09   9.9476259512616616E-01  -1.0135969062114851E-01  -8.3618053984122278E-05   1.7297534562987921E-05
       7.103552   3.0095750799344508E-05   3.0507131313982235E-05   3.8796281638664443E-10  -4.3142232581533380E-09  -2.9637404339967982E-01   9.5497314144428924E-01   8.5981170550552389E-05  -1.7955111027269247E-05
       7.203602  -1.2310204130035347E-06   4.4054752195309290E-05   4.0543484576549549E-09   2.1603993819591105E-09  -7.6257640210149424E-01  -6.4673974807428170E-01  -8.8396565844889552E-05   1.8657332014775537E-05
       7.303652  -3.3582662130739470E-05   3.0415761374289336E-05  -3.7840977192005187E-09   3.0660208295840707E-09   8.9374833785299035E-01  -4.4832091938904411E-01   9.0876289164966672E-05  -1.9390938557132995E-05
       7.403702  -4.6458229546933404E-05  -3.3122562964763259E-06  -1.4277585795498954E-09  -4.9606085524012133E-09   6.2428317540007161E-02   9.9792881578304049E-01  -9.3423351134078305E-05   2.0138340847808449E-05
       7.503752  -3.0568731959760174E-05  -3.6847960585779927E-05   5.4298092445892454E-09   6.5926253085130115E-10  -9.4263566066445925E-01  -3.3343283190337347E-01   9.6030804470633393E-05  -2.0883091003718446E-05
       7.603802   5.6130807469811555E-06  -4.8885338270687520E-05  -2.8887063088789411E-09   5.0211411903311465E-09   6.7600228885117220E-01  -7.3670839312098080E-01  -9.8683877438361257E-05   2.1615005911355283E-05
       7.703852   4.0246510572671009E-05  -3.0590952870995897E-05  -3.6973684088351111E-09  -4.8892278350920471E-09   4.1305837423820668E-01   9.1053756374756767E-01   1.0136450582701833E-04  -2.2333369618479213E-05
       7.803902   5.1271510270873763E-05   8.0881596578829306E-06   6.2839014981080910E-09  -1.5796085799514407E-09  -9.9956189170275023E-01   2.3408772011619693E-02  -1.0405687398777166E-04   2.3047233539234105E-05
       7.903952   3.0418953024025726E-05   4.3720791534913583E-05  -1.0554315260299929E-09   6.7590757227287135E-09   3.6997160802866585E-01  -9.2885278675603911E-01   1.0675226612507399E-04  -2.3772722514609226E-05
       8.004002  -1.0791226112529019E-05   5.3551606108792553E-05  -6.1285648066816689E-09  -3.8088570058353310E-09   7.0971422132631468E-01   7.0421953807080717E-01  -1.0945174055096299E-04   2.4528172714695257E-05
       8.104052  -4.7312188230643966E-05   2.9989497924387987E-05   6.2187709686661874E-09  -4.3794341460581809E-09  -9.2592328442081084E-01   3.7716941936148529E-01   1.1216580708172289E-04  -2.5328592058087417E-05
       8.204102  -5.5759872100496832E-05  -1.3775100789053677E-05   1.6901746855389754E-09   7.8347104515846810E-09   1.5636805942950929E-02  -9.9965779058708759E-01  -1.1491120655289269E-04   2.6181141481984933E-05
       8.304152  -2.9339565447754976E-05  -5.1061059795373180E-05  -8.2949637263129983E-09  -1.5819559256308180E-09   9.1364517331107120E-01   4.0593148959115849E-01   1.1770577985278395E-04  -2.7083022372728766E-05
       8.404202   1.6991739458042904E-05  -5.7930058041996118E-05   4.9430370300390658E-09  -7.3954825163119464E-09  -7.3134529777892432E-01   6.8163602980692040E-01  -1.2056299955288411E-04   2.8022417744415893E-05
       8.504252   5.4906839521014344E-05  -2.8506481605607094E-05   5.1406494798802993E-09   7.8300481116261311E-09  -3.4071104375002487E-01  -9.3987942819137149E-01   1.2348784059735985E-04  -2.8982198518809269E-05
       8.604302   5.9995566911318532E-05   2.0392121451578995E-05  -9.6976492097028411E-09   1.7667432402040245E-09   9.9821482744922829E-01   5.4645627677833673E-02  -1.2647525592437896E-04   2.9945258553620112E-05
       8.704352   2.7428087631914436E-05   5.8787974918134034E-05   2.2703563994086462E-09  -1.0114095781374455E-08  -4.4125390430011724E-01   8.9703590527925181E-01   1.2951172422821924E-04  -3.0899842774901532E-05
       8.804402  -2.4026107645371095E-05   6.1889441484446131E-05   8.8510260301544186E-09   6.3482572167788964E-09  -6.5251809907190572E-01  -7.5733460300002853E-01  -1.3257939520379430E-04   3.1843234953821413E-05
       8.904452  -6.2741836344824153E-05   2.6042738479810254E-05  -9.7693639549562006E-09   5.9482337631810989E-09   9.5238189996881328E-01  -3.0374174220955796E-01   1.3566156130995951E-04  -3.2782674636394592E-05
       9.004502  -6.3644315838650266E-05  -2.7942472865763386E-05  -1.7359852756693162E-09  -1.1877689439637740E-08  -9.3554274720481986E-02   9.9523373961514150E-01  -1.3874777846996532E-04   3.3733222263749395E-05
       9.104552  -2.4389260456413195E-05  -6.6804804291539557E-05   1.2179995416763956E-08   3.1948198487771751E-09  -8.7905056369081858E-01  -4.7588063769018663E-01   1.4183706583948658E-04  -3.4713227143955993E-05
       9.204602   3.2088985104593854E-05  -6.5292547292855862E-05  -8.0727266676960951E-09   1.0447369025445852E-08   7.8214379361116448E-01  -6.2240689006839800E-01  -1.4493820376564769E-04   3.5738787806526377E-05
       9.304652   7.0912407698647332E-05  -2.2507089414378719E-05  -6.7773810877649887E-09  -1.2063269213408168E-08   2.6632152782307511E-01   9.6340866735849373E-01   1.4806703873504937E-04  -3.6818903100451896E-05
       9.404702   6.6766401126418259E-05   3.6412303762538224E-05   1.4404828651073953E-08  -1.6052198463685496E-09  -9.9071777413202955E-01  -1.3229872133705625E-01  -1.5124162169089222E-04   3.7952800531519619E-05
       9.504752   2.0336461890762932E-05   7.4999278670351326E-05  -4.3393079207990071E-09   1.4542202048453690E-08   5.0975388971041358E-01  -8.5971730022982229E-01   1.5447667027586258E-04  -3.9130260758204403E-05
       9.604802  -4.0957824320752554E-05   6.7998046163887961E-05  -1.2238385515075945E-08  -1.0125503498159549E-08   5.9135109285130183E-01   8.0573059831484750E-01  -1.5777905272214784E-04   4.0334838572451404E-05
       9.704852  -7.9099050633834402E-05   1.7818409693094870E-05   1.4757449758734387E-08  -7.6463469974100140E-09  -9.7293986046475389E-01   2.2851194485999074E-01   1.6114567778135509E-04  -4.1548992720964591E-05
       9.804902  -6.9019487890844734E-05  -4.5769726789716858E-05   1.3242301964179468E-09   1.7336342628820889E-08   1.7081436226807167E-01  -9.8467278836503702E-01  -1.6456443736299482E-04   4.2759551802342143E-05
       9.904952  -1.4994684302638276E-05  -8.3244465457253853E-05  -1.7226049421961709E-08  -5.8177044848228832E-09   8.3906692213559719E-01   5.4281634177625548E-01   1.6801791263159038E-04  -4.3961840568966518E-05
      10.005003   5.0791101716708992E-05  -6.9862713225775250E-05   1.2639546664514056E-08  -1.4191665998614100E-08  -8.2805423297998471E-01   5.5940168040841010E-01  -1.7148870714673770E-04   4.5161201778964519E-05
      10.105053   8.7367563356355766E-05  -1.1907894415214248E-05   8.4802346247622729E-09   1.7949540201400715E-08  -1.9037608006265849E-01  -9.8095788741883627E-01   1.7496477193031305E-04  -4.6371447293134044E-05
      10.205103   7.0459920838024712E-05   5.5963860575771329E-05  -2.0708297477842197E-08   8.2129951190640361E-10   9.7710736444142821E-01   2.0903604904417955E-01  -1.7844308996882210E-04   4.7610713544388533E-05
      10.305153   8.5017307050323145E-06   9.1399651921867452E-05   7.6590806735027384E-09  -2.0222109044579217E-08  -5.7501123786352126E-01   8.1713298608061302E-01   1.8193059075471445E-04  -4.8895992190601690E-05
      10.405203  -6.1328556073908687E-05   7.0743522315673362E-05   1.6289298145587272E-08   1.5599493788723273E-08  -5.2661196469933647E-01  -8.4907551574091367E-01  -1.8544201475329509E-04   5.0238012774458428E-05
      10.505253  -9.5371179287314885E-05   4.7209516434919908E-06  -2.1614479780648899E-08   9.2728550883831862E-09   9.8744756617443841E-01  -1.5197856897822953E-01   1.8899538274876995E-04  -5.1638046124701453E-05
      10.605303  -7.0746038670289535E-05  -6.6924450437092165E-05  -8.5199471609731553E-11  -2.4523950111973725E-08  -2.4689813746138786E-01   9.6803293654939493E-01  -1.9260645919996782E-04   5.3087608234947903E-05
      10.705353  -6.1125442313759195E-07  -9.9311861893092824E-05   2.3566883087383639E-08   9.9171017335641931E-09  -7.9395189932094101E-01  -6.0628248103287175E-01   1.9628390696981081E-04  -5.4571155073704932E-05
      10.805403   7.2689707916749724E-05  -7.0500255673376140E-05  -1.9120083986565173E-08   1.8565986533748691E-08   8.6875699932422168E-01  -4.9303765314891534E-01  -2.0002661863881421E-04   5.6070941875025351E-05
      10.905453   1.0315094329740732E-04   3.7805916738677586E-06  -1.0012175617008998E-08  -2.5900544139978443E-08   1.1338559561876900E-01   9.9239627264017438E-01   2.0382404217745228E-04  -5.7572557028901138E-05
      11.005503   6.9939514756045131E-05   7.8561319461778342E-05   2.8902279694542621E-08   9.5589153346203860E-10  -9.5746393095493820E-01  -2.8433454824104704E-01  -2.0765940070743738E-04   5.9069434089380055E-05
      11.105553  -8.5064722521063674E-06   1.0681717645476104E-04  -1.2687923219012465E-08   2.7294853171058731E-08   6.3657474797093905E-01  -7.6956302737481919E-01   2.1151481890453418E-04  -6.0564958914620903E-05
      11.205603  -8.4574881650144730E-05   6.8997715676022517E-05  -2.0964271856688255E-08  -2.3262702751949971E-08   4.5873690355755792E-01   8.8706312332168480E-01  -2.1537678425547846E-04   6.2071526370414292E-05
      11.305653  -1.1033865072765281E-04  -1.3616955751169525E-05   3.0798303787479830E-08  -1.0592362581236109E-08  -9.9579410681094682E-01   7.4664881944431230E-02   2.1924026897099795E-04  -6.3606836234842426E-05
      11.405703  -6.7709151386805081E-05  -9.0764687963437100E-05  -2.3985478802765474E-09   3.3778857795943584E-08   3.2127884491698233E-01  -9.4541791814494647E-01  -2.2311024919344767E-04   6.5188564210005701E-05
      11.505753   1.9061502653749393E-05  -1.1374293991012027E-04  -3.1339617805395403E-08  -1.6032835691015546E-08   7.4400880523103030E-01   6.6583362444337757E-01   2.2700015619145207E-04  -6.6829041860437907E-05
      11.605803   9.7064013293178113E-05  -6.6108670500926223E-05   2.8073720573923433E-08  -2.3459762772161386E-08  -9.0396038688502378E-01   4.2377037324186839E-01  -2.3092773478862488E-04   6.8531576278938318E-05
      11.705853   1.1695745273573796E-04   2.4788340384190459E-05   1.1028242102840112E-08   3.6376934834173036E-08  -3.5885663528861009E-02  -9.9763407505063972E-01   2.3490957897226829E-04  -7.0289537344463593E-05
      11.805903   6.4132049541483371E-05   1.0340505483099950E-04  -3.9254083544423835E-08  -4.2337875193546037E-09   9.3191577417608151E-01   3.5766433105253781E-01  -2.3895601988082864E-04   7.2088491856528425E-05
      11.905953  -3.0844120729527725E-05   1.1990942671071816E-04   1.9992224596296349E-08  -3.5790715079142554E-08  -6.9400576244401913E-01   7.1733484937500835E-01   2.4306793302358113E-04  -7.3910729802422192E-05
      12.006003  -1.0981864493434440E-04   6.1715992600001624E-05   2.6064811054285486E-08   3.3640046564337167E-08  -3.8820126029485003E-01  -9.1941754211269366E-01  -2.4723644295949007E-04   7.5740794885844717E-05
      12.106053  -1.2262567946752083E-04  -3.7273966209901415E-05  -4.2715575741467116E-08   1.1218300516718782E-08   9.9791228867828485E-01   2.8813505281536276E-03   2.5144561529994092E-04  -7.7570323904115962E-05
      12.206103  -5.8897871219244712E-05  -1.1633436730795898E-04   6.6483573559622533E-09  -4.5335274300242756E-08  -3.9342416901554533E-01   9.1698185085172612E-01  -2.5567731018809575E-04   7.9400711793771377E-05
      12.306153   4.4021793838083448E-05  -1.2513277494787491E-04   4.0563993036063506E-08   2.4759076348163100E-08  -6.8959006890101571E-01  -7.2103906135720208E-01   2.5991670905615863E-04  -8.1242785984452740E-05
      12.406203   1.2288096613418314E-04  -5.5715889037632498E-05  -4.0086938619260382E-08   2.8648193530107779E-08   9.3340580952489927E-01  -3.5209533345427119E-01  -2.6415682044361510E-04   8.3113590600706201E-05
      12.506253   1.2735749532113503E-04   5.1030203133740790E-05  -1.1059110600702103E-08  -4.9853131069491075E-08  -4.1564038119974889E-02   9.9662817808972248E-01   2.6840058401213370E-04  -8.5031266902231876E-05
      12.606303   5.2109563602623066E-05   1.2938630504399012E-04   5.2014652411613849E-08   9.6721720155637530E-09  -9.0064415127339414E-01  -4.2849152450513167E-01  -2.7265992842841490E-04   8.7009599624944390E-05
      12.706353  -5.8340034155914534E-05   1.2922684426197459E-04  -3.0307945450211426E-08   4.5656606269955935E-08   7.4688287502342654E-01  -6.6082677048245697E-01   2.7695207262100493E-04  -8.9053900869396323E-05
      12.806403  -1.3587697955011070E-04   4.8019718542891591E-05  -3.1221293452475540E-08  -4.7394708267353702E-08   3.1552094562190408E-01   9.4589911450484787E-01  -2.8129420475209562E-04   9.1159492756107157E-05
      12.906453  -1.3076768290094898E-04  -6.5990435904062476E-05   5.7820663389163141E-08  -1.0530582950562736E-08  -9.9378471924878542E-01  -8.0088947920061840E-02   2.8569817014715079E-04  -9.3313253182601192E-05
