#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       1.800900   9.9999997370246430E-01  -2.0182628346354647E-09   1.9166627837436822E-06  -5.0797867894888518E-06   1.1646479591816300E-06  -2.4294593510643066E-06  -1.0297499763270443E-11  -1.1140974362080487E-11
       1.900950   9.9999996363428623E-01  -2.9349850882987027E-09   6.1074989848478420E-06  -2.1679244769980174E-07   2.9892531651150378E-06   1.2940090453459794E-07   1.8958596284282527E-11   4.8823825216425723E-13
       2.001001   9.9999995054313706E-01  -4.1883810864007387E-09   2.8335207787324682E-06   6.2152860568580036E-06   1.1738586156145819E-06   3.1072099851195957E-06  -1.6893987811916639E-11   1.6378127887545210E-11
       2.101051   9.9999993374414065E-01  -5.8758398147062962E-09  -5.1776261999798935E-06   5.5233691859992167E-06  -2.6605103621144963E-06   2.5437154581569483E-06   2.9670890165322317E-13  -2.8894907168459967E-11
       2.201101   9.9999991244257103E-01  -8.1160038134520107E-09  -7.7755595928066029E-06  -2.9563358737756463E-06  -3.7241343222073082E-06  -1.6175331309219656E-06   2.4542277060963938E-11   2.4981158804237230E-11
       2.301151   9.9999988572275744E-01  -1.1052064430305819E-08  -2.5607877022405502E-07  -9.0657734443619307E-06   6.1513727052442873E-08  -4.4476321265045930E-06  -4.1822135829778976E-11  -3.2834591708252483E-13
       2.401201   9.9999985253648216E-01  -1.4855429775195717E-08   8.9610289033375627E-06  -4.0339747927302016E-06   4.4880994262682372E-06  -1.8059906857725060E-06   3.4961755370080089E-11  -3.4735258358178179E-11
       2.501251   9.9999981169090468E-01  -1.9729774258792077E-08   7.7638765535284972E-06   7.2230705443159698E-06   3.6856256604698435E-06   3.7136385075166244E-06   4.4013727743191082E-13   5.7501512682620360E-11
       2.601301   9.9999976183605477E-01  -2.5915484591632065E-08  -3.8886126095940587E-06   1.0735313970953020E-05  -2.1284658100377017E-06   5.2240251181491982E-06  -4.8357377531851820E-11  -4.5985130014153068E-11
       2.701351   9.9999970145191464E-01  -3.3694455114918753E-08  -1.2265237761750104E-05   6.9337471423826134E-07  -6.0752013068177469E-06   1.0626966086122900E-07   7.7216227291174599E-11  -3.6343482427324945E-12
       2.801401   9.9999962883507498E-01  -4.3395216975383732E-08  -5.8809756230725656E-06  -1.1835584900297423E-05  -2.6799030724351569E-06  -5.9695293592493145E-06  -5.8725390742516623E-11   6.7561136782618913E-11
       2.901451   9.9999954208493524E-01  -5.5398392373451344E-08   9.2182527987293534E-06  -1.0819168498422174E-05   4.7774983971433006E-06  -5.1702421435051028E-06  -9.3581487157395456E-12  -1.0310831499216145E-10
       3.001501   9.9999943908939537E-01  -7.0142493036051690E-08   1.4572474898079974E-05   4.5610107641124670E-06   7.1086159031985155E-06   2.5548571825733242E-06   9.2943704724332268E-11   7.4820691188522525E-11
       3.101551   9.9999931751002324E-01  -8.8130136799424719E-08   1.5876244249539977E-06   1.6291241103605668E-05   4.4213601997331357E-07   8.0626624399857648E-06  -1.3569960968586676E-10   1.6594054191574579E-11
       3.201601   9.9999917476671163E-01  -1.0993473431586409E-07  -1.5383431624910877E-05   8.3271400647275199E-06  -7.7229289124535913E-06   3.7780854729024815E-06   9.4244831073548356E-11  -1.2374958870814599E-10
       3.301651   9.9999900802187547E-01  -1.3620770633604451E-07  -1.4527084967061371E-05  -1.1659422509833280E-05  -6.8967836524087893E-06  -5.9769953294751694E-06   2.5948477164442004E-11   1.7389004417331533E-10
       3.401701   9.9999881416424941E-01  -1.6768623989360520E-07   5.4187775634901269E-06  -1.9007851512305920E-05   2.9554082106965157E-06  -9.2096749103709504E-06  -1.6069252628455945E-10  -1.1512570669817865E-10
       3.501751   9.9999858979233636E-01  -2.0520156202019635E-07   2.0752648868308077E-05  -2.5443246277981177E-06   1.0201066659945209E-05  -9.6259886566388189E-07   2.1781085964829211E-10  -3.9966523267356110E-11
       3.601801   9.9999833119751624E-01  -2.4968769712918615E-07   1.1027349462212087E-05   1.9114138130636121E-05   5.1892261185583873E-06   9.5320314350109049E-06  -1.3657998460945176E-10   2.0634821822332094E-10
       3.701851   9.9999803434680223E-01  -3.0219068464232279E-07  -1.3976285185970975E-05   1.8591372692427709E-05  -7.1232718434983879E-06   9.0115746921499870E-06  -6.0370568016281214E-11  -2.6924188098694677E-10
       3.801901   9.9999769486521650E-01  -3.6387826857220418E-07  -2.3795955596285527E-05  -5.8362967721174132E-06  -1.1707509015733902E-05  -3.1991489880511793E-06   2.6252367312818434E-10   1.5910643750722391E-10
       3.901951   9.9999730801777431E-01  -4.3605007710167953E-07  -4.2171009171221816E-06  -2.5459966407383996E-05  -1.7194296956306548E-06  -1.2675758420005979E-05  -3.2916434793821864E-10   8.7739090943841995E-11
       4.002001   9.9999686869108284E-01  -5.2014833623603707E-07   2.2902813499713792E-05  -1.4635808759274908E-05   1.1557630676297446E-05  -6.8772224033862030E-06   1.8235697117507357E-10  -3.3006401209768616E-10
       4.102051   9.9999637137458119E-01  -6.1776912496647185E-07   2.3641837400499650E-05   1.6119704120011313E-05   1.1396050174228878E-05   8.3270631258669368E-06   1.2351543962907196E-10   3.9776400487435999E-10
       4.202101   9.9999581014142991E-01  -7.3067417227790088E-07  -5.8522634169178078E-06   2.9521768147537867E-05  -3.3293748457804951E-06   1.4419783465901922E-05  -4.1068124904850289E-10  -2.0541507341630281E-10
       4.302151   9.9999517862904697E-01  -8.6080319239290048E-07  -3.0938806634607607E-05   6.4685453093979055E-06  -1.5269662129264221E-05   2.7433011491057176E-06   4.7616137938996007E-10  -1.6937214638163786E-10
       4.402201   9.9999447001925712E-01  -1.0102867793460035E-06  -1.8908987184732356E-05  -2.7207422056799058E-05  -8.9414102679842935E-06  -1.3582654520629603E-05  -2.2853814029464122E-10   5.0588685356054314E-10
       4.502251   9.9999367701804631E-01  -1.1814599161219519E-06   1.8477392121291627E-05  -2.9326919188329631E-05   9.4061997528794368E-06  -1.4201985491166409E-05  -2.2533541654989965E-10  -5.6485330748388142E-10
       4.602301   9.9999279183494316E-01  -1.3768761795707185E-06   3.5730721958213459E-05   5.7858055977856100E-06   1.7526220135474514E-05   3.2282623866362393E-06   6.1486802951722925E-10   2.5106769325417324E-10
       4.702351   9.9999180616211314E-01  -1.5993226928356918E-06   9.0441284363810121E-06   3.6644090452544777E-05   4.0684621011407207E-06   1.8161637663982463E-05  -6.6124028399296562E-10   2.9242595657851317E-10
       4.802401   9.9999071115327776E-01  -1.8518358263497348E-06  -3.1411875869631964E-05   2.3652773463430588E-05  -1.5756595675468440E-05   1.1326588331133654E-05   2.6851949838499020E-10  -7.3767581750039013E-10
       4.902451   9.9998949740254173E-01  -2.1377175634662571E-06  -3.5510453141181191E-05  -2.0387317540716923E-05  -1.7293210877731413E-05  -1.0457148750000393E-05   3.7608956409906819E-10   7.6332790872721707E-10
       5.002501   9.9998815492314574E-01  -2.4605524123755274E-06   4.9573422520339096E-06  -4.2345164681516147E-05   2.9241847458112745E-06  -2.0831220780862740E-05  -8.7926078271549238E-10  -2.7672569913993649E-10
       5.102551   9.9998667312605938E-01  -2.8242247596677039E-06   4.2560785204472791E-05  -1.2611954797214789E-05   2.1127850752414015E-05  -5.7387595736393699E-06   8.7445077460577880E-10  -4.8173074017214925E-10
       5.202601   9.9998504079826822E-01  -3.2329366519423530E-06   2.9496899353298356E-05   3.5570981214968190E-05   1.4141415163781350E-05   1.7863255556450610E-05  -2.7731764485340828E-10   1.0448382007382642E-09
       5.302651   9.9998324608062283E-01  -3.6912261002219893E-06  -2.1983155765203324E-05   4.2761444451787690E-05  -1.1306149893934223E-05   2.0825502684943507E-05  -6.0842792916786749E-10  -9.9864840735984050E-10
       5.402701   9.9998127644520696E-01  -4.2039860908560378E-06  -4.9857270299683170E-05  -3.5883011972491412E-06  -2.4512582501141070E-05  -2.3139514145132430E-06   1.2327987671561591E-09   2.7329112178035522E-10
       5.502751   9.9997911867231359E-01  -4.7764844819386809E-06  -1.6856385179228698E-05  -4.9095137864005846E-05  -7.7699087927573835E-06  -2.4339663544668293E-05  -1.1328140279097037E-09   7.5302467782608861E-10
       5.602801   9.9997675882720438E-01  -5.4143848731147415E-06   4.0002697890732943E-05  -3.6029675079783006E-05   2.0040302290886094E-05  -1.7311220217451639E-05   2.6047761559181437E-10  -1.4383405959905993E-09
       5.702851   9.9997418223686152E-01  -6.1237684181314478E-06   5.0576647940275332E-05   2.3497733173690805E-05   2.4645419726971934E-05   1.2035451416544149E-05   9.1921684304928515E-10   1.2697922148002000E-09
       5.802901   9.9997137346684883E-01  -6.9111564299229045E-06  -1.8331133280397525E-06   5.7683973382399216E-05  -1.4116259554911525E-06   2.8362430560418953E-05  -1.6629674500092515E-09  -2.3006463621568126E-10
       5.902951   9.9996831629828553E-01  -7.7835335942078032E-06  -5.5603134474343617E-05   2.1693343695688016E-05  -2.7567968464360413E-05   1.0217856070798208E-05   1.4081153186626501E-09  -1.1156301026805932E-09
       6.003002   9.9996499370481184E-01  -8.7483716813552270E-06  -4.3230258470607254E-05  -4.4026922440581616E-05  -2.0952622517248062E-05  -2.2074158224889183E-05  -1.7837474316841648E-10   1.9131647240671953E-09
       6.103052   9.9996138782940314E-01  -9.8136537497461873E-06   2.4243643518892116E-05  -5.8994017135061597E-05   1.2481431982227663E-05  -2.8911311472558962E-05  -1.3462086988296640E-09  -1.5512508772397020E-09
       6.203102   9.9995747996092454E-01  -1.0987898943382035E-05   6.5921259010203050E-05  -9.7289844394696335E-07   3.2555375288555118E-05   1.3008438275532736E-07   2.1911637903431905E-09   1.0661518061294480E-10
       6.303152   9.9995325051042072E-01  -1.2280188008917392E-05   2.7736412636548554E-05   6.2241738732185791E-05   1.3078877582255047E-05   3.0975737898321141E-05  -1.6989213105991592E-09   1.6100874202463435E-09
       6.403202   9.9994867898721695E-01  -1.3700189632537274E-05  -4.7867327621406107E-05   5.1637142595521613E-05  -2.4090288550718849E-05   2.4971253625838852E-05   1.2878074839200697E-11  -2.4946161351168914E-09
       6.503252   9.9994374397492547E-01  -1.5258187614552998E-05  -6.8459424896664310E-05  -2.4518048692401339E-05  -3.3452953703926762E-05  -1.2712316553660627E-05   1.9088581181646172E-09   1.8468061542784376E-09
       6.603302   9.9993842310741676E-01  -1.6965108836142218E-05  -4.4534881884284654E-06  -7.4912482867956777E-05  -1.5301828248479466E-06  -3.6872396316049147E-05  -2.8231486060618216E-09   1.0787864498038104E-10
       6.703352   9.9993269304474919E-01  -1.8832551997249869E-05   6.9249615057023271E-05  -3.4528188241529432E-05   3.4330185993737615E-05  -1.6419862001450518E-05   1.9924706789209416E-09  -2.2460570952874279E-09
       6.803402   9.9992652944903671E-01  -2.0872817145134448E-05   6.0715222524008508E-05   5.1662458407620512E-05   2.9490304112908105E-05   2.5879541903799693E-05   2.5840078225962357E-10   3.1770806278603398E-09
       6.903452   9.9991990696026689E-01  -2.3098936050902630E-05  -2.4368839037589211E-05   7.8370352073098306E-05  -1.2576349392452073E-05   3.8429873868302462E-05  -2.6220751745378234E-09  -2.1330991792126168E-09
       7.003502   9.9991279917217502E-01  -2.5524703517909586E-05  -8.4005147064643605E-05   8.6394586517454382E-06  -4.1483742244038973E-05   3.6388629483206925E-06   3.5524916172830490E-09  -4.4256978114052232E-10
       7.103552   9.9990517860831329E-01  -2.8164709585276615E-05  -4.2166227745262959E-05  -7.5948094243522910E-05  -2.0216854882113109E-05  -3.7785130968825918E-05  -2.2605045643012518E-09   3.0388921549288246E-09
       7.203602   9.9989701669845110E-01  -3.1034372493687901E-05   5.4735849687778264E-05  -7.0619100503242782E-05   2.7554950217178271E-05  -3.4395625035446575E-05  -6.7070591308764254E-10  -3.9473336039360547E-09
       7.303652   9.9988828375529515E-01  -3.4149972200359091E-05   8.8932478204951557E-05   2.3152105507791151E-05   4.3655708240119520E-05   1.2128072677294226E-05   3.5059857978637996E-09   2.3686127257378192E-09
       7.403702   9.9987894895136753E-01  -3.7528684264931389E-05   1.4112838160754943E-05   9.3454342972225466E-05   6.2081832393684000E-06   4.6160517425209373E-05  -4.3682595364462575E-09   9.5081436755728786E-10
       7.503752   9.9986898029576876E-01  -4.1188614091025588E-05  -8.2643832252061065E-05   5.1145348083698508E-05  -4.1105805408081828E-05   2.4546456500135400E-05   2.4615130304393857E-09  -4.0305047721932657E-09
       7.603802   9.9985834461059064E-01  -4.5148831720021043E-05  -8.1737524146124541E-05  -5.7450255120105021E-05  -3.9815572642222280E-05  -2.8913641494465498E-05   1.2790553383445579E-09   4.8199940999097547E-09
       7.703852   9.9984700750691546E-01  -4.9429407515899637E-05   2.1291481169113590E-05  -1.0041771010504582E-04   1.1229309158513213E-05  -4.9289809888783311E-05  -4.6060750299871070E-09  -2.5423412158523871E-09
       7.803902   9.9983493336060403E-01  -5.4051449059178136E-05   1.0341295980230264E-04  -2.0386523068609074E-05   5.1067529704251075E-05  -9.2890972440895156E-06   5.2923780621419452E-09  -1.6510230033044543E-09
       7.903952   9.9982208528824601E-01  -5.9037139399975569E-05   6.0916872435276553E-05   8.9376458391806629E-05   2.9363811085341167E-05   4.4436243012805645E-05  -2.5985496846098818E-09   5.2239230223405300E-09
       8.004002   9.9980842512368429E-01  -6.4409776528828733E-05  -5.9744033999222209E-05   9.3468351741420841E-05  -3.0056135162001259E-05   4.5616284264326872E-05  -2.0781796863261592E-09  -5.7710322068177148E-09
       8.104052   9.9979391339532975E-01  -7.0193813691554752E-05  -1.1218556050323776E-04  -1.8639828458970888E-05  -5.5130473338444201E-05  -9.9214029405680394E-06   5.8908650366659085E-09   2.6118202035566147E-09
       8.204102   9.9977850930421686E-01  -7.6414900136989594E-05  -2.7676370480252112E-05  -1.1322397547142855E-04  -1.2905580096801445E-05  -5.5967413139547205E-05  -6.2566701833433685E-09   2.5789734984214574E-09
       8.304152   9.9976217070248097E-01  -8.3099922015827943E-05   9.5499465754990864E-05  -7.1750236984235074E-05   4.7541485224415888E-05  -3.4753933260194382E-05   2.5783846512205412E-09  -6.6217061712874992E-09
       8.404202   9.9974485407187030E-01  -9.0277043437780868E-05   1.0612315594586073E-04   6.1011076837413320E-05   5.1929868232755260E-05   3.0787729636853867E-05   3.1579001231907493E-09   6.7589710789621867E-09
       8.504252   9.9972651450200134E-01  -9.7975747935408197E-05  -1.4661129799255729E-05   1.2458313375604996E-04  -8.0814443986763386E-06   6.1335577485124209E-05  -7.4181236156690130E-09  -2.5044678007991548E-09
       8.604302   9.9970710566832655E-01  -1.0622688070704989E-04  -1.2326829606499037E-04   3.6421980786673349E-05  -6.1018560658245420E-05   1.7088636269063217E-05   7.2757304807605021E-09  -3.8085174421800053E-09
       8.704352   9.9968657981001563E-01  -1.1506269190592056E-04  -8.3968523823341765E-05  -1.0142964989503089E-04  -4.0650521910795979E-05  -5.0555291764478171E-05  -2.3861146993679455E-09   8.2702988893695048E-09
       8.804402   9.9966488770805706E-01  -1.2451688105202807E-04   6.1708022841288200E-05  -1.1989670818420597E-04   3.1196507431912506E-05  -5.8602966571860791E-05  -4.5326058575829575E-09  -7.7933888400496920E-09
       8.904452   9.9964197866382831E-01  -1.3462464244090588E-04   1.3767439547893588E-04   9.8552018340728751E-06   6.7689025500430660E-05   5.7382086721760334E-06   9.1748179796707388E-09   2.2089830434541580E-09
       9.004502   9.9961780047821414E-01  -1.4542271133599627E-04   4.6080211061972254E-05   1.3348562359897273E-04   2.1872907874544460E-05   6.5976670563904730E-05  -8.3035095877148975E-09   5.3406853418063453E-09
       9.104552   9.9959229943122119E-01  -1.5694941079097413E-04  -1.0699656866908412E-04   9.6990461772283881E-05  -5.3244389407379423E-05   4.7145648835502209E-05   1.9633152152876377E-09  -1.0135035537843502E-08
       9.204602   9.9956542026197381E-01  -1.6924469907209083E-04  -1.3418149219036980E-04  -6.1573564372186261E-05  -6.5770027178296657E-05  -3.1097857446047436E-05   6.2385564445496405E-09   8.8025073440564662E-09
       9.304652   9.9953710614909341E-01  -1.8235021775497851E-04   3.8913313708340763E-06  -1.5084437817485761E-04   2.7857103534845249E-06  -7.4345984700608021E-05  -1.1149044797714831E-08  -1.6425414247117578E-09
       9.404702   9.9950729869154720E-01  -1.9630934050596238E-04   1.4327825113868495E-04  -5.7030588162047469E-05   7.0992861054615115E-05  -2.7268323919025280E-05   9.2808476978636819E-09  -7.2302922243287224E-09
       9.504752   9.9947593789009281E-01  -2.1116722245012598E-04   1.1122728986562129E-04   1.1164829365704428E-04   5.4151154883514980E-05   5.5731923128138111E-05  -1.2333764439487106E-09   1.2214676607193621E-08
       9.604802   9.9944296212933725E-01  -2.2697084991302185E-04  -6.0130936108906735E-05   1.4940861851131431E-04  -3.0567660736522794E-05   7.3258568227288013E-05  -8.3277093597536913E-09  -9.7303614435380803E-09
       9.704852   9.9940830816022719E-01  -2.4376909030365823E-04  -1.6453812268107736E-04   3.6051618074362108E-06  -8.1077068006590847E-05   7.5906938792544287E-07   1.3339104733532497E-08   7.2561488578254273E-10
       9.804902   9.9937191108263379E-01  -2.6161274211417007E-04  -6.9524452355821509E-05  -1.5310452824375746E-04  -3.3319003867611930E-05  -7.5817553943973844E-05  -1.0154599180650156E-08   9.5380850389240621E-09
       9.904952   9.9933370432771973E-01  -2.8055458528769561E-04   1.1585950573463927E-04  -1.2679399446559930E-04   5.7788260720822017E-05  -6.1764757854244380E-05   1.2384001776603373E-10  -1.4524217809509453E-08
      10.005003   9.9929361964001462E-01  -3.0064943240415420E-04   1.6555347544969077E-04   5.7875358940740246E-05   8.1203974502324066E-05   2.9433338071918266E-05   1.0850546921473629E-08   1.0552123524427122E-08
      10.105053   9.9925158705949446E-01  -3.2195418113745156E-04   1.2115910267778703E-05   1.7859817733345448E-04   4.9835750182919501E-06   8.8033566591918079E-05  -1.5750646870647736E-08   5.7100545910665188E-10
      10.205103   9.9920753490424219E-01  -3.4452786815486469E-04  -1.6268981404818017E-04   8.3021887522042435E-05  -8.0593857967985359E-05   4.0012769648405631E-05   1.0897810985301760E-08  -1.2255789408062061E-08
      10.305153   9.9916138975430235E-01  -3.6843172419082082E-04  -1.4313683604562523E-04  -1.1926063739120715E-04  -6.9876162711811438E-05  -5.9525749833808702E-05   1.3832994446995985E-09   1.6998260204100792E-08
      10.405203   9.9911307643705460E-01  -3.9372922966379731E-04   5.4368122021349139E-05  -1.8206321102105460E-04   2.7758971228142955E-05  -8.9415165621876697E-05  -1.3770867678803640E-08  -1.1163540500493414E-08
      10.505253   9.9906251801395207E-01  -4.2048617011353207E-04   1.9249385705007188E-04  -2.2122871596446244E-05   9.4974053049039393E-05  -9.8816953345080664E-06   1.8274052699592988E-08  -2.3425085343601830E-09
      10.605303   9.9900963576804314E-01  -4.4877069099397149E-04   9.8025266296535100E-05   1.7155174866740908E-04   4.7401920947658712E-05   8.5068698334791923E-05  -1.1348983427250010E-08   1.5420100567763111E-08
      10.705353   9.9895434919152759E-01  -4.7865335183888691E-04  -1.2144595028239055E-04   1.6076127699314033E-04  -6.0720428623742512E-05   7.8587273671692267E-05  -3.4498752843973059E-09  -1.9594826108535985E-08
      10.805403   9.9889657597280923E-01  -5.1020718030730938E-04  -1.9943587893039283E-04  -4.9307156131213956E-05  -9.8027079784057062E-05  -2.5385969489451340E-05   1.7199774185155936E-08   1.1466594888632857E-08
      10.905453   9.9883623198298399E-01  -5.4350772681593940E-04  -3.3802154029141153E-05  -2.0671213878359698E-04  -1.5520762627514294E-05  -1.0204486265960708E-04  -2.0950560084088910E-08   4.6907513516318724E-09
      11.005503   9.9877323126216599E-01  -5.7863312033357150E-04   1.8016810797033122E-04  -1.1457026648892783E-04   8.9376577617910160E-05  -5.5451240166562183E-05   1.1504354321757239E-08  -1.9087634377480853E-08
      11.105553   9.9870748600633630E-01  -6.1566412547409133E-04   1.7955804172897064E-04   1.2288910899096246E-04   8.7765519417528585E-05   6.1473835100430037E-05   6.0717867697058356E-09   2.2311095215200593E-08
      11.205603   9.9863890655527321E-01  -6.5468420059655585E-04  -4.3167373827900969E-05   2.1742349543355929E-04  -2.2367193608930670E-05   1.0683071779634778E-04  -2.1079337837231470E-08  -1.1429843861793537E-08
      11.305653   9.9856740138181244E-01  -6.9577955634131383E-04  -2.2088270834611954E-04   4.6674989721244000E-05  -1.0899392516975661E-04   2.1904457548412894E-05   2.3661223249857369E-08  -7.6191018759609763E-09
      11.405703   9.9849287708226608E-01  -7.3903921408435824E-04  -1.3217694897611336E-04  -1.8807074299723712E-04  -6.4219802763687030E-05  -9.3262822164315377E-05  -1.1223410081881862E-08   2.3188382939058486E-08
      11.505753   9.9841523836762480E-01  -7.8455506408214859E-04   1.2305365254789143E-04  -1.9905556787976487E-04   6.1569777076645035E-05  -9.7515488343584162E-05  -9.3475409681503118E-09  -2.5001751489426335E-08
      11.605803   9.9833438805521801E-01  -8.3242192336208110E-04   2.3557956604697145E-04   3.5374864360406889E-05   1.1595921780502109E-04   1.8560009253968182E-05   2.5418135927641900E-08   1.0879611307022503E-08
      11.705853   9.9825022706070543E-01  -8.8273759355633752E-04   6.1324242462817508E-05   2.3460684795503808E-04   2.9078478270775938E-05   1.1596163954003121E-04  -2.6324466111125671E-08   1.1259686613216110E-08
      11.805903   9.9816265439050156E-01  -9.3560291879879465E-04  -1.9493503718005277E-04   1.5141413705133425E-04  -9.6852885939749812E-05   7.3648521460953353E-05   1.0385037363429105E-08  -2.7762184492971736E-08
      11.905953   9.9807156713474332E-01  -9.9112184360028444E-04  -2.1979322563171581E-04  -1.2171567740392388E-04  -1.0768233212417625E-04  -6.1099156428604234E-05   1.3365527933807562E-08   2.7614655710797742E-08
      12.006003   9.9797686046076306E-01  -1.0494014705110799E-03   2.5829599198130098E-05  -2.5440687572062263E-04   1.4006822923076472E-05  -1.2518649722907498E-04  -3.0222075612710492E-08  -9.7237101738035889E-09
      12.106053   9.9787842760681289E-01  -1.1105521174566424E-03   2.4835113829676787E-04  -7.7709897375578425E-05   1.2268683802305405E-04  -3.7055057909532885E-05   2.8867674822739711E-08  -1.5673650608028985E-08
      12.206103   9.9777615987571933E-01  -1.1746873749085007E-03   1.7209536098138523E-04   2.0119718446872853E-04   8.3801735266430741E-05   9.9892511597356030E-05  -8.8933296429353141E-09   3.2794755530979294E-08
      12.306153   9.9766994662837460E-01  -1.2419241633327971E-03  -1.1928923957141974E-04   2.4144294463567063E-04  -5.9855718870763198E-05   1.1837178520613442E-04  -1.8174412282239944E-08  -3.0072477893071123E-08
      12.406203   9.9755967527733769E-01  -1.3123827913852359E-03  -2.7345184757776944E-04  -1.4930784062961367E-05  -1.3464258408411303E-04  -8.5829343444581742E-06   3.5454267424964268E-08   7.8849206823188658E-09
      12.506253   9.9744523128123130E-01  -1.3861870150276290E-03  -9.5444438740974273E-05  -2.6156223375384388E-04  -4.5856789612301260E-05  -1.2930312045745997E-04  -3.1190958715308939E-08   2.0863982012317869E-08
      12.606303   9.9732649814064900E-01  -1.4634640972147062E-03   2.0623650428404434E-04  -1.9384811976201605E-04   1.0249783694462526E-04  -9.4595761421653428E-05   6.6589784475075783E-09  -3.8179071040116976E-08
      12.706353   9.9720335739597588E-01  -1.5443448672943783E-03   2.6365814515773355E-04   1.1512159534588998E-04   1.2940686357218716E-04   5.7920109288372122E-05   2.3772132763571372E-08   3.2187913308678167E-08
      12.806403   9.9707568862685547E-01  -1.6289637791224720E-03  -2.0275482830986433E-06   2.9241190438462661E-04  -2.3212668021255385E-06   1.4408530619345250E-04  -4.0984353400975545E-08  -5.1772084687103822E-09
      12.906453   9.9694336945242856E-01  -1.7174589672463436E-03  -2.7400491513000704E-04   1.1514810174502103E-04  -1.3554191773636659E-04   5.5503049398521881E-05   3.3068211401916518E-08  -2.6929771242084607E-08
