#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       3.701851   2.2787382159961597E-10   1.5411479203521065E-10   1.1538465664220082E-05  -3.9699191244189512E-06   2.2417267297612818E-05  -7.1092791722718807E-06   3.3116992879504475E-01  -9.4356904239348971E-01
       3.801901  -1.1672924112672344E-10   2.8307726850348878E-10  -7.6142065031859257E-06   1.0403862231676969E-05  -1.5151155347178497E-05   1.9600974486838698E-05  -7.8243418577420587E-01   6.2272957645451055E-01
       3.901951  -3.3398002103058071E-10  -6.3372219047622654E-11   3.2047247367642689E-07  -1.3584454964749699E-05   1.3808001352100057E-06  -2.6058193773760370E-05   9.9382051034711960E-01  -1.1097477292492779E-01
       4.002001  -5.9883983976623130E-12  -3.7636814720139285E-10   7.8797380240629447E-06   1.1916521005244373E-05   1.4420422743752567E-05   2.3396493666851851E-05  -9.0052255598926922E-01  -4.3480208737849613E-01
       4.102051   4.0591985458563613E-10  -9.0345739315332190E-11  -1.3924328564363360E-05  -5.5582910217628380E-06  -2.6508567547066321E-05  -1.1596945376661403E-05   5.3114377288778325E-01   8.4727742100511105E-01
       4.202101   1.8778507115366786E-10   4.1835992702860303E-10   1.5321223254564346E-05  -3.5202820164860787E-06   2.9857922018174360E-05  -5.8869154576101339E-06   1.0718916216509644E-03  -9.9999523304449245E-01
       4.302151  -4.0937919333117161E-10   2.9543423120712024E-10  -1.1110565147566667E-05   1.2171672550441775E-05  -2.2206569666583034E-05   2.2986214595821056E-05  -5.3295828701043280E-01   8.4613581598971876E-01
       4.402201  -4.0902697393501029E-10  -3.7471731268871732E-10   2.3163679988474066E-06  -1.7118188190433761E-05   5.3250556497690487E-06  -3.3076709959972599E-05   9.0145041942685833E-01  -4.3286959084647769E-01
       4.502251   3.1085707331284396E-10  -5.2245503753661168E-10   8.2218274547349286E-06   1.6119576357725322E-05   1.5211196507660554E-05   3.1575638469865764E-05  -9.9357673996708418E-01  -1.1310447470784619E-01
       4.602301   6.2801141414413037E-10   2.1613265433085270E-10  -1.6683654641509498E-05  -8.9458340037567144E-06  -3.1873583473982560E-05  -1.7987679905520897E-05   7.8109376347779902E-01   6.2440221750792646E-01
       4.702351  -9.1414590814832432E-11   7.1747752086929528E-10   1.9639743731323319E-05  -2.2696375633828913E-06   3.7996965086457927E-05  -3.5615498608689835E-06  -3.2914478169039313E-01  -9.4427080132002317E-01
       4.802401  -7.8332639532559669E-10   6.0195967965573785E-11  -1.5470811731441703E-05   1.3621887015209066E-05  -3.0414800696920517E-05   2.5606604175812307E-05  -2.2371187292032305E-01   9.7464580840632864E-01
       4.902451  -2.3430142376523880E-10  -8.1917818876217628E-10   5.1605209700399236E-06  -2.0837565008046873E-05   1.0862386827996932E-05  -3.9952440348313172E-05   7.0798204276164822E-01  -7.0621559485727214E-01
       5.002501   8.1936493738395532E-10  -4.2587640988589810E-10   7.9257971024228340E-06   2.0892170358324099E-05   1.4363087306276152E-05   4.0646714794685217E-05  -9.7519914665671326E-01   2.2127583334620113E-01
       5.102551   6.2906162331558927E-10   7.7821537037029472E-10  -1.9153485037616514E-05  -1.3191383599878602E-05  -3.6375045754261928E-05  -2.6297978375721377E-05   9.4344083928549893E-01   3.3150084206295177E-01
       5.202601  -6.8991742807103638E-10   8.3614987088556870E-10   2.4201941693002657E-05  -5.4665252997695235E-08   4.6716555082395207E-05   9.5430689327166849E-07  -6.2244447361118449E-01  -7.8264491375016232E-01
       5.302651  -1.0365063024545456E-09  -5.4954599944595256E-10  -2.0657646442950777E-05   1.4384189445992293E-05  -4.0514011907519030E-05   2.6876986132286765E-05   1.1062153735817155E-01   9.9384581151637885E-01
       5.402701   3.5504200312514208E-10  -1.2165268248179536E-09   9.1162486625165696E-06  -2.4514433153979308E-05   1.8667296574756601E-05  -4.6971076743990755E-05   4.3511353902621319E-01  -9.0035488713915079E-01
       5.502751   1.3612181266373900E-09   1.0893233016426204E-10   6.7310317164152205E-06   2.6292455579055029E-05   1.1910791286150325E-05   5.1118187238316419E-05  -8.4745024320973783E-01   5.3083568307187012E-01
       5.602801   1.8152569583262061E-10   1.4566111148773224E-09  -2.1261971728397263E-05  -1.8418704036201017E-05  -4.0398505603750167E-05  -3.6486709576690356E-05   9.9997586667100336E-01   1.4241056325804279E-03
       5.702851  -1.4913682161158890E-09   5.0577660310155448E-10   2.8964293322635352E-05   3.1449168560548855E-06   5.5932046847236945E-05   7.1688780161371956E-06  -8.4593074802203361E-01  -5.3324462518649918E-01
       5.802901  -8.5155095627943813E-10  -1.4567853833623345E-09  -2.6515093530499791E-05   1.4384331086018830E-05  -5.1784409783609881E-05   2.6902168390032255E-05   4.3254336770851071E-01   9.0158157616518808E-01
       5.902951   1.3460081617724591E-09  -1.2053152695922049E-09   1.4106135000347893E-05  -2.7864190936378205E-05   2.8170487285366523E-05  -5.3371108705623368E-05   1.1344942909936179E-01  -9.9351209640688154E-01
       6.003002   1.5516844555981042E-09   1.1538035998937770E-09   4.4075543255181218E-06   3.2028247455192871E-05   7.4577911372510660E-06   6.1942621889209736E-05  -6.2465771831159089E-01   7.8085416596051882E-01
       6.103052  -8.7739605242496007E-10   1.8728103158465227E-09  -2.2620589596827463E-05  -2.4643536685593835E-05  -4.2765952150305446E-05  -4.8273576917966941E-05   9.4435690814113538E-01  -3.2880602735614151E-01
       6.203102  -2.1485811365542164E-09  -5.1794389807536762E-10   3.3734379337150076E-05   7.6125156634925057E-06   6.4742189479153475E-05   1.5892445850221115E-05  -9.7453601939569301E-01  -2.2404287449030630E-01
       6.303152   8.1874375973952021E-11  -2.3578819780669106E-09  -3.3111629932745305E-05   1.3391043646834944E-05  -6.4373458520138485E-05   2.4570326294217730E-05   7.0594524153802329E-01   7.0820098784445051E-01
       6.403202   2.4805499319400868E-09  -4.1868970590283058E-10   2.0215536928456617E-05  -3.0818701358859541E-05   4.0227483241597968E-05  -5.8743615840678911E-05  -2.2093094438596222E-01  -9.7523732167811783E-01
       6.503252   9.6664050839214854E-10   2.4990790611526741E-09   9.4759812183732606E-07   3.8002975641755841E-05   4.2007143239641145E-07   7.3528350106772544E-05  -3.3181077442927270E-01   9.4328691777189388E-01
       6.603302  -2.3993255392474247E-09   1.5409259636249945E-09  -2.3097907346937218E-05  -3.1674432690421458E-05  -4.3607668029474658E-05  -6.2100568152758610E-05   7.8282169883249064E-01  -6.2214814850900835E-01
       6.703352  -2.1168317316584893E-09  -2.1707448439180149E-09   3.8169338524388819E-05   1.3313184731161589E-05   7.3446512240927817E-05   2.6973559673513660E-05  -9.9383383253000279E-01   1.1027773683783292E-01
       6.803402   1.8074932362952813E-09  -2.6657365456930282E-09  -4.0171070865745982E-05   1.1108911537850859E-05  -7.8010847382017359E-05   2.0298680067969208E-05   9.0015888486456197E-01   4.3539492419290604E-01
       6.903452   3.1558849055197506E-09   1.3105617976512494E-09   2.7514036650287888E-05  -3.2984204265510161E-05   5.4093828181529437E-05  -6.2932020983723670E-05  -5.3051928462387443E-01  -8.4757952278567483E-01
       7.003502  -6.8935647694511221E-10   3.5549379341638103E-09  -3.9409886839526899E-06   4.4059902965749508E-05  -8.8815845339049339E-06   8.4925347701072501E-05  -1.7587590278886672E-03   9.9991235857419669E-01
       7.103552  -3.8330629015473783E-09   3.8684655051652745E-11  -2.2490978985708916E-05  -3.9577361329031268E-05  -4.2205263172596312E-05  -7.7031679546456949E-05   5.3348972278174178E-01  -8.4569592603015298E-01
       7.203602  -8.4995198856784091E-10  -3.9647796825996010E-09   4.2188695630202051E-05   2.0293103191349949E-05   8.0775667180994437E-05   4.0464302162688368E-05  -9.0165844844578524E-01   4.3221400215965122E-01
       7.303652   3.9291495623953739E-09  -1.7163691482583481E-09  -4.7537983541843993E-05   7.5249140772533771E-06  -9.2004035757135407E-05   1.3030299411797280E-05   9.9339674729137717E-01   1.1376606465377374E-01
       7.403702   2.6058237688548285E-09   3.7092767404976370E-09   3.5790421908269058E-05  -3.4160404310155815E-05   7.0192520586222345E-05  -6.4857632068161136E-05  -7.8058517102082425E-01  -6.2485866980514804E-01
       7.503752  -3.2925059166303609E-09   3.4812837292354499E-09  -1.0280776909991118E-05   4.9808456296015114E-05  -2.1387766927738581E-05   9.5919832671127173E-05   3.2847208127388788E-01   9.4437714246516491E-01
       7.603802  -4.2996400651360824E-09  -2.6724838996077492E-09  -2.0444346856297403E-05  -4.8106666931348109E-05  -3.8073814824954362E-05  -9.3574240292250950E-05   2.2433187573666347E-01  -9.7436982144300710E-01
       7.703852   1.8530923810255049E-09  -5.0123203500251579E-09   4.5405320912169305E-05   2.8672521764822580E-05   8.6918394141608535E-05   5.6734288411080062E-05  -7.0835001218633742E-01   7.0564827938563457E-01
       7.803902   5.5692480462324485E-09   8.5209321985449187E-10  -5.5087214493096342E-05   2.3485733238131395E-06  -1.0653736656940924E-04   2.9748019121491613E-06   9.7519762864755810E-01  -2.2060212462182646E-01
       7.903952   2.9854573394671132E-10   5.9249527557862847E-09   4.5095901425534532E-05  -3.4167158920124808E-05   8.8108169142886970E-05  -6.4793517688205144E-05  -9.4307242625423604E-01  -3.3206189832370575E-01
       8.004002  -6.0432366021231270E-09   1.5562062928775369E-09  -1.8082978903200396E-05   5.5139518201504075E-05  -3.6425563139393933E-05   1.0608753001550546E-04   6.2183114215335089E-01   7.8291134422686237E-01
       8.104052  -2.8721277413847735E-09  -5.8981077243262739E-09  -1.6920488118747177E-05  -5.7047278658220763E-05  -3.1218991961263569E-05  -1.1067141903646838E-04  -1.0996506525435815E-01  -9.9373217398852998E-01
       8.204102   5.4723871399847100E-09  -4.1936611582067059E-09   4.7542843193695367E-05   3.8238816845441719E-05   9.0861652930214842E-05   7.5061931798048136E-05  -4.3559748227117151E-01   8.9990048555672031E-01
       8.304152   5.4640138014444439E-09   4.7570506942032966E-09  -6.2394334475028158E-05  -4.5117267997051565E-06  -1.2034285450499533E-04  -1.0288317924649364E-05   8.4760297692292208E-01  -5.3019200434296876E-01
       8.404202  -3.7527981267935239E-09   6.6215549183962231E-09   5.5227192555805060E-05  -3.2597787521875897E-05   1.0742773280879340E-04  -6.1482550353435559E-05  -9.9974829197237747E-01  -2.0430089224056668E-03
       8.504252  -7.6006754969309685E-09  -2.4732618849665064E-09  -2.7511989634047143E-05   5.9682165504696769E-05  -5.4693857545987799E-05   1.1444625680313080E-04   8.4540009905259661E-01   5.3363283238850068E-01
       8.604302   9.4828036102656413E-10  -8.3351737159356517E-09  -1.1638809635966520E-05  -6.6297969137108610E-05  -2.0648940716037385E-05  -1.2832186960655807E-04  -4.3188815217836396E-01  -9.0160990731015378E-01
       8.704352   8.7638878038307418E-09  -7.7479528203730027E-10   4.8434211527374749E-05   4.9018168139566808E-05   9.2223832165424881E-05   9.6036711823752868E-05  -1.1400850206381863E-01   9.9317179577845216E-01
       8.804402   2.6331595652279818E-09   8.8364969787134633E-09  -6.9306514644499614E-05  -1.3041388478144853E-05  -1.3363727927412117E-04  -2.7066458632945259E-05   6.2493158123161030E-01  -7.8026073618628877E-01
       8.904452  -8.5168264973054711E-09   4.5528288603249862E-09   6.5914118817582271E-05  -2.9371011995533799E-05   1.2821582220113288E-04  -5.5133724389834455E-05  -9.4425223389985924E-01   3.2816132709327905E-01
       9.004502  -6.4520734802841318E-09  -7.7835236700445135E-09  -3.8373412924348726E-05   6.3081744100793448E-05  -7.5698293047266974E-05   1.2107412842470560E-04   9.7408785716816004E-01   2.2451820932905162E-01
       9.104552   6.6309252671094089E-09  -8.2428696043920805E-09  -4.4313572475969279E-06  -7.5416428205590043E-05  -6.8672503362354774E-06  -1.4586276173280779E-04  -7.0530660584785432E-01  -7.0834251434636297E-01
       9.204602   9.8327877715539383E-09   5.0719115636691793E-09   4.7632718895472334E-05   6.0858000472045728E-05   9.0656175147324494E-05   1.1860098454538552E-04   2.2032204469330668E-01   9.7499388328088776E-01
       9.304652  -3.1408097308314512E-09   1.1129703431420033E-08  -7.5475400522888311E-05  -2.3440026337499113E-05  -1.4517445438241221E-04  -4.6950017503310788E-05   3.3217724533871906E-01  -9.4274005136839145E-01
       9.404702  -1.2048211132068703E-08  -8.9345887774821203E-10   7.7069029720829114E-05  -2.4221053962259334E-05   1.4931386606697539E-04  -4.4947984709575858E-05  -7.8281424877810124E-01   6.2148630337229616E-01
       9.504752  -1.5956141279671644E-09  -1.2514851763633736E-08  -5.0661379433010939E-05   6.5171111971198850E-05  -9.9368509324971428E-05   1.2458208851903889E-04   9.9344953266651614E-01  -1.0973301073180805E-01
       9.604802   1.2471048414601842E-08  -4.2367602267357825E-09   4.6750857639086381E-06  -8.4193711100517851E-05   1.1088076330975152E-05  -1.6247719861429478E-04  -8.9952739227523848E-01  -4.3562677764995117E-01
       9.704852   6.9279424819871520E-09   1.1874667902104358E-08   4.4995570807412003E-05   7.3442703773137050E-05   8.5153435596448576E-05   1.4298211585391524E-04   5.2986085806171057E-01   8.4740867650597207E-01
       9.804902  -1.0701589075856641E-08   9.5562449907496624E-09  -8.0470975348398191E-05  -3.5550951676235548E-05  -1.5468108322276935E-04  -7.0600560762949376E-05   2.2081610437151176E-03  -9.9938963421043991E-01
       9.904952  -1.1998746155890116E-08  -8.9488838877761125E-09   8.8248499177468945E-05  -1.6900893895232249E-05   1.7094923108867683E-04  -3.0659036193111692E-05  -5.3356134143161249E-01   8.4499938719629786E-01
      10.005003   6.6405507056354057E-09  -1.4125251643919601E-08  -6.4278386851204577E-05   6.5475878399534810E-05  -1.2567054502763634E-04   1.2512354691936520E-04   9.0131299865676873E-01  -4.3159032509698969E-01
      10.105053   1.5806052866868774E-08   3.8333905604482969E-09   1.5905218370063467E-05  -9.2306601365536097E-05   3.2727353270184617E-05  -1.7802560945238025E-04  -9.9274346998670449E-01  -1.1408671461891282E-01
      10.205103  -6.1777847662443656E-10   1.6923999836228754E-08   4.0272694886667132E-05   8.6686331835262356E-05   7.5963609800117361E-05   1.6834373945697568E-04   7.7984916482213595E-01   6.2474551560504088E-01
      10.305153  -1.7385044595780642E-08   2.8889219520317717E-09  -8.4110437085309982E-05  -4.9333476811901448E-05  -1.6145104201617072E-04  -9.7080678313676670E-05  -3.2791908404814474E-01  -9.4385019251731328E-01
      10.405203  -6.5519796271303394E-09  -1.7122229561559209E-08   9.9178970270581875E-05  -7.4322920372254080E-06   1.9173791156058633E-04  -1.2284191886601816E-05  -2.2448877939328490E-01   9.7360018957426797E-01
      10.505253   1.6094554561276383E-08  -1.0225768705628500E-08  -7.8877611668901114E-05   6.3776855032743888E-05  -1.5367137080557762E-04   1.2154337909718147E-04   7.0802974662970763E-01  -7.0490475342293279E-01
      10.605303   1.3755697206381588E-08   1.4286131888416401E-08   2.9157970411055256E-05  -9.9257472193871476E-05   5.8371197986471043E-05  -1.9107726424575240E-04  -9.7448777082098859E-01   2.2016002334459128E-01
      10.705353  -1.1708829191818194E-08   1.6978906911557471E-08   3.3139768263175132E-05   1.0016054945991649E-04   6.1891499721789388E-05   1.9410631390890244E-04   9.4220780688729466E-01   3.3201943257985522E-01
      10.805403  -1.9727380818423398E-08  -8.4077901899563755E-09  -8.5903903950479717E-05  -6.4745511624277630E-05  -1.6451070668658616E-04  -1.2686035752243401E-04  -6.2111861096142484E-01  -7.8236511490758942E-01
      10.905453   4.4673436366329424E-09  -2.1835523585819535E-08   1.0956096595772443E-04   4.4244999370395198E-06   2.1152536752369063E-04   1.0904218930413668E-05   1.0967780622895872E-01   9.9284471389096995E-01
      11.005503   2.3152445599092319E-08   1.3584733511717998E-11  -9.4362777601399858E-05   5.9836164928621596E-05  -1.8360805887895521E-04   1.1359182279066202E-04   4.3532056705107192E-01  -8.9897015893353216E-01
      11.105553   4.7899656245108364E-09   2.3555670840642173E-08   4.4359959726350725E-05  -1.0483126257588283E-04   8.7930759715711883E-05  -2.0168936798824677E-04  -8.4681685044249699E-01   5.2955553093239183E-01
      11.205603  -2.2960384981245088E-08   9.7528611755371294E-09   2.3593956402066355E-05   1.1352354539109771E-04   4.3332420634656166E-05   2.1992396883528971E-04   9.9869647570741515E-01   2.1285739609511667E-03
      11.305653  -1.4668403485853975E-08  -2.1321847713834851E-08  -8.5544968434583292E-05  -8.1426822341375377E-05  -1.6379102973411146E-04  -1.5902614645614172E-04  -8.4444185276100991E-01  -5.3308833515308085E-01
      11.405703   1.8635395567454355E-08  -1.9319999398751857E-08   1.1884115346119454E-04   1.8639117621030671E-05   2.2928750991087955E-04   3.8212352486595413E-05   4.3137906868573911E-01   9.0057641678398082E-01
      11.505753   2.3485770174384598E-08   1.4939241790927301E-08  -1.1033504523957446E-04   5.3257966854467096E-05  -2.1408326037443209E-04   1.0084313551815038E-04   1.1384372968421871E-01  -9.9197798796848169E-01
      11.605803  -1.0319014294617351E-08   2.6946635941902876E-08   6.1521167025292058E-05  -1.0853340679645779E-04   1.2081252847718261E-04  -2.0841053003739477E-04  -6.2408994216877456E-01   7.7932125377905526E-01
      11.705853  -2.9498252849804292E-08  -4.9091285837444558E-09   1.1389092861544457E-05   1.2649446410254771E-04   1.9549724194246324E-05   2.4443414676649129E-04   9.4297200014335503E-01  -3.2783665402341161E-01
      11.805903  -1.1107780888241708E-09  -3.0962945898519769E-08  -8.2800112043717749E-05  -9.9260035044395481E-05  -1.5791472219505259E-04  -1.9330687228052482E-04  -9.7278461208541800E-01  -2.2405407888665199E-01
      11.905953   3.1199239294540197E-08  -7.5223618756794381E-09   1.2675609540788868E-04   3.5112716608753984E-05   2.4413703463544784E-04   7.0360756803695230E-05   7.0444159373726312E-01   7.0717956955387951E-01
      12.006003   1.4076288496750905E-08   3.0109114646094099E-08  -1.2638612308099489E-04   4.3994353578532215E-05  -2.4507992173853851E-04   8.2510520103535809E-05  -2.2024357364877975E-01  -9.7347725811046271E-01
      12.106053  -2.7643356811102140E-08   2.0500249479616222E-08   8.0288077683315470E-05  -1.0996435326042889E-04   1.5727894598126373E-04  -2.1098818753103129E-04  -3.3136607464969953E-01   9.4137101300823511E-01
      12.206103  -2.6506258480508598E-08  -2.3806272726482823E-08  -3.5264322794678651E-06   1.3847932158826215E-04  -9.3716214942145115E-06   2.6758037771879251E-04   7.8131321523773700E-01  -6.2076030102020163E-01
      12.306153   1.8662362917403132E-08  -3.1798731573393537E-08  -7.7210979267540607E-05  -1.1788738128179276E-04  -1.4710063334156772E-04  -2.2919732450766501E-04  -9.9171820234330244E-01   1.0996602425651296E-01
      12.406203   3.6088203454751747E-08   1.2343940904039990E-08   1.3281491013080474E-04   5.3901035762883477E-05   2.5566290215157765E-04   1.0647726236569813E-04   8.9814795569950590E-01   4.3442422746396941E-01
      12.506253  -5.0526070786155393E-09   3.9112049170761120E-08  -1.4224559277868924E-04   3.1798802163095804E-05  -2.7533914040120373E-04   5.8933921891145778E-05  -5.2934668066879564E-01  -8.4556225030321730E-01
      12.606303  -4.0654875220969679E-08   2.9508382337527996E-09   1.0051408011358967E-04  -1.0888329712979601E-04   1.9606360019689268E-04  -2.0854349020871111E-04  -1.5965487149150635E-03   9.9747811304239420E-01
      12.706353  -1.1363489583574639E-08  -4.0559627369063522E-08  -2.1040410187951285E-05   1.4915220377007034E-04  -4.3276729494235781E-05   2.8771354399397664E-04   5.3192868334408228E-01  -8.4367705207621646E-01
      12.806403   3.8729494684374829E-08  -1.9854643453089431E-08  -6.8664779173143465E-05  -1.3684140507859910E-04  -1.3020279431014511E-04  -2.6552678155776607E-04  -8.9912550587552065E-01   4.3136809372813012E-01
      12.906453   2.8073606151483247E-08   3.5128396491513700E-08   1.3652433592973497E-04   7.4678292831026726E-05   2.6238102172017298E-04   1.4666210086953198E-04   9.9070040671932136E-01   1.1302960046482495E-01
