# population in each left-qubit level over  time for $\ket{\Psi(t=0)} = \ket{00}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5
       0.000000  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.100050  1.00000E+00  4.11926E-19  8.36454E-38  1.11406E-56  1.09267E-75  8.40134E-95
       0.200100  1.00000E+00  5.63466E-17  1.54718E-33  2.75236E-50  3.55899E-67  3.55887E-84
       0.300150  1.00000E+00  1.17040E-15  6.50912E-31  2.28284E-46  5.65707E-62  1.05296E-77
       0.400200  1.00000E+00  9.93669E-15  4.54217E-29  1.26663E-43  2.41474E-58  3.34864E-73
       0.500250  1.00000E+00  5.00516E-14  1.11211E-27  1.45723E-41  1.26529E-55  7.77141E-70
       0.600300  1.00000E+00  1.78832E-13  1.37190E-26  6.02589E-40  1.71123E-53  3.36904E-67
       0.700350  1.00000E+00  5.01475E-13  1.04867E-25  1.22869E-38  9.15738E-52  4.67470E-65
       0.800400  1.00000E+00  1.17802E-12  5.67735E-25  1.51331E-37  2.54343E-50  2.91037E-63
       0.900450  1.00000E+00  2.42921E-12  2.39118E-24  1.29432E-36  4.40185E-49  1.01695E-61
       1.000500  1.00000E+00  4.55807E-12  8.39595E-24  8.49294E-36  5.39436E-48  2.32693E-60
       1.100550  1.00000E+00  8.00081E-12  2.58753E-23  4.59742E-35  5.13126E-47  3.89114E-59
       1.200600  1.00000E+00  1.33998E-11  7.26073E-23  2.16217E-34  4.04590E-46  5.14515E-58
       1.300650  1.00000E+00  2.16671E-11  1.89739E-22  9.12799E-34  2.75862E-45  5.66467E-57
       1.400700  1.00000E+00  3.40027E-11  4.66620E-22  3.51411E-33  1.66116E-44  5.33212E-56
       1.500750  1.00000E+00  5.18609E-11  1.08339E-21  1.24029E-32  8.90323E-44  4.33623E-55
       1.600800  1.00000E+00  7.69060E-11  2.37815E-21  4.02490E-32  4.26728E-43  3.06750E-54
