   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
   5.0000000000000003E-02   4.6919098272877923E-03   4.6919098272877923E-03   0.0000000000000000E+00
   1.0000000000000001E-01   1.0167851245562919E-02   1.0167851245562919E-02   0.0000000000000000E+00
   1.5000000000000002E-01   1.5486707437344963E-02   1.5486707437344963E-02   0.0000000000000000E+00
   2.0000000000000001E-01   2.1326475123048617E-02   2.1326475123048617E-02   0.0000000000000000E+00
   2.5000000000000000E-01   2.6280603426822081E-02   2.6280603426822081E-02   0.0000000000000000E+00
   3.0000000000000004E-01   2.8598449924606088E-02   2.8598449924606088E-02   0.0000000000000000E+00
   3.5000000000000003E-01   3.5966100650248842E-02   3.5966100650248842E-02   0.0000000000000000E+00
   4.0000000000000002E-01   3.6094675820396514E-02   3.6094675820396514E-02   0.0000000000000000E+00
   4.5000000000000001E-01   3.8369462135164650E-02   3.8369462135164650E-02   0.0000000000000000E+00
   5.0000000000000000E-01   4.4446073413576870E-02   4.4446073413576870E-02   0.0000000000000000E+00
   5.5000000000000004E-01   5.0092627501995779E-02   5.0092627501995779E-02   0.0000000000000000E+00
   6.0000000000000009E-01   5.5469370360814528E-02   5.5469370360814528E-02   0.0000000000000000E+00
   6.5000000000000002E-01   5.7528900724434721E-02   5.7528900724434721E-02   0.0000000000000000E+00
   7.0000000000000007E-01   6.2137496351531769E-02   6.2137496351531769E-02   0.0000000000000000E+00
   7.5000000000000000E-01   6.7558623691207922E-02   6.7558623691207922E-02   0.0000000000000000E+00
   8.0000000000000004E-01   7.1752334516663768E-02   7.1752334516663768E-02   0.0000000000000000E+00
   8.5000000000000009E-01   7.6560171524040099E-02   7.6560171524040099E-02   0.0000000000000000E+00
   9.0000000000000002E-01   7.6947824543439985E-02   7.6947824543439985E-02   0.0000000000000000E+00
   9.5000000000000007E-01   8.2677668990123132E-02   8.2677668990123132E-02   0.0000000000000000E+00
   1.0000000000000000E+00   8.3271719932749566E-02   8.3271719932749566E-02   0.0000000000000000E+00
   1.0500000000000000E+00   9.0514134299175833E-02   9.0514134299175833E-02   0.0000000000000000E+00
   1.1000000000000001E+00   9.4085723433721152E-02   9.4085723433721152E-02   0.0000000000000000E+00
   1.1500000000000001E+00   9.6463527659315471E-02   9.6463527659315471E-02   0.0000000000000000E+00
   1.2000000000000002E+00   9.6973660197531050E-02   9.6973660197531050E-02   0.0000000000000000E+00
   1.2500000000000000E+00   9.7856159604416043E-02   9.7856159604416043E-02   0.0000000000000000E+00
   1.3000000000000000E+00   1.0047883517426451E-01   1.0047883517426451E-01   0.0000000000000000E+00
   1.3500000000000001E+00   1.0827650211321067E-01   1.0827650211321067E-01   0.0000000000000000E+00
   1.4000000000000001E+00   1.0906323425630796E-01   1.0906323425630796E-01   0.0000000000000000E+00
   1.4500000000000002E+00   1.1269140918694608E-01   1.1269140918694608E-01   0.0000000000000000E+00
   1.5000000000000000E+00   1.1849413517524048E-01   1.1849413517524048E-01   0.0000000000000000E+00
   1.5500000000000000E+00   1.1999118722844583E-01   1.1999118722844583E-01   0.0000000000000000E+00
   1.6000000000000001E+00   1.2731129156835674E-01   1.2731129156835674E-01   0.0000000000000000E+00
   1.6500000000000001E+00   1.3054811537594574E-01   1.3054811537594574E-01   0.0000000000000000E+00
   1.7000000000000002E+00   1.3288976082617782E-01   1.3288976082617782E-01   0.0000000000000000E+00
   1.7500000000000000E+00   1.3980706894375994E-01   1.3980706894375994E-01   0.0000000000000000E+00
   1.8000000000000000E+00   1.4575795631149360E-01   1.4575795631149360E-01   0.0000000000000000E+00
   1.8500000000000001E+00   1.4807927135749321E-01   1.4807927135749321E-01   0.0000000000000000E+00
   1.9000000000000001E+00   1.5257934230393450E-01   1.5257934230393450E-01   0.0000000000000000E+00
   1.9500000000000002E+00   1.5760418137044779E-01   1.5760418137044779E-01   0.0000000000000000E+00
   2.0000000000000000E+00   1.5896800618005399E-01   1.5896800618005399E-01   0.0000000000000000E+00
