   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
   5.0000000000000000E+00   9.9373410183898403E-01   6.2028837368336273E-03   2.6361354950175388E-04
   1.0000000000000000E+01   9.8833661561685193E-01   1.1507893245728774E-02   2.2935132658263237E-03
   1.5000000000000000E+01   9.8388900215685260E-01   1.5418670708126067E-02   6.6675177907814642E-03
   2.0000000000000000E+01   9.7984795908053179E-01   1.9828748929486321E-02   1.0948791940452354E-02
   2.5000000000000000E+01   9.7520079999992260E-01   2.4133906402737264E-02   1.4728870833942767E-02
   3.0000000000000000E+01   9.7066257081736051E-01   2.8351025189440399E-02   1.8705918312028891E-02
   3.5000000000000000E+01   9.6466054352020614E-01   3.0109372516045042E-02   2.3677939135621516E-02
   4.0000000000000000E+01   9.6038498809771655E-01   3.3934288571667623E-02   2.8309863104861079E-02
   4.5000000000000000E+01   9.5713070961381297E-01   3.8673665015563366E-02   3.3048603624413420E-02
   5.0000000000000000E+01   9.5271549486450158E-01   4.2998517355153469E-02   3.7040931982864282E-02
   5.5000000000000000E+01   9.4728351349674145E-01   4.5502994442906196E-02   4.1836868974702734E-02
   6.0000000000000000E+01   9.4265292393521039E-01   4.8980207538821249E-02   4.6461461764608372E-02
   6.5000000000000000E+01   9.3822703331525514E-01   5.2548156536678339E-02   5.1200017594147891E-02
   7.0000000000000000E+01   9.3401850248355045E-01   5.7390365502172982E-02   5.4881673244299128E-02
   7.5000000000000000E+01   9.2963877072267376E-01   6.2996113357220246E-02   5.7628589075725642E-02
   8.0000000000000000E+01   9.2565526396338826E-01   6.7220651587119012E-02   6.2152939533892393E-02
   8.5000000000000000E+01   9.2204933884211182E-01   7.1252718016542066E-02   6.7247343430544199E-02
   9.0000000000000000E+01   9.1755430580490349E-01   7.5148507665822373E-02   7.1588916191407295E-02
   9.5000000000000000E+01   9.1291104628905173E-01   7.9434375063651780E-02   7.5392184725077777E-02
   1.0000000000000000E+02   9.0835056892784583E-01   8.3778279993064780E-02   7.9220197881810339E-02
   1.0500000000000000E+02   9.0423654860893921E-01   8.7640610760304993E-02   8.3976242243015503E-02
   1.1000000000000000E+02   9.0001622265339520E-01   9.1800375348676716E-02   8.8328547146451192E-02
   1.1500000000000000E+02   8.9523853151293542E-01   9.5835914329014865E-02   9.2247712473004839E-02
   1.2000000000000000E+02   8.9090206398339200E-01   1.0048465250589440E-01   9.5994902213933947E-02
   1.2500000000000000E+02   8.8666693643996319E-01   1.0627141994729733E-01   9.8705402676454002E-02
   1.3000000000000000E+02   8.8255183298749063E-01   1.1203645613276529E-01   1.0155765848586451E-01
   1.3500000000000000E+02   8.7771784824681831E-01   1.1594678372408995E-01   1.0554574160121938E-01
   1.4000000000000000E+02   8.7298231733132248E-01   1.1861741501288892E-01   1.1087197484427631E-01
   1.4500000000000000E+02   8.6821416667472628E-01   1.2164479585458873E-01   1.1580883879333220E-01
   1.5000000000000000E+02   8.6431508716169336E-01   1.2585501933428295E-01   1.2043193124795629E-01
   1.5500000000000000E+02   8.6017315275951711E-01   1.3031277440800676E-01   1.2456463721940772E-01
   1.6000000000000000E+02   8.5538485481606585E-01   1.3419526980919366E-01   1.2862623932212097E-01
   1.6500000000000000E+02   8.5095464844702962E-01   1.3778512566569748E-01   1.3333857254393253E-01
   1.7000000000000000E+02   8.4725010109286081E-01   1.4216160839537914E-01   1.3798993790743391E-01
   1.7500000000000000E+02   8.4274304012562307E-01   1.4661501764189988E-01   1.4176186314102582E-01
   1.8000000000000000E+02   8.3800245850198618E-01   1.4994949366013674E-01   1.4641920094650357E-01
   1.8500000000000000E+02   8.3401992800533753E-01   1.5446959940800187E-01   1.5064896014934165E-01
   1.9000000000000000E+02   8.2968966117370613E-01   1.5850105354769028E-01   1.5501963462537385E-01
   1.9500000000000000E+02   8.2863649886098223E-01   1.6396728023135348E-01   1.6123264107633856E-01
   2.0000000000000000E+02   8.2527616700939987E-01   1.6872258214292823E-01   1.6584940276053306E-01
   2.0500000000000000E+02   8.2475801732361997E-01   1.7472094821137418E-01   1.7206528245365882E-01
   2.1000000000000000E+02   8.1925292537589378E-01   1.7781343639407465E-01   1.7620009777058376E-01
   2.1500000000000000E+02   8.1434358671816709E-01   1.8288060124773253E-01   1.7895598970655069E-01
