   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
   5.0000000000000003E-02   6.1388418673733261E-04   6.1376419750465395E-04   1.1998923263568502E-07
   1.0000000000000001E-01   4.5586869229638010E-03   4.5578388592774181E-03   8.4806368636686179E-07
   1.5000000000000002E-01   1.1565674560783838E-02   1.1561731249923284E-02   3.9433108605583895E-06
   2.0000000000000001E-01   1.3063712707767194E-02   1.3055829077467170E-02   7.8836303000143339E-06
   2.5000000000000000E-01   1.7938630149931224E-02   1.7907049433492861E-02   3.1580716438375672E-05
   3.0000000000000004E-01   1.9279622209126317E-02   1.9237266460416173E-02   4.2355748710103088E-05
   3.5000000000000003E-01   2.5161979034898415E-02   2.5064537447314791E-02   9.7441587583631074E-05
   4.0000000000000002E-01   2.8149796009736810E-02   2.8025591249023488E-02   1.2420476071337724E-04
   4.5000000000000001E-01   3.2705691066827462E-02   3.2524014423809887E-02   1.8167664301759067E-04
   5.0000000000000000E-01   3.5091158081658497E-02   3.4866303916947949E-02   2.2485416471048998E-04
   5.5000000000000004E-01   3.6184175388562279E-02   3.5935791731974136E-02   2.4838365658818261E-04
   6.0000000000000009E-01   3.6191624404579285E-02   3.5943022850646461E-02   2.4860155393279762E-04
   6.5000000000000002E-01   4.3970131298478959E-02   4.3415167759798722E-02   5.5496353868026707E-04
   7.0000000000000007E-01   4.7917442873121170E-02   4.7177013292310874E-02   7.4042958081023630E-04
   7.5000000000000000E-01   5.2793851221279581E-02   5.1808755936492153E-02   9.8509528478748836E-04
   8.0000000000000004E-01   5.6890527688683884E-02   5.5693580793543564E-02   1.1969468951403201E-03
   8.5000000000000009E-01   5.9088516456916693E-02   5.7773378791141340E-02   1.3151376657754596E-03
   9.0000000000000002E-01   6.2287108456982744E-02   6.0798636925577021E-02   1.4884715314057340E-03
   9.5000000000000007E-01   6.9910279000472822E-02   6.8024864733508481E-02   1.8854142669642332E-03
   1.0000000000000000E+00   7.4009160864603213E-02   7.1898395004321686E-02   2.1107658602814131E-03
   1.0500000000000000E+00   7.5515340896072036E-02   7.3312031668744893E-02   2.2033092273272851E-03
   1.1000000000000001E+00   8.2960986141162513E-02   8.0333937335059641E-02   2.6270488061028762E-03
   1.1500000000000001E+00   8.5019785127563779E-02   8.2262743394008214E-02   2.7570417335556533E-03
   1.2000000000000002E+00   8.7774656345987606E-02   8.4796719333136678E-02   2.9779370128509316E-03
   1.2500000000000000E+00   9.4428058672381618E-02   9.0851079331612919E-02   3.5769793407685862E-03
   1.3000000000000000E+00   9.6189667900884498E-02   9.2426588740023435E-02   3.7630791608611745E-03
   1.3500000000000001E+00   1.0348839557100963E-01   9.8848563494064068E-02   4.6398320769457510E-03
   1.4000000000000001E+00   1.0855840745460633E-01   1.0330168583327150E-01   5.2567216213348922E-03
   1.4500000000000002E+00   1.0892932984122516E-01   1.0362263745555596E-01   5.3066923856691234E-03
   1.5000000000000000E+00   1.1592431772332280E-01   1.0961465346519986E-01   6.3096642581229384E-03
   1.5500000000000000E+00   1.2031126863379897E-01   1.1334075305216264E-01   6.9705155816363563E-03
   1.6000000000000001E+00   1.2505641170582826E-01   1.1725935666192112E-01   7.7970550439071893E-03
   1.6500000000000001E+00   1.3206773878177930E-01   1.2298828915485945E-01   9.0794496269198562E-03
   1.7000000000000002E+00   1.3227536595382444E-01   1.2315779586203623E-01   9.1175700917883913E-03
   1.7500000000000000E+00   1.3410620781232743E-01   1.2463923383416350E-01   9.4669739781638746E-03
   1.8000000000000000E+00   1.3631901556441653E-01   1.2639795324552494E-01   9.9210623188916002E-03
   1.8500000000000001E+00   1.3942114107339118E-01   1.2881955387718305E-01   1.0601587196208193E-02
   1.9000000000000001E+00   1.4652941262399791E-01   1.3437324670322440E-01   1.2156165920773582E-02
