   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
   5.0000000000000000E+00   9.9528754120122320E-01   4.5922954938358027E-03   3.3856526593766855E-03
   1.0000000000000000E+01   9.8983309739161729E-01   9.7730084075316141E-03   5.0402743154902216E-03
   1.5000000000000000E+01   9.8561946066284434E-01   1.3499760033911089E-02   8.9283519368646026E-03
   2.0000000000000000E+01   9.8211680879931607E-01   1.7145854190623155E-02   1.2903472441128834E-02
   2.5000000000000000E+01   9.7902202388557491E-01   2.0631114962478853E-02   1.6684738018874629E-02
   3.0000000000000000E+01   9.7595523155192376E-01   2.3304318429886842E-02   2.0279950835530698E-02
   3.5000000000000000E+01   9.7250774024648312E-01   2.5014503011882488E-02   2.2214135413409990E-02
   4.0000000000000000E+01   9.7100027206095429E-01   2.7091287882020136E-02   2.4212770325361802E-02
   4.5000000000000000E+01   9.6978362421608877E-01   2.8285743908755899E-02   2.4929693662519480E-02
   5.0000000000000000E+01   9.6733340430415193E-01   2.8724329310105944E-02   2.2916323676386331E-02
   5.5000000000000000E+01   9.6451698057769553E-01   2.8179234100077347E-02   2.3344228737969618E-02
   6.0000000000000000E+01   9.5942065447186187E-01   2.7037862430015696E-02   2.4836726283793877E-02
   6.5000000000000000E+01   9.5430877876703946E-01   3.0390580166961303E-02   2.2386723994009369E-02
   7.0000000000000000E+01   9.5063807949061929E-01   3.1609616872492072E-02   2.2813264439521242E-02
   7.5000000000000000E+01   9.4751529484733932E-01   3.1798978978257550E-02   2.4873030189721673E-02
   8.0000000000000000E+01   9.4455165954562215E-01   3.1097079514226997E-02   2.6259750874350663E-02
   8.5000000000000000E+01   9.4233318445180325E-01   3.0261950475480706E-02   2.6895267640948618E-02
   9.0000000000000000E+01   9.4091321865326116E-01   2.8600097428830438E-02   2.6563109663341730E-02
   9.5000000000000000E+01   9.3935982351449177E-01   2.6797272667018625E-02   2.6319293397466512E-02
   1.0000000000000000E+02   9.3770576415533424E-01   2.6168037693522991E-02   2.5259019637699342E-02
   1.0500000000000000E+02   9.3694085228116841E-01   2.6364058218838755E-02   2.3370805577212848E-02
   1.1000000000000000E+02   9.3910280876317953E-01   2.3662269607369144E-02   1.8332904013164723E-02
   1.1500000000000000E+02   9.3772591093899638E-01   2.3028535395836235E-02   1.4260222782185328E-02
   1.2000000000000000E+02   9.3659104049946562E-01   2.2201003902088394E-02   1.4205538699781044E-02
   1.2500000000000000E+02   9.3624045605311534E-01   2.2270356512817478E-02   1.0927944609284434E-02
   1.3000000000000000E+02   9.3592468698383624E-01   2.2875488702266446E-02   7.1916789880901409E-03
   1.3500000000000000E+02   9.3645406539172593E-01   2.2959084876920940E-02   2.6115796791662989E-03
   1.4000000000000000E+02   6.2825421686747845E-02   2.3685278942273132E-02   8.0382397625252885E-04
   1.4500000000000000E+02   6.1837546235124094E-02   2.5974262167184712E-02   3.0321160980851872E-03
   1.5000000000000000E+02   6.0579282280292614E-02   2.6906967754039633E-02   7.4216291907251031E-03
   1.5500000000000000E+02   5.9635008638956419E-02   2.8159084426312375E-02   1.0573231006411376E-02
   1.6000000000000000E+02   5.8748602892901666E-02   2.9804017658291552E-02   1.3652915249077236E-02
   1.6500000000000000E+02   5.7181159595334721E-02   3.2404662458841084E-02   1.4642150656717751E-02
   1.7000000000000000E+02   5.6531463233663204E-02   3.5437904283917999E-02   1.4459471560805208E-02
   1.7500000000000000E+02   5.6711084240971169E-02   3.8610358298865506E-02   1.4090085498338680E-02
   1.8000000000000000E+02   5.7566093528998018E-02   4.3287316554628912E-02   1.3737843589966381E-02
   1.8500000000000000E+02   5.8702627686882218E-02   4.5512071863380132E-02   1.2029661024888750E-02
   1.9000000000000000E+02   6.0118920078002805E-02   4.8154650662880751E-02   9.4317526960341711E-03
   1.9500000000000000E+02   6.3131539780919968E-02   4.8895353974237062E-02   5.1208271273278207E-03
   2.0000000000000000E+02   6.7732697981416623E-02   4.7561028606928832E-02   6.0369585551611066E-04
   2.0500000000000000E+02   9.2991817545275446E-01   4.9131232611977597E-02   2.6816052026071777E-03
   2.1000000000000000E+02   9.2622711816645054E-01   5.1533215568430678E-02   5.1159423402763887E-03
   2.1500000000000000E+02   9.2373138784245679E-01   5.4954723897452859E-02   7.3318216527527283E-03
   2.2000000000000000E+02   9.2153240123008417E-01   5.7981904229926870E-02   9.8870717859096714E-03
   2.2500000000000000E+02   9.1977950796502950E-01   6.1546194419721270E-02   1.1121990058611236E-02
   2.3000000000000000E+02   9.1891849519910651E-01   6.5656149707036954E-02   1.1282682899178711E-02
   2.3500000000000000E+02   9.1883201568058570E-01   7.0142830727806416E-02   1.1225438623983017E-02
   2.4000000000000000E+02   9.1976495890247145E-01   7.3202616902128273E-02   1.0268863080614699E-02
   2.4500000000000000E+02   9.2000769933146898E-01   7.5647537827515807E-02   8.7658056009008913E-03
   2.5000000000000000E+02   9.1755309479109903E-01   7.4778923137072628E-02   5.9543042063843563E-03
   2.5500000000000000E+02   9.1465074544778679E-01   7.1981564608339502E-02   2.5932949716872249E-03
   2.6000000000000000E+02   8.6955056485994511E-02   6.7256351053540095E-02   2.0826183861729335E-03
   2.6500000000000000E+02   8.8262795664132462E-02   6.1926760478393447E-02   7.5530436708722854E-03
   2.7000000000000000E+02   9.2682987019200330E-02   5.8244198842837352E-02   1.1200576286615388E-02
   2.7500000000000000E+02   9.6391586808989294E-02   5.5377518943179792E-02   1.5256177695854052E-02
   2.8000000000000000E+02   1.0040321772651614E-01   5.4593099162713203E-02   1.7882713935004423E-02
   2.8500000000000000E+02   1.0394755740591606E-01   5.3946767877357915E-02   1.9268755447590425E-02
   2.9000000000000000E+02   1.0662263175658615E-01   5.4812015478897580E-02   1.9478299675083334E-02
   2.9500000000000000E+02   1.0834762740738396E-01   5.6799444149023777E-02   1.7865540634299348E-02
   3.0000000000000000E+02   1.0823219609844081E-01   6.0688211535978961E-02   1.4883249412365674E-02
   3.0500000000000000E+02   1.0849358896480618E-01   6.4747090424450621E-02   1.4063649329836472E-02
   3.1000000000000000E+02   1.0869272757335352E-01   6.8825480438754819E-02   1.4517256403864316E-02
   3.1500000000000000E+02   1.0793295617134403E-01   7.2998554176095104E-02   1.5040681934706156E-02
   3.2000000000000000E+02   1.0647255481176154E-01   7.6161547153375045E-02   1.6493839772987316E-02
   3.2500000000000000E+02   1.0472489659251762E-01   8.0868923554065039E-02   1.8383960244097993E-02
