# OCT iter        615;   J_T =   9.481897831316E-03;   pulse_id =          3                                                                                                                                                                                   
#               time [ns]              abs(E) [au]          arg(E) [rad/pi]
   2.5390156062424971E+01   4.0274987220878916E-01  -3.1702941470791605E-02
   2.5430172068827531E+01   4.0242439386144313E-01  -3.5998494315211384E-02
   2.5470188075230094E+01   4.0424032827301787E-01  -4.0372038137029179E-02
   2.5510204081632654E+01   4.0810691237571456E-01  -4.4305342732386788E-02
   2.5550220088035214E+01   4.1369574073228310E-01  -4.7375421343266104E-02
   2.5590236094437778E+01   4.2051029148810648E-01  -4.9314346933514185E-02
   2.5630252100840337E+01   4.2797184119422388E-01  -5.0020841498644331E-02
   2.5670268107242901E+01   4.3549667038939754E-01  -4.9533870381549765E-02
   2.5710284113645461E+01   4.4255067521910585E-01  -4.7989594226687061E-02
   2.5750300120048021E+01   4.4868022406556168E-01  -4.5580624910323740E-02
   2.5790316126450584E+01   4.5352623113966339E-01  -4.2527711042118103E-02
   2.5830332132853144E+01   4.5683076956085727E-01  -3.9065546476970220E-02
   2.5870348139255704E+01   4.5844378989326995E-01  -3.5439097808293692E-02
   2.5910364145658267E+01   4.5833373007146927E-01  -3.1904449484895965E-02
   2.5950380152060827E+01   4.5660138864070587E-01  -2.8727583989481068E-02
   2.5990396158463387E+01   4.5349217242707229E-01  -2.6175087544475697E-02
   2.6030412164865950E+01   4.4939847407764683E-01  -2.4492591402298688E-02
   2.6070428171268514E+01   4.4484264205585705E-01  -2.3870408432892787E-02
   2.6110444177671070E+01   4.4043325911855724E-01  -2.4401638101120022E-02
   2.6150460184073633E+01   4.3679424594334132E-01  -2.6044894212156798E-02
   2.6190476190476193E+01   4.3447675794433166E-01  -2.8608251824073366E-02
   2.6230492196878753E+01   4.3387399462619275E-01  -3.1768039484259589E-02
   2.6270508203281317E+01   4.3516274889835027E-01  -3.5123508711615244E-02
   2.6310524209683877E+01   4.3828846013060685E-01  -3.8271503768052613E-02
   2.6350540216086436E+01   4.4299488237001750E-01  -4.0875275356427654E-02
   2.6390556222488996E+01   4.4888384534043640E-01  -4.2706052950746719E-02
   2.6430572228891560E+01   4.5548354123514451E-01  -4.3651085394990415E-02
   2.6470588235294116E+01   4.6230731007511683E-01  -4.3696529156355211E-02
   2.6510604241696679E+01   4.6889443959489652E-01  -4.2899949063345232E-02
   2.6550620248099243E+01   4.7483393863189688E-01  -4.1365217683704388E-02
   2.6590636254501806E+01   4.7977800255821240E-01  -3.9226588873556054E-02
   2.6630652260904363E+01   4.8345330848986839E-01  -3.6642646539270733E-02
   2.6670668267306926E+01   4.8567617143866892E-01  -3.3796532290367998E-02
   2.6710684273709489E+01   4.8637316465895136E-01  -3.0896675928772779E-02
   2.6750700280112046E+01   4.8560346011127059E-01  -2.8172032047711827E-02
   2.6790716286514609E+01   4.8357457245169094E-01  -2.5857386803433802E-02
   2.6830732292917173E+01   4.8064119606231887E-01  -2.4167478112067736E-02
   2.6870748299319729E+01   4.7727877964817950E-01  -2.3263120950526954E-02
   2.6910764305722292E+01   4.7402964559131405E-01  -2.3217332646351722E-02
   2.6950780312124856E+01   4.7142843612619167E-01  -2.3992758082209142E-02
   2.6990796318527412E+01   4.6992231268477508E-01  -2.5440987208747368E-02
   2.7030812324929975E+01   4.6980559005748435E-01  -2.7328076346121572E-02
   2.7070828331332539E+01   4.7118540984161694E-01  -2.9380416661909648E-02
   2.7110844337735095E+01   4.7398515557949178E-01  -3.1336338394748683E-02
   2.7150860344137659E+01   4.7798002389805078E-01  -3.2986991883531429E-02
   2.7190876350540218E+01   4.8285026397745689E-01  -3.4196153139484924E-02
   2.7230892356942782E+01   4.8823545509939054E-01  -3.4898438387100481E-02
   2.7270908363345338E+01   4.9377727600525206E-01  -3.5083327944830968E-02
   2.7310924369747902E+01   4.9914557216707478E-01  -3.4775367064873899E-02
   2.7350940376150465E+01   5.0404997987247413E-01  -3.4019225923867351E-02
   2.7390956382553021E+01   5.0824454895531113E-01  -3.2873898054716681E-02
   2.7430972388955585E+01   5.1153419640874220E-01  -3.1415258399588315E-02
   2.7470988395358148E+01   5.1378893393749858E-01  -2.9742188973685208E-02
   2.7511004401760704E+01   5.1496568979952928E-01  -2.7979731656308168E-02
   2.7551020408163268E+01   5.1513080153630431E-01  -2.6273730468048297E-02
   2.7591036414565831E+01   5.1447209150996864E-01  -2.4774746236673511E-02
   2.7631052420968388E+01   5.1329008329086079E-01  -2.3613492959877812E-02
   2.7671068427370951E+01   5.1196350902279597E-01  -2.2874167926517336E-02
   2.7711084433773514E+01   5.1089277431541646E-01  -2.2574355142416815E-02
   2.7751100440176071E+01   5.1043320392264302E-01  -2.2659484796791498E-02
   2.7791116446578634E+01   5.1083447495996503E-01  -2.3015729129182105E-02
   2.7831132452981198E+01   5.1220178691449070E-01  -2.3498781592372030E-02
   2.7871148459383754E+01   5.1448827460031499E-01  -2.3969839836651123E-02
   2.7911164465786317E+01   5.1751919090514686E-01  -2.4327277080318694E-02
   2.7951180472188881E+01   5.2103964060276520E-01  -2.4524356111508647E-02
   2.7991196478591441E+01   5.2477185300613050E-01  -2.4568840329124424E-02
   2.8031212484994001E+01   5.2846660276060387E-01  -2.4506831685340492E-02
   2.8071228491396560E+01   5.3193659994140641E-01  -2.4398099768589945E-02
   2.8111244497799124E+01   5.3506654993215608E-01  -2.4292177225852061E-02
   2.8151260504201684E+01   5.3780308905467122E-01  -2.4213287566402460E-02
   2.8191276510604244E+01   5.4013487596303811E-01  -2.4158227184446952E-02
   2.8231292517006807E+01   5.4207560116284959E-01  -2.4105927644213251E-02
   2.8271308523409363E+01   5.4365905499719869E-01  -2.4032647558757801E-02
   2.8311324529811927E+01   5.4494722831677600E-01  -2.3924740720357607E-02
   2.8351340536214490E+01   5.4604393384239536E-01  -2.3782698810279241E-02
   2.8391356542617046E+01   5.4710209777331020E-01  -2.3614737828608498E-02
   2.8431372549019610E+01   5.4831469746916273E-01  -2.3423303529497841E-02
   2.8471388555422173E+01   5.4988598708901093E-01  -2.3191259243705308E-02
   2.8511404561824730E+01   5.5198781084691029E-01  -2.2874999978349225E-02
   2.8551420568227293E+01   5.5471220096733120E-01  -2.2409346972126373E-02
   2.8591436574629856E+01   5.5803422825907700E-01  -2.1724743295216398E-02
   2.8631452581032420E+01   5.6179774544262606E-01  -2.0772468340057228E-02
   2.8671468587434976E+01   5.6573161536117700E-01  -1.9550026500133398E-02
   2.8711484593837540E+01   5.6949624992263326E-01  -1.8117952059855794E-02
   2.8751500600240103E+01   5.7275158939592274E-01  -1.6601432876944173E-02
   2.8791516606642659E+01   5.7523053728235285E-01  -1.5174545086908549E-02
   2.8831532613045223E+01   5.7679887893401061E-01  -1.4029897281471632E-02
   2.8871548619447783E+01   5.7748541635518857E-01  -1.3340614110132413E-02
   2.8911564625850342E+01   5.7747424767436051E-01  -1.3223946572472318E-02
   2.8951580632252906E+01   5.7706257486470636E-01  -1.3715877435714296E-02
   2.8991596638655466E+01   5.7659822152991058E-01  -1.4763527772676453E-02
   2.9031612645058026E+01   5.7641678798806539E-01  -1.6237079670883895E-02
   2.9071628651460586E+01   5.7679625846136984E-01  -1.7956663096063193E-02
   2.9111644657863149E+01   5.7793766359813814E-01  -1.9724837368633726E-02
   2.9151660664265705E+01   5.7996853606063847E-01  -2.1354414663576772E-02
   2.9191676670668269E+01   5.8295704739132004E-01  -2.2684895309915260E-02
   2.9231692677070832E+01   5.8692244546447880E-01  -2.3586738658710832E-02
   2.9271708683473388E+01   5.9183170167132004E-01  -2.3958108111786770E-02
   2.9311724689875952E+01   5.9758059624437287E-01  -2.3721400854230443E-02
   2.9351740696278515E+01   6.0396661499219417E-01  -2.2826035507789399E-02
   2.9391756702681079E+01   6.1066796958729408E-01  -2.1260121436260472E-02
   2.9431772709083635E+01   6.1724508008007406E-01  -1.9068340607553341E-02
   2.9471788715486198E+01   6.2317631251616801E-01  -1.6368967503956521E-02
   2.9511804721888762E+01   6.2792933592199296E-01  -1.3361521843295754E-02
   2.9551820728291318E+01   6.3105661136141178E-01  -1.0318638753624296E-02
   2.9591836734693882E+01   6.3229307374434074E-01  -7.5600651687599118E-03
   2.9631852741096445E+01   6.3162991485768716E-01  -5.4112982876940580E-03
   2.9671868747499001E+01   6.2934207106713558E-01  -4.1531147801769841E-03
   2.9711884753901565E+01   6.2595776470931941E-01  -3.9710620503183797E-03
   2.9751900760304128E+01   6.2217373613785654E-01  -4.9160008594769065E-03
   2.9791916766706684E+01   6.1873574673467724E-01  -6.8870396336490535E-03
   2.9831932773109248E+01   6.1631540630138992E-01  -9.6446600184266137E-03
   2.9871948779511808E+01   6.1541608707618867E-01  -1.2853371781002074E-02
   2.9911964785914368E+01   6.1632997528909639E-01  -1.6142263184455587E-02
   2.9951980792316927E+01   6.1914828985561998E-01  -1.9164350803425840E-02
   2.9991996798719491E+01   6.2380623557541681E-01  -2.1637091929178759E-02
   3.0032012805122054E+01   6.3013325835990275E-01  -2.3356607567127478E-02
   3.0072028811524611E+01   6.3788253722379373E-01  -2.4191007662092055E-02
   3.0112044817927174E+01   6.4672894415934690E-01  -2.4066490983438903E-02
   3.0152060824329737E+01   6.5624434552365962E-01  -2.2959929558154787E-02
   3.0192076830732294E+01   6.6587422997819989E-01  -2.0904580239782009E-02
   3.0232092837134857E+01   6.7494349605037451E-01  -1.8005902590649891E-02
   3.0272108843537421E+01   6.8270994001909102E-01  -1.4457445327509833E-02
   3.0312124849939977E+01   6.8846557260607499E-01  -1.0545490641027701E-02
   3.0352140856342540E+01   6.9166625898240486E-01  -6.6350104999338350E-03
   3.0392156862745104E+01   6.9205687518774861E-01  -3.1353342653654232E-03
   3.0432172869147660E+01   6.8975614950158060E-01  -4.4892154410492368E-04
   3.0472188875550223E+01   6.8527269921611766E-01   1.0898006696450791E-03
   3.0512204881952787E+01   6.7943948561249712E-01   1.2752801271048340E-03
   3.0552220888355343E+01   6.7327521834552562E-01   7.7421038392968048E-05
   3.0592236894757907E+01   6.6780399925254152E-01  -2.3420755821032396E-03
   3.0632252901160470E+01   6.6388157715867702E-01  -5.6554155270262200E-03
   3.0672268907563026E+01   6.6207847009356724E-01  -9.4348483883042195E-03
   3.0712284913965590E+01   6.6265073878835168E-01  -1.3239369435751921E-02
   3.0752300920368150E+01   6.6559359755457204E-01  -1.6690899438569488E-02
   3.0792316926770713E+01   6.7073879913566947E-01  -1.9514398436762847E-02
   3.0832332933173273E+01   6.7784252815854240E-01  -2.1536088054909058E-02
   3.0872348939575833E+01   6.8662302512294660E-01  -2.2654863341651593E-02
   3.0912364945978396E+01   6.9673808359003986E-01  -2.2811949547855676E-02
   3.0952380952380953E+01   7.0772602122565598E-01  -2.1979349469153676E-02
   3.0992396958783516E+01   7.1895459380275273E-01  -2.0173215352718800E-02
   3.1032412965186079E+01   7.2962176097397513E-01  -1.7482664680797184E-02
   3.1072428971588636E+01   7.3883107557637928E-01  -1.4095943212551644E-02
   3.1112444977991199E+01   7.4573310416365457E-01  -1.0307442912533880E-02
   3.1152460984393763E+01   7.4969677950924918E-01  -6.4976653300219964E-03
   3.1192476990796319E+01   7.5046093511405154E-01  -3.0876174179341551E-03
   3.1232492997198882E+01   7.4821890814818337E-01  -4.7548997519584140E-04
   3.1272509003601446E+01   7.4360524744788259E-01   1.0328326323662184E-03
   3.1312525010004002E+01   7.3757915175742073E-01   1.2846660988704837E-03
   3.1352541016406565E+01   7.3122989381157544E-01   3.1519892191323682E-04
   3.1392557022809129E+01   7.2555801866381486E-01  -1.6602989583376776E-03
   3.1432573029211685E+01   7.2130068838243477E-01  -4.3021139381566606E-03
   3.1472589035614249E+01   7.1885784533175268E-01  -7.2350247877851831E-03
   3.1512605042016812E+01   7.1833623575439698E-01  -1.0137593726950530E-02
   3.1552621048419372E+01   7.1967746997712556E-01  -1.2796217321041026E-02
   3.1592637054821932E+01   7.2280097748104344E-01  -1.5105550952138506E-02
   3.1632653061224495E+01   7.2769079768912592E-01  -1.7023540829529182E-02
   3.1672669067627055E+01   7.3438526537212145E-01  -1.8510148499284979E-02
   3.1712685074029615E+01   7.4287568536017146E-01  -1.9484610525075614E-02
   3.1752701080432175E+01   7.5296460580586055E-01  -1.9825127895459906E-02
   3.1792717086834738E+01   7.6415752971670536E-01  -1.9412028141701679E-02
   3.1832733093237294E+01   7.7565145975878280E-01  -1.8191969024774182E-02
   3.1872749099639858E+01   7.8644260328844207E-01  -1.6230177511620515E-02
   3.1912765106042421E+01   7.9552433781494758E-01  -1.3725530939634089E-02
   3.1952781112444978E+01   8.0211019589372057E-01  -1.0981948564665972E-02
   3.1992797118847541E+01   8.0580841199441122E-01  -8.3464598745885393E-03
   3.2032813125250108E+01   8.0669214641840536E-01  -6.1329775230076740E-03
   3.2072829131652661E+01   8.0524318081392587E-01  -4.5528580024462185E-03
   3.2112845138055228E+01   8.0218713855934298E-01  -3.6722591792979131E-03
   3.2152861144457788E+01   7.9827574358178777E-01  -3.4119056423449808E-03
   3.2192877150860348E+01   7.9409399097314792E-01  -3.5940000810602058E-03
   3.2232893157262907E+01   7.8996438860929941E-01  -4.0234656563164451E-03
   3.2272909163665467E+01   7.8598297166511488E-01  -4.5737487976434425E-03
   3.2312925170068034E+01   7.8216657626508745E-01  -5.2419391337808286E-03
   3.2352941176470587E+01   7.7864366251919659E-01  -6.1485659889665666E-03
   3.2392957182873154E+01   7.7580205704721972E-01  -7.4784719251482579E-03
   3.2432973189275714E+01   7.7432056430557228E-01  -9.3815453814981072E-03
   3.2472989195678274E+01   7.7505097326773809E-01  -1.1870141640100045E-02
   3.2513005202080834E+01   7.7877382300556175E-01  -1.4758893833061067E-02
   3.2553021208483401E+01   7.8591122303340277E-01  -1.7683138296518207E-02
   3.2593037214885953E+01   7.9631528401549412E-01  -2.0198060036926240E-02
   3.2633053221288520E+01   8.0923060459903817E-01  -2.1915844487124341E-02
   3.2673069227691080E+01   8.2345289343684092E-01  -2.2615630729797345E-02
   3.2713085234093640E+01   8.3761661960625056E-01  -2.2280326287753966E-02
   3.2753101240496200E+01   8.5049605327171707E-01  -2.1057609134248385E-02
   3.2793117246898767E+01   8.6121465823587495E-01  -1.9176217833913500E-02
   3.2833133253301320E+01   8.6930785983273162E-01  -1.6857875497917760E-02
   3.2873149259703887E+01   8.7464434504012911E-01  -1.4256922620479029E-02
   3.2913165266106446E+01   8.7726088531357327E-01  -1.1445216389807415E-02
   3.2953181272509006E+01   8.7719299943591156E-01  -8.4441523144324088E-03
   3.2993197278911566E+01   8.7438087140317466E-01  -5.2904049720799264E-03
   3.3033213285314126E+01   8.6869722227184776E-01  -2.1104450565444127E-03
   3.3073229291716693E+01   8.6009424563091064E-01   8.2474871192480669E-04
   3.3113245298119253E+01   8.4882052651032691E-01   3.0885765577587749E-03
   3.3153261304521813E+01   8.3563078522563417E-01   4.1459737761145995E-03
   3.3193277310924373E+01   8.2190326582432216E-01   3.4633974745044171E-03
   3.3233293317326932E+01   8.0958771873392732E-01   6.7170436984094744E-04
   3.3273309323729492E+01   8.0093564172923826E-01  -4.2551650049221642E-03
   3.3313325330132059E+01   7.9803002284109914E-01  -1.0880309293891211E-02
   3.3353341336534612E+01   8.0223722541616604E-01  -1.8332467761954480E-02
   3.3393357342937179E+01   8.1379552890708950E-01  -2.5516391486231835E-02
   3.3433373349339739E+01   8.3173468231061498E-01  -3.1420161464384054E-02
   3.3473389355742299E+01   8.5415844605335012E-01  -3.5360426058370108E-02
   3.3513405362144859E+01   8.7873403618682044E-01  -3.7059575746884295E-02
   3.3553421368547426E+01   9.0316501131708704E-01  -3.6569727572922671E-02
   3.3593437374949985E+01   9.2549419070120886E-01  -3.4131340758750343E-02
   3.3633453381352545E+01   9.4420098867548485E-01  -3.0048071370729328E-02
   3.3673469387755105E+01   9.5814626235652245E-01  -2.4617993234204466E-02
   3.3713485394157672E+01   9.6645657684342456E-01  -1.8125222912868347E-02
   3.3753501400560225E+01   9.6843739453702971E-01  -1.0876229099558900E-02
   3.3793517406962792E+01   9.6357530971969396E-01  -3.2578989047584448E-03
   3.3833533413365352E+01   9.5164814382217233E-01   4.2054078020478921E-03
   3.3873549419767912E+01   9.3292308306703042E-01   1.0815474824543663E-02
   3.3913565426170472E+01   9.0839553458061595E-01   1.5702840400401194E-02
   3.3953581432573031E+01   8.8000252699252013E-01   1.7890927535961301E-02
   3.3993597438975591E+01   8.5072354135664219E-01   1.6451899602035743E-02
   3.4033613445378151E+01   8.2445280664120091E-01   1.0779004188063346E-02
   3.4073629451780718E+01   8.0551512942548575E-01   9.4485632317891949E-04
   3.4113645458183271E+01   7.9778050061094519E-01  -1.2014524538882522E-02
   3.4153661464585838E+01   8.0358572161913910E-01  -2.6161683445704804E-02
   3.4193677470988398E+01   8.2296670859024201E-01  -3.9199061242335465E-02
   3.4233693477390958E+01   8.5366545226018165E-01  -4.9215973803886287E-02
   3.4273709483793517E+01   8.9188060376249201E-01  -5.5158659045811423E-02
   3.4313725490196084E+01   9.3327327119711734E-01  -5.6827527416574736E-02
   3.4353741496598644E+01   9.7375512984637635E-01  -5.4588073231386813E-02
   3.4393757503001204E+01   1.0098921156158569E+00  -4.9059509734176068E-02
   3.4433773509403764E+01   1.0389964405762542E+00  -4.0912965653655514E-02
   3.4473789515806331E+01   1.0590544558631831E+00  -3.0789759126114983E-02
   3.4513805522208884E+01   1.0686192306496538E+00  -1.9303774210334457E-02
   3.4553821528611451E+01   1.0667521503382944E+00  -7.0899525436391962E-03
   3.4593837535014011E+01   1.0530548389969447E+00   5.1284399530446782E-03
   3.4633853541416570E+01   1.0277993958840730E+00   1.6471623177577392E-02
   3.4673869547819130E+01   9.9214286487645720E-01   2.5848828809594420E-02
   3.4713885554221697E+01   9.4839609440704331E-01   3.1939891616308801E-02
   3.4753901560624250E+01   9.0029238526695132E-01   3.3260436076825543E-02
   3.4793917567026817E+01   8.5313964969518219E-01   2.8401711103551969E-02
   3.4833933573429377E+01   8.1361591029918401E-01   1.6558940695448186E-02
   3.4873949579831937E+01   7.8884219823107038E-01  -1.6760428774290678E-03
   3.4913965586234497E+01   7.8453992634749914E-01  -2.3733927123060359E-02
   3.4953981592637057E+01   8.0290122895007932E-01  -4.5544843269988367E-02
   3.4993997599039623E+01   8.4163775690292264E-01  -6.3169414079710634E-02
   3.5034013605442176E+01   8.9499556386977919E-01  -7.4285472008439712E-02
   3.5074029611844743E+01   9.5580826449401524E-01  -7.8429357530620386E-02
   3.5114045618247303E+01   1.0171981528474143E+00  -7.6332103615526212E-02
   3.5154061624649863E+01   1.0734169967215517E+00  -6.9183537917729077E-02
   3.5194077631052423E+01   1.1200425586188461E+00  -5.8196395960936086E-02
   3.5234093637454990E+01   1.1538713474818472E+00  -4.4445032212291215E-02
   3.5274109643857543E+01   1.1727305628254285E+00  -2.8859532431179887E-02
   3.5314125650260110E+01   1.1753214095694826E+00  -1.2289408035445329E-02
   3.5354141656662669E+01   1.1611449672060137E+00   4.4060097180763733E-03
   3.5394157663065229E+01   1.1305327640301108E+00   2.0257514542261271E-02
   3.5434173669467789E+01   1.0847916827843622E+00   3.4082360430589431E-02
   3.5474189675870356E+01   1.0264682651897139E+00   4.4385455299705029E-02
   3.5514205682272909E+01   9.5972874066365454E-01   4.9298756860569767E-02
   3.5554221688675476E+01   8.9080467001077945E-01   4.6663998004636276E-02
   3.5594237695078036E+01   8.2828796366546420E-01   3.4503691890214939E-02
   3.5634253701480596E+01   7.8266913147173323E-01   1.2211064339312990E-02
   3.5674269707883155E+01   7.6413583844768163E-01  -1.7746152737820948E-02
   3.5714285714285722E+01   7.7854339023622754E-01  -4.9370808179542570E-02
   3.5754301720688282E+01   8.2426872574833399E-01  -7.5756243279210031E-02
   3.5794317727090842E+01   8.9316922088276152E-01  -9.2661779932577210E-02
   3.5834333733493402E+01   9.7445998947608548E-01  -9.9394305225068438E-02
   3.5874349739895962E+01   1.0579549955794805E+00  -9.7366732558280530E-02
   3.5914365746298522E+01   1.1354158922034876E+00  -8.8589304847605632E-02
   3.5954381752701082E+01   1.2007032725157634E+00  -7.4925840105913785E-02
   3.5994397759103649E+01   1.2495067224120713E+00  -5.7896092346902683E-02
   3.6034413765506201E+01   1.2790145147036174E+00  -3.8711788527035551E-02
   3.6074429771908768E+01   1.2876390801935906E+00  -1.8384649318559841E-02
   3.6114445778311328E+01   1.2748322598165065E+00   2.1509026093786531E-03
   3.6154461784713888E+01   1.2410080447183314E+00   2.1911874644944197E-02
   3.6194477791116448E+01   1.1875933767040401E+00   3.9732359762419844E-02
   3.6234493797519015E+01   1.1172362004640526E+00   5.4112045117328034E-02
   3.6274509803921568E+01   1.0342100012695838E+00   6.3052093163880538E-02
   3.6314525810324135E+01   9.4504736843416981E-01   6.3943263986115439E-02
   3.6354541816726694E+01   8.5932737982963414E-01   5.3757654385593809E-02
   3.6394557823129261E+01   7.9008027060930952E-01   3.0170097264910191E-02
   3.6434573829531814E+01   7.5219815971237880E-01  -5.7511443799111482E-03
   3.6474589835934381E+01   7.5694345057808032E-01  -4.6973426305829367E-02
   3.6514605842336941E+01   8.0513589285757226E-01  -8.3005179838695375E-02
   3.6554621848739501E+01   8.8663793627411513E-01  -1.0668110557554364E-01
   3.6594637855142061E+01   9.8663029081894893E-01  -1.1679267701211386E-01
   3.6634653861544621E+01   1.0912925972914937E+00  -1.1556884855475304E-01
   3.6674669867947181E+01   1.1898253597203468E+00  -1.0596696975081246E-01
   3.6714685874349740E+01   1.2744136077196353E+00  -9.0533955134598637E-02
   3.6754701880752307E+01   1.3396812895433206E+00  -7.1211459714918532E-02
   3.6794717887154867E+01   1.3821767602642949E+00  -4.9451211477103373E-02
   3.6834733893557427E+01   1.3999782606653102E+00  -2.6384004510742732E-02
   3.6874749899959987E+01   1.3924103658045348E+00  -2.9767545470096367E-03
   3.6914765906362547E+01   1.3598685932415331E+00   1.9824185171424168E-02
   3.6954781912765107E+01   1.3037713123084480E+00   4.0947578150845904E-02
   3.6994797919167674E+01   1.2266777743013448E+00   5.9029096895316470E-02
   3.7034813925570226E+01   1.1326308800285996E+00   7.2202064328197285E-02
   3.7074829931972793E+01   1.0278049249023335E+00   7.7857507087809530E-02
   3.7114845938375353E+01   9.2152302339791470E-01   7.2516170910952735E-02
   3.7154861944777920E+01   8.2743593962342699E-01   5.2380859955657305E-02
   3.7194877951180473E+01   7.6348972633370404E-01   1.5856000262385189E-02
   3.7234893957583040E+01   7.4725115906746553E-01  -3.1776220243944456E-02
   3.7274909963985600E+01   7.8570122578157242E-01  -7.7680904964820233E-02
   3.7314925970388160E+01   8.6978746164334131E-01  -1.1030535794622642E-01
   3.7354941976790720E+01   9.8144370762530464E-01  -1.2636642141234936E-01
   3.7394957983193287E+01   1.1029474446285121E+00  -1.2834328811484680E-01
   3.7434973989595839E+01   1.2205836619972614E+00  -1.2006657229825714E-01
   3.7474989995998406E+01   1.3246026357998721E+00  -1.0479939537549365E-01
   3.7515006002400966E+01   1.4083489232136710E+00  -8.4937413463649913E-02
   3.7555022008803526E+01   1.4675140732514302E+00  -6.2189568792347688E-02
   3.7595038015206086E+01   1.4996062544240234E+00  -3.7811907321834502E-02
   3.7635054021608646E+01   1.5035737652484917E+00  -1.2802360174471023E-02
   3.7675070028011206E+01   1.4795448632149748E+00   1.1939853769141180E-02
   3.7715086034413766E+01   1.4286886813140078E+00   3.5467226546704242E-02
   3.7755102040816332E+01   1.3532315651279119E+00   5.6623861944759407E-02
   3.7795118047218885E+01   1.2566840394095407E+00   7.3845977997295684E-02
   3.7835134053621452E+01   1.1443580770709476E+00   8.4902830286770856E-02
   3.7875150060024012E+01   1.0242842088018127E+00   8.6611326495084615E-02
   3.7915166066426579E+01   9.0858388675065560E-01   7.4803177021198181E-02
   3.7955182072829132E+01   8.1475401518943535E-01   4.5561573060046302E-02
   3.7995198079231699E+01   7.6415607948553976E-01  -5.2079522575293317E-04
   3.8035214085634259E+01   7.7307152796431355E-01  -5.3192283243271681E-02
   3.8075230092036819E+01   8.4059077332703636E-01  -9.6963575446950973E-02
   3.8115246098439378E+01   9.4950630964124749E-01  -1.2322436377335699E-01
   3.8155262104841945E+01   1.0785344019383218E+00  -1.3252092177051161E-01
   3.8195278111244498E+01   1.2101810659653796E+00  -1.2898413878814627E-01
   3.8235294117647065E+01   1.3319350570570268E+00  -1.1663387394302685E-01
   3.8275310124049625E+01   1.4352458740344676E+00  -9.8467280487523734E-02
   3.8315326130452185E+01   1.5144670549714920E+00  -7.6573102109297950E-02
   3.8355342136854745E+01   1.5661194575097110E+00  -5.2416910025496137E-02
   3.8395358143257312E+01   1.5883902767498426E+00  -2.7084912840510497E-02
   3.8435374149659864E+01   1.5807837110605427E+00  -1.4713208664711675E-03
   3.8475390156062431E+01   1.5438990798948025E+00   2.3566291600595285E-02
   3.8515406162464991E+01   1.4793540583503555E+00   4.7056524517020124E-02
   3.8555422168867551E+01   1.3898926369602940E+00   6.7742225336907991E-02
   3.8595438175270111E+01   1.2797348892179037E+00   8.3859655130622449E-02
   3.8635454181672671E+01   1.1552569505157821E+00   9.2851888442116365E-02
   3.8675470188075238E+01   1.0261259131530618E+00   9.1086345394286450E-02
   3.8715486194477791E+01   9.0688428302694535E-01   7.4022600154298318E-02
   3.8755502200880358E+01   8.1794573994170261E-01   3.8263488386674552E-02
   3.8795518207282917E+01   7.8198093821149584E-01  -1.2914191220699964E-02
   3.8835534213685477E+01   8.1160224935295422E-01  -6.5840028341318232E-02
   3.8875550220088037E+01   8.9888182874063172E-01  -1.0544253052083825E-01
   3.8915566226490604E+01   1.0222848317313684E+00  -1.2638236346656231E-01
   3.8955582232893157E+01   1.1599929136153471E+00  -1.3123342770498267E-01
   3.8995598239295724E+01   1.2954491633470639E+00  -1.2451025217202534E-01
   3.9035614245698284E+01   1.4172032808460013E+00  -1.1000016979646275E-01
   3.9075630252100844E+01   1.5175776864518526E+00  -9.0387137259699726E-02
   3.9115646258503403E+01   1.5915984704148372E+00  -6.7507663904669848E-02
   3.9155662264905970E+01   1.6362818031173794E+00  -4.2651630700884728E-02
   3.9195678271308523E+01   1.6501568846690362E+00  -1.6798343512866340E-02
   3.9235694277711090E+01   1.6329558015846273E+00   9.2018258032560401E-03
   3.9275710284113650E+01   1.5854576464967614E+00   3.4472288128714501E-02
   3.9315726290516210E+01   1.5095047764373986E+00   5.7954344014057947E-02
   3.9355742296918770E+01   1.4082260309170771E+00   7.8221926326002306E-02
   3.9395758303321330E+01   1.2865268173586810E+00   9.3235185480766744E-02
   3.9435774309723897E+01   1.1519561864365908E+00   1.0001957151812309E-01
   3.9475790316126457E+01   1.0161016104565808E+00   9.4398095052896480E-02
   3.9515806322529016E+01   8.9638493753318915E-01   7.1480401891237222E-02
   3.9555822328931576E+01   8.1640453012909486E-01   2.8873224766849819E-02
   3.9595838335334136E+01   7.9919959449789779E-01  -2.6595729337453636E-02
   3.9635854341736696E+01   8.5177639271709216E-01  -7.8205750196748039E-02
   3.9675870348139263E+01   9.5883619742745518E-01  -1.1266105005623450E-01
   3.9715886354541816E+01   1.0956444341042253E+00  -1.2801290400584076E-01
   3.9755902360944383E+01   1.2406242389954858E+00  -1.2834687558407137E-01
   3.9795918367346943E+01   1.3783827266103461E+00  -1.1828832132000723E-01
   3.9835934373749502E+01   1.4985417926335862E+00  -1.0133462066188374E-01
   3.9875950380152062E+01   1.5942340606250747E+00  -7.9874869039998089E-02
   3.9915966386554629E+01   1.6610549907321537E+00  -5.5533979076160957E-02
   3.9955982392957189E+01   1.6963937925926496E+00  -2.9477688116611299E-02
   3.9995998399359749E+01   1.6990146287092622E+00  -2.6400068325115847E-03
   4.0036014405762309E+01   1.6688292572736227E+00   2.4100332018319497E-02
   4.0076030412164876E+01   1.6068508432026325E+00   4.9762693593787370E-02
