# OCT iter        615;   J_T =   9.481897831316E-03;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]              abs(E) [au]          arg(E) [rad/pi]
   2.4429771908763509E+01   1.3962072402704084E+00  -6.3217421266198490E-02
   2.4469787915166069E+01   1.4570469653104883E+00  -5.0762569658893981E-02
   2.4509803921568629E+01   1.5002602398588447E+00  -3.5288315955501817E-02
   2.4549819927971189E+01   1.5230794984689782E+00  -1.7946588120790405E-02
   2.4589835934373752E+01   1.5241131172271845E+00   1.6479732446497721E-04
   2.4629851940776312E+01   1.5032852293344114E+00   1.7936124181014614E-02
   2.4669867947178872E+01   1.4618638527058367E+00   3.4179794639213675E-02
   2.4709883953581436E+01   1.4025797952570620E+00   4.7572586835137209E-02
   2.4749899959983996E+01   1.3298280977453762E+00   5.6622737785751998E-02
   2.4789915966386555E+01   1.2499129369999042E+00   5.9707557505380850E-02
   2.4829931972789119E+01   1.1712093867255839E+00   5.5283217272980231E-02
   2.4869947979191679E+01   1.1039212239153995E+00   4.2420783567962542E-02
   2.4909963985594242E+01   1.0588608785592997E+00   2.1713055441389868E-02
   2.4949979991996802E+01   1.0448086035651831E+00  -3.9318467899515704E-03
   2.4989995998399362E+01   1.0652408260489192E+00  -2.9699262324197624E-02
   2.5030012004801925E+01   1.1167683881856370E+00  -5.0804531343772559E-02
   2.5070028011204485E+01   1.1907162090087922E+00  -6.4378073039669970E-02
   2.5110044017607045E+01   1.2763493265188388E+00  -6.9796072433326972E-02
   2.5150060024009608E+01   1.3634473145141424E+00  -6.7870182648708047E-02
   2.5190076030412168E+01   1.4434938610501538E+00  -5.9973164044769406E-02
   2.5230092036814728E+01   1.5099297331243469E+00  -4.7544811092588360E-02
   2.5270108043217292E+01   1.5580255663862863E+00  -3.1916940508105680E-02
   2.5310124049619851E+01   1.5846817286093515E+00  -1.4301515862445519E-02
   2.5350140056022411E+01   1.5882754881185159E+00   4.1590427669487067E-03
   2.5390156062424971E+01   1.5685924410630085E+00   2.2324949482453154E-02
   2.5430172068827531E+01   1.5268507558984328E+00   3.8991986766094854E-02
   2.5470188075230094E+01   1.4658177994860928E+00   5.2831696438208238E-02
   2.5510204081632654E+01   1.3900101809756893E+00   6.2353403632808398E-02
   2.5550220088035214E+01   1.3059410779830554E+00   6.5930488404365523E-02
   2.5590236094437778E+01   1.2222957601206794E+00   6.1989084076247744E-02
   2.5630252100840337E+01   1.1497221943519795E+00   4.9516884268961801E-02
   2.5670268107242901E+01   1.0996480190932831E+00   2.8964693174374532E-02
   2.5710284113645461E+01   1.0816040328767711E+00   3.1078883385868088E-03
   2.5750300120048021E+01   1.0997441450465182E+00  -2.3236632227676312E-02
   2.5790316126450584E+01   1.1509846587979213E+00  -4.5113611169324067E-02
   2.5830332132853144E+01   1.2264761849879799E+00  -5.9439189217930344E-02
   2.5870348139255704E+01   1.3149952284060897E+00  -6.5456148686672891E-02
   2.5910364145658267E+01   1.4057489912294956E+00  -6.3940734922435641E-02
   2.5950380152060827E+01   1.4897004845474400E+00  -5.6288288667235425E-02
   2.5990396158463387E+01   1.5598638256625057E+00  -4.3982679107458497E-02
   2.6030412164865950E+01   1.6111780257020281E+00  -2.8402039866588295E-02
   2.6070428171268514E+01   1.6402997496269256E+00  -1.0798654119623373E-02
   2.6110444177671070E+01   1.6454464388946490E+00   7.6543738426547384E-03
   2.6150460184073633E+01   1.6263270442850768E+00   2.5798345222396830E-02
   2.6190476190476193E+01   1.5841656949739384E+00   4.2423556902563518E-02
   2.6230492196878753E+01   1.5218143663213988E+00   5.6210779236865148E-02
   2.6270508203281317E+01   1.4439431463928187E+00   6.5693724489917157E-02
   2.6310524209683877E+01   1.3572712567545178E+00   6.9283290193605629E-02
   2.6350540216086436E+01   1.2707216515195148E+00   6.5447562717948840E-02
   2.6390556222488996E+01   1.1951926462060058E+00   5.3198306436631371E-02
   2.6430572228891560E+01   1.1423696326514579E+00   3.2956137864381375E-02
   2.6470588235294116E+01   1.1220589250353550E+00   7.3921873080876046E-03
   2.6510604241696679E+01   1.1386940239065633E+00  -1.8804337669044581E-02
   2.6550620248099243E+01   1.1893900900197889E+00  -4.0732755215074648E-02
   2.6590636254501806E+01   1.2653180976098348E+00  -5.5264372806160790E-02
   2.6630652260904363E+01   1.3550922057161277E+00  -6.1559805013213113E-02
   2.6670668267306926E+01   1.4476528253759589E+00  -6.0334876956130830E-02
   2.6710684273709489E+01   1.5336721875273915E+00  -5.2960997881522094E-02
   2.6750700280112046E+01   1.6058965811448382E+00  -4.0924655908702715E-02
   2.6790716286514609E+01   1.6590417281815906E+00  -2.5619498453499562E-02
   2.6830732292917173E+01   1.6895965110383122E+00  -8.3156974734393940E-03
   2.6870748299319729E+01   1.6956735714017217E+00   9.8006387128319536E-03
   2.6910764305722292E+01   1.6769445746107763E+00   2.7567888415002562E-02
   2.6950780312124856E+01   1.6346629457879798E+00   4.3787683795321802E-02
   2.6990796318527412E+01   1.5717669112168320E+00   5.7170326168140252E-02
   2.7030812324929975E+01   1.4930486425692664E+00   6.6301237775645019E-02
   2.7070828331332539E+01   1.4053509781996318E+00   6.9667718439458862E-02
   2.7110844337735095E+01   1.3176764187043042E+00   6.5833313230853674E-02
   2.7150860344137659E+01   1.2409160937241497E+00   5.3894808261592646E-02
   2.7190876350540218E+01   1.1866631785623070E+00   3.4278895779476654E-02
   2.7230892356942782E+01   1.1646462028697500E+00   9.5094089562301094E-03
   2.7270908363345338E+01   1.1793943772124926E+00  -1.5993581713725828E-02
   2.7310924369747902E+01   1.2283260724854086E+00  -3.7547907047667313E-02
   2.7350940376150465E+01   1.3029531663252976E+00  -5.2065690627143071E-02
   2.7390956382553021E+01   1.3920866239015151E+00  -5.8617711798161221E-02
   2.7430972388955585E+01   1.4846815371957751E+00  -5.7808219689777195E-02
   2.7470988395358148E+01   1.5713020042849368E+00  -5.0932110700672398E-02
   2.7511004401760704E+01   1.6445326985741535E+00  -3.9438667610822216E-02
   2.7551020408163268E+01   1.6989219429515268E+00  -2.4708868188994093E-02
   2.7591036414565831E+01   1.7308136732029296E+00  -8.0093351102954961E-03
   2.7631052420968388E+01   1.7382134597628283E+00   9.4797913127807765E-03
   2.7671068427370951E+01   1.7207288968671881E+00   2.6613452575692247E-02
   2.7711084433773514E+01   1.6795863229599972E+00   4.2226698798562945E-02
   2.7751100440176071E+01   1.6177146927086192E+00   5.5085582582295227E-02
   2.7791116446578634E+01   1.5398808646371573E+00   6.3858241561952175E-02
   2.7831132452981198E+01   1.4528387956203874E+00   6.7141965387431335E-02
   2.7871148459383754E+01   1.3653870033427060E+00   6.3622240531640964E-02
   2.7911164465786317E+01   1.2880756023869944E+00   5.2477027812707210E-02
   2.7951180472188881E+01   1.2321000702164067E+00   3.4071216742175385E-02
   2.7991196478591441E+01   1.2069797640023288E+00   1.0636891893762870E-02
   2.8031212484994001E+01   1.2175131138127779E+00  -1.3841296285809383E-02
   2.8071228491396560E+01   1.2618699650317342E+00  -3.4988233352039273E-02
   2.8111244497799124E+01   1.3324263638664620E+00  -4.9726568029034753E-02
   2.8151260504201684E+01   1.4185977007774717E+00  -5.6939627838951422E-02
   2.8191276510604244E+01   1.5095873480878883E+00  -5.7023346178479595E-02
   2.8231292517006807E+01   1.5959463225382571E+00  -5.1129215171914523E-02
   2.8271308523409363E+01   1.6701067167933084E+00  -4.0629688992445068E-02
   2.8311324529811927E+01   1.7264080285810484E+00  -2.6869203354830014E-02
   2.8351340536214490E+01   1.7609739272911373E+00  -1.1093198521709811E-02
   2.8391356542617046E+01   1.7715975777671049E+00   5.5412412371513139E-03
   2.8431372549019610E+01   1.7576836690466633E+00   2.1925080874838715E-02
   2.8471388555422173E+01   1.7202516223362574E+00   3.6949794393907387E-02
   2.8511404561824730E+01   1.6619912362774631E+00   4.9463307871063816E-02
   2.8551420568227293E+01   1.5873565283260620E+00   5.8242449037943136E-02
   2.8591436574629856E+01   1.5026673419959615E+00   6.2011114922724687E-02
   2.8631452581032420E+01   1.4161360082351617E+00   5.9564346004267292E-02
   2.8671468587434976E+01   1.3376173499019202E+00   5.0089057169789342E-02
   2.8711484593837540E+01   1.2777128724966331E+00   3.3730798870572801E-02
   2.8751500600240103E+01   1.2458613141095665E+00   1.2209024117296475E-02
   2.8791516606642659E+01   1.2476640291582068E+00  -1.1113456102151614E-02
   2.8831532613045223E+01   1.2828414219987192E+00  -3.2206505192494406E-02
   2.8871548619447783E+01   1.3453949941166050E+00  -4.7877234925886886E-02
   2.8911564625850342E+01   1.4258368620666484E+00  -5.6627298390929996E-02
   2.8951580632252906E+01   1.5138116052155466E+00  -5.8481660403070256E-02
   2.8991596638655466E+01   1.5998418432685040E+00  -5.4350766391371486E-02
   2.9031612645058026E+01   1.6760795738715104E+00  -4.5483539243916078E-02
   2.9071628651460586E+01   1.7364722399044541E+00  -3.3168161026777998E-02
   2.9111644657863149E+01   1.7767066515978365E+00  -1.8619084141217428E-02
   2.9151660664265705E+01   1.7941174481392206E+00  -2.9616101989733308E-03
   2.9191676670668269E+01   1.7876273115541443E+00   1.2742227037204745E-02
   2.9231692677070832E+01   1.7577322189238183E+00   2.7453566557415911E-02
   2.9271708683473388E+01   1.7065272417113693E+00   4.0115028113995130E-02
   2.9311724689875952E+01   1.6377638169243274E+00   4.9618244468672294E-02
   2.9351740696278515E+01   1.5569210398933802E+00   5.4801205062124138E-02
   2.9391756702681079E+01   1.4712415434734443E+00   5.4518207269404234E-02
   2.9431772709083635E+01   1.3896010186995265E+00   4.7853819767614929E-02
   2.9471788715486198E+01   1.3219422150501319E+00   3.4548405208616753E-02
   2.9511804721888762E+01   1.2779151893139316E+00   1.5568792948484712E-02
   2.9551820728291318E+01   1.2646491360738710E+00  -6.5602315142176239E-03
   2.9591836734693882E+01   1.2844619619653519E+00  -2.8220671968569824E-02
   2.9631852741096445E+01   1.3340120368555355E+00  -4.5950478868548306E-02
   2.9671868747499001E+01   1.4055747015298834E+00  -5.7580430330678924E-02
   2.9711884753901565E+01   1.4894368952083301E+00  -6.2498110834382253E-02
   2.9751900760304128E+01   1.5759543690420823E+00  -6.1211251578208385E-02
   2.9791916766706684E+01   1.6566886787599620E+00  -5.4778338661427110E-02
   2.9831932773109248E+01   1.7248204071480306E+00  -4.4418568485980262E-02
   2.9871948779511808E+01   1.7752057475099288E+00  -3.1324665277789890E-02
   2.9911964785914368E+01   1.8043203075929515E+00  -1.6604658476757787E-02
   2.9951980792316927E+01   1.8101988563099805E+00  -1.2874664762577649E-03
   2.9991996798719491E+01   1.7924047886871144E+00   1.3644337234085721E-02
   3.0032012805122054E+01   1.7520339988699332E+00   2.7211788114201003E-02
   3.0072028811524611E+01   1.6917510628818746E+00   3.8396521212394973E-02
   3.0112044817927174E+01   1.6158538610909907E+00   4.6110083367780469E-02
   3.0152060824329737E+01   1.5303500721242760E+00   4.9202276673191117E-02
   3.0192076830732294E+01   1.4429832987442719E+00   4.6561904455353569E-02
   3.0232092837134857E+01   1.3630411249614882E+00   3.7391144863098587E-02
   3.0272108843537421E+01   1.3006217960343469E+00   2.1707141495029676E-02
   3.0312124849939977E+01   1.2649988102146412E+00   9.2681868095657492E-04
   3.0352140856342540E+01   1.2621897088202079E+00  -2.1964899256438953E-02
   3.0392156862745104E+01   1.2928547512097821E+00  -4.3176396539798725E-02
   3.0432172869147660E+01   1.3520467508362477E+00  -5.9490161194104232E-02
   3.0472188875550223E+01   1.4310117647031071E+00  -6.9209581731786776E-02
   3.0512204881952787E+01   1.5196609769909499E+00  -7.2147387045518069E-02
   3.0552220888355343E+01   1.6083970086075809E+00  -6.9065728619963726E-02
   3.0592236894757907E+01   1.6890031717498211E+00  -6.1124744885616436E-02
   3.0632252901160470E+01   1.7549147570708512E+00  -4.9552221528659846E-02
   3.0672268907563026E+01   1.8012248912595019E+00  -3.5505012904550520E-02
   3.0712284913965590E+01   1.8246243775960942E+00  -2.0040701568053574E-02
   3.0752300920368150E+01   1.8233541457214677E+00  -4.1413250478015296E-03
   3.0792316926770713E+01   1.7971915399270808E+00   1.1240359005812939E-02
   3.0832332933173273E+01   1.7474742130474892E+00   2.5124885157243381E-02
   3.0872348939575833E+01   1.6771655186602299E+00   3.6447938359863936E-02
   3.0912364945978396E+01   1.5909673837880547E+00   4.4013029779939157E-02
   3.0952380952380953E+01   1.4954735050357866E+00   4.6487733410815864E-02
   3.0992396958783516E+01   1.3992969297750419E+00   4.2516705396736978E-02
   3.1032412965186079E+01   1.3129541274238570E+00   3.1075894990355978E-02
   3.1072428971588636E+01   1.2480355704331729E+00   1.2168181398599260E-02
   3.1112444977991199E+01   1.2150945786350855E+00  -1.2346143498296172E-02
   3.1152460984393763E+01   1.2204146095105810E+00  -3.8580269475629050E-02
   3.1192476990796319E+01   1.2634365919339159E+00  -6.1856909815184401E-02
   3.1232492997198882E+01   1.3369906326915744E+00  -7.8632974721771290E-02
   3.1272509003601446E+01   1.4300904780718207E+00  -8.7473561492978233E-02
   3.1312525010004002E+01   1.5310194877057755E+00  -8.8679964961661459E-02
   3.1352541016406565E+01   1.6292011027646267E+00  -8.3436143715013594E-02
   3.1392557022809129E+01   1.7158901323438478E+00  -7.3168760039782663E-02
   3.1432573029211685E+01   1.7842599240328920E+00  -5.9242015975744355E-02
   3.1472589035614249E+01   1.8293035290037041E+00  -4.2870005517214801E-02
   3.1512605042016812E+01   1.8477299935047411E+00  -2.5132012248583475E-02
   3.1552621048419372E+01   1.8379065979720148E+00  -7.0289661988698349E-03
   3.1592637054821932E+01   1.7998524332398504E+00   1.0443479317947996E-02
   3.1632653061224495E+01   1.7352846433662059E+00   2.6211870841748124E-02
   3.1672669067627055E+01   1.6477307778679180E+00   3.9033681323859599E-02
   3.1712685074029615E+01   1.5427344491782589E+00   4.7407597042662702E-02
   3.1752701080432175E+01   1.4281763958911295E+00   4.9526875899223437E-02
   3.1792717086834738E+01   1.3146551983294958E+00   4.3397865388241821E-02
   3.1832733093237294E+01   1.2155990790815558E+00   2.7384888439705438E-02
   3.1872749099639858E+01   1.1462046383335134E+00   1.4700761882315587E-03
   3.1912765106042421E+01   1.1199357216709453E+00  -3.1168490882867314E-02
   3.1952781112444978E+01   1.1430126531520548E+00  -6.4154690716924381E-02
   3.1992797118847541E+01   1.2110596658014674E+00  -9.0827353561338003E-02
   3.2032813125250108E+01   1.3114759963138609E+00  -1.0745848110124809E-01
   3.2072829131652661E+01   1.4288632317086125E+00  -1.1367885605076690E-01
   3.2112845138055228E+01   1.5489621281282329E+00  -1.1098329431517533E-01
   3.2152861144457788E+01   1.6600776801716115E+00  -1.0136470758025502E-01
   3.2192877150860348E+01   1.7531443030661860E+00  -8.6675417762684170E-02
   3.2232893157262907E+01   1.8214210672460134E+00  -6.8465748699951479E-02
   3.2272909163665467E+01   1.8602127900328771E+00  -4.8019240700462970E-02
   3.2312925170068034E+01   1.8666992357529211E+00  -2.6446295649360754E-02
   3.2352941176470587E+01   1.8398587770848300E+00  -4.7897714925022213E-03
   3.2392957182873154E+01   1.7804661359705811E+00   1.5864058373166394E-02
   3.2432973189275714E+01   1.6911667744920893E+00   3.4260537857586738E-02
   3.2472989195678274E+01   1.5766648481235532E+00   4.8825022889941290E-02
   3.2513005202080834E+01   1.4441011647468533E+00   5.7482889078018684E-02
   3.2553021208483401E+01   1.3037190137859493E+00   5.7507861297074983E-02
   3.2593037214885953E+01   1.1698022914508166E+00   4.5654821398105769E-02
   3.2633053221288520E+01   1.0612361195148747E+00   1.9285550642167519E-02
   3.2673069227691080E+01   9.9936979886479949E-01  -2.0635967248456070E-02
   3.2713085234093640E+01   1.0000792063104118E+00  -6.6395384066168503E-02
   3.2753101240496200E+01   1.0637181869621937E+00  -1.0624531554290163E-01
   3.2793117246898767E+01   1.1748471330759167E+00  -1.3232625628826095E-01
   3.2833133253301320E+01   1.3120376534784777E+00  -1.4353763293955016E-01
   3.2873149259703887E+01   1.4559346866587064E+00  -1.4244234257424446E-01
   3.2913165266106446E+01   1.5915642132264565E+00  -1.3224022138131264E-01
   3.2953181272509006E+01   1.7078772625947050E+00  -1.1561743770228049E-01
   3.2993197278911566E+01   1.7968737138815420E+00  -9.4608128086958357E-02
   3.3033213285314126E+01   1.8529787791323729E+00  -7.0749685976965931E-02
   3.3073229291716693E+01   1.8726954022684215E+00  -4.5270063046311579E-02
   3.3113245298119253E+01   1.8544375788438185E+00  -1.9250413480114668E-02
   3.3153261304521813E+01   1.7984731894355701E+00   6.2305006969666258E-03
   3.3193277310924373E+01   1.7069519479953357E+00   2.9946011359059749E-02
   3.3233293317326932E+01   1.5840460493666269E+00   5.0332110136745344E-02
   3.3273309323729492E+01   1.4362977574789506E+00   6.5216752924762589E-02
   3.3313325330132059E+01   1.2733655332957809E+00   7.1435735015107193E-02
   3.3353341336534612E+01   1.1094597676541689E+00   6.4440297126491672E-02
   3.3393357342937179E+01   9.6550453956493953E-01   3.8662413906410557E-02
   3.3433373349339739E+01   8.6989391514782544E-01  -8.8953752539079611E-03
   3.3473389355742299E+01   8.5025340249943826E-01  -7.0359872263424397E-02
   3.3513405362144859E+01   9.1347234991635162E-01  -1.2616281312075403E-01
   3.3553421368547426E+01   1.0389399858603803E+00  -1.6182360910329471E-01
   3.3593437374949985E+01   1.1965160014411895E+00  -1.7634561030175236E-01
   3.3633453381352545E+01   1.3613351693984341E+00  -1.7481635397382436E-01
   3.3673469387755105E+01   1.5160046414953041E+00  -1.6233513392096369E-01
   3.3713485394157672E+01   1.6485771826318898E+00  -1.4258453028115886E-01
   3.3753501400560225E+01   1.7507501508143999E+00  -1.1805334990486104E-01
   3.3793517406962792E+01   1.8168540835643505E+00  -9.0465385722150654E-02
   3.3833533413365352E+01   1.8433584847675080E+00  -6.1108585199341460E-02
   3.3873549419767912E+01   1.8286489280063021E+00  -3.1063629558768926E-02
   3.3913565426170472E+01   1.7729421224241086E+00  -1.3780556087482658E-03
   3.3953581432573031E+01   1.6782885068515865E+00   2.6767290397469872E-02
   3.3993597438975591E+01   1.5486772880778177E+00   5.1847915171538861E-02
   3.4033613445378151E+01   1.3903370423174077E+00   7.1668255328239880E-02
   3.4073629451780718E+01   1.2124628445308610E+00   8.2805879772680432E-02
   3.4113645458183271E+01   1.0288627418524905E+00   7.9735194166403303E-02
   3.4153661464585838E+01   8.6126771184926365E-01   5.4140306812709815E-02
   3.4193677470988398E+01   7.4332491474095153E-01  -1.8625092530311161E-03
   3.4233693477390958E+01   7.1389242013863785E-01  -8.0881393091850384E-02
   3.4273709483793517E+01   7.8487324195497365E-01  -1.5211587186859565E-01
   3.4313725490196084E+01   9.2650931899469113E-01  -1.9369580433542627E-01
   3.4353741496598644E+01   1.0994743775768689E+00  -2.0767047176943063E-01
   3.4393757503001204E+01   1.2757833707596864E+00  -2.0304339439781235E-01
   3.4433773509403764E+01   1.4379359826998113E+00  -1.8678002747250266E-01
   3.4473789515806331E+01   1.5746550516130429E+00  -1.6322788289352383E-01
   3.4513805522208884E+01   1.6783716749287243E+00  -1.3506733149649480E-01
   3.4553821528611451E+01   1.7440538012783131E+00  -1.0405014320957301E-01
   3.4593837535014011E+01   1.7686933183171316E+00  -7.1441705112349124E-02
   3.4633853541416570E+01   1.7510913721267332E+00  -3.8288462394701850E-02
   3.4673869547819130E+01   1.6917824625625821E+00  -5.6054269954921550E-03
   3.4713885554221697E+01   1.5930408978177011E+00   2.5449085440191140E-02
   3.4753901560624250E+01   1.4589812910837341E+00   5.3345635760792376E-02
   3.4793917567026817E+01   1.2958465757402811E+00   7.5805089292031558E-02
   3.4833933573429377E+01   1.1127394519319236E+00   8.9093945839818750E-02
   3.4873949579831937E+01   9.2342605059011651E-01   8.6734482126247625E-02
   3.4913965586234497E+01   7.5047426266481854E-01   5.7917402170563528E-02
   3.4953981592637057E+01   6.3156962544908968E-01  -9.1496265469672381E-03
   3.4993997599039623E+01   6.1206909308231228E-01  -1.0396662794267331E-01
   3.5034013605442176E+01   6.9975569980564922E-01  -1.8244132635707577E-01
   3.5074029611844743E+01   8.5313025538496390E-01  -2.2185307860653042E-01
   3.5114045618247303E+01   1.0294230241242335E+00  -2.3080977777544431E-01
   3.5154061624649863E+01   1.2024971138228957E+00  -2.2128810580562913E-01
   3.5194077631052423E+01   1.3571874132250406E+00  -2.0086259531318112E-01
   3.5234093637454990E+01   1.4840332469242328E+00  -1.7384924335956251E-01
   3.5274109643857543E+01   1.5768317122031827E+00  -1.4279961113982706E-01
   3.5314125650260110E+01   1.6316126747541406E+00  -1.0936049079537123E-01
   3.5354141656662669E+01   1.6462151512822096E+00  -7.4732272633963828E-02
   3.5394157663065229E+01   1.6201206830790413E+00  -3.9932614492910634E-02
   3.5434173669467789E+01   1.5544070960931218E+00  -5.9822261844273920E-03
   3.5474189675870356E+01   1.4517795682423729E+00   2.5911294546235232E-02
   3.5514205682272909E+01   1.3166992014571548E+00   5.4094694369339349E-02
   3.5554221688675476E+01   1.1557177070469629E+00   7.6013415679584154E-02
   3.5594237695078036E+01   9.7832164742224503E-01   8.7329993676056442E-02
   3.5634253701480596E+01   7.9905499201759711E-01   8.0288578889868026E-02
   3.5674269707883155E+01   6.4240353890590352E-01   4.2010323324862556E-02
   3.5714285714285722E+01   5.4891071123388790E-01  -3.8489445514111979E-02
   3.5754301720688282E+01   5.5902215638003228E-01  -1.3857240572979704E-01
   3.5794317727090842E+01   6.6366468797687905E-01  -2.0905897884642316E-01
   3.5834333733493402E+01   8.1633058967352845E-01  -2.3849646424143545E-01
   3.5874349739895962E+01   9.8040724895858000E-01  -2.4026511492923777E-01
   3.5914365746298522E+01   1.1352822045684356E+00  -2.2598251522870372E-01
   3.5954381752701082E+01   1.2691337593115710E+00  -2.0235409754814235E-01
   3.5994397759103649E+01   1.3746225922799193E+00  -1.7314381305356663E-01
   3.6034413765506201E+01   1.4470588432415827E+00  -1.4061101723254596E-01
   3.6074429771908768E+01   1.4836470781487572E+00  -1.0626476316925618E-01
   3.6114445778311328E+01   1.4831759140210192E+00  -7.1260340629745803E-02
   3.6154461784713888E+01   1.4459038797779922E+00  -3.6635392235392049E-02
   3.6194477791116448E+01   1.3735474803259184E+00  -3.4930011445720539E-03
   3.6234493797519015E+01   1.2693500054463627E+00   2.6792188715705205E-02
   3.6274509803921568E+01   1.1382713542347795E+00   5.2257105880953718E-02
   3.6314525810324135E+01   9.8744478780758738E-01   6.9778256872944977E-02
   3.6354541816726694E+01   8.2728264776793314E-01   7.4009028378417038E-02
   3.6394557823129261E+01   6.7407852514373823E-01   5.5777164757985401E-02
   3.6434573829531814E+01   5.5482609445840925E-01   2.6584053345779317E-03
   3.6474589835934381E+01   5.0721884002745454E-01  -8.5494740044264994E-02
   3.6514605842336941E+01   5.5118478066929277E-01  -1.7240422998016738E-01
   3.6554621848739501E+01   6.6138660384909609E-01  -2.2349483025713077E-01
   3.6594637855142061E+01   7.9915746782092068E-01  -2.4037804457474152E-01
   3.6634653861544621E+01   9.3865812357907930E-01  -2.3548893394635095E-01
   3.6674669867947181E+01   1.0652135633228552E+00  -2.1777308094779127E-01
   3.6714685874349740E+01   1.1701456455843962E+00  -1.9243996194342172E-01
   3.6754701880752307E+01   1.2480664325938897E+00  -1.6255718616478831E-01
   3.6794717887154867E+01   1.2956968821445765E+00  -1.3008248255181309E-01
   3.6834733893557427E+01   1.3113576357341186E+00  -9.6419780263238719E-02
   3.6874749899959987E+01   1.2947557615315488E+00  -6.2731364842696591E-02
   3.6914765906362547E+01   1.2469171057207766E+00  -3.0146666974796760E-02
   3.6954781912765107E+01   1.1702112813388794E+00   4.6144688917731886E-05
   3.6994797919167674E+01   1.0684738195143832E+00   2.6151949698631657E-02
   3.7034813925570226E+01   9.4729756634478490E-01   4.5669949242671329E-02
   3.7074829931972793E+01   8.1468965508702174E-01   5.4615610594704572E-02
   3.7114845938375353E+01   6.8250778324600014E-01   4.6537112345061013E-02
   3.7154861944777920E+01   5.6910020883212309E-01   1.2360496420837959E-02
   3.7194877951180473E+01   5.0089872907113575E-01  -5.3105560763043028E-02
   3.7234893957583040E+01   5.0139222310077436E-01  -1.3324633362816887E-01
   3.7274909963985600E+01   5.6671809666824569E-01  -1.9495010589022976E-01
   3.7314925970388160E+01   6.6949285172350226E-01  -2.2529364818622563E-01
   3.7354941976790720E+01   7.8389479889490477E-01  -2.3088020259280470E-01
   3.7394957983193287E+01   8.9343886791809157E-01  -2.2060353987505221E-01
   3.7434973989595839E+01   9.8825197583146929E-01  -2.0058484982602456E-01
   3.7474989995998406E+01   1.0622831008784390E+00  -1.7461918964898554E-01
   3.7515006002400966E+01   1.1118361293585892E+00  -1.4513542470037638E-01
   3.7555022008803526E+01   1.1348796808825781E+00  -1.1383073019117598E-01
   3.7595038015206086E+01   1.1307305071390892E+00  -8.2045040658355370E-02
   3.7635054021608646E+01   1.0999225934867622E+00  -5.1001068162681511E-02
   3.7675070028011206E+01   1.0441857970151562E+00  -2.1998222790110770E-02
   3.7715086034413766E+01   9.6651752932385049E-01   3.3722238746385449E-03
   3.7755102040816332E+01   8.7138185871512519E-01   2.2923263485965666E-02
   3.7795118047218885E+01   7.6514217075021906E-01   3.3410800687979095E-02
   3.7835134053621452E+01   6.5693181185006400E-01   2.9947835823549786E-02
   3.7875150060024012E+01   5.6011255587492914E-01   5.9977080934087114E-03
   3.7915166066426579E+01   4.9319325888041854E-01  -4.3065467149884185E-02
   3.7955182072829132E+01   4.7478940275230058E-01  -1.0940337860122362E-01
   3.7995198079231699E+01   5.0913953078749441E-01  -1.6967990884294057E-01
   3.8035214085634259E+01   5.8102113436846692E-01  -2.0665694936942236E-01
   3.8075230092036819E+01   6.6976108535642165E-01  -2.2007155483319799E-01
   3.8115246098439378E+01   7.5961578495273985E-01  -2.1638858397868763E-01
   3.8155262104841945E+01   8.4045081957633694E-01  -2.0151309861772443E-01
   3.8195278111244498E+01   9.0590789918855286E-01  -1.7952846912673193E-01
   3.8235294117647065E+01   9.5204146469289841E-01  -1.5316218032320109E-01
   3.8275310124049625E+01   9.7658046775681318E-01  -1.2433376465417208E-01
   3.8315326130452185E+01   9.7855783784558092E-01  -9.4533577672927152E-02
   3.8355342136854745E+01   9.5813618329768979E-01  -6.5075923491014612E-02
   3.8395358143257312E+01   9.1654866795126810E-01  -3.7295323736131925E-02
   3.8435374149659864E+01   8.5612911196503039E-01  -1.2744642635238713E-02
   3.8475390156062431E+01   7.8044689906202536E-01   6.5511304427092101E-03
   3.8515406162464991E+01   6.9460968117276256E-01   1.7741955298649043E-02
   3.8555422168867551E+01   6.0584854207024819E-01   1.6749140880838547E-02
   3.8595438175270111E+01   5.2443902489599314E-01  -1.6768784778712202E-03
   3.8635454181672671E+01   4.6426053039395548E-01  -4.1530611674933972E-02
   3.8675470188075238E+01   4.3992720548842196E-01  -9.8369901613176922E-02
   3.8715486194477791E+01   4.5762900476257140E-01  -1.5497966808157596E-01
   3.8755502200880358E+01   5.0905105583702470E-01  -1.9437681573013230E-01
   3.8795518207282917E+01   5.7861053468415591E-01  -2.1243950360606206E-01
   3.8835534213685477E+01   6.5254165225576455E-01  -2.1327667529081901E-01
   3.8875550220088037E+01   7.2128313936960164E-01  -2.0214288955842502E-01
   3.8915566226490604E+01   7.7861427555686935E-01  -1.8310616833547100E-01
   3.8955582232893157E+01   8.2057720921108157E-01  -1.5901524546698792E-01
   3.8995598239295724E+01   8.4479846931412150E-01  -1.3190422483406006E-01
   3.9035614245698284E+01   8.5012043222211608E-01  -1.0334274348873443E-01
   3.9075630252100844E+01   8.3641360435475687E-01  -7.4687052377000990E-02
   3.9115646258503403E+01   8.0449641433776142E-01  -4.7274227045993301E-02
   3.9155662264905970E+01   7.5613444325080004E-01  -2.2608933762349018E-02
   3.9195678271308523E+01   6.9412547687829085E-01  -2.5905362642916737E-03
