# OCT iter        615;   J_T =   9.481897831316E-03;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]              abs(E) [au]          arg(E) [rad/pi]
   1.9407763105242100E+00   1.8681790763472386E-02   2.0554795679646459E-01
   1.9807923169267709E+00   2.1361232473105334E-02   1.2921916323565699E-01
   2.0208083233293319E+00   2.3851609260864118E-02   5.3039649133767179E-02
   2.0608243297318931E+00   2.6060281270365665E-02  -2.3904922512990867E-02
   2.1008403361344539E+00   2.7904247293758792E-02  -1.0245105719300335E-01
   2.1408563425370151E+00   2.9317893406826969E-02  -1.8346849208822574E-01
   2.1808723489395763E+00   3.0263232570706296E-02  -2.6794779022899540E-01
   2.2208883553421370E+00   3.0743397878670246E-02  -3.5707033341471378E-01
   2.2609043617446982E+00   3.0820232377537123E-02  -4.5223829587179049E-01
   2.3009203681472594E+00   3.0635814359243452E-02  -5.5499114289478724E-01
   2.3409363745498202E+00   3.0433502118370519E-02  -6.6665643252819462E-01
   2.3809523809523814E+00   3.0563393984836693E-02  -7.8755626207788409E-01
   2.4209683873549426E+00   3.1442895081877101E-02  -9.1590150062155806E-01
   2.4609843937575033E+00   3.3451097641550909E-02   9.5266190576670495E-01
   2.5010004001600645E+00   3.6797198345174531E-02   8.2366912637664158E-01
   2.5410164065626253E+00   4.1459313115499649E-02   7.0135140105887162E-01
   2.5810324129651860E+00   4.7230492919867667E-02   5.8734769559141409E-01
   2.6210484193677472E+00   5.3808121646929545E-02   4.8122386538690198E-01
   2.6610644257703084E+00   6.0861373199967074E-02   3.8157734766761214E-01
   2.7010804321728692E+00   6.8064765889581616E-02   2.8680687044747377E-01
   2.7410964385754304E+00   7.5112096463053196E-02   1.9544438797209754E-01
   2.7811124449779911E+00   8.1723899050760940E-02   1.0623228292026408E-01
   2.8211284513805523E+00   8.7654919649344562E-02   1.8096148385691357E-02
   2.8611444577831135E+00   9.2703957140145302E-02  -6.9912483901856046E-02
   2.9011604641856743E+00   9.6726723344052495E-02  -1.5867427362843106E-01
   2.9411764705882355E+00   9.9651824893019048E-02  -2.4905024105880097E-01
   2.9811924769907967E+00   1.0149968506039558E-01  -3.4191274938699617E-01
   3.0212084833933575E+00   1.0240355551909847E-01  -4.3814727533908143E-01
   3.0612244897959187E+00   1.0262993710372417E-01  -5.3860268859816529E-01
   3.1012404961984799E+00   1.0259172019158891E-01  -6.4395760405425906E-01
   3.1412565026010406E+00   1.0284074356298849E-01  -7.5447799141650806E-01
   3.1812725090036018E+00   1.0402034489049851E-01  -8.6970128871149854E-01
   3.2212885154061630E+00   1.0676338265459225E-01  -9.8821092761998475E-01
   3.2613045218087238E+00   1.1154995686812420E-01   8.9223986917908471E-01
   3.3013205282112845E+00   1.1858111016063190E-01   7.7415345826854265E-01
   3.3413365346138457E+00   1.2773332171066354E-01   6.5955140471400631E-01
   3.3813525410164065E+00   1.3860834525400878E-01   5.4953197726763403E-01
   3.4213685474189681E+00   1.5063449445928434E-01   4.4428381313735488E-01
   3.4613845538215289E+00   1.6316611509176998E-01   3.4336778542288360E-01
   3.5014005602240901E+00   1.7555614993538984E-01   2.4602178665155261E-01
   3.5414165666266508E+00   1.8720259227252908E-01   1.5137076554639789E-01
   3.5814325730292120E+00   1.9757880817435156E-01   5.8534641110196135E-02
   3.6214485794317728E+00   2.0625664716984748E-01  -3.3333546280245721E-02
   3.6614645858343344E+00   2.1292774190013802E-01  -1.2504714964192737E-01
   3.7014805922368947E+00   2.1742559029626804E-01  -2.1740107671936124E-01
   3.7414965986394564E+00   2.1974919657337524E-01  -3.1118799415133225E-01
   3.7815126050420171E+00   2.2008751919870304E-01  -4.0720304607983188E-01
   3.8215286114445783E+00   2.1884174278663590E-01  -5.0622180988917154E-01
   3.8615446178471391E+00   2.1663832419885140E-01  -6.0893104383287167E-01
   3.9015606242497003E+00   2.1431912953518378E-01  -7.1579126044119146E-01
   3.9415766306522610E+00   2.1288747798696625E-01  -8.2683001951477819E-01
   3.9815926370548227E+00   2.1338839466976703E-01  -9.4142359016910671E-01
   4.0216086434573830E+00   2.1672207055609680E-01   9.4179222885776392E-01
   4.0616246498599446E+00   2.2343626267338826E-01   8.2472727379821542E-01
   4.1016406562625054E+00   2.3358438739687359E-01   7.0936230642457121E-01
   4.1416566626650670E+00   2.4671758988837900E-01   5.9723385067268486E-01
   4.1816726690676278E+00   2.6200188172943123E-01   4.8915604975377641E-01
   4.2216886754701886E+00   2.7838928976039395E-01   3.8524793540187657E-01
   4.2617046818727493E+00   2.9477428896095798E-01   2.8513470291883436E-01
   4.3017206882753110E+00   3.1010643579828712E-01   1.8816644330038970E-01
   4.3417366946778717E+00   3.2346228957383560E-01   9.3575236176214410E-02
   4.3817527010804334E+00   3.3409094157008346E-01   5.6070845930007490E-04
   4.4217687074829932E+00   3.4144606240122777E-01  -9.1677167060079875E-02
   4.4617847138855549E+00   3.4521266666767070E-01  -1.8393623870339856E-01
   4.5018007202881156E+00   3.4533280831740387E-01  -2.7702424001086945E-01
   4.5418167266906764E+00   3.4203158372704151E-01  -3.7177114484230073E-01
   4.5818327330932380E+00   3.3584208308771268E-01  -4.6902734658777906E-01
   4.6218487394957988E+00   3.2762361203544887E-01  -5.6962761622403468E-01
   4.6618647458983595E+00   3.1855965300470879E-01  -6.7429323765071381E-01
   4.7018807523009203E+00   3.1010994824623456E-01  -7.8344600085633975E-01
   4.7418967587034819E+00   3.0388015223491294E-01  -8.9694218989923891E-01
   4.7819127651060427E+00   3.0138124814942152E-01   9.8617448243952277E-01
   4.8219287715086043E+00   3.0370491204593092E-01   8.6769723814172983E-01
   4.8619447779111651E+00   3.1122970918096071E-01   7.4989310174263513E-01
   4.9019607843137258E+00   3.2350968477190428E-01   6.3486518129212988E-01
   4.9419767907162866E+00   3.3940359527797037E-01   5.2401380416849563E-01
   4.9819927971188482E+00   3.5735515871326085E-01   4.1787156767133471E-01
   5.0220088035214090E+00   3.7569824561948345E-01   3.1626660201535589E-01
   5.0620248099239706E+00   3.9292123111024346E-01   2.1859868893606249E-01
   5.1020408163265314E+00   4.0765436652769083E-01   1.2405638257164836E-01
   5.1420568227290921E+00   4.1878921513300849E-01   3.1762783174015360E-02
   5.1820728291316529E+00   4.2552082041363232E-01  -5.9163536671449447E-02
   5.2220888355342145E+00   4.2736696896877263E-01  -1.4959913818277762E-01
   5.2621048419367753E+00   4.2418591782837456E-01  -2.4043336618442790E-01
   5.3021208483393369E+00   4.1619763773048957E-01  -3.3259683549768310E-01
   5.3421368547418968E+00   4.0401044114912221E-01  -4.2708663774112077E-01
   5.3821528611444585E+00   3.8865121472363845E-01  -5.2496839335638557E-01
   5.4221688675470192E+00   3.7158962236259668E-01  -6.2732012025732942E-01
   5.4621848739495809E+00   3.5472958876848354E-01  -7.3506232166902985E-01
   5.5022008803521416E+00   3.4031285361616459E-01  -8.4861857008954855E-01
   5.5422168867547024E+00   3.3065576812460573E-01  -9.6743807568508278E-01
   5.5822328931572631E+00   3.2767904900025330E-01   9.1035993892039557E-01
   5.6222488995598248E+00   3.3235121412106083E-01   7.8777213130759893E-01
   5.6622649059623855E+00   3.4435071602046208E-01   6.6798397971611467E-01
   5.7022809123649472E+00   3.6218249606166619E-01   5.5330556629735916E-01
   5.7422969187675079E+00   3.8364686443377316E-01   4.4470596065107315E-01
   5.7823129251700687E+00   4.0635079575190097E-01   3.4203026461426944E-01
   5.8223289315726294E+00   4.2805769755586381E-01   2.4447836269382295E-01
   5.8623449379751902E+00   4.4685971925557927E-01   1.5099918229557888E-01
   5.9023609443777518E+00   4.6123964967488484E-01   6.0508046162223231E-02
   5.9423769507803126E+00   4.7008464489509355E-01  -2.8032703550307368E-02
   5.9823929571828742E+00   4.7268713249608263E-01  -1.1561103490676919E-01
   6.0224089635854341E+00   4.6874876959439621E-01  -2.0320110181813061E-01
   6.0624249699879957E+00   4.5839421353365045E-01  -2.9181729883133611E-01
   6.1024409763905565E+00   4.4219858624680874E-01  -3.8257555429584622E-01
   6.1424569827931181E+00   4.2123169492532991E-01  -4.7674907667065425E-01
   6.1824729891956789E+00   3.9711866345427399E-01  -5.7578826691382745E-01
   6.2224889955982396E+00   3.7210214681441328E-01  -6.8123240219908565E-01
   6.2625050020008004E+00   3.4905021922194779E-01  -7.9437577589597885E-01
   6.3025210084033620E+00   3.3127511585181246E-01  -9.1554025464891753E-01
   6.3425370148059228E+00   3.2196842231024186E-01   9.5690790028235917E-01
   6.3825530212084844E+00   3.2323021279688685E-01   8.2694899633980479E-01
   6.4225690276110452E+00   3.3518796098528097E-01   6.9969085290761723E-01
   6.4625850340136060E+00   3.5594129944637981E-01   5.7914559386273401E-01
   6.5026010404161676E+00   3.8236678644436722E-01   4.6698703559737897E-01
   6.5426170468187275E+00   4.1107538146685330E-01   3.6292438026217910E-01
   6.5826330532212891E+00   4.3900230354717096E-01   2.6568409350278144E-01
   6.6226490596238508E+00   4.6362219449042785E-01   1.7374175327740415E-01
   6.6626650660264115E+00   4.8297175286026989E-01   8.5658168225191705E-02
   6.7026810724289723E+00   4.9561342966896904E-01   1.6576891185177795E-04
   6.7426970788315330E+00   5.0059799722113796E-01  -8.3858113922590211E-02
   6.7827130852340947E+00   4.9744320523905566E-01  -1.6746075129075555E-01
   6.8227290916366563E+00   4.8613195454877606E-01  -2.5170070306417575E-01
   6.8627450980392162E+00   4.6713214064777381E-01  -3.3774742707993505E-01
   6.9027611044417778E+00   4.4144407966727617E-01  -4.2699595857511946E-01
   6.9427771108443386E+00   4.1068650729891865E-01  -5.2118999794317233E-01
   6.9827931172469002E+00   3.7723229677615955E-01  -6.2250483470551954E-01
   7.0228091236494601E+00   3.4437915783776801E-01  -7.3342084308420463E-01
   7.0628251300520217E+00   3.1643178051922782E-01  -8.5598260212324806E-01
   7.1028411364545834E+00   2.9831668047708731E-01  -9.8996524268777664E-01
   7.1428571428571432E+00   2.9419571023343338E-01   8.6931865720418589E-01
   7.1828731492597040E+00   3.0540754986691504E-01   7.3036698387442167E-01
   7.2228891556622656E+00   3.2964406661580165E-01   6.0074416021535670E-01
   7.2629051620648273E+00   3.6234357519290461E-01   4.8344458310601268E-01
   7.3029211684673871E+00   3.9864360036175450E-01   3.7764644538024383E-01
   7.3429371748699488E+00   4.3440640464519858E-01   2.8102824874860921E-01
   7.3829531812725095E+00   4.6641444470385263E-01   1.9120033544015236E-01
   7.4229691876750712E+00   4.9225929460790818E-01   1.0616994274083742E-01
   7.4629851940776311E+00   5.1019921545609404E-01   2.4361653968242445E-02
   7.5030012004801927E+00   5.1905876317181876E-01  -5.5493832481992168E-02
   7.5430172068827543E+00   5.1817255546847762E-01  -1.3449037312219200E-01
   7.5830332132853151E+00   5.0736261703900010E-01  -2.1367329201772456E-01
   7.6230492196878750E+00   4.8694330382165735E-01  -2.9417130375244466E-01
   7.6630652260904366E+00   4.5775719771738738E-01  -3.7735498425720632E-01
   7.7030812324929983E+00   4.2125848469805444E-01  -4.6505029532788084E-01
   7.7430972388955599E+00   3.7967924335154407E-01  -5.5982875202426807E-01
   7.7831132452981198E+00   3.3633416313332393E-01  -6.6531567453949936E-01
   7.8231292517006805E+00   2.9608759027840703E-01  -7.8609349870431677E-01
   7.8631452581032422E+00   2.6568818020853113E-01  -9.2576556906349750E-01
   7.9031612645058038E+00   2.5268644160523424E-01   9.1863579890128888E-01
   7.9431772709083637E+00   2.6145118271408524E-01   7.6091197646628650E-01
   7.9831932773109253E+00   2.8955803634119348E-01   6.1683939791900921E-01
   8.0232092837134861E+00   3.2996333154021218E-01   4.9224890099321850E-01
   8.0632252901160477E+00   3.7546327566379456E-01   3.8461749068640660E-01
   8.1032412965186076E+00   4.2053808622175393E-01   2.8932818967614959E-01
   8.1432573029211692E+00   4.6126295667731176E-01   2.0248575425217286E-01
   8.1832733093237309E+00   4.9485143677497401E-01   1.2130739000164995E-01
   8.2232893157262925E+00   5.1932496419059926E-01   4.3854623048787317E-02
   8.2633053221288524E+00   5.3332931566648079E-01  -3.1273620079912544E-02
   8.3033213285314140E+00   5.3604282563028371E-01  -1.0517446448337708E-01
   8.3433373349339757E+00   5.2713546994866578E-01  -1.7881606698591662E-01
   8.3833533413365355E+00   5.0675833401734427E-01  -2.5319018789252801E-01
   8.4233693477390954E+00   4.7555917840374340E-01  -3.2948347349079554E-01
   8.4633853541416570E+00   4.3473635693047058E-01  -4.0932325109835704E-01
   8.5034013605442187E+00   3.8616997598182068E-01  -4.9519006269958410E-01
   8.5434173669467786E+00   3.3272478091803859E-01  -5.9114668734859832E-01
   8.5834333733493402E+00   2.7893118160689867E-01  -7.0398108485648658E-01
   8.6234493797519018E+00   2.3232786259848187E-01  -8.4372733627947150E-01
   8.6634653861544635E+00   2.0466948520965869E-01   9.8293078598083083E-01
   8.7034813925570234E+00   2.0739803528025860E-01   7.9355130582289490E-01
   8.7434973989595850E+00   2.3969069382404504E-01   6.2494532691324456E-01
   8.7835134053621466E+00   2.8965299035963676E-01   4.9036333342397270E-01
   8.8235294117647065E+00   3.4605788427241085E-01   3.8170679907316674E-01
   8.8635454181672682E+00   4.0171943519663506E-01   2.8930088500114609E-01
   8.9035614245698280E+00   4.5215532202768616E-01   2.0683352910516170E-01
   8.9435774309723897E+00   4.9437265262182301E-01   1.3056339964286715E-01
   8.9835934373749513E+00   5.2627387346169330E-01   5.8225601674052135E-02
   9.0236094437775112E+00   5.4639780384798864E-01  -1.1639654764471475E-02
   9.0636254501800728E+00   5.5380956163167216E-01  -8.0063282661876095E-02
   9.1036414565826345E+00   5.4805449838509424E-01  -1.4787087532239795E-01
   9.1436574629851961E+00   5.2914031684794161E-01  -2.1584081932229632E-01
   9.1836734693877560E+00   4.9753499951468866E-01  -2.8485603047958502E-01
   9.2236894757903176E+00   4.5418350486295939E-01  -3.5611150074567532E-01
   9.2637054821928793E+00   4.0056595743528223E-01  -4.3148659788817417E-01
   9.3037214885954391E+00   3.3886635594581688E-01  -5.1433711104877655E-01
   9.3437374949979990E+00   2.7246353436952997E-01  -6.1137394332846084E-01
   9.3837535014005606E+00   2.0744098928965735E-01  -7.3717698780161578E-01
   9.4237695078031223E+00   1.5701451046667414E-01  -9.2001218145965991E-01
   9.4637855142056839E+00   1.4574402038970824E-01   8.3453088147317434E-01
   9.5038015206082438E+00   1.8273446888171227E-01   6.1865528517739399E-01
   9.5438175270108054E+00   2.4509197675677327E-01   4.7203052474482426E-01
   9.5838335334133671E+00   3.1414750736403363E-01   3.6579961588633991E-01
   9.6238495398159269E+00   3.8125334626170404E-01   2.7944938516924500E-01
   9.6638655462184886E+00   4.4187929484394289E-01   2.0353805342623527E-01
   9.7038815526210502E+00   4.9312400694689323E-01   1.3358502694469340E-01
   9.7438975590236101E+00   5.3292097454253740E-01   6.7253823705107657E-02
   9.7839135654261700E+00   5.5977798176448756E-01   3.2005738651340369E-03
   9.8239295718287316E+00   5.7268939213019021E-01  -5.9430161735946327E-02
   9.8639455782312933E+00   5.7110656483392475E-01  -1.2125203713412064E-01
   9.9039615846338549E+00   5.5492615842794135E-01  -1.8277909445781498E-01
   9.9439775910364148E+00   5.2448182599078541E-01  -2.4453434311144071E-01
   9.9839935974389764E+00   4.8053613973314940E-01  -3.0717458165817546E-01
   1.0024009603841538E+01   4.2427829382233923E-01  -3.7170197221741363E-01
   1.0064025610244100E+01   3.5734911687726456E-01  -4.3993350241196055E-01
   1.0104041616646660E+01   2.8196807928888151E-01  -5.1578473071466513E-01
   1.0144057623049221E+01   2.0148680612245690E-01  -6.0967918252748299E-01
   1.0184073629451781E+01   1.2337391334519125E-01  -7.5847484730305670E-01
   1.0224089635854343E+01   7.9135703675948854E-02   9.1207429382079941E-01
   1.0264105642256903E+01   1.2214413093042573E-01   5.7702641265918053E-01
   1.0304121648659464E+01   2.0137759895372531E-01   4.2631458066048217E-01
   1.0344137655062026E+01   2.8412282923103371E-01   3.3281836141112825E-01
   1.0384153661464588E+01   3.6252873507425570E-01   2.5831772569032652E-01
   1.0424169667867147E+01   4.3298090004665940E-01   1.9211421416097033E-01
   1.0464185674269709E+01   4.9298867003891528E-01   1.3024950060285009E-01
   1.0504201680672271E+01   5.4062402386253094E-01   7.0941267360092986E-02
   1.0544217687074832E+01   5.7440221545975856E-01   1.3269963197611293E-02
   1.0584233693477392E+01   5.9326445222480573E-01  -4.3289155438297547E-02
   1.0624249699879954E+01   5.9658397185996459E-01  -9.9061236094068583E-02
   1.0664265706282514E+01   5.8417194633330849E-01  -1.5426443854600402E-01
   1.0704281712685075E+01   5.5627514554777013E-01  -2.0906022400317251E-01
   1.0744297719087635E+01   5.1356295624435466E-01  -2.6358701070898816E-01
   1.0784313725490197E+01   4.5710393146547168E-01  -3.1799293022529623E-01
   1.0824329731892758E+01   3.8833340370593916E-01  -3.7248817249509875E-01
   1.0864345738295320E+01   3.0901468630341300E-01  -4.2747296586749256E-01
   1.0904361744697880E+01   2.2119898346576133E-01  -4.8398285236542932E-01
   1.0944377751100442E+01   1.2720984914569528E-01  -5.4617313059055816E-01
   1.0984393757503003E+01   3.0323526432493454E-02  -6.7230121723366876E-01
   1.1024409763905563E+01   7.0852974160223917E-02   4.1288570975703842E-01
   1.1064425770308125E+01   1.6838955430402439E-01   3.3737629321660434E-01
   1.1104441776710685E+01   2.6224029918383379E-01   2.7961726603102960E-01
   1.1144457783113246E+01   3.4968548355826773E-01   2.2546180960759243E-01
   1.1184473789515806E+01   4.2832357745565763E-01   1.7276962795759213E-01
   1.1224489795918368E+01   4.9598978675629013E-01   1.2091124183664421E-01
   1.1264505802320929E+01   5.5080537664790619E-01   6.9649982248411901E-02
   1.1304521808723491E+01   5.9123310430320297E-01   1.8896658760186306E-02
   1.1344537815126051E+01   6.1612557043094218E-01  -3.1362558761977341E-02
   1.1384553821528613E+01   6.2476198871234678E-01  -8.1087296881223458E-02
   1.1424569827931174E+01   6.1687118370990612E-01  -1.3018194388084547E-01
   1.1464585834333736E+01   5.9264039244591438E-01  -1.7847716838300373E-01
   1.1504601840736296E+01   5.5271145847106085E-01  -2.2568627599140989E-01
   1.1544617847138857E+01   4.9816884208664125E-01  -2.7131054001960342E-01
   1.1584633853541417E+01   4.3052956502567774E-01  -3.1442041146004229E-01
   1.1624649859943979E+01   3.5176236729693777E-01  -3.5308192180735620E-01
   1.1664665866346539E+01   2.6443535496725007E-01  -3.8253741723424106E-01
   1.1704681872749100E+01   1.7252284244238500E-01  -3.8747230633720880E-01
   1.1744697879151662E+01   8.7829982562889861E-02  -2.9159767451806390E-01
   1.1784713885554224E+01   7.9935380234523901E-02   8.1222509262937517E-02
   1.1824729891956784E+01   1.6206327809969737E-01   2.0734293471359347E-01
   1.1864745898359345E+01   2.5611473757564318E-01   2.0917419111810379E-01
   1.1904761904761907E+01   3.4722927598595432E-01   1.8294405826571045E-01
   1.1944777911164469E+01   4.3089803906641677E-01   1.4695003295499817E-01
   1.1984793917567028E+01   5.0423960740620333E-01   1.0664819438173614E-01
   1.2024809923969588E+01   5.6500007856780421E-01   6.4231938462454993E-02
   1.2064825930372150E+01   6.1138780264808701E-01   2.0785721777869054E-02
   1.2104841936774712E+01   6.4206100363895913E-01  -2.3047939381579636E-02
   1.2144857943177271E+01   6.5614756668507368E-01  -6.6807005736859673E-02
   1.2184873949579833E+01   6.5326624475448680E-01  -1.1007925663109135E-01
   1.2224889955982395E+01   6.3354081076936208E-01  -1.5241016496352588E-01
   1.2264905962384955E+01   5.9760798628195055E-01  -1.9320230242321479E-01
   1.2304921968787516E+01   5.4662831016973867E-01  -2.3155747657815340E-01
   1.2344937975190078E+01   4.8232413439239669E-01  -2.6596802181705931E-01
   1.2384953981592639E+01   4.0710934159607820E-01  -2.9361867834031596E-01
   1.2424969987995199E+01   3.2451183901642111E-01  -3.0859435013427899E-01
   1.2464985994397761E+01   2.4063531071072883E-01  -2.9676983316856775E-01
   1.2505002000800321E+01   1.6962445350789238E-01  -2.2313816643534670E-01
   1.2545018007202883E+01   1.4591181453293070E-01  -5.4810734278836981E-02
   1.2585034013605442E+01   1.9135192850055888E-01   8.6062519314813027E-02
   1.2625050020008004E+01   2.7117484779665108E-01   1.3421965908798658E-01
   1.2665066026410566E+01   3.5855489262166579E-01   1.3587564945862737E-01
   1.2705082032813127E+01   4.4300890511819807E-01   1.1738808423942070E-01
   1.2745098039215687E+01   5.1940614007415198E-01   8.9225513868120984E-02
   1.2785114045618249E+01   5.8447142788786666E-01   5.5983314808228470E-02
   1.2825130052020810E+01   6.3585103448364888E-01   1.9976142378945155E-02
   1.2865146058423372E+01   6.7184573461360975E-01  -1.7460498659119493E-02
   1.2905162064825932E+01   6.9133773199415316E-01  -5.5433478179444051E-02
   1.2945178071228492E+01   6.9377762090948270E-01  -9.3231804382384750E-02
   1.2985194077631053E+01   6.7918917463970707E-01  -1.3016728903772795E-01
   1.3025210084033613E+01   6.4818166116736342E-01  -1.6543646054423225E-01
   1.3065226090436177E+01   6.0197740691164547E-01  -1.9794594625734038E-01
   1.3105242096838737E+01   5.4248360515382399E-01  -2.2602402204996810E-01
   1.3145258103241297E+01   4.7248097986508586E-01  -2.4686990085162172E-01
   1.3185274109643860E+01   3.9611354490386902E-01  -2.5543561659535002E-01
   1.3225290116046420E+01   3.2015158076772010E-01  -2.4230473382101428E-01
   1.3265306122448983E+01   2.5692132686498836E-01  -1.9194779961293426E-01
   1.3305322128851543E+01   2.2719305582332747E-01  -9.5905244528889960E-02
   1.3345338135254103E+01   2.4746919448616564E-01   7.4349001891294572E-03
   1.3385354141656665E+01   3.0712611134198509E-01   6.9211455282217754E-02
   1.3425370148059224E+01   3.8453603661279134E-01   9.0404181904740186E-02
   1.3465386154461784E+01   4.6549424125392574E-01   8.7276132365213852E-02
   1.3505402160864348E+01   5.4215250594915443E-01   7.0644491057407180E-02
   1.3545418167266908E+01   6.0974348532778977E-01   4.6356770601401323E-02
   1.3585434173669467E+01   6.6505909629771010E-01   1.7638574596962369E-02
   1.3625450180072031E+01   7.0586507117632136E-01  -1.3586362957331196E-02
   1.3665466186474591E+01   7.3068316861265714E-01  -4.6042086853063297E-02
   1.3705482192877154E+01   7.3871446275178887E-01  -7.8758901410830057E-02
   1.3745498199279714E+01   7.2981802825532771E-01  -1.1086781897162420E-01
   1.3785514205682274E+01   7.0451578872503573E-01  -1.4144247058683299E-01
   1.3825530212084836E+01   6.6402287752665701E-01  -1.6933230025415594E-01
   1.3865546218487395E+01   6.1032680398689321E-01  -1.9293289401595917E-01
   1.3905562224889955E+01   5.4637319146621133E-01  -2.0982244301634895E-01
   1.3945578231292519E+01   4.7647823802864975E-01  -2.1618535644014866E-01
   1.3985594237695079E+01   4.0717837424364695E-01  -2.0611829404805551E-01
   1.4025610244097642E+01   3.4862475334183229E-01  -1.7206499214062554E-01
   1.4065626250500202E+01   3.1507677397501244E-01  -1.1104294247065609E-01
   1.4105642256902762E+01   3.1902085511127098E-01  -3.8043957839886761E-02
   1.4145658263305325E+01   3.5957350318244735E-01   1.9766158652108665E-02
   1.4185674269707885E+01   4.2367309501866335E-01   5.0643585391340937E-02
   1.4225690276110445E+01   4.9767371747882638E-01   5.9062422213791849E-02
   1.4265706282513007E+01   5.7200440813241438E-01   5.2511317859612536E-02
   1.4305722288915566E+01   6.4040482338200233E-01   3.6560367338381722E-02
   1.4345738295318130E+01   6.9865264333881338E-01   1.4789264338627523E-02
   1.4385754301720690E+01   7.4383085188463682E-01  -1.0502567193913546E-02
   1.4425770308123250E+01   7.7398291303377831E-01  -3.7750306080274319E-02
   1.4465786314525813E+01   7.8796313733599754E-01  -6.5781386862468566E-02
   1.4505802320928373E+01   7.8537800272933467E-01  -9.3595735015984338E-02
   1.4545818327330933E+01   7.6657263614515359E-01  -1.2020361778123434E-01
   1.4585834333733496E+01   7.3265039913817076E-01  -1.4447623147619001E-01
   1.4625850340136056E+01   6.8553762604845625E-01  -1.6497383949736941E-01
   1.4665866346538618E+01   6.2812983515675946E-01  -1.7972279201055508E-01
   1.4705882352941178E+01   5.6458337717148133E-01  -1.8594340853191704E-01
