# OCT iter         41;   J_T =   9.081251971854E-06;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   1.8293293293293296E+01   5.3192063353525409E-01  -1.5612205874032097E-02
   1.8343343343343346E+01   5.3769579264817091E-01  -1.5415440290281820E-02
   1.8393393393393396E+01   5.4391258467585246E-01  -1.5234637309722635E-02
   1.8443443443443442E+01   5.5052448388035680E-01  -1.5097465308138361E-02
   1.8493493493493492E+01   5.5747028046667990E-01  -1.5021698537900958E-02
   1.8543543543543542E+01   5.6467800531578494E-01  -1.5015441441220398E-02
   1.8593593593593596E+01   5.7206784762216689E-01  -1.5078182029771216E-02
   1.8643643643643646E+01   5.7955376810271397E-01  -1.5202067613797528E-02
   1.8693693693693696E+01   5.8704403996747656E-01  -1.5372841777524319E-02
   1.8743743743743746E+01   5.9444142632217201E-01  -1.5570081345410961E-02
   1.8793793793793796E+01   6.0164399782446143E-01  -1.5766669442205630E-02
   1.8843843843843846E+01   6.0854761568124116E-01  -1.5927759668668873E-02
   1.8893893893893896E+01   6.1505081910055925E-01  -1.6009748949762270E-02
   1.8943943943943943E+01   6.2106230156033282E-01  -1.5959920187494963E-02
   1.8993993993993996E+01   6.2651044302951497E-01  -1.5717406494928889E-02
   1.9044044044044046E+01   6.3135363859194038E-01  -1.5215965375560966E-02
   1.9094094094094096E+01   6.3558959557126082E-01  -1.4388759422123547E-02
   1.9144144144144146E+01   6.3926151098904227E-01  -1.3174960959580057E-02
   1.9194194194194196E+01   6.4245919423086539E-01  -1.1527579857615995E-02
   1.9244244244244246E+01   6.4531380700620722E-01  -9.4215140363436527E-03
   1.9294294294294296E+01   6.4798591268688333E-01  -6.8605175731874177E-03
   1.9344344344344346E+01   6.5064781843231334E-01  -3.8816719197727477E-03
   1.9394394394394393E+01   6.5346250650808835E-01  -5.5613592682387310E-04
   1.9444444444444446E+01   6.5656245271020197E-01   3.0145034215191520E-03
   1.9494494494494496E+01   6.6003198325970414E-01   6.7061139546952140E-03
   1.9544544544544546E+01   6.6389631745641087E-01   1.0383034900686736E-02
   1.9594594594594597E+01   6.6811912686725206E-01   1.3910406779834626E-02
   1.9644644644644647E+01   6.7260865271164882E-01   1.7165757166989409E-02
   1.9694694694694697E+01   6.7723069414692527E-01   2.0048119535851557E-02
   1.9744744744744747E+01   6.8182562564058913E-01   2.2483722431186837E-02
   1.9794794794794797E+01   6.8622630787509831E-01   2.4428168025598530E-02
   1.9844844844844843E+01   6.9027428663139256E-01   2.5865716871627822E-02
   1.9894894894894897E+01   6.9383272131819484E-01   2.6806631586532226E-02
   1.9944944944944947E+01   6.9679562538255446E-01   2.7283497473590611E-02
   1.9994994994994997E+01   6.9909385914591327E-01   2.7347150992490261E-02
   2.0045045045045047E+01   7.0069867986561962E-01   2.7062476774812261E-02
   2.0095095095095097E+01   7.0162351759217678E-01   2.6504033616605263E-02
   2.0145145145145147E+01   7.0192418016292701E-01   2.5751336675906570E-02
   2.0195195195195197E+01   7.0169716873218724E-01   2.4883684394538440E-02
   2.0245245245245247E+01   7.0107547920289026E-01   2.3974637036074612E-02
   2.0295295295295297E+01   7.0022135316805778E-01   2.3086543321912359E-02
   2.0345345345345347E+01   6.9931594634608962E-01   2.2265761561558944E-02
   2.0395395395395397E+01   6.9854665559557605E-01   2.1539324429561628E-02
   2.0445445445445447E+01   6.9809361255837121E-01   2.0913680696988159E-02
   2.0495495495495497E+01   6.9811729954263224E-01   2.0375809802916867E-02
   2.0545545545545547E+01   6.9874913576595221E-01   1.9896530725230156E-02
   2.0595595595595597E+01   7.0008616929607403E-01   1.9435373709471807E-02
   2.0645645645645647E+01   7.0218988101231250E-01   1.8946127749464348E-02
   2.0695695695695697E+01   7.0508795151737891E-01   1.8382227510773338E-02
   2.0745745745745747E+01   7.0877711544075805E-01   1.7701476490781180E-02
   2.0795795795795797E+01   7.1322526318746660E-01   1.6870056127669703E-02
   2.0845845845845847E+01   7.1837179916280125E-01   1.5866112290088982E-02
   2.0895895895895897E+01   7.2412664154951245E-01   1.4683254322335280E-02
   2.0945945945945947E+01   7.3036961134538847E-01   1.3334003142837846E-02
   2.0995995995995997E+01   7.3695271051934452E-01   1.1852713877993037E-02
   2.1046046046046047E+01   7.4370751321223938E-01   1.0297026676791001E-02
   2.1096096096096097E+01   7.5045853070917357E-01   8.7467248554548259E-03
   2.1146146146146148E+01   7.5704131023444987E-01   7.2991490930292393E-03
   2.1196196196196198E+01   7.6332185674384623E-01   6.0610052911282859E-03
   2.1246246246246248E+01   7.6921251748808828E-01   5.1373363299796505E-03
   2.1296296296296298E+01   7.7467941980640642E-01   4.6193478460345144E-03
   2.1346346346346348E+01   7.7973823015230215E-01   4.5734144045722130E-03
   2.1396396396396398E+01   7.8443818221316686E-01   5.0337012882045269E-03
   2.1446446446446448E+01   7.8883814399400076E-01   6.0002492420115792E-03
   2.1496496496496498E+01   7.9298160650779326E-01   7.4430815883802619E-03
   2.1546546546546548E+01   7.9687848267853467E-01   9.3111770492536172E-03
   2.1596596596596598E+01   8.0049970921792524E-01   1.1543569013806954E-02
   2.1646646646646648E+01   8.0378619340639557E-01   1.4079049952508714E-02
   2.1696696696696698E+01   8.0666818486718672E-01   1.6861415521968359E-02
   2.1746746746746748E+01   8.0908685318831175E-01   1.9838813999873715E-02
   2.1796796796796798E+01   8.1100858666722375E-01   2.2958005204182275E-02
   2.1846846846846848E+01   8.1242504657511350E-01   2.6156355113750276E-02
   2.1896896896896898E+01   8.1333759890255564E-01   2.9355437902927436E-02
   2.1946946946946948E+01   8.1373141462459886E-01   3.2459734841087648E-02
   2.1996996996996998E+01   8.1354967101355835E-01   3.5362128935555952E-02
   2.2047047047047048E+01   8.1267963156086709E-01   3.7955266042072833E-02
   2.2097097097097098E+01   8.1095901687328331E-01   4.0145399549308604E-02
   2.2147147147147152E+01   8.0820403782352312E-01   4.1864108382333745E-02
   2.2197197197197198E+01   8.0425243640661259E-01   4.3073825166014337E-02
   2.2247247247247248E+01   7.9900904944149165E-01   4.3765178151973283E-02
   2.2297297297297298E+01   7.9248002776317750E-01   4.3946869670652172E-02
   2.2347347347347348E+01   7.8478535421078277E-01   4.3631206844405863E-02
   2.2397397397397398E+01   7.7614634446340691E-01   4.2819777513925718E-02
   2.2447447447447448E+01   7.6685286695003829E-01   4.1493814602836618E-02
   2.2497497497497498E+01   7.5722130353183459E-01   3.9612500457078266E-02
   2.2547547547547552E+01   7.4755663284984386E-01   3.7120094832997663E-02
   2.2597597597597602E+01   7.3812964681732074E-01   3.3959952063596782E-02
   2.2647647647647648E+01   7.2917413800704123E-01   3.0091169771802123E-02
   2.2697697697697699E+01   7.2090133182890048E-01   2.5502707879972230E-02
   2.2747747747747749E+01   7.1352279126457763E-01   2.0220741351273937E-02
   2.2797797797797799E+01   7.0727061533900337E-01   1.4307398288836034E-02
   2.2847847847847849E+01   7.0240547313349433E-01   7.8519526688185376E-03
   2.2897897897897899E+01   6.9920777063613904E-01   9.5795733511091184E-04
   2.2947947947947949E+01   6.9795311954013339E-01  -6.2690379291765975E-03
   2.2997997997998002E+01   6.9887837050265778E-01  -1.3728984838758337E-02
   2.3048048048048052E+01   7.0214742874308411E-01  -2.1327808140335820E-02
   2.3098098098098099E+01   7.0782623082495344E-01  -2.8971466830391795E-02
   2.3148148148148149E+01   7.1587370898552571E-01  -3.6556925709570337E-02
   2.3198198198198199E+01   7.2615110065698540E-01  -4.3964757840017354E-02
   2.3248248248248249E+01   7.3844690253015954E-01  -5.1057559202087557E-02
   2.3298298298298299E+01   7.5251057110872444E-01  -5.7686143672392942E-02
   2.3348348348348349E+01   7.6808586501599030E-01  -6.3702588062988341E-02
   2.3398398398398399E+01   7.8493507632500847E-01  -6.8976742087824006E-02
   2.3448448448448453E+01   8.0284829489756304E-01  -7.3411573838984265E-02
   2.3498498498498503E+01   8.2163670243296949E-01  -7.6952959188997611E-02
   2.3548548548548553E+01   8.4111447338601120E-01  -7.9591123880343562E-02
   2.3598598598598599E+01   8.6107835585280879E-01  -8.1353478057305958E-02
   2.3648648648648649E+01   8.8129549777289473E-01  -8.2291304381006070E-02
   2.3698698698698699E+01   9.0150744737815758E-01  -8.2464735442087322E-02
   2.3748748748748749E+01   9.2145199590671678E-01  -8.1930895436539891E-02
   2.3798798798798799E+01   9.4089688566881169E-01  -8.0738760215082292E-02
   2.3848848848848853E+01   9.5967350267761153E-01  -7.8931702407186458E-02
   2.3898898898898903E+01   9.7769715424458414E-01  -7.6555807420969027E-02
   2.3948948948948953E+01   9.9496440734983038E-01  -7.3669896026653303E-02
   2.3998998998999003E+01   1.0115261221116036E+00  -7.0352510622217451E-02
   2.4049049049049049E+01   1.0274442888280619E+00  -6.6702198263714596E-02
   2.4099099099099099E+01   1.0427477088285384E+00  -6.2829967900616096E-02
   2.4149149149149149E+01   1.0574027397218282E+00  -5.8845917010235407E-02
   2.4199199199199199E+01   1.0713098147983544E+00  -5.4844435221004031E-02
   2.4249249249249250E+01   1.0843263505257172E+00  -5.0893011340279078E-02
   2.4299299299299303E+01   1.0963063239311621E+00  -4.7028218971255489E-02
   2.4349349349349353E+01   1.1071407114010501E+00  -4.3259645052693765E-02
   2.4399399399399403E+01   1.1167835746274548E+00  -3.9579624414174917E-02
   2.4449449449449453E+01   1.1252552798594873E+00  -3.5974804842428196E-02
   2.4499499499499500E+01   1.1326240480159515E+00  -3.2435371772144200E-02
   2.4549549549549550E+01   1.1389756083656510E+00  -2.8959123525831514E-02
   2.4599599599599600E+01   1.1443846764654859E+00  -2.5549882387436079E-02
   2.4649649649649650E+01   1.1488998517638853E+00  -2.2212018972101129E-02
   2.4699699699699703E+01   1.1525465324409927E+00  -1.8944239890125603E-02
   2.4749749749749753E+01   1.1553439017252898E+00  -1.5735724116123340E-02
   2.4799799799799803E+01   1.1573258666118069E+00  -1.2566321909850714E-02
   2.4849849849849853E+01   1.1585546881699103E+00  -9.4105553782363703E-03
   2.4899899899899903E+01   1.1591201523247980E+00  -6.2434938323996355E-03
   2.4949949949949954E+01   1.1591243071680259E+00  -3.0459137246039362E-03
   2.5000000000000000E+01   1.1586585863049987E+00   1.9330265106982488E-04
   2.5050050050050050E+01   1.1577834448220141E+00   3.4781495013559193E-03
   2.5100100100100100E+01   1.1565190740081177E+00   6.8088715865194556E-03
   2.5150150150150154E+01   1.1548502452323834E+00   1.0185710261218010E-02
   2.5200200200200204E+01   1.1527415986926544E+00   1.3611019164826007E-02
   2.5250250250250254E+01   1.1501549869456207E+00   1.7088757108453211E-02
   2.5300300300300304E+01   1.1470600209115704E+00   2.0621824070405085E-02
   2.5350350350350354E+01   1.1434328941375249E+00   2.4208865752701848E-02
   2.5400400400400404E+01   1.1392449113570071E+00   2.7842451181473257E-02
   2.5450450450450450E+01   1.1344477758686027E+00   3.1509780858210074E-02
   2.5500500500500500E+01   1.1289647704543171E+00   3.5195670679008258E-02
   2.5550550550550550E+01   1.1226943673846685E+00   3.8886189900622647E-02
   2.5600600600600604E+01   1.1155266923939884E+00   4.2570733887421712E-02
   2.5650650650650654E+01   1.1073665975199887E+00   4.6240850360191363E-02
   2.5700700700700704E+01   1.0981531867056085E+00   4.9885619055062454E-02
   2.5750750750750754E+01   1.0878665575418258E+00   5.3485147301785524E-02
   2.5800800800800804E+01   1.0765180829516083E+00   5.7004967996240448E-02
   2.5850850850850854E+01   1.0641283399116006E+00   6.0394191191772514E-02
   2.5900900900900901E+01   1.0507031940897575E+00   6.3589012770470521E-02
   2.5950950950950951E+01   1.0362204107789537E+00   6.6521046715269538E-02
   2.6001001001001004E+01   1.0206353147477485E+00   6.9127807512172790E-02
   2.6051051051051054E+01   1.0039059757116366E+00   7.1361506071588685E-02
   2.6101101101101108E+01   9.8602970619179109E-01   7.3192720308763601E-02
   2.6151151151151154E+01   9.6707720934110974E-01   7.4607338705575454E-02
   2.6201201201201201E+01   9.4721088273972731E-01   7.5597710996862952E-02
   2.6251251251251254E+01   9.2667946525619860E-01   7.6151200689791296E-02
   2.6301301301301301E+01   9.0579005417942293E-01   7.6240502673886434E-02
   2.6351351351351354E+01   8.8486700031707011E-01   7.5819721356406244E-02
   2.6401401401401401E+01   8.6421199131027893E-01   7.4828323870817906E-02
   2.6451451451451454E+01   8.4407887097388057E-01   7.3202243917812104E-02
   2.6501501501501505E+01   8.2467073310819106E-01   7.0888645427418087E-02
   2.6551551551551558E+01   8.0615804927325185E-01   6.7859322086094631E-02
   2.6601601601601605E+01   7.8870863334187868E-01   6.4118126135412234E-02
   2.6651651651651651E+01   7.7251617867020828E-01   5.9700044702130778E-02
   2.6701701701701705E+01   7.5781515499691243E-01   5.4662654885210479E-02
   2.6751751751751751E+01   7.4487515103988444E-01   4.9073490241354260E-02
   2.6801801801801805E+01   7.3397505398410934E-01   4.2998357838564545E-02
   2.6851851851851851E+01   7.2536420803797885E-01   3.6495327830561759E-02
   2.6901901901901905E+01   7.1922181546207098E-01   2.9616982543227765E-02
   2.6951951951951955E+01   7.1562620405360533E-01   2.2420190865317505E-02
   2.7002002002002008E+01   7.1454224346593298E-01   1.4979409170691699E-02
   2.7052052052052055E+01   7.1582939701134274E-01   7.3977484450719732E-03
   2.7102102102102101E+01   7.1926666557338392E-01  -1.8933052977537066E-04
   2.7152152152152155E+01   7.2458602645251313E-01  -7.6200899576708099E-03
   2.7202202202202201E+01   7.3150417569705106E-01  -1.4721144421189125E-02
   2.7252252252252255E+01   7.3974375650464330E-01  -2.1326443989462211E-02
   2.7302302302302305E+01   7.4903930761914417E-01  -2.7295023539844403E-02
   2.7352352352352355E+01   7.5912882176257235E-01  -3.2522437783921228E-02
   2.7402402402402405E+01   7.6973748110165818E-01  -3.6942931018390003E-02
   2.7452452452452459E+01   7.8056389007904325E-01  -4.0522484565676045E-02
   2.7502502502502505E+01   7.9127920911315974E-01  -4.3245979222988042E-02
   2.7552552552552552E+01   8.0154535226563650E-01  -4.5103730319865774E-02
   2.7602602602602605E+01   8.1105094762857310E-01  -4.6082825326346090E-02
   2.7652652652652652E+01   8.1955574729460912E-01  -4.6166938663471581E-02
   2.7702702702702705E+01   8.2692882070548746E-01  -4.5345264866117466E-02
   2.7752752752752755E+01   8.3316557752435461E-01  -4.3627926005967460E-02
   2.7802802802802805E+01   8.3837410120368028E-01  -4.1062664741508055E-02
   2.7852852852852855E+01   8.4273102764818575E-01  -3.7746600714098910E-02
   2.7902902902902909E+01   8.4641807626678534E-01  -3.3827802560518171E-02
   2.7952952952952955E+01   8.4955819267747212E-01  -2.9494439946803088E-02
   2.8003003003003002E+01   8.5217152408900476E-01  -2.4953543147138400E-02
   2.8053053053053056E+01   8.5416495449020036E-01  -2.0405262252818510E-02
   2.8103103103103102E+01   8.5535699610271776E-01  -1.6020167354607723E-02
   2.8153153153153156E+01   8.5552748049042904E-01  -1.1925724065850057E-02
   2.8203203203203206E+01   8.5447389627602144E-01  -8.2043654555199498E-03
   2.8253253253253259E+01   8.5205609158690421E-01  -4.9013852492254964E-03
   2.8303303303303306E+01   8.4821762992610850E-01  -2.0379412692282228E-03
   2.8353353353353359E+01   8.4298201353108393E-01   3.7636355374309196E-04
   2.8403403403403406E+01   8.3643115375099031E-01   2.3356626049234677E-03
   2.8453453453453452E+01   8.2867861465041004E-01   3.8366084844910137E-03
   2.8503503503503506E+01   8.1984987074181526E-01   4.8827584988893414E-03
   2.8553553553553552E+01   8.1007682806514636E-01   5.4913699275757370E-03
   2.8603603603603606E+01   7.9950659346180586E-01   5.6985793467107162E-03
   2.8653653653653656E+01   7.8831800902764981E-01   5.5596639477007888E-03
   2.8703703703703709E+01   7.7673620796777931E-01   5.1429774318482030E-03
   2.8753753753753756E+01   7.6503626429346294E-01   4.5184714333722353E-03
   2.8803803803803810E+01   7.5353115046636288E-01   3.7436876943509863E-03
   2.8853853853853856E+01   7.4254489694638603E-01   2.8511786125999731E-03
   2.8903903903903910E+01   7.3237703363020445E-01   1.8411917438840464E-03
   2.8953953953953956E+01   7.2326743486882361E-01   6.8211449521903196E-04
   2.9004004004004003E+01   7.1537069916962837E-01  -6.8106862810482038E-04
   2.9054054054054056E+01   7.0874625188362728E-01  -2.3125038777154169E-03
   2.9104104104104106E+01   7.0336552561849375E-01  -4.2693157281179098E-03
   2.9154154154154160E+01   6.9913258229218478E-01  -6.5878192521869232E-03
   2.9204204204204206E+01   6.9591114500433859E-01  -9.2751478546762942E-03
   2.9254254254254260E+01   6.9355025267194170E-01  -1.2307263621385074E-02
   2.9304304304304306E+01   6.9190258885433176E-01  -1.5632285563402223E-02
   2.9354354354354360E+01   6.9083298430237206E-01  -1.9176839387497598E-02
   2.9404404404404406E+01   6.9021825882146304E-01  -2.2852965895262489E-02
   2.9454454454454456E+01   6.8994222011068540E-01  -2.6563829679015917E-02
   2.9504504504504506E+01   6.8989057137654708E-01  -3.0207598196484713E-02
   2.9554554554554556E+01   6.8994963605626880E-01  -3.3679930679414355E-02
   2.9604604604604610E+01   6.9001068560026668E-01  -3.6876163444096097E-02
   2.9654654654654657E+01   6.8997909131848112E-01  -3.9694344100044972E-02
   2.9704704704704710E+01   6.8978540203111571E-01  -4.2039810405755135E-02
   2.9754754754754757E+01   6.8939444521172011E-01  -4.3831250291153180E-02
   2.9804804804804810E+01   6.8880893157765088E-01  -4.5007403053831906E-02
   2.9854854854854857E+01   6.8806563565541512E-01  -4.5533026599586537E-02
   2.9904904904904907E+01   6.8722448138920855E-01  -4.5402636460781493E-02
   2.9954954954954957E+01   6.8635303568979555E-01  -4.4640880079699456E-02
   3.0005005005005007E+01   6.8551028186346485E-01  -4.3299171040496881E-02
   3.0055055055055060E+01   6.8473364600449849E-01  -4.1449158317782397E-02
   3.0105105105105107E+01   6.8403205474562234E-01  -3.9174430799739909E-02
   3.0155155155155160E+01   6.8338575540799917E-01  -3.6562251254545056E-02
   3.0205205205205207E+01   6.8275149111215483E-01  -3.3696918813051223E-02
   3.0255255255255260E+01   6.8207017426535177E-01  -3.0655653379374918E-02
   3.0305305305305307E+01   6.8127392830789557E-01  -2.7506964745602689E-02
   3.0355355355355357E+01   6.8029028331266350E-01  -2.4310674186369823E-02
   3.0405405405405407E+01   6.7904298422539011E-01  -2.1118376828512832E-02
   3.0455455455455457E+01   6.7745062074777718E-01  -1.7973267900335852E-02
   3.0505505505505511E+01   6.7542545192669645E-01  -1.4908807773289970E-02
   3.0555555555555557E+01   6.7287496313481610E-01  -1.1946432430140468E-02
   3.0605605605605611E+01   6.6970782192664113E-01  -9.0931473314915193E-03
   3.0655655655655657E+01   6.6584432098929747E-01  -6.3401527731934580E-03
   3.0705705705705711E+01   6.6122966659161242E-01  -3.6635484677034380E-03
   3.0755755755755757E+01   6.5584716597653792E-01  -1.0277096248413357E-03
   3.0805805805805807E+01   6.4972789563836353E-01   1.6087297774423635E-03
   3.0855855855855861E+01   6.4295393083939956E-01   4.2850278074411463E-03
   3.0905905905905907E+01   6.3565354627849091E-01   7.0299045423485871E-03
   3.0955955955955961E+01   6.2798861272397866E-01   9.8541156720584298E-03
   3.1006006006006007E+01   6.2013625793374660E-01   1.2745591752427074E-02
   3.1056056056056061E+01   6.1226826350797203E-01   1.5668317812449116E-02
   3.1106106106106107E+01   6.0453225188068804E-01   1.8565398598753727E-02
   3.1156156156156161E+01   5.9703828994578567E-01   2.1365815102324878E-02
   3.1206206206206208E+01   5.8985318174730705E-01   2.3993476517991344E-02
   3.1256256256256258E+01   5.8300281169794266E-01   2.6376603841034890E-02
   3.1306306306306311E+01   5.7648098802089043E-01   2.8455459251149118E-02
   3.1356356356356358E+01   5.7026187378693782E-01   3.0186975417660973E-02
   3.1406406406406411E+01   5.6431262437205765E-01   3.1545745813040788E-02
   3.1456456456456458E+01   5.5860330785715595E-01   3.2521800290926640E-02
   3.1506506506506511E+01   5.5311232126190513E-01   3.3116322180958460E-02
   3.1556556556556558E+01   5.4782693303906460E-01   3.3336797789957399E-02
   3.1606606606606611E+01   5.4273988106743920E-01   3.3193002287237157E-02
   3.1656656656656658E+01   5.3784383725920026E-01   3.2694801516196699E-02
   3.1706706706706711E+01   5.3312586410690332E-01   3.1852132382479893E-02
   3.1756756756756761E+01   5.2856373490727593E-01   3.0676882600659611E-02
   3.1806806806806808E+01   5.2412529634977734E-01   2.9185881312646215E-02
   3.1856856856856862E+01   5.1977113549622833E-01   2.7403950075513651E-02
   3.1906906906906908E+01   5.1545991884822817E-01   2.5365992047880044E-02
   3.1956956956956962E+01   5.1115511151642479E-01   2.3117378242145905E-02
   3.2007007007007012E+01   5.0683148749326201E-01   2.0712324537054051E-02
   3.2057057057057065E+01   5.0247993143733993E-01   1.8210421323820728E-02
   3.2107107107107112E+01   4.9810944186598355E-01   1.5671876228502721E-02
   3.2157157157157165E+01   4.9374585452024577E-01   1.3152294104174258E-02
   3.2207207207207212E+01   4.8942747582473067E-01   1.0697918544440138E-02
   3.2257257257257258E+01   4.8519842292778997E-01   8.3421908719562895E-03
   3.2307307307307312E+01   4.8110090526041155E-01   6.1042570231865283E-03
   3.2357357357357358E+01   4.7716787930954768E-01   3.9896991734411011E-03
   3.2407407407407412E+01   4.7341742746961607E-01   1.9933429114742606E-03
   3.2457457457457458E+01   4.6984986572060783E-01   1.0357619826379302E-04
   3.2507507507507512E+01   4.6644804060006595E-01  -1.6926894598426631E-03
   3.2557557557557558E+01   4.6318064819985183E-01  -3.4054022145223036E-03
   3.2607607607607612E+01   4.6000783350941749E-01  -5.0379813564005796E-03
   3.2657657657657658E+01   4.5688792914405441E-01  -6.5857506021769503E-03
   3.2707707707707705E+01   4.5378404191610539E-01  -8.0363904157311292E-03
   3.2757757757757759E+01   4.5066930397593230E-01  -9.3722033681430325E-03
   3.2807807807807812E+01   4.4752992595512237E-01  -1.0573659611715991E-02
   3.2857857857857866E+01   4.4436564132071088E-01  -1.1623488386465590E-02
   3.2907907907907912E+01   4.4118762177238507E-01  -1.2510522218604134E-02
   3.2957957957957966E+01   4.3801438752045263E-01  -1.3232576477098293E-02
   3.3008008008008012E+01   4.3486656431229864E-01  -1.3797838544670741E-02
   3.3058058058058066E+01   4.3176150262545754E-01  -1.4224518023789493E-02
   3.3108108108108112E+01   4.2870875042849715E-01  -1.4538829357235711E-02
   3.3158158158158159E+01   4.2570716706130229E-01  -1.4771684908906901E-02
   3.3208208208208212E+01   4.2274412359935265E-01  -1.4954708301492882E-02
   3.3258258258258259E+01   4.1979682519435252E-01  -1.5116283886771702E-02
   3.3308308308308312E+01   4.1683539857667606E-01  -1.5278316661877513E-02
   3.3358358358358359E+01   4.1382709172838039E-01  -1.5454203804107541E-02
   3.3408408408408413E+01   4.1074078445935874E-01  -1.5648262859969821E-02
   3.3458458458458459E+01   4.0755102231427526E-01  -1.5856585856815559E-02
   3.3508508508508513E+01   4.0424093997850896E-01  -1.6069050683629873E-02
   3.3558558558558559E+01   4.0080368782437920E-01  -1.6272058545748060E-02
   3.3608608608608613E+01   3.9724226089605275E-01  -1.6451493423297704E-02
   3.3658658658658659E+01   3.9356790143110032E-01  -1.6595412385741141E-02
   3.3708708708708713E+01   3.8979746294803985E-01  -1.6696060138693875E-02
   3.3758758758758766E+01   3.8595025884697670E-01  -1.6750938525088434E-02
   3.3808808808808813E+01   3.8204495842560354E-01  -1.6762830554015805E-02
   3.3858858858858866E+01   3.7809703915961723E-01  -1.6738854862184283E-02
   3.3908908908908913E+01   3.7411717042528386E-01  -1.6688784020891610E-02
   3.3958958958958966E+01   3.7011071687297986E-01  -1.6622973244911170E-02
   3.4009009009009013E+01   3.6607834395473465E-01  -1.6550295538394957E-02
   3.4059059059059059E+01   3.6201752034855622E-01  -1.6476457664137262E-02
   3.4109109109109113E+01   3.5792457369479969E-01  -1.6402985643349278E-02
   3.4159159159159159E+01   3.5379688718166180E-01  -1.6327038562555934E-02
   3.4209209209209213E+01   3.4963483047058480E-01  -1.6242061941614691E-02
   3.4259259259259260E+01   3.4544309072300128E-01  -1.6139153232261571E-02
   3.4309309309309313E+01   3.4123118949497688E-01  -1.6008902866473662E-02
   3.4359359359359360E+01   3.3701311547934476E-01  -1.5843407305925098E-02
   3.4409409409409413E+01   3.3280614767349354E-01  -1.5638130909753044E-02
   3.4459459459459460E+01   3.2862906763441574E-01  -1.5393320607888471E-02
   3.4509509509509513E+01   3.2450004687770773E-01  -1.5114746515808021E-02
   3.4559559559559560E+01   3.2043453573833730E-01  -1.4813643827666118E-02
   3.4609609609609613E+01   3.1644346919731259E-01  -1.4505853049675778E-02
   3.4659659659659667E+01   3.1253204651679251E-01  -1.4210278881523071E-02
   3.4709709709709713E+01   3.0869924551424355E-01  -1.3946892345195531E-02
   3.4759759759759767E+01   3.0493811558934603E-01  -1.3734567245620352E-02
   3.4809809809809813E+01   3.0123677628569767E-01  -1.3589058496291377E-02
   3.4859859859859867E+01   2.9757994983690800E-01  -1.3521394441444071E-02
   3.4909909909909913E+01   2.9395079188129825E-01  -1.3536877380204331E-02
   3.4959959959959967E+01   2.9033276193703911E-01  -1.3634783680068310E-02
   3.5010010010010014E+01   2.8671129359201220E-01  -1.3808747897041038E-02
   3.5060060060060060E+01   2.8307507590030412E-01  -1.4047722647535267E-02
   3.5110110110110114E+01   2.7941683003078027E-01  -1.4337340105921382E-02
   3.5160160160160160E+01   2.7573354528934835E-01  -1.4661467388539478E-02
   3.5210210210210214E+01   2.7202621392236831E-01  -1.5003746170604600E-02
   3.5260260260260260E+01   2.6829916502532714E-01  -1.5348932118149037E-02
   3.5310310310310314E+01   2.6455913821653226E-01  -1.5683895483026310E-02
   3.5360360360360360E+01   2.6081425466501468E-01  -1.5998203027047336E-02
   3.5410410410410414E+01   2.5707303687668631E-01  -1.6284265495159246E-02
   3.5460460460460467E+01   2.5334360237582854E-01  -1.6537096221239569E-02
   3.5510510510510514E+01   2.4963311537038629E-01  -1.6753777484391455E-02
   3.5560560560560567E+01   2.4594753157055266E-01  -1.6932765380982647E-02
   3.5610610610610614E+01   2.4229162216059522E-01  -1.7073176839147615E-02
   3.5660660660660668E+01   2.3866922073905439E-01  -1.7174192710937536E-02
   3.5710710710710714E+01   2.3508360759256963E-01  -1.7234680929798529E-02
   3.5760760760760768E+01   2.3153793236169193E-01  -1.7253099022804686E-02
   3.5810810810810814E+01   2.2803557965158899E-01  -1.7227683457373490E-02
   3.5860860860860868E+01   2.2458040046337990E-01  -1.7156882702033468E-02
   3.5910910910910914E+01   2.2117676143457807E-01  -1.7039949088158271E-02
   3.5960960960960961E+01   2.1782939850725561E-01  -1.6877577403852304E-02
   3.6011011011011014E+01   2.1454309617688552E-01  -1.6672469101065186E-02
   3.6061061061061061E+01   2.1132224276223796E-01  -1.6429710934245289E-02
   3.6111111111111114E+01   2.0817033212645691E-01  -1.6156884068815127E-02
   3.6161161161161161E+01   2.0508949047601119E-01  -1.5863860075251722E-02
   3.6211211211211214E+01   2.0208010259428774E-01  -1.5562287606477952E-02
   3.6261261261261261E+01   1.9914059633482054E-01  -1.5264820502957266E-02
   3.6311311311311314E+01   1.9626742029209904E-01  -1.4984176994078115E-02
   3.6361361361361368E+01   1.9345522138524271E-01  -1.4732144228763604E-02
   3.6411411411411414E+01   1.9069720124016126E-01  -1.4518648802766749E-02
   3.6461461461461468E+01   1.8798560703964776E-01  -1.4351001870409667E-02
   3.6511511511511515E+01   1.8531229716914607E-01  -1.4233399850475049E-02
   3.6561561561561568E+01   1.8266931619498694E-01  -1.4166724257045049E-02
   3.6611611611611615E+01   1.8004941743394770E-01  -1.4148643604756223E-02
   3.6661661661661668E+01   1.7744648306602154E-01  -1.4173983160462394E-02
   3.6711711711711715E+01   1.7485580883068136E-01  -1.4235299576922168E-02
   3.6761761761761768E+01   1.7227423980179099E-01  -1.4323580101249057E-02
