# OCT iter         41;   J_T =   9.081251971854E-06;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   4.2792792792792795E+00   1.9409091468902094E-03  -8.3825742112662605E-01
   4.3293293293293305E+00   2.3058383148197360E-03  -6.4730466667662678E-01
   4.3793793793793805E+00   3.0004311124628962E-03  -5.1436103383994081E-01
   4.4294294294294296E+00   3.8227034946898041E-03  -4.2128933465703111E-01
   4.4794794794794806E+00   4.6747235828219101E-03  -3.4967250627620938E-01
   4.5295295295295297E+00   5.5095389955386164E-03  -2.8997502955683896E-01
   4.5795795795795806E+00   6.3003687014325915E-03  -2.3746158769675574E-01
   4.6296296296296298E+00   7.0291498328231882E-03  -1.8963899877021273E-01
   4.6796796796796807E+00   7.6822313697655683E-03  -1.4510352470523880E-01
   4.7297297297297307E+00   8.2486308177597330E-03  -1.0301888446060749E-01
   4.7797797797797807E+00   8.7192858531242069E-03  -6.2865973849421483E-02
   4.8298298298298308E+00   9.0867270647624412E-03  -2.4315541870457605E-02
   4.8798798798798808E+00   9.3449423259025621E-03   1.2839631011006582E-02
   4.9299299299299308E+00   9.4893334036019305E-03   4.8721554511263372E-02
   4.9799799799799809E+00   9.5167192045139300E-03   8.3386173622682774E-02
   5.0300300300300309E+00   9.4253647042447687E-03   1.1683099338138060E-01
   5.0800800800800809E+00   9.2150278701238677E-03   1.4899344155116606E-01
   5.1301301301301310E+00   8.8870265975166795E-03   1.7973942851413563E-01
   5.1801801801801810E+00   8.4443388313485915E-03   2.0883848644744427E-01
   5.2302302302302310E+00   7.8917676742282228E-03   2.3591692798812372E-01
   5.2802802802802811E+00   7.2362415022165071E-03   2.6037064358375572E-01
   5.3303303303303311E+00   6.4874073557570164E-03   2.8119729950231342E-01
   5.3803803803803811E+00   5.6589001495512565E-03   2.9665514816027649E-01
   5.4304304304304312E+00   4.7712974691778145E-03   3.0352224232793490E-01
   5.4804804804804812E+00   3.8596895527978443E-03   2.9539657601841990E-01
   5.5305305305305312E+00   2.9948213468772148E-03   2.5895790270731572E-01
   5.5805805805805813E+00   2.3388619620209328E-03   1.7055557261876717E-01
   5.6306306306306313E+00   2.1923827023928571E-03   2.7228725921278202E-02
   5.6806806806806813E+00   2.6977158133135656E-03  -9.5647795799728111E-02
   5.7307307307307314E+00   3.6139973146795284E-03  -1.5780825511829161E-01
   5.7807807807807823E+00   4.7115636459698941E-03  -1.8075438588357262E-01
   5.8308308308308314E+00   5.8814777159338742E-03  -1.8356748774939760E-01
   5.8808808808808823E+00   7.0708953871046146E-03  -1.7572927455037438E-01
   5.9309309309309315E+00   8.2484107437066564E-03  -1.6187489539743105E-01
   5.9809809809809824E+00   9.3915754986188555E-03  -1.4443729624811724E-01
   6.0310310310310316E+00   1.0482287213784290E-02  -1.2479743575093236E-01
   6.0810810810810825E+00   1.1504958529659139E-02  -1.0379772022695721E-01
   6.1311311311311325E+00   1.2445762922211110E-02  -8.1987351661670968E-02
   6.1811811811811816E+00   1.3292339079867386E-02  -5.9748204402898873E-02
   6.2312312312312326E+00   1.4033708075651021E-02  -3.7363927527163554E-02
   6.2812812812812817E+00   1.4660297367528158E-02  -1.5060505667590689E-02
   6.3313313313313326E+00   1.5164023477436794E-02   6.9681305321220768E-03
   6.3813813813813818E+00   1.5538411659040741E-02   2.8542445998217154E-02
   6.4314314314314327E+00   1.5778744659307894E-02   4.9483711674006420E-02
   6.4814814814814827E+00   1.5882241403087635E-02   6.9602114803919035E-02
   6.5315315315315328E+00   1.5848273606941417E-02   8.8684928545189917E-02
   6.5815815815815828E+00   1.5678635999946566E-02   1.0648342265294358E-01
   6.6316316316316328E+00   1.5377895582268862E-02   1.2269731965978363E-01
   6.6816816816816820E+00   1.4953858667563321E-02   1.3695570049111880E-01
   6.7317317317317329E+00   1.4418212436549364E-02   1.4879362130951831E-01
   6.7817817817817829E+00   1.3787419544731550E-02   1.5762492672690490E-01
   6.8318318318318330E+00   1.3083962325309898E-02   1.6271518266189991E-01
   6.8818818818818839E+00   1.2338019878741278E-02   1.6316706725878066E-01
   6.9319319319319321E+00   1.1589540626815767E-02   1.5794853490899927E-01
   6.9819819819819831E+00   1.0890274479566848E-02   1.4602510001111443E-01
   7.0320320320320331E+00   1.0304396345998919E-02   1.2668822527463122E-01
   7.0820820820820840E+00   9.9049036254673165E-03   1.0013226249930719E-01
   7.1321321321321323E+00   9.7624391970235896E-03   6.8088773665809885E-02
   7.1821821821821832E+00   9.9270387721826173E-03   3.3927106196210616E-02
   7.2322322322322332E+00   1.0411902119649192E-02   1.7083256749917996E-03
   7.2822822822822832E+00   1.1191259134687671E-02  -2.5310302894804335E-02
   7.3323323323323342E+00   1.2213262290879245E-02  -4.5539602004141790E-02
   7.3823823823823833E+00   1.3416940844366588E-02  -5.8889296489992644E-02
   7.4324324324324333E+00   1.4743828004602739E-02  -6.6121472125125008E-02
   7.4824824824824834E+00   1.6142803264821023E-02  -6.8291496003314883E-02
   7.5325325325325343E+00   1.7570758209961602E-02  -6.6438762364450052E-02
   7.5825825825825843E+00   1.8991609693923123E-02  -6.1465982443202768E-02
   7.6326326326326335E+00   2.0375007225949104E-02  -5.4116343073873509E-02
   7.6826826826826835E+00   2.1695238727150085E-02  -4.4990025762085425E-02
   7.7327327327327344E+00   2.2930444451440900E-02  -3.4571649554179094E-02
   7.7827827827827845E+00   2.4062108988243951E-02  -2.3257216337251311E-02
   7.8328328328328336E+00   2.5074769241189003E-02  -1.1376988665478061E-02
   7.8828828828828836E+00   2.5955881234482180E-02   7.8612465266607583E-04
   7.9329329329329337E+00   2.6695802584136692E-02   1.2982049449335099E-02
   7.9829829829829846E+00   2.7287861138685452E-02   2.4982062151351191E-02
   8.0330330330330355E+00   2.7728491218386976E-02   3.6569611955808733E-02
   8.0830830830830838E+00   2.8017426800604431E-02   4.7532923190470026E-02
   8.1331331331331338E+00   2.8157946033374012E-02   5.7659089609667549E-02
   8.1831831831831838E+00   2.8157163448440384E-02   6.6729640863731260E-02
   8.2332332332332356E+00   2.8026364418935832E-02   7.4517881915098949E-02
   8.2832832832832857E+00   2.7781369119275343E-02   8.0788706644273262E-02
   8.3333333333333339E+00   2.7442897758777465E-02   8.5302080179187945E-02
   8.3833833833833840E+00   2.7036881449414948E-02   8.7821928295295421E-02
   8.4334334334334340E+00   2.6594620129187379E-02   8.8132595432710167E-02
   8.4834834834834858E+00   2.6152630418362362E-02   8.6064929683465310E-02
   8.5335335335335341E+00   2.5751962741152639E-02   8.1532707893701595E-02
   8.5835835835835841E+00   2.5436730217846450E-02   7.4576654194809217E-02
   8.6336336336336341E+00   2.5251640761857704E-02   6.5407416264460436E-02
   8.6836836836836859E+00   2.5238527584077079E-02   5.4432181496860722E-02
   8.7337337337337360E+00   2.5432249437714650E-02   4.2246790304159842E-02
   8.7837837837837842E+00   2.5856760477609115E-02   2.9582096614563399E-02
   8.8338338338338342E+00   2.6522364251429276E-02   1.7211002481858039E-02
   8.8838838838838861E+00   2.7424927675135515E-02   5.8421542723059230E-03
   8.9339339339339361E+00   2.8547184247322416E-02  -3.9663921824469170E-03
   8.9839839839839861E+00   2.9861567097157374E-02  -1.1851071229317575E-02
   9.0340340340340344E+00   3.1333668752369960E-02  -1.7642137747983240E-02
   9.0840840840840844E+00   3.2925521076588783E-02  -2.1332089711683246E-02
   9.1341341341341362E+00   3.4598233481774099E-02  -2.3031332680132983E-02
   9.1841841841841863E+00   3.6313872754813736E-02  -2.2925086806140194E-02
   9.2342342342342345E+00   3.8036682955032965E-02  -2.1238733997087887E-02
   9.2842842842842845E+00   3.9733823491740095E-02  -1.8213372456533969E-02
   9.3343343343343363E+00   4.1375798158639496E-02  -1.4090383906707691E-02
   9.3843843843843864E+00   4.2936707860929853E-02  -9.1027942796484615E-03
   9.4344344344344364E+00   4.4394415481218266E-02  -3.4712436364252109E-03
   9.4844844844844847E+00   4.5730675472811677E-02   2.5971793225006597E-03
   9.5345345345345365E+00   4.6931255808651477E-02   8.9084902771789896E-03
   9.5845845845845865E+00   4.7986064046744430E-02   1.5280597554385315E-02
   9.6346346346346365E+00   4.8889279617095882E-02   2.1541888422462071E-02
   9.6846846846846866E+00   4.9639488330045813E-02   2.7529997351011470E-02
   9.7347347347347366E+00   5.0239810464766978E-02   3.3091041474931991E-02
   9.7847847847847866E+00   5.0698009103508399E-02   3.8079563803463480E-02
   9.8348348348348367E+00   5.1026559613794424E-02   4.2359410071825074E-02
   9.8848848848848867E+00   5.1242653810431339E-02   4.5805756979802846E-02
   9.9349349349349350E+00   5.1368103397219728E-02   4.8308481652423706E-02
   9.9849849849849868E+00   5.1429097670161447E-02   4.9776983474170082E-02
   1.0035035035035037E+01   5.1455762239717796E-02   5.0146405705821948E-02
   1.0085085085085087E+01   5.1481462350152440E-02   4.9384926594867311E-02
   1.0135135135135137E+01   5.1541801480578714E-02   4.7501393594214528E-02
   1.0185185185185187E+01   5.1673289248322790E-02   4.4552108372053298E-02
   1.0235235235235237E+01   5.1911696471225101E-02   4.0645162554548017E-02
   1.0285285285285287E+01   5.2290178329096715E-02   3.5940580115273998E-02
   1.0335335335335337E+01   5.2837318240544641E-02   3.0644862635393247E-02
   1.0385385385385387E+01   5.3575304519502424E-02   2.4999464690743500E-02
   1.0435435435435437E+01   5.4518473744612210E-02   1.9264101490823783E-02
   1.0485485485485487E+01   5.5672421122807562E-02   1.3697177448831192E-02
   1.0535535535535537E+01   5.7033790660049627E-02   8.5364685249138834E-03
   1.0585585585585587E+01   5.8590741296409961E-02   3.9831178647279537E-03
   1.0635635635635637E+01   6.0323976596572230E-02   1.9104893220365141E-04
   1.0685685685685687E+01   6.2208156897819805E-02  -2.7375138221873803E-03
   1.0735735735735737E+01   6.4213496407632270E-02  -4.7510472002963745E-03
   1.0785785785785787E+01   6.6307375116005929E-02  -5.8437199081630437E-03
   1.0835835835835837E+01   6.8455846238515125E-02  -6.0480868651592874E-03
   1.0885885885885887E+01   7.0624973722420409E-02  -5.4270013989155177E-03
   1.0935935935935937E+01   7.2781977722598840E-02  -4.0658325379766712E-03
   1.0985985985985987E+01   7.4896193962438559E-02  -2.0656162153646273E-03
   1.1036036036036037E+01   7.6939866700194440E-02   4.6260697249226386E-04
   1.1086086086086089E+01   7.8888798575050142E-02   3.4022709961094660E-03
   1.1136136136136138E+01   8.0722878167731396E-02   6.6347299156621718E-03
   1.1186186186186188E+01   8.2426500995337701E-02   1.0041883240872924E-02
   1.1236236236236238E+01   8.3988893936993408E-02   1.3508207753208469E-02
   1.1286286286286288E+01   8.5404347762538593E-02   1.6922408025858447E-02
   1.1336336336336338E+01   8.6672357809888967E-02   2.0178871222882668E-02
   1.1386386386386388E+01   8.7797668864020642E-02   2.3179080676592224E-02
   1.1436436436436438E+01   8.8790216776178446E-02   2.5833109677469237E-02
   1.1486486486486488E+01   8.9664956268385679E-02   2.8061280830236936E-02
   1.1536536536536540E+01   9.0441561858032885E-02   2.9796034351266588E-02
   1.1586586586586588E+01   9.1143987357526379E-02   3.0983997562761292E-02
   1.1636636636636638E+01   9.1799869697373304E-02   3.1588185549276421E-02
   1.1686686686686688E+01   9.2439765865523327E-02   3.1590190480114910E-02
   1.1736736736736740E+01   9.3096218601581182E-02   3.0992140410263738E-02
   1.1786786786786790E+01   9.3802657955496915E-02   2.9818139787220269E-02
   1.1836836836836838E+01   9.4592162076487643E-02   2.8114862029347949E-02
   1.1886886886886888E+01   9.5496120637909826E-02   2.5950971342103821E-02
   1.1936936936936938E+01   9.6542865599396691E-02   2.3415125102305062E-02
   1.1986986986986990E+01   9.7756352550913805E-02   2.0612455928778948E-02
   1.2037037037037038E+01   9.9154986886343360E-02   1.7659639354906644E-02
   1.2087087087087088E+01   1.0075068829954711E-01   1.4678880796858107E-02
   1.2137137137137138E+01   1.0254827254602657E-01   1.1791350318736443E-02
   1.2187187187187190E+01   1.0454520236394309E-01   9.1107027016370211E-03
   1.2237237237237240E+01   1.0673172454760997E-01   6.7373118256015213E-03
   1.2287287287287288E+01   1.0909137411144790E-01   4.7537248549155307E-03
   1.2337337337337338E+01   1.1160179589797761E-01   3.2216388215144552E-03
   1.2387387387387390E+01   1.1423581343855899E-01   2.1804741755615032E-03
   1.2437437437437440E+01   1.1696266586946183E-01   1.6474193347480891E-03
   1.2487487487487490E+01   1.1974933488872025E-01   1.6186821154703707E-03
   1.2537537537537538E+01   1.2256189201358696E-01   2.0716192948668738E-03
   1.2587587587587588E+01   1.2536680825149724E-01   2.9674154621745796E-03
   1.2637637637637640E+01   1.2813218081832370E-01   4.2540266210987030E-03
   1.2687687687687690E+01   1.3082884288744276E-01   5.8691704446965703E-03
   1.2737737737737739E+01   1.3343133174928143E-01   7.7432153957047089E-03
   1.2787787787787789E+01   1.3591869818245256E-01   9.8018832857968662E-03
   1.2837837837837840E+01   1.3827514565754684E-01   1.1968728587603578E-02
   1.2887887887887890E+01   1.4049049267704128E-01   1.4167391759678348E-02
   1.2937937937937940E+01   1.4256045546740159E-01   1.6323644402668612E-02
   1.2987987987987989E+01   1.4448675158161028E-01   1.8367253658568491E-02
   1.3038038038038039E+01   1.4627702778561155E-01   2.0233694329561860E-02
   1.3088088088088089E+01   1.4794461784190999E-01   2.1865731682244212E-02
   1.3138138138138139E+01   1.4950813741357460E-01   2.3214887179619559E-02
   1.3188188188188189E+01   1.5099092432220126E-01   2.4242784365586346E-02
   1.3238238238238241E+01   1.5242033299766680E-01   2.4922353599115866E-02
   1.3288288288288291E+01   1.5382689256734078E-01   2.5238853358844425E-02
   1.3338338338338337E+01   1.5524333928568509E-01   2.5190644199491723E-02
   1.3388388388388387E+01   1.5670353670094411E-01   2.4789632037359302E-02
   1.3438438438438439E+01   1.5824130189015451E-01   2.4061284439733516E-02
   1.3488488488488489E+01   1.5988916379352416E-01   2.3044122130849994E-02
   1.3538538538538539E+01   1.6167709007287551E-01   2.1788603167044684E-02
   1.3588588588588589E+01   1.6363123104797742E-01   2.0355352738849520E-02
   1.3638638638638639E+01   1.6577274117872667E-01   1.8812747318563122E-02
   1.3688688688688691E+01   1.6811674753109901E-01   1.7233932702268698E-02
   1.3738738738738741E+01   1.7067153775784225E-01   1.5693430731989411E-02
   1.3788788788788787E+01   1.7343803502977992E-01   1.4263554679318838E-02
   1.3838838838838839E+01   1.7640961318783499E-01   1.3010893804554519E-02
   1.3888888888888889E+01   1.7957228316038432E-01   1.1993133116831351E-02
   1.3938938938938939E+01   1.8290525420513831E-01   1.1256442274156250E-02
   1.3988988988988989E+01   1.8638184470569952E-01   1.0833604114234383E-02
   1.4039039039039039E+01   1.8997069111844286E-01   1.0742971589513071E-02
   1.4089089089089089E+01   1.9363718343846595E-01   1.0988257741225655E-02
   1.4139139139139141E+01   1.9734504303959330E-01   1.1559090884383142E-02
   1.4189189189189191E+01   2.0105795424905004E-01   1.2432215497573940E-02
   1.4239239239239238E+01   2.0474116366573986E-01   1.3573191437337966E-02
   1.4289289289289290E+01   2.0836296947631475E-01   1.4938437831582729E-02
   1.4339339339339340E+01   2.1189603514346822E-01   1.6477477955672976E-02
   1.4389389389389390E+01   2.1531847626911910E-01   1.8135261148605988E-02
   1.4439439439439440E+01   2.1861468489244243E-01   1.9854461623598139E-02
   1.4489489489489490E+01   2.2177587095775109E-01   2.1577677632779211E-02
   1.4539539539539541E+01   2.2480031534326139E-01   2.3249475321116122E-02
   1.4589589589589592E+01   2.2769334192845889E-01   2.4818238615630817E-02
   1.4639639639639642E+01   2.3046702700017296E-01   2.6237799424492090E-02
   1.4689689689689692E+01   2.3313967226022045E-01   2.7468831488828761E-02
   1.4739739739739740E+01   2.3573507241454483E-01   2.8479996756899047E-02
   1.4789789789789790E+01   2.3828160976195861E-01   2.9248835393732759E-02
   1.4839839839839840E+01   2.4081120681261017E-01   2.9762389732485895E-02
   1.4889889889889890E+01   2.4335816476126595E-01   3.0017549023441774E-02
   1.4939939939939940E+01   2.4595791213902696E-01   3.0021096621071434E-02
   1.4989989989989992E+01   2.4864568599918793E-01   2.9789435902088476E-02
   1.5040040040040042E+01   2.5145516932562312E-01   2.9347968231075067E-02
   1.5090090090090092E+01   2.5441711418762197E-01   2.8730098835758604E-02
   1.5140140140140142E+01   2.5755799061892781E-01   2.7975857653731010E-02
   1.5190190190190190E+01   2.6089871492870531E-01   2.7130144119723667E-02
   1.5240240240240240E+01   2.6445352532656197E-01   2.6240637271350242E-02
   1.5290290290290290E+01   2.6822908347416458E-01   2.5355452168392103E-02
   1.5340340340340340E+01   2.7222388379230483E-01   2.4520664097418314E-02
   1.5390390390390390E+01   2.7642804491308715E-01   2.3777855130238803E-02
   1.5440440440440442E+01   2.8082353835276108E-01   2.3161855302676719E-02
   1.5490490490490492E+01   2.8538487951092406E-01   2.2698847562998493E-02
   1.5540540540540542E+01   2.9008026896570677E-01   2.2404980631013410E-02
   1.5590590590590592E+01   2.9487313269120918E-01   2.2285590654307321E-02
   1.5640640640640640E+01   2.9972397356359343E-01   2.2335078290377064E-02
   1.5690690690690690E+01   3.0459241789168229E-01   2.2537431291702752E-02
   1.5740740740740740E+01   3.0943932281063641E-01   2.2867331725324319E-02
   1.5790790790790791E+01   3.1422880467297976E-01   2.3291747095899939E-02
   1.5840840840840842E+01   3.1893005506434896E-01   2.3771878359013010E-02
   1.5890890890890892E+01   3.2351882867011555E-01   2.4265325041879737E-02
   1.5940940940940942E+01   3.2797851404973966E-01   2.4728326758873480E-02
   1.5990990990990992E+01   3.3230073194976056E-01   2.5117949049737170E-02
   1.6041041041041044E+01   3.3648544305205713E-01   2.5394097505017643E-02
   1.6091091091091094E+01   3.4054058446041907E-01   2.5521265740360122E-02
   1.6141141141141141E+01   3.4448128793892357E-01   2.5469948308230694E-02
   1.6191191191191191E+01   3.4832875924251883E-01   2.5217677358532663E-02
   1.6241241241241241E+01   3.5210891389786969E-01   2.4749669686248442E-02
   1.6291291291291291E+01   3.5585086898034241E-01   2.4059096256556035E-02
   1.6341341341341341E+01   3.5958538314846961E-01   2.3147006781449216E-02
   1.6391391391391391E+01   3.6334332080071063E-01   2.2021955243321897E-02
   1.6441441441441444E+01   3.6715419475919270E-01   2.0699377243655531E-02
   1.6491491491491495E+01   3.7104482036727920E-01   1.9200767051395253E-02
   1.6541541541541545E+01   3.7503809725646825E-01   1.7552693327010919E-02
   1.6591591591591591E+01   3.7915192706669704E-01   1.5785681300217212E-02
   1.6641641641641641E+01   3.8339827772887286E-01   1.3932980066847385E-02
   1.6691691691691691E+01   3.8778241645325345E-01   1.2029230723815747E-02
   1.6741741741741741E+01   3.9230235050196455E-01   1.0109056835263506E-02
   1.6791791791791791E+01   3.9694853131085944E-01   8.2056132662985549E-03
   1.6841841841841845E+01   4.0170388698918330E-01   6.3491499139947654E-03
   1.6891891891891895E+01   4.0654424501181285E-01   4.5656681154616525E-03
   1.6941941941941945E+01   4.1143918784616862E-01   2.8757632487096010E-03
   1.6991991991991995E+01   4.1635334959616144E-01   1.2937516323642646E-03
   1.7042042042042041E+01   4.2124811535128709E-01  -1.7283015544087597E-04
   1.7092092092092091E+01   4.2608363351515754E-01  -1.5232903305431368E-03
   1.7142142142142141E+01   4.3082100325221961E-01  -2.7633852568704643E-03
   1.7192192192192191E+01   4.3542446276594271E-01  -3.9044794187452847E-03
   1.7242242242242241E+01   4.3986338664540514E-01  -4.9623258438071718E-03
   1.7292292292292295E+01   4.4411390692443370E-01  -5.9555712019959267E-03
   1.7342342342342345E+01   4.4816000448442755E-01  -6.9041194566833658E-03
   1.7392392392392395E+01   4.5199397271389646E-01  -7.8275023839446175E-03
   1.7442442442442445E+01   4.5561622730486440E-01  -8.7434016903678996E-03
   1.7492492492492495E+01   4.5903451421187352E-01  -9.6664452860524049E-03
   1.7542542542542542E+01   4.6226263923536182E-01  -1.0607361776948826E-02
   1.7592592592592592E+01   4.6531889471170651E-01  -1.1572527752192922E-02
   1.7642642642642642E+01   4.6822438191909832E-01  -1.2563889817909908E-02
   1.7692692692692695E+01   4.7100141834251313E-01  -1.3579196568056947E-02
   1.7742742742742745E+01   4.7367218004060802E-01  -1.4612442910395824E-02
   1.7792792792792795E+01   4.7625767016083465E-01  -1.5654415652487597E-02
   1.7842842842842845E+01   4.7877703774751884E-01  -1.6693236197628549E-02
   1.7892892892892895E+01   4.8124720921886532E-01  -1.7714820712471949E-02
   1.7942942942942945E+01   4.8368274859766869E-01  -1.8703214311049723E-02
   1.7992992992992992E+01   4.8609583809908696E-01  -1.9640796396259968E-02
   1.8043043043043042E+01   4.8849627009436436E-01  -2.0508392221311705E-02
   1.8093093093093092E+01   4.9089136319538845E-01  -2.1285355064966111E-02
   1.8143143143143146E+01   4.9328575474498887E-01  -2.1949699877073920E-02
   1.8193193193193196E+01   4.9568107256495925E-01  -2.2478370392110043E-02
   1.8243243243243246E+01   4.9807554187344694E-01  -2.2847707085441035E-02
   1.8293293293293296E+01   5.0046362932456923E-01  -2.3034154760475347E-02
   1.8343343343343346E+01   5.0283585590261237E-01  -2.3015210145096863E-02
   1.8393393393393396E+01   5.0517891663036341E-01  -2.2770567802767250E-02
   1.8443443443443442E+01   5.0747622417454197E-01  -2.2283384191097516E-02
   1.8493493493493492E+01   5.0970894698750235E-01  -2.1541551743806338E-02
