# OCT iter        711;   J_T =   9.957421717913E-04;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]            Re(ampl) [au]            Im(ampl) [au]                                                                                                                                                                                    
  2.50250250250250265E-02  6.50626163161638999E-04  5.39195140897263427E-03
  7.50750750750750762E-02 -2.47946440971274227E-03  2.13878269424670059E-02
  1.25125125125125164E-01 -1.49324618756333394E-02  4.59163407428964526E-02
  1.75175175175175196E-01 -4.16344405041605137E-02  7.45638907491219388E-02
  2.25225225225225256E-01 -8.57400459304159535E-02  1.00854818419640016E-01
  2.75275275275275289E-01 -1.47837878443460996E-01  1.16822978618815673E-01
  3.25325325325325376E-01 -2.25296130876735529E-01  1.13904216335125971E-01
  3.75375375375375409E-01 -3.11887380264322667E-01  8.41389537548417193E-02
  4.25425425425425496E-01 -3.97848852964074129E-01  2.16155974779582219E-02
  4.75475475475475529E-01 -4.70530752274834319E-01 -7.59930324329808338E-02
  5.25525525525525561E-01 -5.15742241214955155E-01 -2.06045802493848323E-01
  5.75575575575575593E-01 -5.19794287462376770E-01 -3.60047236718304076E-01
  6.25625625625625736E-01 -4.72040833064829468E-01 -5.23654044880000447E-01
  6.75675675675675658E-01 -3.67467580086061452E-01 -6.77883546184907315E-01
  7.25725725725725801E-01 -2.08693754376117618E-01 -8.01559629454997813E-01
  7.75775775775775833E-01 -6.79721491965144895E-03 -8.74648588325471543E-01
  8.25825825825825977E-01  2.19321518333109117E-01 -8.81868105237415989E-01
  8.75875875875876009E-01  4.44973759774222044E-01 -8.15970118359880869E-01
  9.25925925925926041E-01  6.42957847788611092E-01 -6.80261649380274114E-01
  9.75975975975976073E-01  7.88031849232229908E-01 -4.89845419851244690E-01
  1.02602602602602611E+00  8.62338902081253744E-01 -2.70616942936956040E-01
  1.07607607607607614E+00  8.60560300076486984E-01 -5.48962543385350318E-02
  1.12612612612612617E+00  7.92358614300830322E-01  1.26267824055877498E-01
  1.17617617617617620E+00  6.79862866613727301E-01  2.51654283192534134E-01
  1.22622622622622646E+00  5.50468027376526670E-01  3.15185077394893265E-01
  1.27627627627627649E+00  4.28334273775418994E-01  3.25282495423490914E-01
  1.32632632632632652E+00  3.28659965855492286E-01  2.99208474041356920E-01
  1.37637637637637655E+00  2.56512414972707159E-01  2.55944683592606692E-01
  1.42642642642642659E+00  2.09185382671192466E-01  2.10865769732318270E-01
  1.47647647647647662E+00  1.79889542324245005E-01  1.73426331160800778E-01
  1.52652652652652665E+00  1.61038303031446561E-01  1.47354978728577252E-01
  1.57657657657657690E+00  1.46354968018749032E-01  1.32206904274363019E-01
  1.62662662662662671E+00  1.31758559648247786E-01  1.25253690233727788E-01
  1.67667667667667719E+00  1.15343186805730941E-01  1.23080831751408507E-01
  1.72672672672672722E+00  9.68560653581496955E-02  1.22634750486124183E-01
  1.77677677677677726E+00  7.70227739810941670E-02  1.21718570682129726E-01
  1.82682682682682729E+00  5.69498877727138558E-02  1.19072092083767955E-01
  1.87687687687687732E+00  3.77117997709508213E-02  1.14210076297252203E-01
  1.92692692692692713E+00  2.01342842409562503E-02  1.07169605473430185E-01
  1.97697697697697716E+00  4.73400491788238901E-03  9.82672497189262806E-02
  2.02702702702702764E+00 -8.24443962924742250E-03  8.79163434506431973E-02
  2.07707707707707767E+00 -1.87473767565028496E-02  7.65172593589271144E-02
  2.12712712712712770E+00 -2.68257378019919820E-02  6.44118024543656742E-02
  2.17717717717717774E+00 -3.25669406965941252E-02  5.18833631902688303E-02
  2.22722722722722777E+00 -3.60555578923273806E-02  3.91824712867569480E-02
  2.27727727727727780E+00 -3.73638122410684184E-02  2.65592733614785186E-02
  2.32732732732732783E+00 -3.65661253236826134E-02  1.42883971739106649E-02
  2.37737737737737787E+00 -3.37675110443349594E-02  2.67697015486541550E-03
  2.42742742742742790E+00 -2.91337332362498515E-02 -7.94729341645247084E-03
  2.47747747747747793E+00 -2.29372061175982522E-02 -1.72827066572202523E-02
  2.52752752752752796E+00 -1.54874534266666274E-02 -2.51068024856849273E-02
  2.57757757757757799E+00 -7.11018991400849676E-03 -3.12443486528015645E-02
  2.62762762762762803E+00  1.80996770823646145E-03 -3.55929136497562804E-02
  2.67767767767767806E+00  1.08664886226448130E-02 -3.81506349754086455E-02
  2.72772772772772854E+00  1.96731211823187140E-02 -3.90217624738047608E-02
  2.77777777777777857E+00  2.79022496132083769E-02 -3.84026636816230393E-02
  2.82782782782782860E+00  3.53126709851434850E-02 -3.65531542249504168E-02
  2.87787787787787863E+00  4.17626247262514808E-02 -3.37594283282990140E-02
  2.92792792792792822E+00  4.72065666014801696E-02 -3.02954167190715197E-02
  2.97797797797797825E+00  5.16766877833017557E-02 -2.63891449151806845E-02
  3.02802802802802828E+00  5.52523763643193722E-02 -2.21997377380797785E-02
  3.07807807807807876E+00  5.80226221155595301E-02 -1.78092349186840387E-02
  3.12812812812812879E+00  6.00477062729971658E-02 -1.32314063623962530E-02
  3.17817817817817883E+00  6.13272617246121282E-02 -8.43731275036608240E-03
  3.22822822822822886E+00  6.17817040759387412E-02 -3.39453615463439565E-03
  3.27827827827827889E+00  6.12528408347050232E-02  1.88594417428835075E-03
  3.32832832832832937E+00  5.95269571717587584E-02  7.30386473844123890E-03
  3.37837837837837895E+00  5.63798777310591803E-02  1.26350228200904600E-02
  3.42842842842842899E+00  5.16388126209725087E-02  1.75179943602872604E-02
  3.47847847847847902E+00  4.52510346607466057E-02  2.14700128543431484E-02
  3.52852852852852905E+00  3.73457594139404991E-02  2.39350940629871473E-02
  3.57857857857857864E+00  2.82742409345737265E-02  2.43609769692918546E-02
  3.62862862862862912E+00  1.86149831792316311E-02  2.22943470274148195E-02
  3.67867867867867959E+00  9.13633394485731387E-03  1.74778206547370162E-02
  3.72872872872872918E+00  7.16862236475126233E-04  9.92906856967110119E-03
  3.77877877877877966E+00 -5.76681562892946038E-03 -1.64795214388762924E-05
  3.82882882882882924E+00 -9.56691174764274545E-03 -1.17123700867377504E-02
  3.87887887887887972E+00 -1.01832738081968684E-02 -2.42612140662488290E-02
  3.92892892892892931E+00 -7.45118845087931660E-03 -3.66213192858384634E-02
  3.97897897897897979E+00 -1.58015068140590002E-03 -4.77432310707230564E-02
  4.02902902902903026E+00  6.86545507501924723E-03 -5.67129731066332507E-02
  4.07907907907907941E+00  1.70418125032846084E-02 -6.28770079966509271E-02
  4.12912912912913033E+00  2.79447908193194636E-02 -6.59272860828358925E-02
  4.17917917917917947E+00  3.85524627846599646E-02 -6.59322921085208763E-02
  4.22922922922923039E+00  4.79671937221098563E-02 -6.33098849174743433E-02
  4.27927927927927954E+00  5.55344658020474544E-02 -5.87477596069129263E-02
  4.32932932932933046E+00  6.09204592312229537E-02 -5.30856059939189898E-02
  4.37937937937938049E+00  6.41377307130154839E-02 -4.71782602008086263E-02
  4.42942942942942963E+00  6.55165093922837477E-02 -4.17609853510225726E-02
  4.47947947947948055E+00  6.56268344803876830E-02 -3.73368382213532940E-02
  4.52952952952952970E+00  6.51631709865204967E-02 -3.41026256562703758E-02
  4.57957957957958062E+00  6.48079527964777330E-02 -3.19249667139069396E-02
  4.62962962962962976E+00  6.50936843192997938E-02 -3.03719378451124192E-02
  4.67967967967968068E+00  6.62847176452158876E-02 -2.87989000086111141E-02
  4.72972972972973071E+00  6.82992891291877013E-02 -2.64795312828767122E-02
  4.77977977977978075E+00  7.06892557578328445E-02 -2.27652122377168808E-02
  4.82982982982983078E+00  7.26885949704837026E-02 -1.72486634630752145E-02
  4.87987987987988081E+00  7.33318995890052810E-02 -9.90265688759815570E-03
  4.92992992992993084E+00  7.16314663207702207E-02 -1.16363453207394521E-03
  4.97997997997998088E+00  6.67879827361487349E-02  8.06509475551130464E-03
  5.03003003003003091E+00  5.83982211300736187E-02  1.65044673135485709E-02
  5.08008008008008094E+00  4.66170446433251881E-02  2.26818115239864060E-02
  5.13013013013013097E+00  3.22334292027201610E-02  2.51807548211029388E-02
  5.18018018018018100E+00  1.66324347710668889E-02  2.29172925739160940E-02
  5.23023023023023104E+00  1.63588045578556482E-03  1.53888547792991673E-02
  5.28028028028028107E+00 -1.07600774021792793E-02  2.84250138274645724E-03
  5.33033033033033110E+00 -1.87080988429858021E-02 -1.36798245398304687E-02
  5.38038038038038113E+00 -2.08345502774593787E-02 -3.24384139430061239E-02
  5.43043043043043117E+00 -1.65027946374073607E-02 -5.12260052077493644E-02
  5.48048048048048120E+00 -5.96124074920253901E-03 -6.76937685698241337E-02
  5.53053053053053123E+00  9.65564097005635648E-03 -7.97151299518101125E-02
  5.58058058058058126E+00  2.84761882692576331E-02 -8.57213160710314642E-02
  5.63063063063063129E+00  4.81639733930028999E-02 -8.49485157069778257E-02
  5.68068068068068133E+00  6.62647891454473947E-02 -7.75548927388972631E-02
  5.73073073073073136E+00  8.05678332067093633E-02 -6.45914330637990391E-02
  5.78078078078078228E+00  8.94222255285890139E-02 -4.78372923312485737E-02
  5.83083083083083142E+00  9.19624188320265074E-02 -2.95318920086797970E-02
  5.88088088088088234E+00  8.82148871472798607E-02 -1.20486551759537326E-02
  5.93093093093093149E+00  7.90783295571251127E-02  2.44170577702628767E-03
  5.98098098098098241E+00  6.61862259322261448E-02  1.22748715254149196E-02
  6.03103103103103155E+00  5.16720553477710495E-02  1.65283329266006987E-02
  6.08108108108108247E+00  3.78645278271713681E-02  1.51620561821626688E-02
  6.13113113113113251E+00  2.69450525867332737E-02  9.04564669562680536E-03
  6.18118118118118165E+00  2.06045934579349686E-02 -1.39285180113409815E-04
  6.23123123123123257E+00  1.97427136206103707E-02 -1.01233706871598876E-02
  6.28128128128128171E+00  2.42563199458326051E-02 -1.83881922321880095E-02
  6.33133133133133263E+00  3.29656300460800869E-02 -2.25879673652127598E-02
  6.38138138138138178E+00  4.37156394684282412E-02 -2.09999943352958268E-02
  6.43143143143143270E+00  5.36695032443249981E-02 -1.29288455182013200E-02
  6.48148148148148273E+00  5.97758189275274313E-02  1.02183200039873277E-03
  6.53153153153153276E+00  5.93498547742531690E-02  1.88896072686779437E-02
  6.58158158158158280E+00  5.06693513758544670E-02  3.75565869729077711E-02
  6.63163163163163283E+00  3.34614522926550972E-02  5.32171886195658070E-02
  6.68168168168168197E+00  9.15993793912422971E-03  6.20508208051031643E-02
  6.73173173173173289E+00 -1.91537064284926402E-02  6.09830347589388616E-02
  6.78178178178178293E+00 -4.71502656362983927E-02  4.83830444365512952E-02
  6.83183183183183296E+00 -6.99437083756176137E-02  2.45438122448545445E-02
  6.88188188188188388E+00 -8.29537699121367794E-02 -8.17338157182069536E-03
  6.93193193193193213E+00 -8.27759568841187621E-02 -4.55821633279816160E-02
  6.98198198198198305E+00 -6.78857555888099096E-02 -8.22741795722355396E-02
  7.03203203203203309E+00 -3.90330694109906756E-02 -1.12478707451313872E-01
  7.08208208208208401E+00  7.56753191770772856E-04 -1.31021701490646431E-01
  7.13213213213213226E+00  4.65813207675888352E-02 -1.34206728069183545E-01
  7.18218218218218318E+00  9.23871214115927764E-02 -1.20456694699007508E-01
  7.23223223223223322E+00  1.31889511220369515E-01 -9.06045434244414777E-02
  7.28228228228228325E+00  1.59521337699086635E-01 -4.77918198331802532E-02
  7.33233233233233417E+00  1.71248873165894211E-01  2.99033546173867052E-03
  7.38238238238238331E+00  1.65131325356047493E-01  5.56208393326113187E-02
  7.43243243243243334E+00  1.41559349806974766E-01  1.03697286040932493E-01
  7.48248248248248338E+00  1.03170786665862824E-01  1.41380253133320477E-01
  7.53253253253253430E+00  5.44907729204864577E-02  1.64125873216289769E-01
  7.58258258258258433E+00  1.36818428257530619E-03  1.69238215464162095E-01
  7.63263263263263347E+00 -4.97182206373679575E-02  1.56208537857764479E-01
  7.68268268268268351E+00 -9.24221981432759299E-02  1.26829172334936291E-01
  7.73273273273273443E+00 -1.21309577419205908E-01  8.50740880372943126E-02
  7.78278278278278446E+00 -1.32601512949297534E-01  3.67341271727394322E-02
  7.83283283283283360E+00 -1.24810467966944519E-01 -1.12038450667511190E-02
  7.88288288288288364E+00 -9.91720998664894493E-02 -5.14250023854371935E-02
  7.93293293293293367E+00 -5.97572613641004641E-02 -7.73483285641014262E-02
  7.98298298298298459E+00 -1.31551469874499373E-02 -8.42632289335956269E-02
  8.03303303303303551E+00  3.23332054297867932E-02 -7.03529146096947555E-02
  8.08308308308308376E+00  6.79580993660734989E-02 -3.73708084348626166E-02
  8.13313313313313380E+00  8.60829890871251252E-02  9.25579120770852158E-03
  8.18318318318318383E+00  8.17648191006324909E-02  6.10387696430335080E-02
  8.23323323323323564E+00  5.40006331771958614E-02  1.07751312548824779E-01
  8.28328328328328567E+00  6.30696436462977340E-03  1.39265152020746769E-01
  8.33333333333333393E+00 -5.35782629840336269E-02  1.47547321107625862E-01
  8.38338338338338396E+00 -1.14880960320621159E-01  1.28383888557276143E-01
  8.43343343343343399E+00 -1.65655809725620579E-01  8.24390305788926803E-02
  8.48348348348348580E+00 -1.94959249514380345E-01  1.54054100643341452E-02
  8.53353353353353405E+00 -1.94894429114498530E-01 -6.27931765371906453E-02
  8.58358358358358409E+00 -1.62134912407605636E-01 -1.39586489420283150E-01
  8.63363363363363412E+00 -9.86567247722203583E-02 -2.01824711545099011E-01
  8.68368368368368593E+00 -1.15688270996789355E-02 -2.37953432378791518E-01
  8.73373373373373596E+00  8.79071367338254833E-02 -2.39926436723075093E-01
  8.78378378378378422E+00  1.86119851695175115E-01 -2.04547753861008819E-01
  8.83383383383383425E+00  2.69046280735487087E-01 -1.34038905396767327E-01
  8.88388388388388606E+00  3.24384635532955157E-01 -3.57603340226270716E-02
  8.93393393393393609E+00  3.43347921425297631E-01  7.88403413473733328E-02
  8.98398398398398612E+00  3.21890348528453218E-01  1.95852035816090481E-01
  9.03403403403403438E+00  2.61215833251345231E-01  3.00810805754804789E-01
  9.08408408408408441E+00  1.67555846507985190E-01  3.80594495726697513E-01
  9.13413413413413622E+00  5.13240811838055130E-02  4.25047166175349045E-01
  9.18418418418418625E+00 -7.41739751668943070E-02  4.28169942699855699E-01
  9.23423423423423451E+00 -1.94286827310237553E-01  3.88810159819402257E-01
  9.28428428428428454E+00 -2.94659282458886229E-01  3.10847059140979765E-01
  9.33433433433433635E+00 -3.62854216521699746E-01  2.02896705571672387E-01
  9.38438438438438638E+00 -3.89859426154981370E-01  7.75515987112019162E-02
  9.43443443443443641E+00 -3.71374099217878839E-01 -4.98422865041982521E-02
  9.48448448448448467E+00 -3.08729909021831117E-01 -1.62857612545106417E-01
  9.53453453453453648E+00 -2.09256745443690884E-01 -2.46038813038326865E-01
  9.58458458458458651E+00 -8.58868877073898362E-02 -2.87165305519992753E-01
  9.63463463463463654E+00  4.41595362568067626E-02 -2.79421350155848125E-01
  9.68468468468468657E+00  1.61625560482465569E-01 -2.23050578899817858E-01
  9.73473473473473661E+00  2.48197348891355279E-01 -1.26031617295770809E-01
  9.78478478478478664E+00  2.89744531472237110E-01 -3.40784333206131445E-03
  9.83483483483483667E+00  2.79150108329895785E-01  1.24836733121892307E-01
  9.88488488488488670E+00  2.18023728829500385E-01  2.37089132033248134E-01
  9.93493493493493496E+00  1.16787230181444462E-01  3.13972403860677096E-01
  9.98498498498498677E+00 -6.98644476361806252E-03  3.41919775520215630E-01
  1.00350350350350368E+01 -1.31644795738025067E-01  3.15661975918713089E-01
  1.00850850850850868E+01 -2.35256550557970873E-01  2.39123853712341711E-01
  1.01351351351351369E+01 -2.99342309543340290E-01  1.24638123988923905E-01
  1.01851851851851869E+01 -3.11847636464494649E-01 -9.24377872308795520E-03
  1.02352352352352369E+01 -2.68921511337870678E-01 -1.40837333680017773E-01
  1.02852852852852870E+01 -1.75336931713604927E-01 -2.48735041239007915E-01
  1.03353353353353370E+01 -4.36140942945611662E-02 -3.15014904738755819E-01
  1.03853853853853870E+01  1.07936272058997140E-01 -3.27818910675061692E-01
  1.04354354354354371E+01  2.57924684317292485E-01 -2.82989281824580385E-01
  1.04854854854854871E+01  3.84952370990456594E-01 -1.84580481628882881E-01
  1.05355355355355371E+01  4.70605802775079685E-01 -4.42140209252874436E-02
  1.05855855855855872E+01  5.01962320413832153E-01  1.20596131442098548E-01
  1.06356356356356372E+01  4.73276665251253725E-01  2.88873487724740918E-01
  1.06856856856856872E+01  3.86657203095480573E-01  4.38992896849991765E-01
  1.07357357357357373E+01  2.51702658152400838E-01  5.51481188383326382E-01
  1.07857857857857873E+01  8.42156181854364916E-02  6.11451496672802186E-01
  1.08358358358358373E+01 -9.57900182367921738E-02  6.10407919351296568E-01
  1.08858858858858873E+01 -2.66520969666332708E-01  5.47261693441931762E-01
  1.09359359359359374E+01 -4.07001068855956494E-01  4.28495784790470569E-01
  1.09859859859859874E+01 -4.99574140242725506E-01  2.67490712770329819E-01
  1.10360360360360374E+01 -5.32080581334156477E-01  8.30802931096974034E-02
  1.10860860860860893E+01 -4.99497819836980106E-01 -1.02550540927997952E-01
  1.11361361361361375E+01 -4.04851261503641480E-01 -2.66468925888106889E-01
  1.11861861861861875E+01 -2.59221071841607364E-01 -3.87880603335954921E-01
  1.12362362362362376E+01 -8.07134160618516311E-02 -4.50999644240295705E-01
  1.12862862862862876E+01  1.07639183394651186E-01 -4.47511477557338055E-01
  1.13363363363363376E+01  2.80917760687658558E-01 -3.78181848934516951E-01
  1.13863863863863877E+01  4.15944743640640990E-01 -2.53194158416568560E-01
  1.14364364364364377E+01  4.94927250059273127E-01 -9.09598338021632841E-02
  1.14864864864864877E+01  5.08415729043665388E-01  8.45584330353024993E-02
  1.15365365365365395E+01  4.56928626026097684E-01  2.47610208304518492E-01
  1.15865865865865878E+01  3.50850151013062328E-01  3.74805155154503244E-01
