# OCT iter        711;   J_T =   9.957421717913E-04;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   1.8193193193193196E+01   1.6348412539719143E-01   2.8187805063781229E-01
   1.8243243243243246E+01   1.9832668840423162E-01   2.2867260722310853E-01
   1.8293293293293296E+01   2.6148097984792262E-01   2.1134063234649417E-01
   1.8343343343343346E+01   3.4273839183000870E-01   2.2428638042678598E-01
   1.8393393393393396E+01   4.3231502044343456E-01   2.5458838772148273E-01
   1.8443443443443442E+01   5.2083561023462255E-01   2.9340663282517798E-01
   1.8493493493493492E+01   5.9850386144509604E-01   3.3539418700267065E-01
   1.8543543543543542E+01   6.5524910685706395E-01   3.7700774087102251E-01
   1.8593593593593596E+01   6.8183043719955105E-01   4.1542187181181439E-01
   1.8643643643643646E+01   6.7174265251691134E-01   4.4786803196918862E-01
   1.8693693693693696E+01   6.2353528230806554E-01   4.7114740964620755E-01
   1.8743743743743746E+01   5.4264045817671835E-01   4.8108750002265854E-01
   1.8793793793793796E+01   4.4150662943554170E-01   4.7160404256987143E-01
   1.8843843843843846E+01   3.3763318751011762E-01   4.3288568631415275E-01
   1.8893893893893896E+01   2.5109930720254386E-01   3.4957294897566188E-01
   1.8943943943943943E+01   2.0287388747652779E-01   2.1183505393357205E-01
   1.8993993993993996E+01   2.0434989844597615E-01   5.7729262368490276E-02
   1.9044044044044046E+01   2.4195605068327330E-01  -5.3808142300025341E-02
   1.9094094094094096E+01   2.9465319933577261E-01  -1.1612566109561444E-01
   1.9144144144144146E+01   3.4947152701973899E-01  -1.4361617828452311E-01
   1.9194194194194196E+01   3.9906664211698212E-01  -1.4710247742808649E-01
   1.9244244244244246E+01   4.3929374928244280E-01  -1.3329647764911867E-01
   1.9294294294294296E+01   4.6884994636639821E-01  -1.0679515873662458E-01
   1.9344344344344346E+01   4.8915589444592322E-01  -7.1223459154240137E-02
   1.9394394394394393E+01   5.0382482938313944E-01  -2.9804777397993046E-02
   1.9444444444444446E+01   5.1777527892241981E-01   1.4444005871247030E-02
   1.9494494494494496E+01   5.3624796988378043E-01   5.8850706846098534E-02
   1.9544544544544546E+01   5.6392867802790791E-01   1.0144827647075169E-01
   1.9594594594594597E+01   6.0420845903098852E-01   1.4126061711903609E-01
   1.9644644644644647E+01   6.5852179985756776E-01   1.7819364320040365E-01
   1.9694694694694697E+01   7.2579867044159752E-01   2.1252112137351231E-01
   1.9744744744744747E+01   8.0220945467186622E-01   2.4430206172013852E-01
   1.9794794794794797E+01   8.8139945647982354E-01   2.7305128306599663E-01
   1.9844844844844843E+01   9.5534794875119122E-01   2.9771371627170728E-01
   1.9894894894894897E+01   1.0159212826370922E+00   3.1683295839750503E-01
   1.9944944944944947E+01   1.0569942238415571E+00   3.2884332650392506E-01
   1.9994994994994997E+01   1.0765148556903916E+00   3.3249711889043854E-01
   2.0045045045045047E+01   1.0772851605853080E+00   3.2741295284916377E-01
   2.0095095095095097E+01   1.0653592695116909E+00   3.1454010926008580E-01
   2.0145145145145147E+01   1.0465526380512944E+00   2.9612852103923470E-01
   2.0195195195195197E+01   1.0234965501221041E+00   2.7497266453814095E-01
   2.0245245245245247E+01   9.9541173422857343E-01   2.5332166706002840E-01
   2.0295295295295297E+01   9.6025932468735808E-01   2.3216398614298089E-01
   2.0345345345345347E+01   9.1725502011651372E-01   2.1118688276328668E-01
   2.0395395395395397E+01   8.6824916497412075E-01   1.8923418085690333E-01
   2.0445445445445447E+01   8.1765544550568425E-01   1.6500275538955894E-01
   2.0495495495495497E+01   7.7126998194973340E-01   1.3780245548008097E-01
   2.0545545545545547E+01   7.3451612677609401E-01   1.0817845024225106E-01
   2.0595595595595597E+01   7.1076923259576996E-01   7.8055385151880111E-02
   2.0645645645645647E+01   7.0051935162104850E-01   5.0154326749254519E-02
   2.0695695695695697E+01   7.0179220449872592E-01   2.6992193970785259E-02
   2.0745745745745747E+01   7.1140644018087695E-01   1.0182933206607240E-02
   2.0795795795795797E+01   7.2615372737083228E-01   3.7798079802355634E-04
   2.0845845845845847E+01   7.4335456916064890E-01  -2.4264180036966559E-03
   2.0895895895895897E+01   7.6086652621115458E-01   1.4005487393337109E-03
   2.0945945945945947E+01   7.7688187343009418E-01   1.1248753575813702E-02
   2.0995995995995997E+01   7.8976446910429710E-01   2.6272987345345847E-02
   2.1046046046046047E+01   7.9800510607513464E-01   4.5377159025634668E-02
   2.1096096096096097E+01   8.0027551869274627E-01   6.7244821251474074E-02
   2.1146146146146148E+01   7.9554211095103466E-01   9.0436689665543038E-02
   2.1196196196196198E+01   7.8320364119686570E-01   1.1353535105678426E-01
   2.1246246246246248E+01   7.6320294188383142E-01   1.3529228836010770E-01
   2.1296296296296298E+01   7.3604948373870738E-01   1.5472764725196958E-01
   2.1346346346346348E+01   7.0271891445536350E-01   1.7114871706372714E-01
   2.1396396396396398E+01   6.6446608552359931E-01   1.8408050571292081E-01
   2.1446446446446448E+01   6.2264484477062121E-01   1.9312779457565005E-01
   2.1496496496496498E+01   5.7862604841745435E-01   1.9780225338343224E-01
   2.1546546546546548E+01   5.3385835926658975E-01   1.9735106508309072E-01
   2.1596596596596598E+01   4.9006966375667554E-01   1.9063229598110584E-01
   2.1646646646646648E+01   4.4957716862206226E-01   1.7613181609230782E-01
   2.1696696696696698E+01   4.1561908107855416E-01   1.5234069996392291E-01
   2.1746746746746748E+01   3.9245696196354307E-01   1.1882575358507209E-01
   2.1796796796796798E+01   3.8475344740868517E-01   7.7925296819148143E-02
   2.1846846846846848E+01   3.9592137092242646E-01   3.5522748389838710E-02
   2.1896896896896898E+01   4.2636720795700178E-01  -1.1842682719851716E-03
   2.1946946946946948E+01   4.7330751138456034E-01  -2.7408608566182262E-02
   2.1996996996996998E+01   5.3215785353511458E-01  -4.2107867828826077E-02
   2.2047047047047048E+01   5.9796537746846612E-01  -4.6709988786320294E-02
   2.2097097097097098E+01   6.6610134587538672E-01  -4.3515788087390789E-02
   2.2147147147147152E+01   7.3243153133370731E-01  -3.4832434599113886E-02
   2.2197197197197198E+01   7.9332209091527561E-01  -2.2681514751020156E-02
   2.2247247247247248E+01   8.4565404353006834E-01  -8.7533188068652963E-03
   2.2297297297297298E+01   8.8688713074618963E-01   5.5665448008765245E-03
   2.2347347347347348E+01   9.1515931116704197E-01   1.9152535367797385E-02
   2.2397397397397398E+01   9.2939290800061636E-01   3.1082042717889738E-02
   2.2447447447447448E+01   9.2938254164866940E-01   4.0564204826742264E-02
   2.2497497497497498E+01   9.1584972152329025E-01   4.6864440163270939E-02
   2.2547547547547552E+01   8.9044810954957621E-01   4.9248663611295776E-02
   2.2597597597597602E+01   8.5568653925046556E-01   4.6976608440802980E-02
   2.2647647647647648E+01   8.1472465837916974E-01   3.9362032775948741E-02
   2.2697697697697699E+01   7.7102401210151450E-01   2.5889335771062703E-02
   2.2747747747747749E+01   7.2791408588821915E-01   6.3458487517614234E-03
   2.2797797797797799E+01   6.8820835294950677E-01  -1.9078701705928978E-02
   2.2847847847847849E+01   6.5399698468721645E-01  -4.9744228689596638E-02
   2.2897897897897899E+01   6.2661691012749321E-01  -8.4539092768588425E-02
   2.2947947947947949E+01   6.0664526158205156E-01  -1.2187050561310331E-01
   2.2997997997998002E+01   5.9376045938129529E-01  -1.5974275555550371E-01
   2.3048048048048052E+01   5.8655167348170500E-01  -1.9605424234826968E-01
   2.3098098098098099E+01   5.8261127198800522E-01  -2.2909368731215554E-01
   2.3148148148148149E+01   5.7914247495942384E-01  -2.5796409772798823E-01
   2.3198198198198199E+01   5.7387034280144733E-01  -2.8265040259680330E-01
   2.3248248248248249E+01   5.6574682690197786E-01  -3.0371400142262273E-01
   2.3298298298298299E+01   5.5509006992393473E-01  -3.2182507056325338E-01
   2.3348348348348349E+01   5.4317340084715549E-01  -3.3736156636957892E-01
   2.3398398398398399E+01   5.3154390784200722E-01  -3.5021429340757743E-01
   2.3448448448448453E+01   5.2140207706707686E-01  -3.5984507383571540E-01
   2.3498498498498503E+01   5.1327693885288905E-01  -3.6555383463849267E-01
   2.3548548548548553E+01   5.0706133448023061E-01  -3.6682260336393202E-01
   2.3598598598598599E+01   5.0230303120698006E-01  -3.6357793719067300E-01
   2.3648648648648649E+01   4.9856364381487056E-01  -3.5627948792570119E-01
   2.3698698698698699E+01   4.9569002066993229E-01  -3.4584094792100156E-01
   2.3748748748748749E+01   4.9393615788834311E-01  -3.3344378186469970E-01
   2.3798798798798799E+01   4.9394903177606114E-01  -3.2030496188722929E-01
   2.3848848848848853E+01   4.9665653713656421E-01  -3.0744542643927941E-01
   2.3898898898898903E+01   5.0308763329898809E-01  -2.9550366781942422E-01
   2.3948948948948953E+01   5.1414804108253098E-01  -2.8464414749394185E-01
   2.3998998998999003E+01   5.3038848665287730E-01  -2.7459756903343635E-01
   2.4049049049049049E+01   5.5182476317962526E-01  -2.6482230129831391E-01
   2.4099099099099099E+01   5.7786845602394199E-01  -2.5471605100623462E-01
   2.4149149149149149E+01   6.0738929993281066E-01  -2.4378581745368796E-01
   2.4199199199199199E+01   6.3887800977776577E-01  -2.3172330457655274E-01
   2.4249249249249250E+01   6.7064862226481026E-01  -2.1839512501156738E-01
   2.4299299299299303E+01   7.0102507612915366E-01  -2.0379384854190810E-01
   2.4349349349349353E+01   7.2848473511133982E-01  -1.8799521495159666E-01
   2.4399399399399403E+01   7.5176220648541558E-01  -1.7114509903251215E-01
   2.4449449449449453E+01   7.6993522265892878E-01  -1.5347383018742564E-01
   2.4499499499499500E+01   7.8251080670483719E-01  -1.3531426138678412E-01
   2.4549549549549550E+01   7.8950403528407220E-01  -1.1709168179894663E-01
   2.4599599599599600E+01   7.9146991306190606E-01  -9.9266446522462984E-02
   2.4649649649649650E+01   7.8944018224337420E-01  -8.2241719168736252E-02
   2.4699699699699703E+01   7.8474990542631651E-01  -6.6278448710118024E-02
   2.4749749749749753E+01   7.7879734210494855E-01  -5.1461689955945002E-02
   2.4799799799799803E+01   7.7281923583627221E-01  -3.7732092872158389E-02
   2.4849849849849853E+01   7.6774921136606633E-01  -2.4959149289254960E-02
   2.4899899899899903E+01   7.6417584129920080E-01  -1.3018090995940656E-02
   2.4949949949949954E+01   7.6237468845768042E-01  -1.8444547149681016E-03
   2.5000000000000000E+01   7.6238014931225462E-01   8.5392615137939928E-03
   2.5050050050050050E+01   7.6407722873977968E-01   1.8018983478326412E-02
   2.5100100100100100E+01   7.6730766546602924E-01   2.6401026380488142E-02
   2.5150150150150154E+01   7.7198620939721097E-01   3.3440991290639696E-02
   2.5200200200200204E+01   7.7821080847072954E-01   3.8893883049637749E-02
   2.5250250250250254E+01   7.8633223654068229E-01   4.2586833266709624E-02
   2.5300300300300304E+01   7.9693738305830397E-01   4.4503976736776682E-02
   2.5350350350350354E+01   8.1071238560988290E-01   4.4855691837064969E-02
   2.5400400400400404E+01   8.2819559784976016E-01   4.4093599917153496E-02
   2.5450450450450450E+01   8.4949030943206794E-01   4.2844010635602718E-02
   2.5500500500500500E+01   8.7404304570138169E-01   4.1767885100792712E-02
   2.5550550550550550E+01   9.0057437646455663E-01   4.1392256636028892E-02
   2.5600600600600604E+01   9.2719089174695868E-01   4.1968845349203379E-02
   2.5650650650650654E+01   9.5165596674679931E-01   4.3399685494563897E-02
   2.5700700700700704E+01   9.7177466447471905E-01   4.5249931604632719E-02
   2.5750750750750754E+01   9.8582811092932876E-01   4.6856083592051984E-02
   2.5800800800800804E+01   9.9294346531437949E-01   4.7518223492519905E-02
   2.5850850850850854E+01   9.9323870547778881E-01   4.6721462518443058E-02
   2.5900900900900901E+01   9.8763917361138132E-01   4.4287828308268322E-02
   2.5950950950950951E+01   9.7746399698828224E-01   4.0376384867467321E-02
   2.6001001001001004E+01   9.6405043682680946E-01   3.5347961723307439E-02
   2.6051051051051054E+01   9.4860606633796229E-01   2.9605317026985163E-02
   2.6101101101101108E+01   9.3224144075331161E-01   2.3507847660580280E-02
   2.6151151151151154E+01   9.1602116951410506E-01   1.7370935172803002E-02
   2.6201201201201201E+01   9.0094268641364161E-01   1.1499411699241541E-02
   2.6251251251251254E+01   8.8785916787773500E-01   6.2068558509516423E-03
   2.6301301301301301E+01   8.7740696074110869E-01   1.8013122830759605E-03
   2.6351351351351354E+01   8.6998672983967296E-01  -1.4566583197005646E-03
   2.6401401401401401E+01   8.6581330708999982E-01  -3.4028158450763036E-03
   2.6451451451451454E+01   8.6501184202647297E-01  -4.0004213347968609E-03
   2.6501501501501505E+01   8.6771143215256774E-01  -3.3370475236097060E-03
   2.6551551551551558E+01   8.7408367618214411E-01  -1.5867020610557023E-03
   2.6601601601601605E+01   8.8429657851863563E-01   1.0459267530365250E-03
   2.6651651651651651E+01   8.9839465521048778E-01   4.3740585691698598E-03
   2.6701701701701705E+01   9.1615264188959156E-01   8.2512859297487768E-03
   2.6751751751751751E+01   9.3696126619311604E-01   1.2565007134721747E-02
   2.6801801801801805E+01   9.5978420974482259E-01   1.7211266184642884E-02
   2.6851851851851851E+01   9.8319468324648784E-01   2.2062526261544989E-02
   2.6901901901901905E+01   1.0054862488434801E+00   2.6933593869662823E-02
   2.6951951951951955E+01   1.0248637614723841E+00   3.1552759114789386E-02
   2.7002002002002008E+01   1.0397262850166606E+00   3.5561653814340489E-02
   2.7052052052052055E+01   1.0490078797722437E+00   3.8578173053554106E-02
   2.7102102102102101E+01   1.0524485124764007E+00   4.0328203479693694E-02
   2.7152152152152155E+01   1.0506278720595630E+00   4.0786634775500576E-02
   2.7202202202202201E+01   1.0447148767902592E+00   4.0233510267298184E-02
   2.7252252252252255E+01   1.0360848907998028E+00   3.9185361787097271E-02
   2.7302302302302305E+01   1.0260144239346944E+00   3.8253076505780609E-02
   2.7352352352352355E+01   1.0155386012553902E+00   3.8003032623177356E-02
   2.7402402402402405E+01   1.0054370526685257E+00   3.8853606270210568E-02
   2.7452452452452459E+01   9.9630195050743253E-01   4.1003404272778619E-02
   2.7502502502502505E+01   9.8866391388175556E-01   4.4394048728267674E-02
   2.7552552552552552E+01   9.8313894399194024E-01   4.8727568717847676E-02
   2.7602602602602605E+01   9.8052869127551245E-01   5.3554511089449898E-02
   2.7652652652652652E+01   9.8179801648870657E-01   5.8420569619092637E-02
   2.7702702702702705E+01   9.8788740880492210E-01   6.3022884782179239E-02
   2.7752752752752755E+01   9.9939014486145838E-01   6.7306376269896925E-02
   2.7802802802802805E+01   1.0162082487743387E+00   7.1448088144657362E-02
   2.7852852852852855E+01   1.0373433114850428E+00   7.5733816297550022E-02
   2.7902902902902909E+01   1.0609322568129005E+00   8.0389527102764244E-02
   2.7952952952952955E+01   1.0845267976049946E+00   8.5444673361964388E-02
   2.8003003003003002E+01   1.1055227001302694E+00   9.0672265888778164E-02
   2.8053053053053056E+01   1.1216267240322020E+00   9.5611435484875718E-02
   2.8103103103103102E+01   1.1312756222922664E+00   9.9661988711767999E-02
   2.8153153153153156E+01   1.1339261840273305E+00   1.0223582857793728E-01
   2.8203203203203206E+01   1.1301073984241043E+00   1.0292978516567156E-01
   2.8253253253253259E+01   1.1211480628744737E+00   1.0164973282879312E-01
   2.8303303303303306E+01   1.1086456327860199E+00   9.8611241794115803E-02
   2.8353353353353359E+01   1.0939348700348035E+00   9.4205976651911605E-02
   2.8403403403403406E+01   1.0778279374040531E+00   8.8815667299223772E-02
   2.8453453453453452E+01   1.0606874721333479E+00   8.2683280617368501E-02
   2.8503503503503506E+01   1.0426824078577412E+00   7.5890711747186229E-02
   2.8553553553553552E+01   1.0240376140487384E+00   6.8417889127689396E-02
   2.8603603603603606E+01   1.0051717305315073E+00   6.0230868062605046E-02
   2.8653653653653656E+01   9.8670517589328544E-01   5.1358463532997195E-02
   2.8703703703703709E+01   9.6936742585003466E-01   4.1937774627623478E-02
   2.8753753753753756E+01   9.5384727317002427E-01   3.2223866528874011E-02
   2.8803803803803810E+01   9.4062767137522907E-01   2.2565985062800688E-02
   2.8853853853853856E+01   9.2984158462137645E-01   1.3354548622216082E-02
   2.8903903903903910E+01   9.2118469570591710E-01   4.9454155306629813E-03
   2.8953953953953956E+01   9.1391996605659542E-01  -2.4246621640933367E-03
   2.9004004004004003E+01   9.0699603095433357E-01  -8.7073580312061073E-03
   2.9054054054054056E+01   8.9927180123594308E-01  -1.4068782750757739E-02
   2.9104104104104106E+01   8.8980055564038463E-01  -1.8852837972486332E-02
   2.9154154154154160E+01   8.7809084882782429E-01  -2.3483244382343168E-02
   2.9204204204204206E+01   8.6424638630901207E-01  -2.8331595411455104E-02
   2.9254254254254260E+01   8.4891628237813810E-01  -3.3599813223745549E-02
   2.9304304304304306E+01   8.3306941337040896E-01  -3.9267619575585132E-02
   2.9354354354354360E+01   8.1770169431913931E-01  -4.5128602948646512E-02
   2.9404404404404406E+01   8.0361658940130565E-01  -5.0891055167036681E-02
   2.9454454454454456E+01   7.9135322217202142E-01  -5.6285002612087430E-02
   2.9504504504504506E+01   7.8123233590919750E-01  -6.1123783614173435E-02
   2.9554554554554556E+01   7.7343690374748908E-01  -6.5308055498439030E-02
   2.9604604604604610E+01   7.6806433795519724E-01  -6.8795399336914365E-02
   2.9654654654654657E+01   7.6513621512787211E-01  -7.1566683244499815E-02
   2.9704704704704710E+01   7.6458354522550165E-01  -7.3607689792840311E-02
   2.9754754754754757E+01   7.6623094107886613E-01  -7.4908822666299626E-02
   2.9804804804804810E+01   7.6979421375261847E-01  -7.5476848107147637E-02
   2.9854854854854857E+01   7.7489575295673874E-01  -7.5350775151471303E-02
   2.9904904904904907E+01   7.8109556345539710E-01  -7.4615601725226105E-02
   2.9954954954954957E+01   7.8793250044247043E-01  -7.3409843116345852E-02
   3.0005005005005007E+01   7.9496808119217999E-01  -7.1924393415328039E-02
   3.0055055055055060E+01   8.0182332346170693E-01  -7.0391583857399034E-02
   3.0105105105105107E+01   8.0819831085317539E-01  -6.9064969849009811E-02
   3.0155155155155160E+01   8.1386658138771317E-01  -6.8192625903389134E-02
   3.0205205205205207E+01   8.1864299982062461E-01  -6.7988898911192489E-02
   3.0255255255255260E+01   8.2233277494593959E-01  -6.8610504892292007E-02
   3.0305305305305307E+01   8.2467643184902650E-01  -7.0141936772996391E-02
   3.0355355355355357E+01   8.2530697042385670E-01  -7.2593125417786175E-02
   3.0405405405405407E+01   8.2373145559821948E-01  -7.5910689710872836E-02
   3.0455455455455457E+01   8.1934481372110324E-01  -8.0003296563385992E-02
   3.0505505505505511E+01   8.1148283907194307E-01  -8.4779674456348708E-02
   3.0555555555555557E+01   7.9952093347891118E-01  -9.0192420856671812E-02
   3.0605605605605611E+01   7.8301495140595012E-01  -9.6273531689618067E-02
   3.0655655655655657E+01   7.6185671698709601E-01  -1.0314503426990873E-01
   3.0705705705705711E+01   7.3639273003006622E-01  -1.1099555671483197E-01
   3.0755755755755757E+01   7.0745311283648593E-01  -1.2002786825788811E-01
   3.0805805805805807E+01   6.7626725789537889E-01  -1.3039330406686694E-01
   3.0855855855855861E+01   6.4428548162772048E-01  -1.4213051951387135E-01
   3.0905905905905907E+01   6.1295654888666218E-01  -1.5512211185942537E-01
   3.0955955955955961E+01   5.8351856378166322E-01  -1.6907985097033443E-01
   3.1006006006006007E+01   5.5685106079404600E-01  -1.8356700638423251E-01
   3.1056056056056061E+01   5.3341672050397104E-01  -1.9805838067024931E-01
   3.1106106106106107E+01   5.1329542843662923E-01  -2.1202385382738534E-01
   3.1156156156156161E+01   4.9628668084293986E-01  -2.2500837258870116E-01
   3.1206206206206208E+01   4.8203874818296150E-01  -2.3668161644225311E-01
   3.1256256256256258E+01   4.7016259936148397E-01  -2.4684535402520025E-01
   3.1306306306306311E+01   4.6030371215366833E-01  -2.5540557409029113E-01
   3.1356356356356358E+01   4.5216574137722093E-01  -2.6232839844678901E-01
   3.1406406406406411E+01   4.4549671048065265E-01  -2.6759969821272900E-01
   3.1456456456456458E+01   4.4005645527474974E-01  -2.7120144776266997E-01
   3.1506506506506511E+01   4.3558403841987514E-01  -2.7310838447989028E-01
   3.1556556556556558E+01   4.3177855245154079E-01  -2.7330051957357959E-01
   3.1606606606606611E+01   4.2829919929552390E-01  -2.7178268765096703E-01
   3.1656656656656658E+01   4.2478340746380655E-01  -2.6860215339007842E-01
   3.1706706706706711E+01   4.2087686386209777E-01  -2.6385826219214498E-01
   3.1756756756756761E+01   4.1626741454489741E-01  -2.5770221812645772E-01
   3.1806806806806808E+01   4.1071543427808216E-01  -2.5032841755206880E-01
   3.1856856856856862E+01   4.0407543749424174E-01  -2.4196044269684214E-01
   3.1906906906906908E+01   3.9630632304099267E-01  -2.3283493385930878E-01
   3.1956956956956962E+01   3.8746997207701256E-01  -2.2318576140670415E-01
   3.2007007007007012E+01   3.7771961405576232E-01  -2.1322988954141023E-01
   3.2057057057057065E+01   3.6728038937642044E-01  -2.0315551815554178E-01
   3.2107107107107112E+01   3.5642497468311202E-01  -1.9311270665917354E-01
   3.2157157157157165E+01   3.4544716827575450E-01  -1.8320672214868186E-01
   3.2207207207207212E+01   3.3463612978740076E-01  -1.7349465955441368E-01
   3.2257257257257258E+01   3.2425364952589847E-01  -1.6398618769804571E-01
   3.2307307307307312E+01   3.1451642302454297E-01  -1.5464927120686742E-01
   3.2357357357357358E+01   3.0558478262829653E-01  -1.4542116814202841E-01
   3.2407407407407412E+01   2.9755862805367955E-01  -1.3622389934765325E-01
   3.2457457457457458E+01   2.9048040303432587E-01  -1.2698203943898570E-01
   3.2507507507507512E+01   2.8434400477596211E-01  -1.1763963938634452E-01
   3.2557557557557558E+01   2.7910770108852895E-01  -1.0817287373972920E-01
   3.2607607607607612E+01   2.7470867624080864E-01  -9.8595798075921184E-02
   3.2657657657657658E+01   2.7107682675021932E-01  -8.8958151609580968E-02
   3.2707707707707705E+01   2.6814582637231504E-01  -7.9335917763331820E-02
   3.2757757757757759E+01   2.6586012230475531E-01  -6.9816850837330760E-02
   3.2807807807807812E+01   2.6417725847374340E-01  -6.0484096261930104E-02
   3.2857857857857866E+01   2.6306565543592286E-01  -5.1401305510658447E-02
   3.2907907907907912E+01   2.6249867308838498E-01  -4.2602313770801946E-02
   3.2957957957957966E+01   2.6244640338969111E-01  -3.4087563320983651E-02
   3.3008008008008012E+01   2.6286709572142214E-01  -2.5828099243362341E-02
   3.3058058058058066E+01   2.6370027115516459E-01  -1.7776331763819028E-02
   3.3108108108108112E+01   2.6486331826834081E-01  -9.8812130636101760E-03
   3.3158158158158159E+01   2.6625267457486357E-01  -2.1044619343064466E-03
   3.3208208208208212E+01   2.6774972488183335E-01   5.5656874153697253E-03
   3.3258258258258259E+01   2.6923053560676730E-01   1.3106016706292599E-02
   3.3308308308308312E+01   2.7057773663663892E-01   2.0456643831934275E-02
   3.3358358358358359E+01   2.7169241200715416E-01   2.7526211063464086E-02
   3.3408408408408413E+01   2.7250380553651549E-01   3.4202809420521653E-02
   3.3458458458458459E+01   2.7297495508885983E-01   4.0368656512605530E-02
   3.3508508508508513E+01   2.7310299449624931E-01   4.5916024178116070E-02
   3.3558558558558559E+01   2.7291376687202790E-01   5.0761658754460121E-02
   3.3608608608608613E+01   2.7245150819975605E-01   5.4856981739957171E-02
   3.3658658658658659E+01   2.7176552316336133E-01   5.8191850298092998E-02
   3.3708708708708713E+01   2.7089670025381213E-01   6.0790750975960484E-02
   3.3758758758758766E+01   2.6986705055801957E-01   6.2701962294918798E-02
   3.3808808808808813E+01   2.6867494628526312E-01   6.3982084387099666E-02
   3.3858858858858866E+01   2.6729739019013904E-01   6.4679760516705459E-02
   3.3908908908908913E+01   2.6569881069780349E-01   6.4822809246330285E-02
   3.3958958958958966E+01   2.6384411458431833E-01   6.4412143912863609E-02
   3.4009009009009013E+01   2.6171258020050747E-01   6.3424087324889730E-02
   3.4059059059059059E+01   2.5930894254171383E-01   6.1820603492447668E-02
   3.4109109109109113E+01   2.5666871124753426E-01   5.9565125332502432E-02
   3.4159159159159159E+01   2.5385615784426790E-01   5.6640371775368743E-02
   3.4209209209209213E+01   2.5095518365022595E-01   5.3063945454091516E-02
   3.4259259259259260E+01   2.4805505742842887E-01   4.8897694167253251E-02
   3.4309309309309313E+01   2.4523437685435451E-01   4.4247957553169695E-02
   3.4359359359359360E+01   2.4254715512137481E-01   3.9255922021541614E-02
   3.4409409409409413E+01   2.4001440774017421E-01   3.4079975421044038E-02
   3.4459459459459460E+01   2.3762308863056950E-01   2.8874312290105234E-02
   3.4509509509509513E+01   2.3533217276473800E-01   2.3769102573524173E-02
   3.4559559559559560E+01   2.3308381679822937E-01   1.8856816515130076E-02
   3.4609609609609613E+01   2.3081646348555235E-01   1.4187166394788632E-02
   3.4659659659659667E+01   2.2847672253424231E-01   9.7705629459334167E-03
   3.4709709709709713E+01   2.2602766906533794E-01   5.5879601206538483E-03
   3.4759759759759767E+01   2.2345242435690393E-01   1.6039559530352612E-03
   3.4809809809809813E+01   2.2075310179100580E-01  -2.2200249670446489E-03
   3.4859859859859867E+01   2.1794614215996921E-01  -5.9150468671012486E-03
   3.4909909909909913E+01   2.1505561511896060E-01  -9.4981467742704991E-03
   3.4959959959959967E+01   2.1210622010615901E-01  -1.2970642899509437E-02
   3.5010010010010014E+01   2.0911752483048718E-01  -1.6320927965135065E-02
   3.5060060060060060E+01   2.0610050982188099E-01  -1.9530554392875422E-02
   3.5110110110110114E+01   2.0305685618692604E-01  -2.2581851867663975E-02
   3.5160160160160160E+01   1.9998076367775758E-01  -2.5465162514788413E-02
   3.5210210210210214E+01   1.9686256308490188E-01  -2.8184062654960384E-02
   3.5260260260260260E+01   1.9369309679506955E-01  -3.0757559365832719E-02
   3.5310310310310314E+01   1.9046781853813666E-01  -3.3219007754071384E-02
   3.5360360360360360E+01   1.8718976821339495E-01  -3.5612185501963774E-02
   3.5410410410410414E+01   1.8387092243430278E-01  -3.7985446514070632E-02
   3.5460460460460467E+01   1.8053180690979639E-01  -4.0385108775719290E-02
   3.5510510510510514E+01   1.7719960085650852E-01  -4.2849234312812123E-02
   3.5560560560560567E+01   1.7390521277288828E-01  -4.5402780023231316E-02
   3.5610610610610614E+01   1.7067993462955883E-01  -4.8054785857489499E-02
   3.5660660660660668E+01   1.6755228271516134E-01  -5.0797868124452847E-02
   3.5710710710710714E+01   1.6454552082983986E-01  -5.3609858347901898E-02
   3.5760760760760768E+01   1.6167616541064356E-01  -5.6457049124996661E-02
   3.5810810810810814E+01   1.5895353828571490E-01  -5.9298262918515421E-02
   3.5860860860860868E+01   1.5638021522836093E-01  -6.2088910973175898E-02
   3.5910910910910914E+01   1.5395306666237032E-01  -6.4784367609136445E-02
   3.5960960960960961E+01   1.5166453087039647E-01  -6.7342294819792800E-02
   3.6011011011011014E+01   1.4950380185817333E-01  -6.9723910739906997E-02
   3.6061061061061061E+01   1.4745772852507930E-01  -7.1894491993676285E-02
   3.6111111111111114E+01   1.4551136707155346E-01  -7.3823554354634655E-02
   3.6161161161161161E+01   1.4364826043683024E-01  -7.5485143068379335E-02
   3.6211211211211214E+01   1.4185060344576025E-01  -7.6858512528678896E-02
   3.6261261261261261E+01   1.4009947476758791E-01  -7.7929250341201059E-02
   3.6311311311311314E+01   1.3837528029576851E-01  -7.8690679753012541E-02
   3.6361361361361368E+01   1.3665847539697851E-01  -7.9145220489370866E-02
   3.6411411411411414E+01   1.3493054127493068E-01  -7.9305335746171532E-02
   3.6461461461461468E+01   1.3317510864793519E-01  -7.9193743555821414E-02
   3.6511511511511515E+01   1.3137906870765084E-01  -7.8842698251979454E-02
   3.6561561561561568E+01   1.2953349593420238E-01  -7.8292313066950253E-02
   3.6611611611611615E+01   1.2763422923118975E-01  -7.7588059204540358E-02
   3.6661661661661668E+01   1.2568200918846842E-01  -7.6777711010565519E-02
   3.6711711711711715E+01   1.2368213819754810E-01  -7.5908094542833246E-02
