#                 t [ns]             phase(10)/pi             phase(1r)/pi             phase(01)/pi             phase(r1)/pi             phase(00)/pi             phase(r0)/pi
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600320100000000023e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200640100000000099e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800960200000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.401280299999999590e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.001600300000000221e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.601920400000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120224000000000109e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.280256099999999897e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.440288100000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600320100000000023e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.760352099999999975e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.920384099999999927e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.080416099999999879e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.240448100000000053e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400480099999999783e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.560512099999999958e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.720544100000000132e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.880576099999999862e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.040608100000000036e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200640100000000210e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.360672099999999940e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.520704100000000114e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.680736099999999844e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.840768199999999855e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000800199999999585e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.160832199999999759e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.320864199999999933e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.480896200000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.640928200000000281e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800960199999999567e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.960992199999999741e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.121024199999999915e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
5.281056200000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
5.441088200000000263e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
5.601120200000000438e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
5.761152199999999723e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
5.921184199999999898e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
6.081216200000000072e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00 1.000000000000000048e-04 0.000000000000000000e+00
6.241248200000000246e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00
6.401280299999999812e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00
6.561312299999999986e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00
6.721344300000000160e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999737e-04 0.000000000000000000e+00 2.999999999999999737e-04 0.000000000000000000e+00
6.881376300000000334e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999737e-04 0.000000000000000000e+00 2.999999999999999737e-04 0.000000000000000000e+00
7.041408299999999620e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999737e-04 0.000000000000000000e+00 2.999999999999999737e-04 0.000000000000000000e+00
7.201440299999999795e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000192e-04 0.000000000000000000e+00 4.000000000000000192e-04 0.000000000000000000e+00
7.361472299999999969e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000192e-04 0.000000000000000000e+00 4.000000000000000192e-04 0.000000000000000000e+00
7.521504300000000143e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000104e-04 0.000000000000000000e+00 5.000000000000000104e-04 0.000000000000000000e+00
7.681536300000000317e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000104e-04 0.000000000000000000e+00 5.000000000000000104e-04 0.000000000000000000e+00
7.841568299999999603e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999474e-04 0.000000000000000000e+00 5.999999999999999474e-04 0.000000000000000000e+00
8.001600299999999777e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999929e-04 0.000000000000000000e+00 6.999999999999999929e-04 0.000000000000000000e+00
8.161632300000000839e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999929e-04 0.000000000000000000e+00 6.999999999999999929e-04 0.000000000000000000e+00
8.321664300000000125e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000383e-04 0.000000000000000000e+00 8.000000000000000383e-04 0.000000000000000000e+00
8.481696299999999411e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.999999999999999754e-04 0.000000000000000000e+00 8.999999999999999754e-04 0.000000000000000000e+00
8.641728300000000473e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-03 5.141000000000000014e-01 1.000000000000000021e-03 5.141000000000000014e-01
8.801760399999999152e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000066e-03 5.140000000000000124e-01 1.100000000000000066e-03 5.140000000000000124e-01
8.961792400000000214e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.299999999999999940e-03 5.139000000000000234e-01 1.299999999999999940e-03 5.139000000000000234e-01
9.121824399999999500e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.399999999999999986e-03 5.138000000000000345e-01 1.399999999999999986e-03 5.138000000000000345e-01
9.281856400000000562e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.500000000000000031e-03 5.138000000000000345e-01 1.500000000000000031e-03 5.138000000000000345e-01
