#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       1.000834   2.4162648857783479E-04   1.5531663173690570E-04  -5.2875588485473196E-03  -2.0465199285997854E-02   6.4626266738244720E-01   7.6002318568708926E-01  -1.4130060516514336E-04  -3.0590508141457477E-05
       1.100917   2.7222635407944229E-04   1.3324221514702750E-04   1.9580641253977918E-02  -8.0704363564948912E-04  -9.5476022369008096E-01   2.9576949128333785E-01  -1.8133393189760384E-06   1.6460753700961228E-04
       1.201001   2.7546687384848531E-04   1.3297511118343688E-04  -2.2305545453957980E-03   1.9391105829463517E-02   1.0418161311948970E-01  -9.9416014660509500E-01   1.9488021712756910E-04  -1.4092234013382375E-05
       1.301084   2.5204294404692522E-04   1.8527417798210817E-04  -2.0232097445699149E-02  -6.2540208849018687E-03   8.7146929579281474E-01   4.8606900147454635E-01  -3.8605466691162753E-05  -2.5948903423626693E-04
       1.401168   2.1823116961900536E-04   3.0904563929609423E-04   1.2677008870201754E-02  -1.9905587729829824E-02  -7.8648878056422877E-01   6.0911801740501592E-01  -3.5169020193493442E-04   1.2092459236359579E-04
       1.501251   2.0817936972365974E-04   5.0117387047482552E-04   1.5691245362608682E-02   2.0124597426594407E-02  -2.5272248215531262E-01  -9.5849361844331127E-01   2.9147535732487674E-04   4.1311697042649789E-04
       1.601334   2.6764478195974000E-04   7.3534284360843717E-04  -2.5089792496905659E-02   7.0049170393848004E-03   9.7840293667221734E-01   1.3942460143610075E-01   3.7196246291442043E-04  -5.1591169416574103E-04
       1.701418   4.3782383958418782E-04   9.7052893884886596E-04   3.5622627052951574E-03  -2.4548946981752223E-02  -5.0699733840067629E-01   8.4654049740017090E-01  -7.0726032014038070E-04  -2.1235940016218398E-04
       1.801501   7.3401231799943227E-04   1.1649555184388375E-03   1.8411082097632807E-02   1.1771471247118200E-02  -5.8429408829611906E-01  -7.9557626042490714E-01  -1.4903602974094621E-06   8.0290658213371204E-04
       1.901585   1.1293569634582131E-03   1.2892019776778825E-03  -1.4660224811570826E-02   9.7770257618532107E-03   9.6199118009389806E-01  -2.3036334525284213E-01   8.3448785207583531E-04  -1.7323751182130064E-04
       2.001668   1.5547826494082206E-03   1.3339652543683537E-03  -2.7616002309934365E-03  -1.2529455146925529E-02  -1.6291786963047453E-01   9.7896452181591231E-01  -3.0963454952035417E-04  -9.0204585821954250E-04
       2.101751   1.9202519216891373E-03   1.3119550209910397E-03   8.4164977603821897E-03   3.7971043853930937E-04  -8.4015469542776233E-01  -5.3465932805441463E-01  -1.0516745865708221E-03   5.2207049069850897E-04
       2.201835   2.1517038080643498E-03   1.2563689018401797E-03  -5.2257993034501762E-04   5.5315976167942668E-03   8.2377474806057593E-01  -5.6419842510426965E-01   9.3311240271029322E-04   1.1750379915137874E-03
       2.301918   2.2278574356234559E-03   1.2181326456152247E-03  -4.7889688652189627E-03  -3.8535500509174721E-04   1.9458417128008504E-01   9.8037421083252296E-01   1.0633110779722176E-03  -1.5089025308752159E-03
       2.402002   2.1980063391197433E-03   1.2610343238785035E-03   1.8404239865946249E-03  -4.4453729119707987E-03  -9.7696630918362448E-01  -2.0696123534612593E-01  -2.0188761817685995E-03  -6.0553463670017015E-04
       2.502085   2.1691616000558598E-03   1.4509399093214396E-03   2.0770410781816165E-03   4.1235294790605698E-03   5.7274710739807855E-01  -8.1498729505642198E-01   5.5766976853912275E-05   2.2113420806082985E-03
       2.602168   2.2655351300921349E-03   1.8360280571544547E-03  -4.4611311312958320E-03  -2.8318675254221824E-03   5.2385856697277711E-01   8.4306851947317241E-01   2.0694704128626134E-03  -6.0882125101091589E-04
       2.702252   2.5776034948995544E-03   2.4209756906938881E-03   7.9302650183122637E-03  -5.9683895259599962E-04  -9.7700559497304673E-01   1.5331596500032935E-01  -8.7352387092107654E-04  -1.8751213452896836E-03
       2.802335   3.1238994400251590E-03   3.1465346745378530E-03  -6.9163050519607285E-03   9.5571716897115393E-03   2.3732614300146526E-01  -9.5728704799560171E-01  -1.9490273899847653E-03   1.0364918996307359E-03
       2.902419   3.8428814909342926E-03   3.8903196230890206E-03  -5.5878481553784803E-03  -1.4634639200684590E-02   7.8977568492328798E-01   5.8895561794988727E-01   1.5307688359127631E-03   2.2704151874906259E-03
       3.002502   4.6177030068583549E-03   4.4987450914448796E-03   1.8508732198495938E-02   2.7686553100618799E-03  -8.4962983556726257E-01   5.0031860157766239E-01   2.3742083889133504E-03  -2.5940365019866741E-03
       3.102585   5.3210101073834313E-03   4.8443535520404594E-03  -1.1714614720355156E-02   1.6720331799713432E-02  -1.3129356906381320E-01  -9.7959380124997997E-01  -3.9107793650676164E-03  -1.7196501764559016E-03
       3.202669   5.8583365021467083E-03   4.8859552734453722E-03  -1.0804227261833652E-02  -1.7557946390802812E-02   9.5621117153117896E-01   2.6210254321477189E-01  -2.5059131527069940E-04   4.7561823162260838E-03
       3.302752   6.1919248055281482E-03   4.7021553412423724E-03   1.9191149992839343E-02  -4.2051258057895545E-03  -6.1769388691521221E-01   7.7921461973007367E-01   4.6131223116886878E-03  -1.4112749037837765E-03
       3.402836   6.3399589140554569E-03   4.4772465638380030E-03  -5.0154341860418096E-04   1.8405658796771474E-02  -4.7415176983918644E-01  -8.7582955125621853E-01  -2.4323892706612643E-03  -3.7165429962575610E-03
       3.502919   6.3608013514038792E-03   4.4386891970791768E-03  -1.7876300423964930E-02  -3.4403221668151780E-03   9.9147243162712906E-01  -9.0655901479434253E-02  -2.9385612155517645E-03   2.5464594129916696E-03
       3.603003   6.3375276784087336E-03   4.7684565806679347E-03   6.8389455402959477E-03  -1.8563939662194100E-02  -3.0625181667165269E-01   9.4484038368234202E-01   2.4014346301399299E-03   3.0020462412157735E-03
       3.703086   6.3704519968603036E-03   5.5256527489149880E-03   1.8764705944370533E-02   1.2567738738685648E-02  -7.4590128200606531E-01  -6.4987649592831431E-01   3.7065290672219208E-03  -3.0378514575766010E-03
       3.803169   6.5713026627997276E-03   6.6160816495081055E-03  -1.9970787028153181E-02   1.5626967613842330E-02   8.8551234048633631E-01  -4.3076287128371704E-01  -4.8804232815857929E-03  -3.9572658220730491E-03
       3.903253   7.0457015178341199E-03   7.8242268088418391E-03  -7.8368829330063318E-03  -2.5891582297630791E-02   5.2274596877710383E-02   9.7921729655218859E-01  -2.6955121276301952E-03   7.1833083244489471E-03
       4.003336   7.8581770079120747E-03   8.8938235137982144E-03   2.6922544051255520E-02   2.8145774693537681E-03  -9.2029616248547419E-01  -3.3049431914713429E-01   8.5480990957173125E-03  -7.0720263515792114E-05
       4.103420   8.9905783887445374E-03   9.6208615967764283E-03  -1.2328256967186420E-02   2.2056676179982970E-02   6.6050263243840313E-01  -7.1968390191285903E-01  -3.1441146496419851E-03  -8.1363935994052932E-03
       4.203503   1.0317829781786003E-02   9.9194265744585400E-03  -1.3590702463924992E-02  -1.7193930843932583E-02   4.0727777792073422E-01   8.8854934285552967E-01  -6.4576365081552931E-03   5.1444528392910758E-03
       4.303586   1.1624898713102388E-02   9.8371013292895167E-03   1.6762146293217702E-02  -5.5214999450173864E-03  -9.7858215477642563E-01   2.9236614787817361E-02   5.7609498900289399E-03   4.9147049083924053E-03
       4.403670   1.2673024587457235E-02   9.5227466436294678E-03   7.0696589271826427E-04   1.3397623147753154E-02   3.5627699531891349E-01  -9.1366920289738229E-01   4.4492329747335552E-03  -6.0318857715466710E-03
       4.503753   1.3296587473733638E-02   9.1702919409826708E-03  -1.0337816683524164E-02  -9.0831829808184217E-04   7.0120776316252253E-01   6.8685406951174821E-01  -7.2916957219659323E-03  -4.5657940469467310E-03
       4.603837   1.3488233969256596E-02   8.9664748392920650E-03   1.6190155080138071E-03  -9.0915246556371506E-03  -9.0685188022407770E-01   3.7428017225735438E-01  -3.7525182052491265E-03   9.7374032022744701E-03
       4.703920   1.3426159819674833E-02   9.0584568967236496E-03   8.5263371298826916E-03   3.5362158382831804E-03   1.2945433808681822E-02  -9.7876293802585312E-01   1.2043170797021394E-02   9.9237817360094127E-04
       4.804003   1.3420435880848037E-02   9.5392905335227943E-03  -6.5154780127229008E-03   6.3027262606427719E-03   8.9124103961848944E-01   3.9526540905177382E-01  -3.0855494221110149E-03  -1.2516517551726426E-02
       4.904087   1.3793962040780164E-02   1.0437517236998820E-02  -1.3795160884869492E-03  -8.1700962112832357E-03  -7.0930782818305216E-01   6.6123823250316116E-01  -1.0752382809473809E-02   6.6376119157953647E-03
       5.004170   1.4747825724545190E-02   1.1699971002425327E-02   5.9849151796649127E-03   4.5612886211364679E-03  -3.2962249971915231E-01  -9.0565207354241284E-01   8.3301397887935238E-03   8.1203308016488569E-03
       5.104254   1.6272777679911549E-02   1.3174685149452948E-02  -8.0839496924490026E-03  -2.4221322901685823E-04   9.5679116923302199E-01   4.8185848092013817E-02   6.4566077708602303E-03  -8.6922722118124209E-03
       5.204337   1.8149374481853831E-02   1.4619854789426425E-02   7.7935958226551753E-03  -6.6255198860610699E-03  -4.1310452773403183E-01   8.5918496020877977E-01  -9.6353800613004151E-03  -6.1389977906159948E-03
       5.304420   2.0036233994362218E-02   1.5761575523110735E-02   5.2197047339682615E-04   1.2836276741832006E-02  -6.3052751048386091E-01  -7.1120037026399863E-01  -5.5079188656208620E-03   1.2431652069893665E-02
       5.404504   2.1603357671996094E-02   1.6391240119055756E-02  -1.3069814297200416E-02  -7.2412928584718577E-03   8.9909059351088616E-01  -3.0533116537206750E-01   1.6101259284117989E-02   2.4183120006996597E-03
       5.504587   2.2649865680025576E-02   1.6459741966170095E-02   1.3187748922393348E-02  -9.0833964392512002E-03  -6.8811680004797815E-02   9.4749737003270451E-01  -3.4359304220165756E-03  -1.7969400507337654E-02
       5.604671   2.3157567878574228E-02   1.6120643886576299E-02   3.5545800746015150E-03   1.5639666935625761E-02  -8.4544635899753517E-01  -4.3477805387252533E-01  -1.6104591799081237E-02   9.7605173597444042E-03
       5.704754   2.3263859063144088E-02   1.5696707329930136E-02  -1.5489954403603649E-02  -9.5176980354811345E-04   7.3223973733370262E-01  -6.0543674901872113E-01   1.3464659446524816E-02   1.1362981423992466E-02
       5.804837   2.3177794753453381E-02   1.5572604598168335E-02   3.8903680866376467E-03  -1.4942988777562564E-02   2.6597612280644944E-01   9.0894476798822155E-01   6.8935764616252938E-03  -1.3517151527731475E-02
       5.904921   2.3092953925870505E-02   1.6044832274077953E-02   1.5245731113159113E-02   6.7921370483505061E-03  -9.3424344182958596E-01  -1.1371502059417429E-01  -1.2088647273975942E-02  -5.2943893511359754E-03
       6.005004   2.3143895660333286E-02   1.7188417666447919E-02  -1.1392679639226844E-02   1.5420768740488802E-02   4.6759274695350217E-01  -8.0745415581329083E-01  -6.0124746463331262E-03   1.2630182063596902E-02
       6.105088   2.3409398929701810E-02   1.8807785334606572E-02  -1.3180919475834990E-02  -1.7592374382362271E-02   5.5566925910413301E-01   7.3873099037969336E-01   1.6477281953894193E-02   5.6240868343013020E-03
       6.205171   2.3928613656309876E-02   2.0503196037653468E-02   2.3132995144691245E-02  -7.0913974708926610E-03  -8.8906036047603543E-01   2.2356820078044082E-01   1.0166488525284434E-03  -2.1216794379702499E-02
       6.305254   2.4702566597423207E-02   2.1823909816455839E-02  -1.9661099245684866E-03   2.5131395431176470E-02   1.3712395335950056E-01  -9.0085201715115792E-01  -2.2608262358460710E-02   7.4023137363831790E-03
       6.405338   2.5682974299481642E-02   2.2439613773178609E-02  -2.2129832873289550E-02  -1.1082043773410422E-02   7.7456803627897663E-01   4.7382372903928494E-01   1.5626455795687499E-02   1.8485804692360441E-02
       6.505421   2.6763240089518026E-02   2.2260147579344806E-02   1.7070800316296670E-02  -1.5211559049422946E-02  -7.3653695680436715E-01   5.2806947710152397E-01   1.0994186528402483E-02  -1.9436009329141843E-02
       6.605505   2.7783087518765293E-02   2.1457701310618485E-02   7.3694952737912902E-03   1.8520256628633547E-02  -1.9738473674495227E-01  -8.8299123529470580E-01  -1.8229934821460892E-02  -4.8715533470209734E-03
       6.705588   2.8559431084607175E-02   2.0385748169325420E-02  -1.6595908795797878E-02   1.4314836129268034E-03   8.8707413448701811E-01   1.6514506082905284E-01  -3.1661511992334954E-03   1.5649665509217717E-02
       6.805671   2.8952666347675265E-02   1.9436675167277824E-02   1.8256945745680009E-03  -1.3810672313523644E-02  -4.9899685048677545E-01   7.4690741451144194E-01   1.6199862865027448E-02   4.3430643347708731E-03
       6.905755   2.8948835392297648E-02   1.8907788724384676E-02   1.1836429583964640E-02   3.6984175588735736E-03  -4.8687786325188559E-01  -7.4822536959598063E-01   3.6405506101097806E-03  -2.0884962420931668E-02
       7.005838   2.8705970850750953E-02   1.8928989830003986E-02  -5.8420845465427217E-03   1.0375334864867634E-02   8.7292793976146210E-01  -1.5199817536453430E-01  -2.6004788061803463E-02   2.4030097203024811E-03
       7.105922   2.8521267127058315E-02   1.9462599065785402E-02  -7.9200497186878872E-03  -8.5296307960075583E-03  -2.0168534368922536E-01   8.5532271577371488E-01   1.2450079367722824E-02   2.6418914659857896E-02
       7.206005   2.8722724792483105E-02   2.0353023583631686E-02   1.0323083442137171E-02  -3.5208035653813189E-03  -7.0115167626911246E-01  -5.1666421167465137E-01   2.0338679466822916E-02  -2.1296173237853943E-02
       7.306088   2.9532239003767807E-02   2.1391785635256590E-02  -1.9423228431120145E-03   9.3225490493741778E-03   7.4291611086589437E-01  -4.3825957885488165E-01  -2.4509299511368859E-02  -1.1112354244010577E-02
       7.406172   3.0962175601240458E-02   2.2367934108766457E-02  -4.9870099190964011E-03  -6.0657561356246819E-03   1.1183574669252555E-01   8.4640860996870071E-01  -4.1924651349101970E-03   2.2456471151547083E-02
       7.506255   3.2795766572622294E-02   2.3097026260276127E-02   6.6764834229426136E-03   1.0609986342793296E-03  -8.1484671127917330E-01  -2.2440878536733050E-01   1.9831129248210119E-02   2.0547538323114943E-03
       7.606339   3.4665416896789550E-02   2.3447729462672751E-02  -6.0609894838318428E-03   3.5008312548436573E-03   5.1860307306379350E-01  -6.5783849499405167E-01   1.9219437132043295E-03  -2.1010355943542579E-02
       7.706422   3.6194134102453770E-02   2.3379421147796321E-02   1.7429736124908086E-03  -7.9964119496444847E-03   4.0220609621098635E-01   7.2828310285269537E-01  -2.5640087498152914E-02   1.4092544650357725E-03
       7.806505   3.7134859645002030E-02   2.2971477318056693E-02   6.6750287519897868E-03   6.6732960007972941E-03  -8.2359742277886250E-01   8.6509564797981442E-02   1.0248019854113763E-02   2.8777570439089420E-02
       7.906589   3.7448269613140100E-02   2.2414392884608753E-02  -9.7209337639525811E-03   3.4261932624244603E-03   2.4228117988120523E-01  -7.8894847033728810E-01   2.5602474828160079E-02  -2.1340018918620415E-02
       8.006672   3.7290187487614923E-02   2.1959648669893375E-02   6.7343771988562793E-05  -1.0809370140089952E-02   6.2671230537144873E-01   5.3177319568739789E-01  -2.8571858514051217E-02  -1.6235155981490453E-02
       8.106756   3.6921266766119135E-02   2.1847694149816146E-02   1.0938441473757481E-02   2.9912174354412946E-03  -7.3166117901644101E-01   3.6202842882272401E-01  -5.9439583861516047E-03   2.8616348226874099E-02
       8.206839   3.6592359023321877E-02   2.2229712141209383E-02  -5.7870763293343692E-03   1.0952075846164097E-02  -4.1987752811094126E-02  -8.0672999375661580E-01   2.4124344688637833E-02   3.4977538632397810E-04
       8.306922   3.6468715321407205E-02   2.3099811560348935E-02  -1.0569010304047182E-02  -9.2923691557195293E-03   7.4796267341594558E-01   2.7555393684132312E-01   1.0692309484201671E-04  -2.1240829046819665E-02
       8.407006   3.6613958654798787E-02   2.4272145121107806E-02   1.3511795473006830E-02  -8.6805911306970639E-03  -5.3824192335694632E-01   5.7282025747018872E-01  -2.3635077843801620E-02  -2.4971938801795959E-04
       8.507089   3.7004069282103438E-02   2.5432123284158524E-02   4.4894175955862790E-03   1.7312476012708990E-02  -3.1541361928654443E-01  -7.0965004357544459E-01   4.9535893440104499E-03   2.8752914757213349E-02
       8.607173   3.7544828371831922E-02   2.6247752001881890E-02  -1.9117848016307150E-02  -1.7105543420756868E-03   7.6985410018139977E-01  -1.6095568954540035E-02   3.0056871539820968E-02  -1.6172573313487808E-02
       8.707256   3.8101299236861223E-02   2.6490756237983311E-02   8.5266519480763255E-03  -1.7818746311109690E-02  -2.8278363920679245E-01   7.1210334090327010E-01  -2.7874906306989015E-02  -2.3294616907111782E-02
       8.807339   3.8545577558753909E-02   2.6118000262069917E-02   1.3461962286847130E-02   1.4024761930376974E-02  -5.4286897857238781E-01  -5.3726087829338598E-01  -1.0846102411772416E-02   3.3164500920700724E-02
       8.907423   3.8795190773407665E-02   2.5284129796005701E-02  -1.6731142524462082E-02   7.4251509927767117E-03   7.0520145692138114E-01  -2.8578813124569197E-01   3.0149996530362069E-02  -1.2347676433775018E-04
       9.007506   3.8817066432404707E-02   2.4278449323661650E-02  -1.6484458006331441E-03  -1.6559604181323913E-02  -1.6941907288756941E-02   7.5598497971438450E-01  -4.1556391457875583E-03  -2.3789296523703055E-02
       9.107590   3.8617448184215572E-02   2.3409350306969227E-02   1.4675727368977130E-02   2.6781951908080243E-03  -6.8127301905013604E-01  -3.1203872463051924E-01  -2.1286307752919578E-02   2.5821273419857262E-03
       9.207673   3.8251494219164558E-02   2.2890060892640656E-02  -5.6451839155021097E-03   1.2310192130403835E-02   5.4939986499180038E-01  -4.9783503515947658E-01   2.2790171200618098E-03   2.5222789347791201E-02
       9.307756   3.7840436162570573E-02   2.2775360815092256E-02  -9.8386999448417077E-03  -7.9220886310045237E-03   2.4011645153533365E-01   6.9357987907722141E-01   3.0928539595317404E-02  -9.0683943142569178E-03
       9.407840   3.7554735827671028E-02   2.2962216424571115E-02   9.8065870740023427E-03  -6.9074769175771766E-03  -7.2644417916322146E-01  -5.0052454189211781E-02  -2.1914367422718829E-02  -3.0737850288000169E-02
       9.507923   3.7555783449034034E-02   2.3242681648914822E-02   3.1440910510698956E-03   1.0868374422729137E-02   3.2914872547628432E-01  -6.4490277946402308E-01  -2.1261112895972899E-02   3.3473473583385156E-02
       9.608007   3.7930925496495051E-02   2.3391536046809287E-02  -1.0247808675221900E-02  -1.1650773101290082E-03   4.6065070529559610E-01   5.5417414600169090E-01   3.6640016917827610E-02   6.8396337958829987E-03
       9.708090   3.8654198459637870E-02   2.3256092644763835E-02   4.8462754374581970E-03  -7.4456594603722866E-03  -6.8753023654364931E-01   2.0223671513797428E-01  -4.1715073909976931E-03  -3.1049391543973577E-02
       9.808173   3.9582744861519352E-02   2.2803589053325177E-02   3.0951776830926581E-03   6.4522746810028748E-03   8.6603893948553640E-02  -7.0608883434650715E-01  -2.3422385643796048E-02   6.9534570764061641E-03
       9.908257   4.0493397599449199E-02   2.2108997429679145E-02  -5.3916327140398285E-03  -1.1759354146441412E-03   6.0852912394393421E-01   3.5599507953764831E-01   4.5823832147947599E-03   2.1298702593215001E-02
      10.008340   4.1159237652900992E-02   2.1312586687610401E-02   3.8429007500183745E-03  -2.3949016841499238E-03  -5.6203134820230927E-01   4.1480281950154352E-01   2.5936467090339737E-02  -5.0196192752391382E-03
      10.108424   4.1440191436756986E-02   2.0580593239616342E-02  -1.1470786405982686E-03   4.3787658602634201E-03  -1.5883855236590155E-01  -6.7458815792083060E-01  -1.3438812030396719E-02  -3.1072837373530972E-02
      10.208507   4.1341119998628190E-02   2.0068165984448515E-02  -3.1987040241773616E-03  -4.1068977046683211E-03   6.7869302470376303E-01   1.1908049766417550E-01  -2.8808432599002967E-02   2.7071262816823830E-02
      10.308590   4.1005109964867260E-02   1.9876598625698218E-02   6.0209448738137361E-03  -1.0775432244885938E-03  -3.7635942666763983E-01   5.7374122644354486E-01   3.7473503337164461E-02   1.7150271755476301E-02
      10.408674   4.0646671646936042E-02   2.0022097377432529E-02  -1.3865645419106334E-03   6.9810441902121972E-03  -3.7487191226722716E-01  -5.7112900963835989E-01   2.1285322543556154E-03  -3.8177427102915093E-02
      10.508757   4.0460631099503097E-02   2.0438225858555564E-02  -7.2235016992718091E-03  -4.0351572580214949E-03   6.6907029295328235E-01  -1.1473550939987526E-01  -3.0615853037784347E-02   7.5635086876715942E-03
      10.608841   4.0553007970087158E-02   2.1003226080906490E-02   6.9594523184428447E-03  -6.6761848189619694E-03  -1.6047226574602280E-01   6.5329241848838981E-01   8.4728086210636051E-03   2.2757108828479047E-02
      10.708924   4.0920840759353878E-02   2.1567936578078740E-02   4.9333573915204551E-03   9.9904106468011785E-03  -5.2992705103083959E-01  -4.0240926367075158E-01   2.1641995998602448E-02  -5.4456838050894064E-03
      10.809008   4.1472159398060190E-02   2.1980826848919596E-02  -1.2471549411087140E-02   1.7246003346121277E-03   5.7266961864186072E-01  -3.2441448211418689E-01  -6.8995612788488956E-03  -2.6776415066640247E-02
      10.909091   4.2060875523212908E-02   2.2122287913538843E-02   2.6903537628420043E-03  -1.3560757281690462E-02   7.2443071842460544E-02   6.4818550951681042E-01  -3.0632047056547831E-02   1.6685255157002650E-02
      11.009174   4.2527085599524492E-02   2.1944268325521141E-02   1.2658130847774831E-02   7.5321344303960012E-03  -6.2038204452857215E-01  -1.8705477396709438E-01   3.0210083594219544E-02   2.5844071696430354E-02
      11.109258   4.2745380218974345E-02   2.1491982077540078E-02  -1.1733571213141065E-02   9.6831505396926549E-03   4.1482875653757306E-01  -4.9380158162594684E-01   1.2338251987713902E-02  -3.8523845217616003E-02
      11.209341   4.2667619649898327E-02   2.0890567680935009E-02  -5.2140399026580865E-03  -1.4307000245225266E-02   2.8725399130824036E-01   5.7410858340915727E-01  -3.6565963356515303E-02   2.3494740248651627E-03
      11.309425   4.2333508357190013E-02   2.0301544294790985E-02   1.4819160269779818E-02  -3.1375445849744690E-04  -6.3706344784126612E-01   3.4593321654195763E-02   9.9103358948700836E-03   2.7841751951436369E-02
      11.409508   4.1844149838200957E-02   1.9868518650772053E-02  -4.0361027859242915E-03   1.3569539540582999E-02   2.1999844050467154E-01  -5.9314180154823304E-01   2.1110397020062222E-02  -8.8809864434916085E-03
      11.509591   4.1324531785269625E-02   1.9672536305122879E-02  -1.1201851003935392E-02  -7.3855670224993227E-03   4.5287262808076306E-01   4.3272798883839858E-01  -5.8783272208647111E-03  -2.2135416368634010E-02
      11.609675   4.0896659159957771E-02   1.9710190249580227E-02   9.7112095443029310E-03  -8.2072111693795007E-03  -5.7068880753208817E-01   2.4340841957401610E-01  -2.8228064506377992E-02   9.2214527551865450E-03
      11.709758   4.0658200732481969E-02   1.9897736101130482E-02   4.8193487820222033E-03   1.1055671457801808E-02   1.9050901875686255E-04  -6.1588024103158712E-01   2.0884991719706026E-02   3.0762304041245640E-02
      11.809842   4.0658275258505371E-02   2.0098953200885134E-02  -1.1337109052625591E-02   1.1888909097892498E-03   5.6366606967936594E-01   2.4109411012458964E-01   2.3357503614986150E-02  -3.4363515435533960E-02
      11.909925   4.0882113834046149E-02   2.0172269249597433E-02   2.4066133144048717E-03  -1.0356753223718176E-02  -4.4286601970966588E-01   4.2146543964076039E-01  -4.0508149325245185E-02  -8.0617502375728289E-03
      12.010008   4.1259313134135937E-02   2.0023477280952315E-02   7.9975880783481525E-03   5.3970275145270395E-03  -2.1021237241595808E-01  -5.7219338190037550E-01   6.2914037706229709E-03   3.5918565481697071E-02
      12.110092   4.1688825975145880E-02   1.9639090630647699E-02  -7.0284246828219562E-03   4.5858492437343135E-03   6.0562876479249939E-01   3.5242593152827489E-02   2.6055773985023650E-02  -1.2077955400717676E-02
      12.210175   4.2063317584485012E-02   1.9083107342512517E-02  -9.9774775165411092E-04  -6.8612776994721719E-03  -2.7172663323992963E-01   5.3740133551947267E-01  -9.8017999376401616E-03  -2.0122590910317980E-02
      12.310259   4.2291004757649742E-02   1.8467291259518702E-02   5.1479297579947701E-03   1.7978062082185022E-03  -3.8188249886707470E-01  -4.5851298419732878E-01  -2.2439594378214876E-02   7.4395464829633429E-03
      12.410342   4.2323389441612298E-02   1.7919082468002976E-02  -3.2770292941586170E-03   2.6035956316282269E-03   5.6684731998115911E-01  -1.6834723499103843E-01   1.2755837535129667E-02   2.8392904360774660E-02
      12.510425   4.2181708691597236E-02   1.7553847155545699E-02   7.1052088114210423E-05  -3.4051417327399147E-03  -6.7635820722760198E-02   5.8318165654428922E-01   2.8806591069753324E-02  -2.5765915053810578E-02
      12.610509   4.1958841760578881E-02   1.7442427500728136E-02   2.3813574108745997E-03   2.3738240296282262E-03  -5.0734641618481957E-01  -2.9032070081016942E-01  -3.8439078847352794E-02  -1.8674364698048639E-02
      12.710592   4.1784429549960048E-02   1.7580640846670974E-02  -3.9582669668818777E-03   4.9578960611970202E-04   4.6618927855975217E-01  -3.5063393960387879E-01  -2.0743806578334429E-03   4.1952516284241230E-02
      12.810676   4.1769290402942180E-02   1.7886116732481951E-02   1.9142671847491054E-03  -4.6078824683356686E-03   1.3621401496886343E-01   5.6636551822259840E-01   3.4750889400186939E-02  -1.1331882387916541E-02
      12.910759   4.1960877630464362E-02   1.8231946407127171E-02   4.2013916452623649E-03   4.5054912322051990E-03  -5.7222684289906456E-01  -1.0110372716868934E-01  -1.4983866466572793E-02  -2.3936264790990258E-02
      13.010842   4.2330291502982398E-02   1.8494006833872811E-02  -6.8928892438383550E-03   2.6736344901279133E-03   3.2015575230170368E-01  -4.8193982438807004E-01  -1.8692264906433557E-02   1.1255791077427543E-02
