# population in each left-qubit level over  time for $\ket{\Psi(t=0)} = \ket{10}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5            6            7            8            9
       0.000000  0.00000E+00  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.100083  1.89044E-03  9.98110E-01  2.97721E-15  3.34712E-30  2.23647E-45  1.05155E-60  3.79207E-76  1.10407E-91  0.00000E+00  0.00000E+00
       0.200167  7.01700E-03  9.92983E-01  4.69758E-13  8.42840E-26  9.03324E-39  6.83891E-52  3.98136E-65  1.87379E-78  7.36362E-92  0.00000E+00
       0.300250  1.39027E-02  9.86097E-01  1.20857E-11  5.66782E-23  1.59699E-34  3.18681E-46  4.88674E-58  6.03427E-70  6.17777E-82  5.34479E-94
       0.400334  2.05649E-02  9.79435E-01  1.30840E-10  6.74887E-21  2.10142E-31  4.63479E-42  7.82011E-53  1.05300E-63  1.16007E-74  1.06171E-85
       0.500417  2.50876E-02  9.74912E-01  8.36211E-10  2.79786E-19  5.67637E-29  8.14410E-39  8.86963E-49  7.60489E-59  5.23548E-69  2.92577E-79
       0.600500  2.61744E-02  9.73826E-01  3.69542E-09  5.54384E-18  5.07271E-27  3.27529E-36  1.58904E-45  5.96426E-55  1.75556E-64  4.07853E-74
       0.700584  2.35221E-02  9.76478E-01  1.23523E-08  6.29717E-17  1.97690E-25  4.37512E-34  7.19407E-43  8.96727E-52  8.52938E-61  6.20310E-70
       0.800667  1.79078E-02  9.82092E-01  3.31135E-08  4.63013E-16  4.05300E-24  2.50821E-32  1.14130E-40  3.85246E-49  9.63393E-58  1.78092E-66
       0.900751  1.09631E-02  9.89037E-01  7.43967E-08  2.42007E-15  5.06465E-23  7.56831E-31  8.25815E-39  6.54739E-47  3.73324E-55  1.52170E-63
       1.000834  4.70272E-03  9.95297E-01  1.45728E-07  9.77002E-15  4.39152E-22  1.43799E-29  3.43441E-37  5.85516E-45  6.98255E-53  5.77078E-61
       1.100917  9.41792E-04  9.99058E-01  2.59339E-07  3.29764E-14  2.96878E-21  2.00711E-28  9.94633E-36  3.46714E-43  8.24260E-51  1.32074E-58
       1.201001  7.71489E-04  9.99228E-01  4.37644E-07  9.99210E-14  1.71606E-20  2.29774E-27  2.27407E-34  1.56133E-41  7.13251E-49  2.14000E-56
       1.301084  4.24369E-03  9.95756E-01  7.24887E-07  2.86026E-13  8.96504E-20  2.27828E-26  4.31681E-33  5.58555E-40  4.68420E-47  2.51454E-54
       1.401168  1.03559E-02  9.89643E-01  1.19341E-06  7.89938E-13  4.31434E-19  1.97875E-25  6.81333E-32  1.57222E-38  2.28512E-45  2.07070E-52
       1.501251  1.73407E-02  9.82657E-01  1.93336E-06  2.08936E-12  1.90261E-18  1.49420E-24  8.84096E-31  3.43012E-37  8.13033E-44  1.16993E-50
       1.601334  2.31760E-02  9.76821E-01  3.02619E-06  5.18124E-12  7.57954E-18  9.74093E-24  9.42512E-30  5.83592E-36  2.13946E-42  4.63972E-49
       1.701418  2.61695E-02  9.73826E-01  4.52123E-06  1.18500E-11  2.70415E-17  5.50598E-23  8.40559E-29  7.99925E-35  4.36979E-41  1.37850E-47
       1.801501  2.54478E-02  9.74546E-01  6.44485E-06  2.49719E-11  8.69067E-17  2.74934E-22  6.48391E-28  9.27500E-34  7.39369E-40  3.33160E-46
       1.901585  2.12088E-02  9.78782E-01  8.85780E-06  4.91681E-11  2.56288E-16  1.24528E-21  4.48219E-27  9.50922E-33  1.09289E-38  6.96790E-45
       2.001668  1.46662E-02  9.85322E-01  1.19374E-05  9.23928E-11  7.08255E-16  5.22801E-21  2.83818E-26  8.80344E-32  1.43825E-37  1.28134E-43
       2.101751  7.69924E-03  9.92285E-01  1.60143E-05  1.68852E-10  1.85955E-15  2.05072E-20  1.64945E-25  7.32042E-31  1.66193E-36  2.02315E-42
       2.201835  2.31080E-03  9.97668E-01  2.14783E-05  3.02690E-10  4.65205E-15  7.48117E-20  8.69848E-25  5.36813E-30  1.64308E-35  2.65036E-41
       2.301918  4.94261E-05  9.99922E-01  2.85374E-05  5.29477E-10  1.10262E-14  2.51407E-19  4.11218E-24  3.42425E-29  1.36943E-34  2.83523E-40
       2.402002  1.56228E-03  9.98401E-01  3.69564E-05  8.89716E-10  2.45238E-14  7.73244E-19  1.73833E-23  1.90612E-28  9.72051E-34  2.52167E-39
       2.502085  6.40852E-03  9.93545E-01  4.60181E-05  1.41267E-09  5.07938E-14  2.18045E-18  6.64552E-23  9.47108E-28  6.08949E-33  1.96007E-38
       2.602168  1.31869E-02  9.86758E-01  5.48812E-05  2.10378E-09  9.79755E-14  5.70054E-18  2.34848E-22  4.34400E-27  3.52706E-32  1.41457E-37
