#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       4.103420   7.7678475967525602E-03   3.9992400259899240E-03   9.5840908644296119E-02   9.8258190560815950E-01  -1.2350028544815071E-02   2.2055727323557459E-02   9.7075656880064413E-03   7.1548747973254612E-03
       4.203503   7.9299931336845649E-03   4.6657311052651302E-03  -9.8225606704778534E-01  -5.2765557800618368E-02  -1.3597500193308836E-02  -1.7203530072267499E-02   1.6074119939567394E-03  -1.3390896032331633E-02
       4.303586   8.5287631004303359E-03   5.4450220001099996E-03   1.9763700427680253E-01  -9.6044797712075491E-01   1.6774918784665610E-02  -5.5473026140433019E-03  -1.3354227331681548E-02   5.8872709651940714E-03
       4.403670   9.4776295543181517E-03   6.0402211020634273E-03   9.1906535906356712E-01   3.3703129346475524E-01   7.4266715963323612E-04   1.3432848020024023E-02   1.2490472648320199E-02   8.9042782633599899E-03
       4.503753   1.0467224955602410E-02   6.2576243580776264E-03  -4.6980275790372489E-01   8.5864863155020521E-01  -1.0398454966819124E-02  -8.8674174238531113E-04   1.5023250297533756E-03  -1.5690044464008401E-02
       4.603837   1.1161985059018893E-02   6.1312528318379789E-03  -7.7872061491631872E-01  -5.9378574578339782E-01   1.6292397472367883E-03  -9.1585299206449113E-03  -1.4636596847166991E-02   6.3072061887760123E-03
       4.703920   1.1421568116642552E-02   5.9120785978950766E-03   7.0514486413942035E-01  -6.7930969664430274E-01   8.5741256603788472E-03   3.5733173954950906E-03   1.2339504584638620E-02   1.0118199768935403E-02
       4.804003   1.1404302664081243E-02   5.9240989305003114E-03   5.6241327331041346E-01   7.9922524769726200E-01  -6.5562658752135860E-03   6.3209100703923021E-03   3.6955053235907631E-03  -1.5492251205008533E-02
       4.904087   1.1481399460670432E-02   6.3722263290979884E-03  -8.7228462835956377E-01   4.3225027630723512E-01  -1.3808152712940533E-03  -8.1930919187680265E-03  -1.5679457945491124E-02   3.1381952816679471E-03
       5.004170   1.2009152345888277E-02   7.2162064467764754E-03  -2.9405835622631799E-01  -9.2282612504340333E-01   5.9873067325600555E-03   4.5527017790258908E-03   9.4340349360170928E-03   1.3359386981471429E-02
       5.104254   1.3097421836143590E-02   8.1870714061177564E-03   9.5151973004045187E-01  -1.5230903203144341E-01  -8.0516817234993193E-03  -2.4428850605675038E-04   8.8854791891760133E-03  -1.4795730910990817E-02
       5.204337   1.4521489325582233E-02   8.9422483540306727E-03   9.7083632176759999E-03   9.5981133464496204E-01   7.7787340883190056E-03  -6.5717263025584123E-03  -1.8743146010072709E-02  -2.0834661007328665E-03
       5.304420   1.5842739323869068E-02   9.2709265752792067E-03  -9.4839495810326191E-01  -1.3231891921929029E-01   4.6452225880852255E-04   1.2793062951572020E-02   7.2067642652511111E-03   1.9819688902439962E-02
       5.404504   1.6673782289227251E-02   9.2202758978102099E-03   2.7221556482708459E-01  -9.1673032155755707E-01  -1.3005707782406612E-02  -7.2803748188290211E-03   1.5738323926087611E-02  -1.7615964618897494E-02
       5.504587   1.6924445226828056E-02   9.0570794342913520E-03   8.6382777471730854E-01   4.0711789394996345E-01   1.3198675786928611E-02  -9.0248058261686200E-03  -2.5386201311948457E-02  -5.3683922716712008E-03
       5.604671   1.6868837931034907E-02   9.0917675099461935E-03  -5.3273585666844203E-01   7.8962946885844199E-01   3.5322642056143114E-03   1.5641464288211823E-02   8.9122626797052650E-03   2.6049463734400237E-02
       5.704754   1.6985997575771117E-02   9.4850246851424826E-03  -6.9602051135696241E-01  -6.4436294279039741E-01  -1.5530249617374191E-02  -9.3405720690408010E-04   1.8021245052897667E-02  -2.1430840557695525E-02
       5.804837   1.7671008945887634E-02   1.0156688513463515E-02   7.3836801419114562E-01  -5.8672019338566372E-01   3.8810625845372322E-03  -1.5062954080624479E-02  -2.6898049045740058E-02  -4.6255435393694052E-03
       5.904921   1.8992573335139269E-02   1.0841017167549337E-02   4.6605838263490762E-01   8.1308034015154718E-01   1.5427341535006677E-02   6.8717462832774724E-03   8.1834636963090367E-03   2.4418271158782326E-02
       6.005004   2.0642897039451467E-02   1.1250835542846444E-02  -8.6839501119662232E-01   3.3759831427691017E-01  -1.1604771489843201E-02   1.5572990604064224E-02   1.7535308214971533E-02  -1.6630382148579276E-02
       6.105088   2.2112389327627192E-02   1.1259156193479397E-02  -2.0368798600814453E-01  -9.0456632160820327E-01  -1.3201027820599823E-02  -1.7885659572100587E-02  -2.1417377288538323E-02  -1.0000635550808917E-02
       6.205171   2.2989630493396512E-02   1.0987102104324745E-02   9.2126625914598548E-01  -6.6078994407028191E-02   2.3385340161604269E-02  -6.9597400972523076E-03  -1.9655168828185288E-03   2.4918068170556924E-02
       6.305254   2.3207880236310461E-02   1.0729326947865686E-02  -7.3082424303434257E-02   9.1750582208837783E-01  -2.1513494845619898E-03   2.5255033191295146E-02   2.6606105173245798E-02  -8.8791195739358064E-03
       6.405338   2.3084532627844205E-02   1.0757224732676814E-02  -8.9230933663704060E-01  -2.1061355696354334E-01  -2.2167829499926822E-02  -1.1184415287043472E-02  -2.2450919264084025E-02  -2.2427855143510315E-02
       6.505421   2.3125140205858576E-02   1.1135869325230266E-02   3.4241622324737020E-01  -8.4566862224573436E-01   1.7056098907541551E-02  -1.5319107996937175E-02  -9.3736373718254287E-03   3.3625146218794255E-02
       6.605505   2.3712778177639317E-02   1.1680692619960655E-02   7.7909582588389070E-01   4.6436119631296729E-01   7.6678259916859327E-03   1.8521845134844710E-02   3.5493448174959967E-02  -9.7601668104808272E-03
       6.705588   2.4876114179117392E-02   1.2076851075595521E-02  -5.7330670112467352E-01   6.9525973595753532E-01  -1.6813396924694975E-02   1.8615897120105871E-03  -2.7041893937515042E-02  -2.5507209953503800E-02
       6.805671   2.6278596414997173E-02   1.2081237941620153E-02  -5.9699639059572673E-01  -6.6738550595347879E-01   1.4901318393128037E-03  -1.4316241591603078E-02  -8.0441898829450437E-03   3.5242520674732943E-02
       6.905755   2.7432518777290464E-02   1.1684897371922111E-02   7.4540031217104141E-01  -4.8660821959239969E-01   1.2479265624002981E-02   3.6670259972722027E-03   3.2964776545032187E-02  -9.2321696793694272E-03
       7.005838   2.8002582666458421E-02   1.1135406778894468E-02   3.6598996286850788E-01   8.0600301773914251E-01  -6.1212602990776627E-03   1.0890992279125765E-02  -2.1265705829794455E-02  -2.4188345891142455E-02
       7.105922   2.8009423849226001E-02   1.0797199551443282E-02  -8.4737249573383777E-01   2.3734755645249855E-01  -8.1509852446336826E-03  -8.9125030781988177E-03  -1.3482564139132854E-02   2.7905787318071754E-02
       7.206005   2.7808977239098941E-02   1.0932672460694490E-02  -1.0390786264815033E-01  -8.6765705617141109E-01   1.0570103560971326E-02  -3.5475041442649766E-03   3.1181846004726600E-02   2.2708958046042550E-03
       7.306088   2.7866405386707302E-02   1.1542805888101738E-02   8.6595679364446876E-01   3.0014618010422101E-02  -1.8803621726046055E-03   9.3728582253969576E-03  -1.0451390429077922E-02  -3.1349332488404456E-02
       7.406172   2.8469108782750580E-02   1.2364235791800031E-02  -1.5988733170289593E-01   8.4309855418824653E-01  -5.0099644893518399E-03  -5.7920496965705543E-03  -2.6008030271559242E-02   2.4580056126559689E-02
       7.506255   2.9554503314233642E-02   1.3021490820099882E-02  -8.0141111191980885E-01  -2.8222314231085727E-01   6.2436227279084981E-03   8.2263250534638996E-04   3.6636344442035250E-02   1.2826904692398097E-02
       7.606339   3.0755171730983525E-02   1.3247804548755609E-02   3.9518708441116568E-01  -7.4356335074229207E-01  -5.5145352796397047E-03   3.1531700449970034E-03  -7.0490368418351240E-03  -4.1020930784403831E-02
       7.706422   3.1633546325697946E-02   1.3045025628437533E-02   6.7138844772722250E-01   4.9806432556789360E-01   1.7712786960238514E-03  -7.2953044806004655E-03  -3.3688962994272133E-02   2.8018107700085618E-02
       7.806505   3.1959839342242058E-02   1.2675298458103942E-02  -5.9002650716313321E-01   5.8554066880745315E-01   6.1152852675164411E-03   6.3542435320134826E-03   4.2360273373929280E-02   1.5403341903574225E-02
       7.906589   3.1853366314251022E-02   1.2484231812366421E-02  -4.8623263672028905E-01  -6.6903208221999377E-01  -9.2744530709275037E-03   3.2272270908670609E-03  -7.8164578172634502E-03  -4.4443649337157796E-02
       8.006672   3.1696680147018180E-02   1.2681970531555224E-02   7.3170024593783434E-01  -3.7468739656172845E-01  -5.9661416568026517E-05  -1.0556161013416762E-02  -3.4072718997837044E-02   2.7662114442146345E-02
       8.106756   3.1888989937886157E-02   1.3230602757906241E-02   2.5426318757624899E-01   7.7455403569503267E-01   1.1054743762400487E-02   2.8247531997699382E-03   3.8234193374997519E-02   1.6465877070811784E-02
       8.206839   3.2605781558152129E-02   1.3887023784178948E-02  -7.9587643555484999E-01   1.3010054097028795E-01  -5.9081531798089639E-03   1.1310013246329303E-02  -1.5263564064391041E-03  -3.9059433618019286E-02
       8.306922   3.3705904168599754E-02   1.4350045645049599E-02  -7.3426342437631284E-03  -7.9660240154075534E-01  -1.0818281355914089E-02  -9.7955176744060138E-03  -3.3754554683166869E-02   1.6093800358752554E-02
       8.407006   3.4824001743060690E-02   1.4432845154998240E-02   7.7947967393878947E-01   1.1063725167267247E-01   1.4161974386212564E-02  -8.5348732039059114E-03   2.7735037971039302E-02   2.5412808920412092E-02
       8.507089   3.5588294129783302E-02   1.4177413973496736E-02  -2.2269933795053942E-01   7.4725954025699637E-01   3.9830208305434841E-03   1.7731477927207417E-02   1.3435236733725193E-02  -3.7751298546911879E-02
       8.607173   3.5842368525392042E-02   1.3830151222702272E-02  -7.0119984915756839E-01  -3.2894064056349659E-01  -1.9117367318617327E-02  -2.2249213959560088E-03  -4.3810616368563739E-02   4.4317811874936240E-03
       8.707256   3.5736533161914150E-02   1.3673699188619918E-02   4.2891822381756761E-01  -6.4078614663663913E-01   8.6681694945559065E-03  -1.7607242088381637E-02   2.6729819305210178E-02   4.0112943705235639E-02
       8.807339   3.5623644084687524E-02   1.3834446396101128E-02   5.6496344385404573E-01   5.2023452608103082E-01   1.3517875822605552E-02   1.3754751773180307E-02   2.3003364862880040E-02  -4.5845070471448542E-02
       8.907423   3.5828500914892938E-02   1.4212404229000943E-02  -5.9867886105719348E-01   4.7415547741737718E-01  -1.6471098520771214E-02   8.0776619575250314E-03  -5.2305606958018697E-02   3.5607921958707503E-03
       9.007506   3.6448881597798660E-02   1.4566910471626124E-02  -3.7142282019873318E-01  -6.6006416519320743E-01  -2.7140061457803311E-03  -1.6874200051908428E-02   2.9015909184117495E-02   4.2362884459619110E-02
       9.107590   3.7311253718130120E-02   1.4675257239289452E-02   7.0228950105055366E-01  -2.6166304690999864E-01   1.5756142097982359E-02   1.8141717394373103E-03   2.1289107407213518E-02  -4.3529031007782173E-02
       9.207673   3.8092542013248229E-02   1.4466892597304539E-02   1.4956225964746789E-01   7.2592753070347049E-01  -5.5215169491753778E-03   1.3760056109816466E-02  -4.4699551037577209E-02   1.1156214989772781E-03
       9.307756   3.8524498074597076E-02   1.4069492979403348E-02  -7.3306285483485323E-01   3.7966865722824969E-02  -1.0992878193171577E-02  -8.5404809170123060E-03   1.8227865633727643E-02   3.7219462661713387E-02
       9.407840   3.8558470385325276E-02   1.3732582760069239E-02   7.2265973986624210E-02  -7.2539942446859285E-01   1.0643148205651915E-02  -7.3918295172603855E-03   2.6585229969250307E-02  -2.9819050876799987E-02
       9.507923   3.8388917613445248E-02   1.3660292674531284E-02   7.0295824542459684E-01   1.8094927895364099E-01   3.1805164968599009E-03   1.1341003217076866E-02  -3.8355067000305734E-02  -1.3982221476319258E-02
       9.608007   3.8318908582998010E-02   1.3869991868007917E-02  -2.8672068509208398E-01   6.6432607582315262E-01  -1.0238945947994287E-02  -9.7307826077947521E-04   2.5510380012808273E-03   4.3430269179845167E-02
       9.708090   3.8560425514659748E-02   1.4186289861364047E-02  -6.0836930773793563E-01  -3.8615794085826249E-01   4.0826848622923474E-03  -7.4209913676814773E-03   4.0786543526486335E-02  -2.2840716953460967E-02
       9.808173   3.9104408276254922E-02   1.4365321941476985E-02   4.7472352273339102E-01  -5.3600069869838274E-01   3.6781822489988332E-03   5.3118896561072425E-03  -4.1551019533111626E-02  -2.6770620783749179E-02
       9.908257   3.9736004502895404E-02   1.4251763523098442E-02   4.5042972765473843E-01   5.4874358452912486E-01  -4.5429921062570674E-03   1.9786168353880815E-04  -3.2036169584134001E-03   5.0840054550454226E-02
      10.008340   4.0175259229372234E-02   1.3876165437023554E-02  -6.0669996686581273E-01   3.5578619794523347E-01   2.1395756929566061E-03  -2.3990429143713743E-03   4.5998774421222854E-02  -2.2386869804222914E-02
      10.108424   4.0257371600482025E-02   1.3443622192393390E-02  -2.5540125642557765E-01  -6.4892369125738858E-01  -3.1801408820803954E-04   3.0831777849466553E-03  -4.1222130775613243E-02  -2.8747755014389635E-02
      10.208507   4.0041855537711543E-02   1.3208831144337296E-02   6.7614659717429326E-01  -1.5106189354353677E-01  -2.7357489546390168E-03  -3.0429680856530247E-03  -5.7232502522317884E-03   4.8236851819907708E-02
      10.308590   3.9772592817052518E-02   1.3306350273193972E-02   4.3698356792699622E-02   6.8811350407868521E-01   5.3975915674089325E-03  -1.2418556615438766E-03   4.3760550440260268E-02  -1.5837361115153926E-02
      10.408674   3.9712267843846724E-02   1.3660683946498749E-02  -6.8339317328149318E-01  -6.5104429018722404E-02  -1.2427270659608435E-03   7.0246649743201470E-03  -3.1543899300226538E-02  -3.1581963761042178E-02
      10.508757   3.9973934703846074E-02   1.4045580389289689E-02   1.7212920646689042E-01  -6.6061418076483602E-01  -7.5418808968189107E-03  -4.4572274154499048E-03  -1.5739146852380724E-02   4.0433977255629514E-02
      10.608841   4.0465969536983816E-02   1.4233651457985268E-02   6.2002319128416206E-01   2.7307497598703079E-01   7.9279391581622248E-03  -6.6060345579842692E-03   4.3196807310127969E-02  -1.4586487552530180E-03
      10.708924   4.0964564868311168E-02   1.4124325885451181E-02  -3.6416743191943063E-01   5.6390684989797779E-01   4.1239454070699458E-03   1.0941374759581670E-02  -1.9107994704757138E-02  -3.9959792553262617E-02
      10.809008   4.1247997347096096E-02   1.3790717228892012E-02  -4.9556249007352898E-01  -4.4339187817917736E-01  -1.2788671483366813E-02   4.5284556683832574E-04  -2.9583646631942805E-02   3.5746672094531251E-02
      10.909091   4.1220342161207874E-02   1.3439148011262751E-02   5.1041202234435179E-01  -4.1777655968035354E-01   3.7398248610140622E-03  -1.3114492254646008E-02   4.7714099036372630E-02   1.1264217492976217E-02
      11.009174   4.0967421473402398E-02   1.3293196693530362E-02   3.3199543585044661E-01   5.6536647846292232E-01   1.1946532492472269E-02   7.8347605132498659E-03  -1.2754618392563880E-02  -4.9878091119772081E-02
      11.109258   4.0705842595530124E-02   1.3455069632881426E-02  -6.0751045029371908E-01   2.3878572820651511E-01  -1.1389279271696327E-02   9.4528509116546464E-03  -3.8943165290231341E-02   3.6078875642954922E-02
      11.209341   4.0645689365991930E-02   1.3840005905680170E-02  -1.3923900481006346E-01  -6.3482995374466200E-01  -5.8333622789404713E-03  -1.4012807407209589E-02   5.0605301465688826E-02   1.6846482807506072E-02
      11.309425   4.0860479999838890E-02   1.4236663124180590E-02   6.4507296124310243E-01  -3.6119071174070094E-02   1.5312894982706736E-02  -1.4090042797281427E-03  -9.1392422975884041E-03  -5.1282053320451361E-02
      11.409508   4.1254623531107537E-02   1.4442419117356409E-02  -6.6365844520038061E-02   6.3737311699795396E-01  -3.3135715961769667E-03   1.4981162875401757E-02  -3.9271586080097308E-02   3.0430138510305026E-02
      11.509591   4.1636372694889442E-02   1.4377221291316805E-02  -6.1303313735070941E-01  -1.6404917932174598E-01  -1.2911438663005301E-02  -7.6461986731823431E-03   4.2132799022269837E-02   2.0537007442435112E-02
      11.609675   4.1836418922420543E-02   1.4119909723708400E-02   2.5431485054194408E-01  -5.7482432008932371E-01   1.0808987792329678E-02  -9.3678064310731453E-03   1.1136990708461719E-03  -4.4637589441648438E-02
      11.709758   4.1804489422386723E-02   1.3858955258723446E-02   5.2539823214052206E-01   3.3648766654176776E-01   5.0753792572514325E-03   1.2231658673213415E-02  -4.0705043681924340E-02   1.6383480805001516E-02
      11.809842   4.1634731186532964E-02   1.3778866510165896E-02  -4.1085961835987478E-01   4.6597822405756922E-01  -1.1886960785205163E-02   9.6528862942277683E-04   3.1873635808407526E-02   3.1532169775914540E-02
      11.909925   4.1501510317341436E-02   1.3944272589646107E-02  -3.9629832469046222E-01  -4.7703569537044244E-01   2.2853148081103543E-03  -1.0256425816187052E-02   1.6152085957158311E-02  -4.4186702035915196E-02
      12.010008   4.1544213476674877E-02   1.4263292815727281E-02   5.3286093790698241E-01  -3.1594105728308780E-01   7.9530426132796428E-03   4.4576686187859892E-03  -4.9279244129691716E-02   5.3633017199538752E-03
      12.110092   4.1782108590485895E-02   1.4554969510397964E-02   2.2608023473514985E-01   5.7491920100789229E-01  -5.6315846796485668E-03   5.4166363414335852E-03   2.8760618970095776E-02   4.2715394462169119E-02
      12.210175   4.2111779164547530E-02   1.4662339889168327E-02  -6.0031925967523758E-01   1.3012593937313924E-01  -2.8677726324064208E-03  -5.9401739864446655E-03   2.4053256185342591E-02  -4.6414987352924930E-02
      12.310259   4.2373566942874849E-02   1.4538073081972559E-02  -3.2676140596163084E-02  -6.0829652559111713E-01   5.4029792757280572E-03  -4.2025057062909958E-04  -5.1805460143746873E-02   1.3911412862611518E-03
      12.410342   4.2443819031691407E-02   1.4270047712533205E-02   6.0036777743313163E-01   6.2335916790270327E-02  -1.6904769399442448E-03   3.8991723489586543E-03   2.5285997155378014E-02   4.3605897944504167E-02
      12.510425   4.2312205391049545E-02   1.4036290118597267E-02  -1.5287104043786270E-01   5.7904628983417750E-01  -1.4256652479903546E-03  -2.9204861414193753E-03   2.5885707074290196E-02  -4.1022360119418795E-02
      12.610509   4.2098249942621443E-02   1.3995961414165236E-02  -5.4614578269121983E-01  -2.3858660022188688E-01   2.6216781741110269E-03   1.5147653244956363E-03  -4.6424132521576136E-02  -4.8005852005502565E-03
      12.710592   4.1977340445193953E-02   1.4178123935243999E-02   3.1944533956669918E-01  -5.0189616185176589E-01  -3.9066379890803447E-03   5.9671295398706654E-04   1.4905473711173619E-02   4.2870408403136197E-02
      12.810676   4.2057467731323211E-02   1.4460325125781635E-02   4.4550978201917057E-01   3.9421032044861615E-01   2.5615115279276845E-03  -4.7591779435396855E-03   3.2644613474801742E-02  -3.0911983813177196E-02
      12.910759   4.2304011617640587E-02   1.4659786577585094E-02  -4.6004029087734277E-01   3.7673612190860539E-01   3.7192327815596493E-03   5.7305503534561784E-03  -4.2009558708111773E-02  -1.7283612203057720E-02
      13.010842   4.2568404733664376E-02   1.4659460581093561E-02  -2.9710001708955380E-01  -5.1352561377040762E-01  -7.8912928900993617E-03   1.2372003284127596E-03   1.9830357324100607E-03   4.6555994635549686E-02
