#        t [ns]             Re[<00|Psi>]             Im[<00|Psi>]             Re[<01|Psi>]             Im[<01|Psi>]             Re[<10|Psi>]             Im[<10|Psi>]             Re[<11|Psi>]             Im[<11|Psi>]
       3.102585   9.9755383490760108E-01   1.4773918278199183E-05   2.2908971621366922E-03  -3.8073462014826093E-03   3.0880543334069329E-03  -4.5031777372312497E-03  -1.0100657738068253E-05  -2.2128571174805727E-05
       3.202669   9.9723156593819473E-01  -9.8937824232758764E-06   1.0606603739011919E-03   4.8216664089119135E-03   3.0734190498250954E-04   6.3041355252730809E-03  -3.0151245831903770E-05   8.1839833728264206E-06
       3.302752   9.9690766411704745E-01   6.6915906179410012E-05  -4.1186007985460800E-03  -2.8374655453403171E-03  -4.7043472569256346E-03  -5.2682671692142261E-03   4.4195984066944352E-06   3.5144622660405401E-05
       3.402836   9.9649869681723269E-01   2.5816003404427468E-04   4.6180664277332469E-03  -4.0254450237260246E-04   7.4798906154314509E-03   1.1572834040035529E-03   3.5113023807038549E-05   2.3804107090134660E-06
       3.502919   9.9591298122932148E-01   5.1699927047776928E-04  -3.2967509759252601E-03   2.4541998861032392E-03  -6.7463816175513313E-03   3.8555144407573755E-03   1.2895048614156843E-05  -2.9372471778672013E-05
       3.603003   9.9510076683709658E-01   7.5385401446814715E-04   2.0984830108924041E-03  -3.4944793533022720E-03   3.1448255480414880E-03  -7.0732581136161042E-03  -1.8213300761878859E-05  -2.6050553234710359E-05
       3.703086   9.9408514202013887E-01   8.8432993640380486E-04  -5.7957196858114657E-04   4.9974220925359265E-03   1.2235216449966466E-03   7.6151069449764209E-03  -3.9105448965598428E-05   1.7439806465168443E-06
       3.803169   9.9294945728956518E-01   8.8082058244665085E-04  -3.0657770069979847E-03  -5.8283163467333504E-03  -5.1193778804006686E-03  -6.1721407127583380E-03  -2.0380490184767547E-05   4.9225447508493956E-05
       3.903253   9.9178394938332382E-01   7.9294709430194343E-04   7.5331417732347802E-03   2.9357748077901381E-03   8.3639768752839776E-03   2.9974825846403449E-03   5.4787577900792733E-05   4.7495024267952433E-05
       4.003336   9.9062374027671263E-01   7.1851148572577017E-04  -8.3924653508248310E-03   3.4293479837616422E-03  -9.9674308301984389E-03   2.3719112542518622E-03   7.6200740519809910E-05  -5.4751556553088614E-05
       4.103420   9.8942132190971055E-01   7.3907363276276561E-04   3.8574139089045767E-03  -8.4545876938492224E-03   7.6995609539351664E-03  -8.9782469634975184E-03  -4.6859825927346473E-05  -1.0072134153399966E-04
       4.203503   9.8807821547344932E-01   8.6177889772537375E-04   2.3985611561321576E-03   8.4746905248820458E-03  -6.0500317724918387E-04   1.3324418729812706E-02  -1.1561301152931662E-04   2.7269834639343830E-05
       4.303586   9.8652074701748571E-01   1.0115354953980082E-03  -6.1779151536888082E-03  -5.1448040180416682E-03  -8.6401027630661816E-03  -1.1734083924570244E-02  -7.0797405813786295E-06   1.1838771645982288E-04
       4.403670   9.8476833392256191E-01   1.0884749903357083E-03   7.6571865928811945E-03   1.6380284925189784E-03   1.4939212774552088E-02   3.8855219818361214E-03   1.0960829464324596E-04   5.5168744055476517E-05
       4.503753   9.8293734161463653E-01   1.0589388450064630E-03  -8.4985152268299384E-03   2.3497735837285016E-03  -1.4565141685982217E-02   6.4738286711259248E-03   1.1061802164116682E-04  -9.0764855615242624E-05
       4.603837   9.8116095281611404E-01   1.0149422742949388E-03   6.9117038649356248E-03  -8.0493090762934379E-03   7.6827769603399583E-03  -1.4211082118809915E-02  -6.2383635280698966E-05  -1.6331908289518571E-04
       4.703920   9.7946670963819793E-01   1.1456979815018253E-03  -2.6687743240758803E-04   1.2309519505923539E-02   2.2801918720366490E-03   1.6024754082023640E-02  -2.0230892134766662E-04   2.4050377615029159E-05
       4.804003   9.7769720210487221E-01   1.6180185504979239E-03  -8.5976810640466268E-03  -1.0075183378729612E-02  -1.1068583351868487E-02  -1.1754467370303126E-02  -2.4106235142923375E-05   2.1806311967332109E-04
       4.904087   9.7554950957151254E-01   2.4307922216955657E-03   1.2987563446223623E-02   1.9377990070200577E-03   1.5763304942622666E-02   3.6307444177743689E-03   2.0382359457401110E-04   7.9770856965378925E-05
       5.004170   9.7274016132104624E-01   3.3465002875535110E-03  -1.0700905850870055E-02   5.8825354066357818E-03  -1.5544318415675834E-02   5.4935274021229302E-03   1.3753415662497962E-04  -1.5615344311968081E-04
       5.104254   9.6921025860282772E-01   3.9740778090103790E-03   5.7477600837917003E-03  -9.8214035813190912E-03   1.0846370464181892E-02  -1.3520285233204133E-02  -7.4684831497100968E-05  -1.8960102952821604E-04
       5.204337   9.6523383849005662E-01   3.9849470047710334E-03  -7.4620860238204870E-04   1.1865648459458018E-02  -2.0705345725239750E-03   1.8776300378214553E-02  -2.2878340805494978E-04  -3.8055582536484132E-05
       5.304420   9.6133125026883814E-01   3.3434295838785655E-03  -6.3809393453668180E-03  -1.2492890439388078E-02  -9.9093353325117681E-03  -1.8618777598568111E-02  -1.7463456322196937E-04   2.5208111773477421E-04
       5.404504   9.5800495757918624E-01   2.4005159106342822E-03   1.5116304433658695E-02   7.1928169936354520E-03   2.1335761097527918E-02   1.0102367553584915E-02   2.6039216463070113E-04   3.1850862999237457E-04
       5.504587   9.5543336725329642E-01   1.7665700300052989E-03  -1.8027784896398173E-02   5.3163578243668195E-03  -2.5254611350721053E-02   5.9626950795928918E-03   4.4272776455894373E-04  -2.5216561023310368E-04
       5.604671   9.5330424292415550E-01   2.0029077107541760E-03   9.7787335916586296E-03  -1.6740679062308576E-02   1.6575592034208685E-02  -2.2090714932646888E-02  -2.1676044694033428E-04  -5.1757620828830355E-04
       5.704754   9.5091491306059850E-01   3.2857554591423921E-03   3.6669410805897197E-03   1.7895985504807095E-02   1.5852655567579269E-03   2.8182847611133769E-02  -5.2489329375803777E-04   1.3772526955603697E-04
       5.804837   9.4752705013337390E-01   5.2426890013147487E-03  -1.1931798463354392E-02  -1.0569993864058021E-02  -1.8677050735286124E-02  -2.0369294197435970E-02   7.9182771168826783E-06   4.6669685521717860E-04
       5.904921   9.4279679531381877E-01   7.0971284471225138E-03   1.3611493138443053E-02   3.3176549806055171E-03   2.5665596215278419E-02   4.6368531468337594E-03   3.5794987615485552E-04   1.5685625940330263E-04
       6.005004   9.3701599937072300E-01   8.0787883207938394E-03  -1.4557769258619329E-02   2.2227524149624569E-03  -2.2242382687147965E-02   9.7463369521294425E-03   3.2232392958576753E-04  -2.0987645700044146E-04
       6.105088   9.3099243030465306E-01   7.8690189608743855E-03   1.4319072771157897E-02  -1.1229716112566386E-02   1.3753979932654654E-02  -1.8898587839902167E-02  -2.3255816504518863E-05  -4.5733753375419930E-04
       6.205171   9.2562322271794351E-01   6.8069074937410767E-03  -5.1789306723245936E-03   2.1686995850504473E-02  -2.9844681978566973E-03   2.4137887807960456E-02  -5.5054521299239731E-04  -1.9812046607609838E-04
       6.305254   9.2140606877585651E-01   5.7288772060321569E-03  -1.2529251239067694E-02  -2.1851478053952180E-02  -1.1144577941810205E-02  -2.4720198135017635E-02  -4.2838042861682000E-04   6.0268065450901184E-04
       6.405338   9.1816202715271378E-01   5.5306491798461921E-03   2.4913279092622750E-02   6.9239403096219860E-03   2.6493770783189617E-02   1.5719985308256090E-02   6.0289732760930104E-04   6.2029133641978073E-04
       6.505421   9.1512709953475824E-01   6.6875392370019937E-03  -2.1289725118510430E-02   1.1178179242911057E-02  -3.3982799989883843E-02   4.3460797223554603E-03   7.3148646475623658E-04  -5.1937460740213138E-04
       6.605505   9.1137796196384457E-01   8.9980402667715342E-03   8.3264331562982637E-03  -1.8649884466946740E-02   2.5062679087879597E-02  -2.6707898935302364E-02  -3.2164177895957372E-04  -7.5202707354668930E-04
       6.705588   9.0635880468579799E-01   1.1715184765959841E-02   1.2447939414437837E-03   1.7018843284032775E-02  -2.1471879490376480E-03   3.7407779475562682E-02  -7.0446754810277244E-04   1.6008898613900061E-05
       6.805671   9.0018226050204220E-01   1.4007346796372611E-02  -7.0882149061376430E-03  -1.5658236892252705E-02  -2.1598667334370950E-02  -2.9786426879186933E-02  -3.4260252931549943E-04   6.1576756870274107E-04
       6.905755   8.9350132725548603E-01   1.5460171529660838E-02   1.6638059116679326E-02   1.3220702266591304E-02   3.3580939203344422E-02   9.9096076805460249E-03   4.9050232113498891E-04   6.7654707129948346E-04
       7.005838   8.8703991448789732E-01   1.6288088471289375E-02  -2.6244908354081102E-02  -4.3560608348565562E-04  -3.1137965122152111E-02   1.0553090849141904E-02   9.2455111263154972E-04  -3.1286377071140049E-04
       7.105922   8.8110176142108332E-01   1.7123395161294519E-02   2.2130958843262809E-02  -1.9808528591587861E-02   1.9643529311562092E-02  -2.4390326139430648E-02  -7.3514062756708035E-05  -1.0584721014393901E-03
       7.206005   8.7538243623007772E-01   1.8532226097935589E-02  -2.1317944349746156E-03   3.0330272309422514E-02  -4.4655123920751081E-03   3.0807240001111281E-02  -1.0692937184221801E-03  -2.0801940555041377E-04
       7.306088   8.6921202647035589E-01   2.0578332879920391E-02  -1.7568306335613352E-02  -2.2078675059841887E-02  -1.2457974205195840E-02  -3.0103698636632686E-02  -4.8787817129348912E-04   9.4615858374593842E-04
       7.406172   8.6208080123423403E-01   2.2735655628888185E-02   2.3444509247748792E-02   5.9113653904957902E-03   2.8913939989139097E-02   2.0228109460629543E-02   6.7487069023262067E-04   7.2385675244993595E-04
       7.506255   8.5409250907017920E-01   2.4238322650072475E-02  -2.0261167477819652E-02   5.0822334294218872E-03  -3.8549069096692444E-02  -6.6435720301741968E-05   8.9837929428358745E-04  -2.5776734123019276E-04
       7.606339   8.4600695274348814E-01   2.4649575114424283E-02   1.7208445829064434E-02  -1.2987233678274963E-02   3.3385683137333574E-02  -2.4980441668936749E-02   2.6490813183805773E-04  -1.0187978799007630E-03
       7.706422   8.3880810866383027E-01   2.4253685499829314E-02  -1.0186616132550969E-02   2.3927704773591685E-02  -1.1343989122713092E-02   4.2740029580498363E-02  -1.0951056830294037E-03  -8.1183357556246496E-04
       7.806505   8.3306319870684808E-01   2.3987314106018565E-02  -8.2816786493553358E-03  -2.9895070857937866E-02  -1.8774832137257939E-02  -4.1708005397842897E-02  -1.2806381342797964E-03   1.1134376275630841E-03
       7.906589   8.2847507099666573E-01   2.4925216477213630E-02   2.9008921892887361E-02   1.7849778472493753E-02   4.1117708951075319E-02   2.0569247536017018E-02   1.0294271228598276E-03   1.5820029601944687E-03
       8.006672   8.2392917349983119E-01   2.7599004304636243E-02  -3.3147425513643518E-02   7.1330556519419493E-03  -4.3830842493884435E-02   9.2884930527098626E-03   1.6702885562294529E-03  -7.9382444136160389E-04
       8.106756   8.1808021204715164E-01   3.1551923228856693E-02   1.8125659781717277E-02  -2.4626571893785580E-02   2.7803573666127020E-02  -3.2012732039512097E-02  -3.9644299751626642E-04  -1.5519208072899207E-03
       8.206839   8.1018716846998662E-01   3.5467884606352251E-02  -5.0965642107671065E-04   2.5602410746337043E-02  -4.3134034183764953E-03   3.9187758249555858E-02  -1.2645579727365056E-03  -1.0878628502613609E-04
       8.306922   8.0066274675149818E-01   3.7890470861398184E-02  -9.1782029396642543E-03  -2.0478440161981599E-02  -1.5983919880830363E-02  -3.3431018651361930E-02  -6.2710623057369848E-04   8.4408137102100005E-04
       8.407006   7.9092806308974550E-01   3.8106327008817387E-02   1.7848265817133727E-02   1.6686928517201459E-02   3.0162848953442824E-02   2.0759855426501054E-02   3.1240845995248530E-04   1.0796198565040558E-03
       8.507089   7.8264455559416490E-01   3.6610700643729233E-02  -2.9537433822654793E-02  -5.6306790611621201E-03  -3.8607002484253264E-02  -2.6700980187562111E-03   1.4384546970778993E-03   2.9816509218678493E-04
       8.607173   7.7680391718638897E-01   3.4877636610546769E-02   3.0825606456321389E-02  -1.7641510222140805E-02   3.7140104781789057E-02  -2.0997360818473851E-02   9.1153984769449072E-04  -1.7013452454870469E-03
       8.707256   7.7317784863223804E-01   3.4599302492622164E-02  -1.0532406509808389E-02   3.6796181591446722E-02  -1.9176235692002420E-02   4.3081134826814596E-02  -1.8325830512971497E-03  -1.4134185358845588E-03
       8.807339   7.7039879247753151E-01   3.6793627281381580E-02  -1.7833888287568839E-02  -3.2687088986573042E-02  -1.2862127460776111E-02  -4.9158072763678215E-02  -1.7076701120001549E-03   1.7432942011545724E-03
       8.907423   7.6666946111092704E-01   4.1221285026195598E-02   3.0704628004697969E-02   1.0908370586051161E-02   4.2756005837896585E-02   3.0688105498557043E-02   1.3504452675911888E-03   1.7754457087296731E-03
       9.007506   7.6077969373313481E-01   4.6473181449866063E-02  -2.5347278273924266E-02   6.7037039156846653E-03  -5.2010753080354230E-02   3.6569635372088356E-03   1.6760451716584541E-03  -6.6682474414251724E-04
       9.107590   7.5283039386795636E-01   5.0769569498907485E-02   1.7953778971324424E-02  -1.3520470684927663E-02   3.6340048298644699E-02  -3.3653883382911406E-02   1.7120639961827621E-04  -1.4838232905894926E-03
       9.207673   7.4416231307290781E-01   5.3008862863517026E-02  -1.3642885399729885E-02   2.1376456669911479E-02  -8.1806913054898213E-03   4.4897352077372624E-02  -1.2226904777619080E-03  -9.7509891594404412E-04
       9.307756   7.3653751435948445E-01   5.3380846629505485E-02  -1.0667896702919438E-04  -3.2158042351852885E-02  -1.6812382193448102E-02  -3.8265800000965175E-02  -1.6089354958067536E-03   8.6443590708021670E-04
       9.407840   7.3112881345149472E-01   5.3194361147128333E-02   2.5432520942467743E-02   2.8513418523839654E-02   3.2300176113202905E-02   2.2736490494399374E-02   3.8947544004066690E-04   2.0287008066280318E-03
       9.507923   7.2790257993490382E-01   5.4102945739178621E-02  -4.0862678477641967E-02  -2.3186047827327312E-03  -3.9551954186581320E-02  -3.6459084147435449E-03   2.2311428455362801E-03   1.5847975828047487E-04
       9.608007   7.2567855474103848E-01   5.7189297111065962E-02   2.9270678141087504E-02  -2.6259036756611370E-02   3.8020316468943730E-02  -1.8414537125963443E-02   6.8346822784704072E-04  -2.1842861194389372E-03
       9.708090   7.2281980733201157E-01   6.2378810016171127E-02  -3.5430233420433357E-03   3.3571701216949301E-02  -2.3308270719633064E-02   3.9528071293756573E-02  -1.8250686407123326E-03  -1.1014233169585124E-03
       9.808173   7.1819390185605247E-01   6.8517055163504759E-02  -1.2333839412052851E-02  -2.3396253921576654E-02  -4.6593342237977418E-03  -4.9101834600259513E-02  -1.3914878336859823E-03   1.1297694129621320E-03
       9.908257   7.1182325703436211E-01   7.4106140459075875E-02   1.6595377269457444E-02   1.5058836417218337E-02   3.5160832763646246E-02   3.7820839181251814E-02   1.8135499063237398E-04   1.5863196528775351E-03
      10.008340   7.0478628310408586E-01   7.8233810183277130E-02  -2.3925423664762472E-02  -1.0167982742111885E-02  -5.1845423763028767E-02  -8.0678915164278907E-03   1.7152127852455485E-03   8.3791497585544413E-04
      10.108424   6.9846170882890457E-01   8.1068363373263508E-02   3.2955342489500626E-02  -5.8894593293570300E-03   4.5169984414362749E-02  -2.5468385083820565E-02   1.7233102136268745E-03  -1.7563605007082177E-03
      10.208507   6.9365643422849022E-01   8.3638521737826654E-02  -2.4386409429356479E-02   3.1313484813561152E-02  -1.9576277805977683E-02   4.6104390169588991E-02  -1.6417592831497276E-03  -2.3279559997140781E-03
      10.308590   6.9015470052796424E-01   8.7113479031155017E-02  -5.2866867705959608E-03  -4.1731821581055699E-02  -1.0886030880734657E-02  -4.6339339331321935E-02  -2.5919725740844403E-03   1.3093102634689846E-03
      10.408674   6.8690311033308693E-01   9.2045351988727653E-02   3.1410244649022694E-02   2.4410071144687424E-02   3.3182758192957337E-02   3.0338181506665257E-02   7.5877371809075897E-04   2.5198351694126703E-03
      10.508757   6.8270542384276889E-01   9.8009601160864768E-02  -3.3455159648924003E-02   2.0327041098447823E-03  -4.2219723644959628E-02  -7.5273030968320311E-03   2.1426262865739619E-03  -6.8073319235182082E-05
      10.608841   6.7700666293832268E-01   1.0387348575047245E-01   2.1186986970825446E-02  -1.5095647354741436E-02   3.9347537323114183E-02  -1.4975092769629172E-02   6.4302180464237565E-04  -1.4984498160380418E-03
      10.708924   6.7024745579998946E-01   1.0853917444348515E-01  -1.3548597200684539E-02   1.8456378057880050E-02  -2.6570926079360867E-02   3.3809336770595846E-02  -6.3961175537843547E-04  -1.2743144943946879E-03
      10.809008   6.6354800408682224E-01   1.1165461772178711E-01   7.2373624021862919E-03  -2.6660247107860552E-02   4.4489474818833596E-03  -4.5152666885979006E-02  -1.7807572553914038E-03  -3.4539466773498954E-04
      10.909091   6.5796960238414948E-01   1.1381192323388714E-01   1.2108912070847095E-02   3.3234739536059724E-02   2.3585579973080681E-02   4.2371557124198225E-02  -1.3182694342875254E-03   2.1504474440555213E-03
      11.009174   6.5385720463247621E-01   1.1614833159589019E-01  -3.6700792050604336E-02  -1.8729812187167683E-02  -4.6944003073656530E-02  -2.1116687441863513E-02   2.3479232480954557E-03   2.1101436866604330E-03
      11.109258   6.5063923549675051E-01   1.1963888497184980E-01   4.0621824627197427E-02  -1.3551246850388591E-02   5.1975726820779493E-02  -1.2678264128010043E-02   2.5784689042701080E-03  -2.2864539519215372E-03
      11.209341   6.4717376990199116E-01   1.2449117205171428E-01  -1.7843087782252975E-02   3.5384976447892687E-02  -3.3173052575193408E-02   4.2589125207927542E-02  -1.8730217029255740E-03  -2.6693728127578443E-03
      11.309425   6.4245545365049217E-01   1.2998419468114220E-01  -7.7147222119121495E-03  -3.1698518888586664E-02  -1.2353499290668896E-04  -5.2717026346733808E-02  -2.4348743544600534E-03   1.0976521099400139E-03
      11.409508   6.3627516330500278E-01   1.3488017466968233E-01   1.7226212748806740E-02   1.8257950459030139E-02   3.0152846922819040E-02   3.9869011247430010E-02   8.3245839218968291E-05   1.9844981776111991E-03
      11.509591   6.2939715289177511E-01   1.3818714526111534E-01  -2.0094308196841434E-02  -1.1691850860334701E-02  -4.4396507398303378E-02  -1.4193967354118250E-02   1.4097396550790606E-03   9.6112021133985988E-04
      11.609675   6.2312140073975997E-01   1.3978142646520386E-01   2.9000208936530693E-02   3.4214809334098444E-03   4.2227116877992105E-02  -1.1522595954253537E-02   1.8478146998069695E-03  -7.4894604784821639E-04
      11.709758   6.1852578000323477E-01   1.4049573466784143E-01  -3.1967677667933646E-02   1.8976335857593181E-02  -2.9268032203034373E-02   3.0962099793763728E-02  -2.1503813073335629E-05  -2.4816363471236273E-03
      11.809842   6.1585389488304410E-01   1.4165783877567195E-01   1.1148276150187608E-02  -4.1152370072561270E-02   9.1316008847046222E-03  -4.2631613387684654E-02  -2.8362367574034891E-03  -7.1314373051851131E-04
      11.909925   6.1436449968493323E-01   1.4437127981908063E-01   2.2429052084523851E-02   3.7366555593965116E-02   1.6387037331167122E-02   4.3266045242025417E-02  -1.3441533404762386E-03   2.8789555978699691E-03
      12.010008   6.1270744154724088E-01   1.4891202889714475E-01  -3.8412123215810626E-02  -9.5756481492114513E-03  -4.0860256552163958E-02  -2.7941693178477271E-02   2.5404553211845773E-03   1.7660331243059644E-03
      12.110092   6.0965446619711816E-01   1.5455935540767340E-01   2.8610309810203752E-02  -1.3968148964813798E-02   5.2137649464913491E-02  -2.0082248872774419E-03   1.9486804285787263E-03  -1.7733678951933020E-03
      12.210175   6.0479510466791997E-01   1.5999747745937379E-01  -1.4238880547747867E-02   1.9368648128642772E-02  -4.1140749024056122E-02   3.4259062099759735E-02  -6.4232862883225011E-04  -1.9494179430276928E-03
      12.310259   5.9875908706296288E-01   1.6408438036811937E-01   8.7092580996716538E-03  -2.1320835112919941E-02   1.1371609783399302E-02  -5.2112264321328254E-02  -1.8531855858990565E-03  -6.5238903353788467E-04
      12.410342   5.9281605168820584E-01   1.6649989835937937E-01   1.1624972790119552E-03   2.9969537333062631E-02   2.2112060026378277E-02   4.6846150702548849E-02  -1.8503139375855120E-03   1.6974515809967932E-03
      12.510425   5.8813936252975241E-01   1.6787003728997713E-01  -2.5052270880169633E-02  -2.8898713111404146E-02  -4.3637047653305720E-02  -2.3306897023378854E-02   1.4510115534688028E-03   2.7416655978005126E-03
      12.610509   5.8520038315260958E-01   1.6935400427251776E-01   4.3339825758963009E-02   3.1851722964391545E-03   4.6678680623202268E-02  -5.7822893899267085E-03   3.2252161361179549E-03  -1.0606326302558368E-03
      12.710592   5.8359503646113442E-01   1.7199511673239834E-01  -3.2451236714520562E-02   2.9534344945391335E-02  -3.4296206014227747E-02   2.9410761673048475E-02  -5.1613933444643895E-04  -3.2864698543320827E-03
      12.810676   5.8233641804124747E-01   1.7619312189098715E-01   1.7692105452112271E-03  -3.9269810570486799E-02   1.3007727749371954E-02  -4.2468742570284608E-02  -2.9436127145546628E-03  -1.2480716987243177E-04
      12.910759   5.8043648833781147E-01   1.8155418720018213E-01   1.8748664088267246E-02   2.4872777395354505E-02   1.1676952203258810E-02   4.3363887196534695E-02  -7.6721497833909355E-04   2.2231514265293674E-03
      13.010842   5.7745474797822605E-01   1.8719422166179797E-01  -2.0899379139674074E-02  -1.0580754663288668E-02  -3.4448229685112665E-02  -3.1103237828558446E-02   1.1813945529389226E-03   1.3314226764266357E-03
