# population in each left-qubit level over  time for $\ket{\Psi(t=0)} = \ket{01}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5            6            7            8            9
       0.000000  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.100083  9.99999E-01  9.13143E-07  2.71116E-21  3.03700E-36  2.02399E-51  9.50152E-67  3.42450E-82  9.97505E-98  0.00000E+00  0.00000E+00
       0.200167  9.99987E-01  1.34455E-05  6.29238E-18  1.11827E-30  1.18872E-43  8.93799E-57  5.17483E-70  2.42548E-83  9.50560E-97  0.00000E+00
       0.300250  9.99941E-01  5.91749E-05  7.14042E-16  3.30411E-27  9.20696E-39  1.82121E-50  2.77484E-62  3.41260E-74  3.48780E-86  3.01932E-98
       0.400334  9.99847E-01  1.53226E-04  2.00663E-14  1.01800E-24  3.12829E-35  6.83335E-46  1.14596E-56  1.53913E-67  1.69715E-78  1.55979E-89
       0.500417  9.99712E-01  2.87858E-04  2.41294E-13  7.92466E-23  1.58552E-32  2.25412E-42  2.44435E-52  2.09664E-62  1.45047E-72  8.17940E-83
       0.600500  9.99570E-01  4.29531E-04  1.58993E-12  2.33942E-21  2.11193E-30  1.35355E-39  6.55782E-49  2.47218E-58  7.34734E-68  1.73152E-77
       0.700584  9.99467E-01  5.32974E-04  6.57210E-12  3.28718E-20  1.01968E-28  2.24622E-37  3.70273E-46  4.65751E-55  4.49613E-64  3.33410E-73
       0.800667  9.99435E-01  5.65119E-04  1.85831E-11  2.55291E-19  2.21413E-27  1.36957E-35  6.28166E-44  2.15334E-52  5.50187E-61  1.04379E-69
       0.900751  9.99475E-01  5.24944E-04  3.85330E-11  1.23394E-18  2.56942E-26  3.86411E-34  4.28972E-42  3.49293E-50  2.06035E-58  8.73139E-67
       1.000834  9.99553E-01  4.46833E-04  6.35052E-11  4.18497E-18  1.87893E-25  6.25300E-33  1.54302E-40  2.75600E-48  3.47957E-56  3.06616E-64
       1.100917  9.99616E-01  3.84130E-04  9.41436E-11  1.15427E-17  1.02995E-24  7.10981E-32  3.69714E-39  1.38240E-46  3.58068E-54  6.31306E-62
       1.201001  9.99619E-01  3.81106E-04  1.48730E-10  3.10077E-17  5.05798E-24  6.74299E-31  6.94642E-38  5.14092E-45  2.59244E-52  8.70934E-60
       1.301084  9.99551E-01  4.48632E-04  2.78584E-10  9.40048E-17  2.58709E-23  6.06874E-30  1.12476E-36  1.49811E-43  1.34345E-50  7.91078E-58
       1.401168  9.99443E-01  5.57248E-04  5.79864E-10  3.21458E-16  1.44881E-22  5.58353E-29  1.68647E-35  3.58800E-42  5.03633E-49  4.58651E-56
       1.501251  9.99348E-01  6.51744E-04  1.16793E-09  1.09401E-15  8.18454E-22  5.13732E-28  2.44092E-34  7.75773E-41  1.54287E-47  1.91194E-54
       1.601334  9.99321E-01  6.79423E-04  2.06965E-09  3.28932E-15  4.13662E-21  4.29515E-27  3.27337E-33  1.59357E-39  4.61991E-46  7.97571E-53
       1.701418  9.99383E-01  6.16609E-04  3.09850E-09  8.24753E-15  1.74466E-20  3.02498E-26  3.77327E-32  2.92972E-38  1.33016E-44  3.57827E-51
       1.801501  9.99521E-01  4.79259E-04  3.88947E-09  1.71206E-14  6.07448E-20  1.76404E-25  3.62405E-31  4.53435E-37  3.26675E-43  1.38314E-49
       1.901585  9.99687E-01  3.12703E-04  4.13112E-09  3.00431E-14  1.78606E-19  8.68160E-25  2.92630E-30  5.84024E-36  6.54169E-42  4.21530E-48
       2.001668  9.99833E-01  1.67325E-04  3.78420E-09  4.60557E-14  4.57677E-19  3.69301E-24  2.01186E-29  6.25324E-35  1.05415E-40  9.95263E-47
       2.101751  9.99926E-01  7.44154E-05  3.12149E-09  6.43248E-14  1.05247E-18  1.37714E-23  1.17627E-28  5.48095E-34  1.33215E-39  1.76444E-45
       2.201835  9.99965E-01  3.54324E-05  2.61754E-09  8.72629E-14  2.24076E-18  4.54083E-23  5.79724E-28  3.84540E-33  1.27854E-38  2.25878E-44
       2.301918  9.99971E-01  2.92772E-05  2.66925E-09  1.24510E-13  4.59220E-18  1.34523E-22  2.40914E-27  2.13739E-32  9.16586E-38  2.04578E-43
       2.402002  9.99969E-01  3.13514E-05  3.17727E-09  1.89322E-13  9.32358E-18  3.68831E-22  8.65206E-27  9.59793E-32  4.99108E-37  1.33161E-42
       2.502085  9.99968E-01  3.15528E-05  3.45476E-09  2.77675E-13  1.84811E-17  9.65117E-22  2.82969E-26  3.70143E-31  2.19708E-36  6.60532E-42
       2.602168  9.99960E-01  3.98602E-05  2.86987E-09  3.45212E-13  3.39487E-17  2.43361E-21  8.95056E-26  1.35364E-30  8.82489E-36  2.81514E-41
       2.702252  9.99923E-01  7.65638E-05  1.74387E-09  3.20014E-13  5.47413E-17  5.81436E-21  2.82075E-25  5.16277E-30  3.85366E-35  1.33421E-40
       2.802335  9.99846E-01  1.54204E-04  1.80806E-09  1.69656E-13  7.41563E-17  1.27563E-20  8.66924E-25  2.08324E-29  2.01457E-34  9.16204E-40
       2.902419  9.99736E-01  2.63670E-04  6.21002E-09  2.39145E-14  8.25852E-17  2.48382E-20  2.45552E-24  8.17508E-29  1.10612E-33  7.30326E-39
       3.002502  9.99626E-01  3.74381E-04  1.86074E-08  3.52024E-13  9.04333E-17  4.19921E-20  6.00545E-24  2.78311E-28  5.21478E-33  4.77097E-38
       3.102585  9.99550E-01  4.49570E-04  4.02244E-08  2.05865E-12  1.90820E-16  6.42157E-20  1.19554E-23  7.47151E-28  1.86159E-32  2.22166E-37
       3.202669  9.99532E-01  4.67939E-04  6.66706E-08  6.12444E-12  6.48768E-16  1.10244E-19  1.86302E-23  1.44776E-27  4.66881E-32  7.12009E-37
       3.302752  9.99562E-01  4.38381E-04  8.98920E-08  1.27860E-11  1.92750E-15  2.71283E-19  2.45945E-23  1.71830E-27  7.30059E-32  1.53874E-36
       3.402836  9.99602E-01  3.97967E-04  1.06308E-07  2.14050E-11  4.61036E-15  8.09598E-19  4.87396E-23  7.26339E-28  4.41897E-32  2.31664E-36
       3.502919  9.99607E-01  3.93092E-04  1.23042E-07  3.20177E-11  9.47001E-15  2.33485E-18  2.01621E-22  4.24645E-27  1.31227E-31  8.52076E-36
       3.603003  9.99546E-01  4.53730E-04  1.54887E-07  4.73582E-11  1.80858E-14  6.21245E-18  8.97538E-22  5.87406E-26  2.84882E-30  9.68235E-35
       3.703086  9.99425E-01  5.75237E-04  2.15714E-07  7.33884E-11  3.41030E-14  1.55906E-17  3.42085E-21  3.69942E-25  2.26581E-29  7.80275E-34
