# population in each right-qubit level over  time for $\ket{\Psi(t=0)} = \ket{00}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5            6            7            8            9
       0.000000  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.100083  1.00000E+00  1.44973E-15  1.06401E-30  5.26017E-46  1.96644E-61  5.91682E-77  1.48942E-92  0.00000E+00  0.00000E+00  0.00000E+00
       0.200167  1.00000E+00  2.19539E-13  2.46788E-26  1.88843E-39  1.10324E-52  5.23225E-66  2.09161E-79  7.22506E-93  0.00000E+00  0.00000E+00
       0.300250  1.00000E+00  5.36469E-12  1.50358E-23  2.92055E-35  4.39846E-47  5.44593E-59  5.73814E-71  5.25758E-83  4.24767E-95  0.00000E+00
       0.400334  1.00000E+00  5.45322E-11  1.59044E-21  3.28295E-32  5.34898E-43  7.26684E-54  8.48448E-65  8.65928E-76  7.79565E-87  6.21615E-98
       0.500417  1.00000E+00  3.22542E-10  5.71891E-20  7.35917E-30  7.63764E-40  6.72141E-50  5.14052E-60  3.45329E-70  2.04274E-80  1.06149E-90
       0.600500  1.00000E+00  1.29013E-09  9.46296E-19  5.20036E-28  2.37026E-37  9.36510E-47  3.26273E-56  1.00436E-65  2.71402E-75  6.36787E-85
       0.700584  1.00000E+00  3.77889E-09  8.46888E-18  1.48308E-26  2.23846E-35  3.02170E-44  3.67323E-53  3.98125E-62  3.77549E-71  3.06347E-80
       0.800667  1.00000E+00  8.49217E-09  4.50702E-17  1.97787E-25  7.90303E-34  2.95883E-42  1.03053E-50  3.24977E-59  8.94877E-68  2.07267E-76
       0.900751  1.00000E+00  1.51129E-08  1.51480E-16  1.35277E-24  1.19214E-32  1.05823E-40  9.20583E-49  7.44253E-57  5.25903E-65  3.06611E-73
       1.000834  1.00000E+00  2.21058E-08  3.38908E-16  5.04402E-24  8.34586E-32  1.56828E-39  3.15030E-47  6.13296E-55  1.04698E-62  1.44069E-70
