# population in each right-qubit level over  time for $\ket{\Psi(t=0)} = \ket{11}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5            6            7            8            9
       0.000000  0.00000E+00  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.100083  1.83936E-03  9.98159E-01  1.83924E-06  8.17508E-21  1.21991E-35  1.01642E-50  5.73284E-66  2.41609E-81  8.07005E-97  0.00000E+00
       0.200167  6.27351E-03  9.93699E-01  2.76959E-05  1.93291E-17  4.56217E-30  6.04982E-43  5.45839E-56  3.69407E-69  1.98653E-82  8.81027E-96
       0.300250  1.06991E-02  9.89174E-01  1.26983E-04  2.27609E-15  1.39596E-26  4.85233E-38  1.15400E-49  2.06342E-61  2.92888E-73  3.41409E-85
       0.400334  1.25498E-02  9.87100E-01  3.50261E-04  6.78224E-14  4.55157E-24  1.74635E-34  4.60386E-45  9.12157E-56  1.42738E-66  1.81678E-77
       0.500417  1.08249E-02  9.88456E-01  7.19008E-04  8.86016E-13  3.84119E-22  9.61254E-32  1.65883E-41  2.14569E-51  2.17276E-61  1.76355E-71
       0.600500  6.66881E-03  9.92126E-01  1.20484E-03  6.50388E-12  1.25932E-20  1.42500E-29  1.11686E-38  6.53545E-48  2.95813E-57  1.05283E-66
       0.700584  2.65453E-03  9.95618E-01  1.72749E-03  3.06892E-11  2.00849E-19  7.81969E-28  2.12402E-36  4.29105E-45  6.61076E-54  7.82599E-63
       0.800667  1.21368E-03  9.96608E-01  2.17882E-03  1.01267E-10  1.80081E-18  1.95683E-26  1.50294E-34  8.57203E-43  3.67278E-51  1.17859E-59
       0.900751  3.16752E-03  9.94363E-01  2.46936E-03  2.48895E-10  1.01230E-17  2.61967E-25  4.90176E-33  6.83561E-41  7.06442E-49  5.32548E-57
       1.000834  7.24323E-03  9.90181E-01  2.57544E-03  4.84340E-10  3.94247E-17  2.16422E-24  8.90912E-32  2.76565E-39  6.29940E-47  1.02054E-54
       1.100917  1.08591E-02  9.86581E-01  2.56032E-03  8.05159E-10  1.18554E-16  1.27006E-23  1.07531E-30  7.01416E-38  3.33770E-45  1.10343E-52
       1.201001  1.17026E-02  9.85738E-01  2.55930E-03  1.26648E-09  3.11832E-16  6.07339E-23  1.00071E-29  1.31053E-36  1.24858E-43  8.07517E-51
       1.301084  9.15176E-03  9.88110E-01  2.73799E-03  2.10813E-09  8.17524E-16  2.67788E-22  8.02544E-29  1.99399E-35  3.60346E-42  4.31436E-49
       1.401168  4.67567E-03  9.92087E-01  3.23690E-03  3.94950E-09  2.34881E-15  1.19891E-21  5.99450E-28  2.62038E-34  8.36842E-41  1.72603E-47
       1.501251  9.60132E-04  9.94926E-01  4.11351E-03  8.05761E-09  7.41297E-15  5.68044E-21  4.37884E-27  3.10553E-33  1.62616E-39  5.36345E-46
       1.601334  2.80768E-04  9.94417E-01  5.30185E-03  1.64057E-08  2.36031E-14  2.73704E-20  3.14393E-26  3.41050E-32  2.76372E-38  1.38084E-44
       1.701418  3.11781E-03  9.90264E-01  6.61774E-03  3.09756E-08  6.88832E-14  1.22938E-19  2.12513E-25  3.46173E-31  4.22704E-37  3.13215E-43
       1.801501  7.85877E-03  9.84322E-01  7.81941E-03  5.24624E-08  1.74911E-13  4.81904E-19  1.28278E-24  3.17595E-30  5.84317E-36  6.43271E-42
       1.901585  1.17620E-02  9.79542E-01  8.69620E-03  7.98638E-08  3.84464E-13  1.61722E-18  6.73679E-24  2.58649E-29  7.23988E-35  1.19027E-40
       2.001668  1.25893E-02  9.78268E-01  9.14222E-03  1.12073E-07  7.50162E-13  4.70486E-18  3.07414E-23  1.85276E-28  7.92173E-34  1.93470E-39
       2.101751  9.92905E-03  9.80879E-01  9.19156E-03  1.50136E-07  1.35177E-12  1.21590E-17  1.22630E-22  1.15679E-27  7.48409E-33  2.66118E-38
       2.201835  5.43081E-03  9.85553E-01  9.01583E-03  1.97864E-07  2.34389E-12  2.87115E-17  4.30406E-22  6.23129E-27  5.96142E-32  2.98830E-37
       2.301918  1.81283E-03  9.89303E-01  8.88382E-03  2.60986E-07  4.02528E-12  6.38608E-17  1.34446E-21  2.88723E-26  3.95619E-31  2.69267E-36
       2.402002  1.22752E-03  9.89693E-01  9.07936E-03  3.46670E-07  6.89079E-12  1.37239E-16  3.81611E-21  1.16507E-25  2.21022E-30  1.97269E-35
       2.502085  3.96185E-03  9.86242E-01  9.79563E-03  4.62254E-07  1.16008E-11  2.87420E-16  1.01005E-20  4.21075E-25  1.07488E-29  1.22687E-34
       2.602168  8.27005E-03  9.80674E-01  1.10550E-02  6.11010E-07  1.87926E-11  5.81183E-16  2.54813E-20  1.41237E-24  4.76638E-29  6.87266E-34
       2.702252  1.14506E-02  9.75851E-01  1.26972E-02  7.90909E-07  2.87985E-11  1.11593E-15  6.19792E-20  4.53440E-24  2.00967E-28  3.65414E-33
       2.802335  1.15042E-02  9.74063E-01  1.44321E-02  1.00657E-06  4.17474E-11  2.00291E-15  1.44954E-19  1.41409E-23  8.23167E-28  1.89217E-32
       2.902419  8.34975E-03  9.75722E-01  1.59265E-02  1.28743E-06  5.88770E-11  3.32418E-15  3.19422E-19  4.25090E-23  3.25918E-27  9.48186E-32
       3.002502  3.86649E-03  9.79234E-01  1.68982E-02  1.68338E-06  8.56827E-11  5.15753E-15  6.40633E-19  1.19820E-22  1.21647E-26  4.46820E-31
       3.102585  7.57959E-04  9.82030E-01  1.72101E-02  2.22239E-06  1.35414E-10  8.07292E-15  1.13640E-18  3.05812E-22  4.15334E-26  1.91732E-30
       3.202669  9.31089E-04  9.82129E-01  1.69368E-02  2.86573E-06  2.27075E-10  1.45858E-14  1.83834E-18  6.91725E-22  1.27513E-25  7.37490E-30
       3.302752  4.34806E-03  9.79290E-01  1.63581E-02  3.51953E-06  3.73986E-10  3.08711E-14  3.21618E-18  1.41180E-21  3.55608E-25  2.57528E-29
       3.402836  9.02958E-03  9.75101E-01  1.58652E-02  4.10523E-06  5.72302E-10  6.66490E-14  7.40854E-18  2.82952E-21  9.39073E-25  8.47973E-29
       3.502919  1.22234E-02  9.71952E-01  1.58202E-02  4.61976E-06  8.02715E-10  1.32596E-13  2.04151E-17  6.40696E-21  2.50244E-24  2.75955E-28
       3.603003  1.20554E-02  9.71502E-01  1.64371E-02  5.13836E-06  1.04069E-09  2.36289E-13  5.53202E-17  1.75923E-20  7.13562E-24  9.20579E-28
       3.703086  8.66223E-03  9.73615E-01  1.77166E-02  5.79458E-06  1.26351E-09  3.74410E-13  1.35407E-16  5.37358E-20  2.20584E-23  3.17955E-27
       3.803169  4.10054E-03  9.76454E-01  1.94386E-02  6.78005E-06  1.46659E-09  5.18018E-13  2.90197E-16  1.60948E-19  7.05996E-23  1.11162E-26
       3.903253  1.08742E-03  9.77692E-01  2.12124E-02  8.32686E-06  1.71987E-09  6.05434E-13  5.28565E-16  4.36770E-19  2.18671E-22  3.77941E-26
       4.003336  1.35946E-03  9.76033E-01  2.25965E-02  1.06023E-05  2.25453E-09  5.92147E-13  7.81219E-16  1.03034E-18  6.23193E-22  1.20856E-25
       4.103420  4.65218E-03  9.72076E-01  2.32582E-02  1.35534E-05  3.48048E-09  6.06143E-13  8.64536E-16  2.05817E-18  1.59222E-21  3.57576E-25
       4.203503  8.89259E-03  9.67991E-01  2.30996E-02  1.68618E-05  5.83014E-09  1.15264E-12  6.16119E-16  3.39374E-18  3.61235E-21  9.75172E-25
       4.303586  1.14626E-02  9.66230E-01  2.22869E-02  2.01041E-05  9.49948E-09  3.18049E-12  3.82147E-16  4.47985E-18  7.30004E-21  2.46237E-24
       4.403670  1.07784E-02  9.68018E-01  2.11804E-02  2.30035E-05  1.43111E-08  7.86089E-12  1.90125E-15  4.82435E-18  1.35593E-20  5.87145E-24
       4.503753  7.25678E-03  9.72500E-01  2.02172E-02  2.55694E-05  1.98088E-08  1.61264E-11  9.33672E-15  6.69020E-18  2.56220E-20  1.38829E-23
       4.603837  3.08129E-03  9.77108E-01  1.97828E-02  2.80179E-05  2.54279E-08  2.81221E-11  2.98128E-14  2.19857E-17  5.75209E-20  3.46825E-23
       4.703920  8.81830E-04  9.78999E-01  2.00888E-02  3.05161E-05  3.05028E-08  4.26356E-11  7.24853E-14  8.41406E-17  1.55957E-19  9.30370E-23
       4.804003  2.11748E-03  9.76759E-01  2.10903E-02  3.29245E-05  3.41284E-08  5.65812E-11  1.45239E-13  2.63132E-16  4.42582E-19  2.55830E-22
       4.904087  6.16552E-03  9.71307E-01  2.24921E-02  3.48219E-05  3.52815E-08  6.50710E-11  2.48782E-13  6.80279E-16  1.18718E-18  6.87169E-22
       5.004170  1.06877E-02  9.65418E-01  2.38585E-02  3.59677E-05  3.35690E-08  6.30658E-11  3.69427E-13  1.51592E-15  2.92924E-18  1.76635E-21
       5.104254  1.30382E-02  9.62154E-01  2.47707E-02  3.68911E-05  3.02371E-08  4.87297E-11  4.74326E-13  2.98629E-15  6.63289E-18  4.30760E-21
       5.204337  1.18401E-02  9.63164E-01  2.49567E-02  3.89374E-05  2.85929E-08  2.68015E-11  5.16029E-13  5.24051E-15  1.37179E-17  9.83427E-21
       5.304420  7.79130E-03  9.67808E-01  2.43570E-02  4.34628E-05  3.35080E-08  1.00772E-11  4.54702E-13  8.14599E-15  2.56053E-17  2.06003E-20
       5.404504  3.24265E-03  9.73571E-01  2.31351E-02  5.07641E-05  5.01229E-08  1.88559E-11  3.00513E-13  1.10487E-14  4.25084E-17  3.88349E-20
       5.504587  8.09966E-04  9.77497E-01  2.16332E-02  5.97826E-05  8.16812E-08  7.87763E-11  1.64484E-13  1.27489E-14  6.19904E-17  6.52578E-20
       5.604671  1.82989E-03  9.77832E-01  2.02692E-02  6.89083E-05  1.27272E-07  2.15774E-10  2.96580E-13  1.19192E-14  7.87069E-17  9.83293E-20
