# population in each right-qubit level over  time for $\ket{\Psi(t=0)} = \ket{10}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5            6            7            8            9
       0.000000  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.100083  9.99999E-01  9.13143E-07  2.67455E-21  2.96808E-36  1.96797E-51  9.23048E-67  3.33805E-82  9.79743E-98  0.00000E+00  0.00000E+00
       0.200167  9.99987E-01  1.34455E-05  6.07072E-18  1.04849E-30  1.09128E-43  8.09567E-57  4.66046E-70  2.18899E-83  8.66460E-97  0.00000E+00
       0.300250  9.99941E-01  5.91749E-05  6.71139E-16  2.96080E-27  7.98337E-39  1.55163E-50  2.35928E-62  2.94122E-74  3.09474E-86  2.80031E-98
       0.400334  9.99847E-01  1.53226E-04  1.82881E-14  8.65746E-25  2.54560E-35  5.46141E-46  9.23832E-57  1.28524E-67  1.50655E-78  1.50889E-89
       0.500417  9.99712E-01  2.87858E-04  2.12066E-13  6.34277E-23  1.20125E-32  1.68366E-42  1.87601E-52  1.72239E-62  1.32620E-72  8.63004E-83
       0.600500  9.99570E-01  4.29531E-04  1.33499E-12  1.73539E-21  1.46454E-30  9.31644E-40  4.76083E-49  2.00803E-58  7.05305E-68  2.06210E-77
       0.700584  9.99467E-01  5.32973E-04  5.19185E-12  2.20063E-20  6.26631E-29  1.38010E-37  2.47858E-46  3.68538E-55  4.52383E-64  4.53479E-73
       0.800667  9.99435E-01  5.65114E-04  1.34901E-11  1.47797E-19  1.14169E-27  7.08353E-36  3.66740E-44  1.58244E-52  5.58534E-61  1.57426E-69
       0.900751  9.99475E-01  5.24932E-04  2.48581E-11  5.79691E-19  1.02095E-26  1.52778E-34  1.97779E-42  2.16200E-50  1.91771E-58  1.32534E-66
       1.000834  9.99553E-01  4.46807E-04  3.49798E-11  1.46631E-18  5.10618E-26  1.64346E-33  4.83922E-41  1.23123E-48  2.52763E-56  3.93948E-64
       1.100917  9.99616E-01  3.84084E-04  4.30549E-11  2.76089E-18  1.65769E-25  1.04564E-32  6.59091E-40  3.72279E-47  1.69016E-54  5.66269E-62
       1.201001  9.99619E-01  3.81036E-04  5.76552E-11  4.82958E-18  4.13230E-25  4.54154E-32  5.85972E-39  7.17774E-46  7.01218E-53  4.87251E-60
       1.301084  9.99551E-01  4.48538E-04  1.00634E-10  1.07357E-17  9.93679E-25  1.38603E-31  3.44123E-38  9.34858E-45  1.96540E-51  2.75840E-58
       1.401168  9.99443E-01  5.57123E-04  2.18831E-10  3.82685E-17  4.54577E-24  4.38577E-31  9.65266E-38  6.71447E-44  3.43049E-50  1.00202E-56
       1.501251  9.99348E-01  6.51560E-04  4.76060E-10  1.61903E-16  3.96280E-23  7.61897E-30  9.54322E-37  1.27233E-43  2.46098E-49  1.94793E-55
       1.601334  9.99321E-01  6.79113E-04  8.69078E-10  5.49678E-16  2.70992E-22  1.19894E-28  4.71472E-35  1.37409E-41  2.86427E-48  2.17917E-54
       1.701418  9.99384E-01  6.16069E-04  1.22986E-09  1.29782E-15  1.15225E-21  9.96981E-28  8.51407E-34  6.51776E-40  3.94984E-46  2.08960E-52
       1.801501  9.99522E-01  4.78372E-04  1.30590E-09  2.05555E-15  3.01559E-21  4.74377E-27  7.91410E-33  1.25039E-38  1.61018E-44  1.56539E-50
       1.901585  9.99689E-01  3.11400E-04  1.01906E-09  2.14338E-15  4.90561E-21  1.38051E-26  4.43824E-32  1.37478E-37  3.38372E-43  5.76815E-49
       2.001668  9.99834E-01  1.65626E-04  5.75986E-10  1.42191E-15  4.97949E-21  2.62029E-26  1.66707E-31  1.00166E-36  4.50611E-42  1.28368E-47
       2.101751  9.99928E-01  7.24032E-05  2.46317E-10  5.72366E-16  3.31499E-21  3.68924E-26  4.71367E-31  5.33641E-36  4.17003E-41  1.87549E-46
