# OCT iter       1000;   J_T =   5.367238810491E-03;   pulse_id =          1                                                                                                                                                                                   
#               time [ns]              abs(E) [au]        phase(E) [rad/pi]
   2.6463963963963963E+01   3.8610034136775861E-01  -2.5150144540218165E-02
   2.6539039039039039E+01   3.9740121502021142E-01  -2.4245715866778747E-02
   2.6614114114114109E+01   4.0888852821831129E-01  -2.3479075356281544E-02
   2.6689189189189186E+01   4.2054248642985065E-01  -2.2839975933737815E-02
   2.6764264264264263E+01   4.3234265618984058E-01  -2.2323521851313564E-02
   2.6839339339339336E+01   4.4426871587549721E-01  -2.1927966633283159E-02
   2.6914414414414413E+01   4.5630045758639665E-01  -2.1651150596149200E-02
   2.6989489489489490E+01   4.6841640501304249E-01  -2.1486487755393958E-02
   2.7064564564564559E+01   4.8059090121179565E-01  -2.1419647826441061E-02
   2.7139639639639636E+01   4.9279020912965538E-01  -2.1426950139581971E-02
   2.7214714714714713E+01   5.0496879213969836E-01  -2.1476014080800260E-02
   2.7289789789789786E+01   5.1706722176132380E-01  -2.1528551166100543E-02
   2.7364864864864863E+01   5.2901292454883975E-01  -2.1544573250954484E-02
   2.7439939939939940E+01   5.4072426331483492E-01  -2.1486948498993866E-02
   2.7515015015015010E+01   5.5211749346046679E-01  -2.1325265644808720E-02
   2.7590090090090087E+01   5.6311529786844250E-01  -2.1038313067575212E-02
   2.7665165165165163E+01   5.7365518708700636E-01  -2.0614965035619978E-02
   2.7740240240240237E+01   5.8369617096919635E-01  -2.0053688257981667E-02
   2.7815315315315313E+01   5.9322265366706406E-01  -1.9361102401004637E-02
   2.7890390390390390E+01   6.0224521750948912E-01  -1.8550032135123462E-02
   2.7965465465465460E+01   6.1079857692684192E-01  -1.7637361704224152E-02
   2.8040540540540537E+01   6.1893735155307894E-01  -1.6641871711839694E-02
   2.8115615615615614E+01   6.2673043649759130E-01  -1.5582195068892727E-02
   2.8190690690690687E+01   6.3425475195746961E-01  -1.4475089708790748E-02
   2.8265765765765764E+01   6.4158914937851552E-01  -1.3334325442520022E-02
   2.8340840840840841E+01   6.4880926556655849E-01  -1.2170518579041213E-02
   2.8415915915915910E+01   6.5598407218707999E-01  -1.0992139185949885E-02
   2.8490990990990987E+01   6.6317464274115590E-01  -9.8076491015469530E-03
   2.8566066066066067E+01   6.7043518169178595E-01  -8.6283718041466322E-03
   2.8641141141141137E+01   6.7781568892366417E-01  -7.4713699093887495E-03
   2.8716216216216214E+01   6.8536496036049566E-01  -6.3614387297214331E-03
   2.8791291291291291E+01   6.9313221012080661E-01  -5.3313979305800209E-03
   2.8866366366366361E+01   7.0116565042996248E-01  -4.4201903760687682E-03
   2.8941441441441441E+01   7.0950694613119825E-01  -3.6688173199786542E-03
   2.9016516516516518E+01   7.1818145653368815E-01  -3.1147326873232823E-03
   2.9091591591591595E+01   7.2718534292206216E-01  -2.7858302140394853E-03
   2.9166666666666664E+01   7.3647167392008950E-01  -2.6954237682832987E-03
   2.9241741741741741E+01   7.4593837242478089E-01  -2.8395190336846193E-03
   2.9316816816816818E+01   7.5542107189738827E-01  -3.1971695352601805E-03
   2.9391891891891891E+01   7.6469361341925080E-01  -3.7338971074804494E-03
   2.9466966966966968E+01   7.7347800154138380E-01  -4.4072579301760000E-03
   2.9542042042042045E+01   7.8146420971858543E-01  -5.1729337374620413E-03
   2.9617117117117115E+01   7.8833847839402349E-01  -5.9894632023096651E-03
   2.9692192192192191E+01   7.9381702075189409E-01  -6.8200014627258620E-03
   2.9767267267267268E+01   7.9768076090329532E-01  -7.6302384200513437E-03
   2.9842342342342342E+01   7.9980623436636800E-01  -8.3826315126408826E-03
   2.9917417417417418E+01   8.0018824556284840E-01  -9.0281988806306720E-03
   2.9992492492492495E+01   7.9895121563695259E-01  -9.4980938859024078E-03
   3.0067567567567565E+01   7.9634805354257743E-01  -9.6978996297018213E-03
   3.0142642642642642E+01   7.9274736311908311E-01  -9.5078791808283492E-03
   3.0217717717717719E+01   7.8861127483312654E-01  -8.7920466991572143E-03
   3.0292792792792792E+01   7.8446660316327532E-01  -7.4175746304890227E-03
   3.0367867867867869E+01   7.8087113563901556E-01  -5.2835138053387559E-03
   3.0442942942942945E+01   7.7837516008108942E-01  -2.3542765107509855E-03
   3.0518018018018015E+01   7.7747729042944325E-01   1.3102673663786765E-03
   3.0593093093093092E+01   7.7857507077992372E-01   5.5382335330513652E-03
   3.0668168168168169E+01   7.8191532241836603E-01   1.0051387961050937E-02
   3.0743243243243242E+01   7.8755465903261324E-01   1.4495945998388488E-02
   3.0818318318318319E+01   7.9534276068210108E-01   1.8492918867593605E-02
   3.0893393393393396E+01   8.0493658390218181E-01   2.1695146956464666E-02
   3.0968468468468465E+01   8.1584380267550749E-01   2.3836172109050063E-02
   3.1043543543543542E+01   8.2748383819412608E-01   2.4760443267557213E-02
   3.1118618618618619E+01   8.3925046913157009E-01   2.4432146046427131E-02
   3.1193693693693692E+01   8.5056287900774197E-01   2.2926766815467910E-02
   3.1268768768768769E+01   8.6089935591316147E-01   2.0412570506266259E-02
   3.1343843843843846E+01   8.6981539900953075E-01   1.7128562614919449E-02
   3.1418918918918916E+01   8.7695267747657135E-01   1.3363032746582518E-02
   3.1493993993993993E+01   8.8204634644110214E-01   9.4342576103792746E-03
   3.1569069069069069E+01   8.8493655154359185E-01   5.6732598370169713E-03
   3.1644144144144143E+01   8.8558709627300758E-01   2.4076900886336422E-03
   3.1719219219219219E+01   8.8411139307866660E-01  -5.4410149109948085E-05
   3.1794294294294296E+01   8.8080311634104402E-01  -1.4422638370400755E-03
   3.1869369369369366E+01   8.7616562128765474E-01  -1.5425852008314862E-03
   3.1944444444444443E+01   8.7092955408998007E-01  -2.2299192407945238E-04
   3.2019519519519520E+01   8.6604323270771333E-01   2.5422083108316293E-03
   3.2094594594594589E+01   8.6261880910578015E-01   6.6476088537280233E-03
   3.2169669669669666E+01   8.6182354157039820E-01   1.1841830696377504E-02
   3.2244744744744743E+01   8.6472208754258295E-01   1.7734102994150090E-02
   3.2319819819819820E+01   8.7209873544570227E-01   2.3832843895544582E-02
   3.2394894894894897E+01   8.8430663137442811E-01   2.9616561636923340E-02
   3.2469969969969974E+01   9.0119088943637493E-01   3.4621081686328652E-02
   3.2545045045045043E+01   9.2210938738465698E-01   3.8515328398296626E-02
   3.2620120120120120E+01   9.4604014232757327E-01   4.1140704786854727E-02
   3.2695195195195197E+01   9.7173726686544404E-01   4.2505439304438279E-02
   3.2770270270270267E+01   9.9789139533118820E-01   4.2743689308354926E-02
   3.2845345345345343E+01   1.0232625869231466E+00   4.2059138130755354E-02
   3.2920420420420420E+01   1.0467721741289957E+00   4.0672199996084214E-02
   3.2995495495495490E+01   1.0675547013688114E+00   3.8783042085419502E-02
   3.3070570570570567E+01   1.0849788893774479E+00   3.6554512142073982E-02
   3.3145645645645644E+01   1.0986491990487870E+00   3.4112697172108894E-02
   3.3220720720720720E+01   1.1083990599704305E+00   3.1559189224580383E-02
   3.3295795795795797E+01   1.1142834222028577E+00   2.8987985619996739E-02
   3.3370870870870874E+01   1.1165718563962859E+00   2.6500516515672326E-02
   3.3445945945945944E+01   1.1157357307416129E+00   2.4213638521722047E-02
   3.3521021021021021E+01   1.1124180535073067E+00   2.2256960842676442E-02
   3.3596096096096097E+01   1.1073764279059539E+00   2.0757756640297470E-02
   3.3671171171171167E+01   1.1013990026209466E+00   1.9814811386173487E-02
   3.3746246246246244E+01   1.0952062455392180E+00   1.9467275326732446E-02
   3.3821321321321321E+01   1.0893610200537174E+00   1.9669289297458408E-02
   3.3896396396396391E+01   1.0842108842424334E+00   2.0282175509277616E-02
   3.3971471471471467E+01   1.0798795385858198E+00   2.1090558922942790E-02
   3.4046546546546544E+01   1.0763119698117736E+00   2.1838718867172081E-02
   3.4121621621621621E+01   1.0733633800274660E+00   2.2275038567649178E-02
   3.4196696696696698E+01   1.0709079674136894E+00   2.2191267066683177E-02
   3.4271771771771775E+01   1.0689328864877747E+00   2.1449236523295497E-02
   3.4346846846846844E+01   1.0675799216251662E+00   1.9994961171329637E-02
   3.4421921921921921E+01   1.0671086337236519E+00   1.7862933756700589E-02
   3.4496996996996998E+01   1.0677827771448594E+00   1.5171242873438313E-02
   3.4572072072072068E+01   1.0697189092727404E+00   1.2105253163870552E-02
   3.4647147147147145E+01   1.0727628829531550E+00   8.8887742026039166E-03
   3.4722222222222221E+01   1.0764564154362601E+00   5.7470175960385094E-03
   3.4797297297297291E+01   1.0801187483524284E+00   2.8704602711428495E-03
   3.4872372372372375E+01   1.0830169013024040E+00   3.8852778917741049E-04
   3.4947447447447452E+01   1.0845614033562168E+00  -1.6425427509023220E-03
   3.5022522522522522E+01   1.0844601660314499E+00  -3.2376018806617546E-03
   3.5097597597597598E+01   1.0827864217591221E+00  -4.4672314798889666E-03
   3.5172672672672675E+01   1.0799487398077203E+00  -5.4295982553307209E-03
   3.5247747747747745E+01   1.0765770466874554E+00  -6.2119489516817370E-03
   3.5322822822822822E+01   1.0733556289290882E+00  -6.8501089470500692E-03
   3.5397897897897899E+01   1.0708460037835075E+00  -7.3005380812081007E-03
   3.5472972972972968E+01   1.0693488608563086E+00  -7.4394824154142185E-03
   3.5548048048048045E+01   1.0688479417428982E+00  -7.0943739428182403E-03
   3.5623123123123122E+01   1.0690543797382084E+00  -6.0982597337103763E-03
   3.5698198198198199E+01   1.0695340033969953E+00  -4.3478214424758485E-03
   3.5773273273273276E+01   1.0698700532907701E+00  -1.8453960439326678E-03
   3.5848348348348352E+01   1.0698058400269330E+00   1.2865853210231887E-03
   3.5923423423423422E+01   1.0693277831875410E+00   4.8205087301685856E-03
   3.5998498498498499E+01   1.0686760862125386E+00   8.4623499067832467E-03
   3.6073573573573576E+01   1.0682922504543930E+00   1.1904282190075095E-02
   3.6148648648648646E+01   1.0687227358981397E+00   1.4877940865671723E-02
   3.6223723723723722E+01   1.0705000874510877E+00   1.7193785212356136E-02
   3.6298798798798799E+01   1.0740239296588618E+00   1.8754761554780022E-02
   3.6373873873873869E+01   1.0794663309746808E+00   1.9540969106097927E-02
   3.6448948948948946E+01   1.0867241423161549E+00   1.9574039356157667E-02
   3.6524024024024023E+01   1.0954296707232807E+00   1.8879364426303408E-02
   3.6599099099099099E+01   1.1050124121531690E+00   1.7465175323557087E-02
   3.6674174174174176E+01   1.1147878409039693E+00   1.5328798033062878E-02
   3.6749249249249253E+01   1.1240435943011986E+00   1.2487187496269314E-02
   3.6824324324324323E+01   1.1321011175010252E+00   9.0181112565982432E-03
   3.6899399399399400E+01   1.1383472888926469E+00   5.0945301617497636E-03
   3.6974474474474476E+01   1.1422480736993972E+00   9.9798024489289121E-04
   3.7049549549549546E+01   1.1433674290476639E+00  -2.8955081118967108E-03
   3.7124624624624623E+01   1.1414140633352705E+00  -6.1547124791787684E-03
   3.7199699699699700E+01   1.1363248158456445E+00  -8.3491651207443403E-03
   3.7274774774774770E+01   1.1283707342303704E+00  -9.1113503970501920E-03
   3.7349849849849846E+01   1.1182492005238971E+00  -8.1969779426469460E-03
   3.7424924924924923E+01   1.1071118981142736E+00  -5.5380049848833606E-03
   3.7500000000000000E+01   1.0964812822110974E+00  -1.2825659100364930E-03
   3.7575075075075077E+01   1.0880329085144476E+00   4.1887712920532661E-03
   3.7650150150150154E+01   1.0832677817021552E+00   1.0285539448504456E-02
   3.7725225225225223E+01   1.0831551177710355E+00   1.6280177609296221E-02
   3.7800300300300300E+01   1.0878637627826004E+00   2.1425905240245745E-02
   3.7875375375375377E+01   1.0966910218786377E+00   2.5091210762794636E-02
   3.7950450450450447E+01   1.1082338065175825E+00   2.6869642196252940E-02
   3.8025525525525524E+01   1.1207540134577909E+00   2.6633155532871960E-02
   3.8100600600600600E+01   1.1326117887824754E+00   2.4522595736819645E-02
   3.8175675675675670E+01   1.1426149783423278E+00   2.0891681735162607E-02
   3.8250750750750747E+01   1.1501739190616207E+00   1.6229473929537611E-02
   3.8325825825825824E+01   1.1552378373768641E+00   1.1081858027733531E-02
   3.8400900900900901E+01   1.1580785330786374E+00   5.9821728159104876E-03
   3.8475975975975977E+01   1.1590372130248929E+00   1.3919612918468316E-03
   3.8551051051051054E+01   1.1583445379496315E+00  -2.3494705581106443E-03
   3.8626126126126124E+01   1.1560726333046554E+00  -5.0628381107829870E-03
   3.8701201201201201E+01   1.1522095668501076E+00  -6.7440323894706741E-03
   3.8776276276276278E+01   1.1467948015037179E+00  -7.5474089577427534E-03
   3.8851351351351347E+01   1.1400386492912897E+00  -7.7367093978339824E-03
   3.8926426426426424E+01   1.1323676048572378E+00  -7.6145293078508629E-03
   3.9001501501501501E+01   1.1243745157936162E+00  -7.4497343191376290E-03
   3.9076576576576571E+01   1.1166920082987475E+00  -7.4246781751007565E-03
   3.9151651651651648E+01   1.1098379870343427E+00  -7.6185909324864342E-03
   3.9226726726726724E+01   1.1040931407234478E+00  -8.0298955275513312E-03
   3.9301801801801801E+01   1.0994552486775864E+00  -8.6232796130367318E-03
   3.9376876876876878E+01   1.0956790308282489E+00  -9.3766745317012644E-03
   3.9451951951951955E+01   1.0923733672637890E+00  -1.0306146116191286E-02
   3.9527027027027025E+01   1.0891110405248381E+00  -1.1460940625417393E-02
   3.9602102102102101E+01   1.0855145969900133E+00  -1.2896664811412988E-02
   3.9677177177177178E+01   1.0813027690859345E+00  -1.4642775367631929E-02
   3.9752252252252248E+01   1.0762991757396883E+00  -1.6679113448298651E-02
   3.9827327327327325E+01   1.0704123753671535E+00  -1.8929033421202047E-02
   3.9902402402402402E+01   1.0635976910184701E+00  -2.1268935167071339E-02
   3.9977477477477471E+01   1.0558127854116093E+00  -2.3548709784591431E-02
   4.0052552552552548E+01   1.0469821393052010E+00  -2.5615207838496638E-02
   4.0127627627627625E+01   1.0369865982947462E+00  -2.7330942724333132E-02
   4.0202702702702702E+01   1.0256891779050630E+00  -2.8582784618635875E-02
   4.0277777777777779E+01   1.0129977522664857E+00  -2.9280081484090236E-02
   4.0352852852852855E+01   9.9895284196423972E-01  -2.9346876524877361E-02
   4.0427927927927925E+01   9.8381799374216761E-01  -2.8716148173873940E-02
   4.0503003003003002E+01   9.6814327582047899E-01  -2.7333430694859426E-02
   4.0578078078078079E+01   9.5277164771213907E-01  -2.5172763959686689E-02
   4.0653153153153148E+01   9.3876724034282166E-01  -2.2261273639057191E-02
   4.0728228228228225E+01   9.2726600493747058E-01  -1.8702331280049816E-02
   4.0803303303303302E+01   9.1927791348556687E-01  -1.4684350069331253E-02
   4.0878378378378372E+01   9.1549298884467489E-01  -1.0465809537964166E-02
   4.0953453453453449E+01   9.1614674294012877E-01  -6.3372497828987117E-03
   4.1028528528528533E+01   9.2097969665942514E-01  -2.5726969214413531E-03
   4.1103603603603602E+01   9.2929118148825396E-01   6.1162190199321549E-04
   4.1178678678678679E+01   9.4005843666038247E-01   3.0781492310772902E-03
   4.1253753753753756E+01   9.5208146176235930E-01   4.7660968596579473E-03
   4.1328828828828826E+01   9.6412187751379430E-01   5.6735765014985845E-03
   4.1403903903903903E+01   9.7501980369230046E-01   5.8338379538503578E-03
   4.1478978978978979E+01   9.8378548795739496E-01   5.2939776567533714E-03
   4.1554054054054049E+01   9.8966717331069054E-01   4.1008087774970677E-03
   4.1629129129129126E+01   9.9219519061378247E-01   2.2951542150597731E-03
   4.1704204204204203E+01   9.9119944936494875E-01  -8.6568105876571265E-05
   4.1779279279279280E+01   9.8679748731678851E-01  -3.0058521301041669E-03
   4.1854354354354356E+01   9.7935402361047019E-01  -6.4132879318532319E-03
   4.1929429429429433E+01   9.6941863543235351E-01  -1.0239437452707396E-02
   4.2004504504504503E+01   9.5765280832554478E-01  -1.4386648071678420E-02
   4.2079579579579580E+01   9.4475916466811150E-01  -1.8722753171887228E-02
   4.2154654654654657E+01   9.3142383897083736E-01  -2.3078087829423485E-02
   4.2229729729729726E+01   9.1827870162961600E-01  -2.7248125275780643E-02
   4.2304804804804803E+01   9.0588472459167024E-01  -3.1004409166868977E-02
   4.2379879879879880E+01   8.9473228887027967E-01  -3.4115467285103396E-02
   4.2454954954954950E+01   8.8524960596331270E-01  -3.6376844130506132E-02
   4.2530030030030026E+01   8.7780792234779648E-01  -3.7645923179350921E-02
   4.2605105105105103E+01   8.7271331379032691E-01  -3.7874056950288067E-02
   4.2680180180180180E+01   8.7018049876113446E-01  -3.7127101328293097E-02
   4.2755255255255257E+01   8.7029304100549176E-01  -3.5586930263248710E-02
   4.2830330330330334E+01   8.7296288936154043E-01  -3.3531193177475022E-02
   4.2905405405405403E+01   8.7790568983272521E-01  -3.1295192277876728E-02
   4.2980480480480480E+01   8.8464402577695322E-01  -2.9225456004939011E-02
   4.3055555555555557E+01   8.9254051346130980E-01  -2.7636460333645977E-02
   4.3130630630630627E+01   9.0085207272322920E-01  -2.6779178434336134E-02
   4.3205705705705704E+01   9.0879128077716453E-01  -2.6824679609015113E-02
   4.3280780780780781E+01   9.1558248210014082E-01  -2.7860990914945472E-02
   4.3355855855855850E+01   9.2050704463743049E-01  -2.9898903874316891E-02
   4.3430930930930927E+01   9.2293949358641336E-01  -3.2882338793760103E-02
   4.3506006006006004E+01   9.2238035205001057E-01  -3.6699999269845386E-02
   4.3581081081081081E+01   9.1849053091080446E-01  -4.1196151896594715E-02
   4.3656156156156158E+01   9.1112677786747953E-01  -4.6179044095175474E-02
   4.3731231231231234E+01   9.0037112512411011E-01  -5.1426019910242218E-02
   4.3806306306306304E+01   8.8654370423926920E-01  -5.6685264950415759E-02
   4.3881381381381381E+01   8.7019079717308678E-01  -6.1675475245519043E-02
   4.3956456456456458E+01   8.5204818207886224E-01  -6.6086388946994992E-02
   4.4031531531531527E+01   8.3298934615376352E-01  -6.9584617651501840E-02
   4.4106606606606604E+01   8.1397279387659838E-01  -7.1830047691014379E-02
   4.4181681681681681E+01   7.9599835608068747E-01  -7.2507533737050475E-02
   4.4256756756756751E+01   7.8007026432160398E-01  -7.1375579358284660E-02
   4.4331831831831828E+01   7.6715172900272188E-01  -6.8327045551303409E-02
   4.4406906906906904E+01   7.5809171828811284E-01  -6.3446994315584440E-02
   4.4481981981981981E+01   7.5351679627570678E-01  -5.7043793634657905E-02
   4.4557057057057058E+01   7.5370703555758445E-01  -4.9630024574115625E-02
   4.4632132132132135E+01   7.5850012197995376E-01  -4.1846229373713260E-02
   4.4707207207207205E+01   7.6727120618350919E-01  -3.4347836329870228E-02
   4.4782282282282281E+01   7.7900951882284875E-01  -2.7695091867727381E-02
   4.4857357357357358E+01   7.9247163492107364E-01  -2.2281779370186491E-02
   4.4932432432432428E+01   8.0636265049383660E-01  -1.8315117567367832E-02
   4.5007507507507505E+01   8.1949524039369581E-01  -1.5835606146946429E-02
   4.5082582582582582E+01   8.3089623154775183E-01  -1.4755772564712916E-02
   4.5157657657657651E+01   8.3985477736278880E-01  -1.4900358669503020E-02
   4.5232732732732728E+01   8.4592348042514920E-01  -1.6039250196896032E-02
   4.5307807807807805E+01   8.4889049244616988E-01  -1.7911658686491267E-02
   4.5382882882882882E+01   8.4873913435074455E-01  -2.0243543480131451E-02
   4.5457957957957959E+01   8.4560626071515332E-01  -2.2760840217393288E-02
   4.5533033033033036E+01   8.3974518600844039E-01  -2.5200317504908025E-02
   4.5608108108108105E+01   8.3149545454509344E-01  -2.7318945804814275E-02
   4.5683183183183182E+01   8.2126011243882635E-01  -2.8902029931274248E-02
   4.5758258258258259E+01   8.0949031465973076E-01  -2.9770140661948712E-02
   4.5833333333333329E+01   7.9667597048597294E-01  -2.9785024967590470E-02
   4.5908408408408405E+01   7.8333943418450247E-01  -2.8854984547386178E-02
   4.5983483483483482E+01   7.7002762745373921E-01  -2.6940334644712710E-02
   4.6058558558558552E+01   7.5729744478757277E-01  -2.4059099993084351E-02
   4.6133633633633629E+01   7.4569057608701950E-01  -2.0291950946146393E-02
   4.6208708708708706E+01   7.3569705330494128E-01  -1.5783950179362932E-02
   4.6283783783783782E+01   7.2771118865838635E-01  -1.0739885122673541E-02
   4.6358858858858859E+01   7.2198773921230197E-01  -5.4107305469669655E-03
   4.6433933933933936E+01   7.1860840682075300E-01  -7.1329584353846596E-05
   4.6509009009009006E+01   7.1746787231774667E-01   5.0072592279914235E-03
   4.6584084084084083E+01   7.1828440007361827E-01   9.5848958614886438E-03
   4.6659159159159159E+01   7.2063404587480107E-01   1.3473102775760660E-02
   4.6734234234234229E+01   7.2400187637502200E-01   1.6545940704767313E-02
   4.6809309309309306E+01   7.2784022011294691E-01   1.8740940939602966E-02
   4.6884384384384383E+01   7.3162353111716560E-01   2.0052681306565109E-02
   4.6959459459459453E+01   7.3489154219401054E-01   2.0522564809266289E-02
   4.7034534534534529E+01   7.3727598497830915E-01   2.0227813050683906E-02
   4.7109609609609606E+01   7.3851010895143498E-01   1.9271430513737340E-02
   4.7184684684684683E+01   7.3842356955091393E-01   1.7773713091038687E-02
   4.7259759759759760E+01   7.3692734116957803E-01   1.5865161483228744E-02
   4.7334834834834837E+01   7.3399394130464402E-01   1.3680429932464882E-02
   4.7409909909909906E+01   7.2963765248723622E-01   1.1353003423533492E-02
   4.7484984984984983E+01   7.2389810802063559E-01   9.0104448429472166E-03
   4.7560060060060060E+01   7.1682911545338379E-01   6.7701697090827460E-03
   4.7635135135135130E+01   7.0849329174827902E-01   4.7357774160380521E-03
   4.7710210210210207E+01   6.9896206501288338E-01   2.9940372200953787E-03
   4.7785285285285283E+01   6.8831976354402014E-01   1.6127201346299281E-03
   4.7860360360360353E+01   6.7666978168197556E-01   6.3954851430617803E-04
   4.7935435435435437E+01   6.6414027412531751E-01   1.0252021786022606E-04
   4.8010510510510514E+01   6.5088674350427289E-01   1.1687135963702225E-05
   4.8085585585585591E+01   6.3708949732542275E-01   3.6214450608273530E-04
   4.8160660660660660E+01   6.2294527141801992E-01   1.1376347831840313E-03
   4.8235735735735737E+01   6.0865401725911883E-01   2.3139584944742117E-03
   4.8310810810810814E+01   5.9440335780265408E-01   3.8614499096152111E-03
   4.8385885885885884E+01   5.8035397336326677E-01   5.7461364956524867E-03
   4.8460960960960961E+01   5.6662890901705276E-01   7.9297332710374768E-03
   4.8536036036036037E+01   5.5330862984436802E-01   1.0369106088381584E-02
   4.8611111111111107E+01   5.4043205882058598E-01   1.3016061553100625E-02
   4.8686186186186184E+01   5.2800239601738030E-01   1.5818193554811778E-02
   4.8761261261261261E+01   5.1599567968106297E-01   1.8721108019534333E-02
   4.8836336336336338E+01   5.0436995730116319E-01   2.1671846840643810E-02
   4.8911411411411414E+01   4.9307343955512090E-01   2.4622940889535837E-02
   4.8986486486486491E+01   4.8205079261552874E-01   2.7536360234131269E-02
   4.9061561561561561E+01   4.7124746045871035E-01   3.0386699150240889E-02
   4.9136636636636638E+01   4.6061239253610931E-01   3.3163148291714004E-02
   4.9211711711711715E+01   4.5009973433411571E-01   3.5870055627632819E-02
   4.9286786786786784E+01   4.3966998898586113E-01   3.8526081250470356E-02
   4.9361861861861861E+01   4.2929099258504377E-01   4.1162083157747796E-02
   4.9436936936936938E+01   4.1893885989822571E-01   4.3817950149002541E-02
   4.9512012012012008E+01   4.0859889857863241E-01   4.6538657271689640E-02
   4.9587087087087085E+01   3.9826636870470850E-01   4.9369878187353160E-02
   4.9662162162162161E+01   3.8794688108305986E-01   5.2353541278000085E-02
   4.9737237237237238E+01   3.7765619443421367E-01   5.5523739103814300E-02
   4.9812312312312315E+01   3.6741921040926906E-01   5.8903373321524941E-02
   4.9887387387387392E+01   3.5726808813919125E-01   6.2501837235151195E-02
   4.9962462462462462E+01   3.4723958739052374E-01   6.6313924184358261E-02
   5.0037537537537538E+01   3.3737194759132727E-01   7.0320029330565914E-02
   5.0112612612612615E+01   3.2770174958958537E-01   7.4487605378733224E-02
   5.0187687687687685E+01   3.1826123379034327E-01   7.8773743281815842E-02
   5.0262762762762762E+01   3.0907644839963799E-01   8.3128667313411897E-02
   5.0337837837837839E+01   3.0016640763180863E-01   8.7499848914617706E-02
   5.0412912912912908E+01   2.9154321673367134E-01   9.1836356105044009E-02
   5.0487987987987985E+01   2.8321293835766259E-01   9.6092983478122437E-02
   5.0563063063063062E+01   2.7517688126352663E-01   1.0023368295933012E-01
   5.0638138138138139E+01   2.6743299852616059E-01   1.0423386719941517E-01
   5.0713213213213216E+01   2.5997716317044967E-01   1.0808129769000392E-01
   5.0788288288288292E+01   2.5280419819687328E-01   1.1177548232311048E-01
   5.0863363363363362E+01   2.4590862979941827E-01   1.1532574848407237E-01
   5.0938438438438439E+01   2.3928518104969329E-01   1.1874836891918199E-01
   5.1013513513513516E+01   2.3292902917191949E-01   1.2206324436692020E-01
   5.1088588588588586E+01   2.2683583454140813E-01   1.2529065971751210E-01
   5.1163663663663662E+01   2.2100154142464135E-01   1.2844853535585096E-01
   5.1238738738738739E+01   2.1542196705434807E-01   1.3155043102585548E-01
   5.1313813813813809E+01   2.1009223622579720E-01   1.3460438134923008E-01
   5.1388888888888886E+01   2.0500616610358721E-01   1.3761250051468479E-01
   5.1463963963963963E+01   2.0015573694734226E-01   1.4057121684351565E-01
   5.1539039039039039E+01   1.9553078139839322E-01   1.4347198545599399E-01
   5.1614114114114116E+01   1.9111898401919272E-01   1.4630235571012978E-01
   5.1689189189189193E+01   1.8690621492376686E-01   1.4904730696868937E-01
   5.1764264264264263E+01   1.8287714704269659E-01   1.5169078498591301E-01
   5.1839339339339340E+01   1.7901604744143140E-01   1.5421736100935948E-01
   5.1914414414414416E+01   1.7530760432138545E-01   1.5661390325539001E-01
   5.1989489489489493E+01   1.7173765740680327E-01   1.5887111415792646E-01
   5.2064564564564563E+01   1.6829373429883743E-01   1.6098476739497594E-01
   5.2139639639639647E+01   1.6496534588826572E-01   1.6295649037702595E-01
   5.2214714714714717E+01   1.6174404487042787E-01   1.6479398351386670E-01
   5.2289789789789786E+01   1.5862329038831433E-01   1.6651063870021263E-01
   5.2364864864864870E+01   1.5559818225753219E-01   1.6812460014416331E-01
   5.2439939939939940E+01   1.5266513002169169E-01   1.6965738322344318E-01
   5.2515015015015017E+01   1.4982151022032350E-01   1.7113221745130902E-01
   5.2590090090090101E+01   1.4706534703336557E-01   1.7257230086046371E-01
   5.2665165165165170E+01   1.4439503372653012E-01   1.7399914582909984E-01
   5.2740240240240240E+01   1.4180909946382253E-01   1.7543116706086104E-01
   5.2815315315315324E+01   1.3930601944508531E-01   1.7688262019932158E-01
   5.2890390390390394E+01   1.3688406489438890E-01   1.7836295304209093E-01
   5.2965465465465464E+01   1.3454119089128719E-01   1.7987658678069329E-01
   5.3040540540540547E+01   1.3227496213693157E-01   1.8142310567906161E-01
   5.3115615615615617E+01   1.3008251797822332E-01   1.8299780175041505E-01
   5.3190690690690687E+01   1.2796057779667752E-01   1.8459249713593701E-01
   5.3265765765765771E+01   1.2590548629884149E-01   1.8619655176436453E-01
   5.3340840840840848E+01   1.2391329571453734E-01   1.8779795810519309E-01
   5.3415915915915917E+01   1.2197987884655859E-01   1.8938442841750799E-01
   5.3490990990991001E+01   1.2010106371935911E-01   1.9094439167025598E-01
   5.3566066066066071E+01   1.1827277768551007E-01   1.9246783481686525E-01
   5.3641141141141141E+01   1.1649118682638633E-01   1.9394694310955335E-01
   5.3716216216216225E+01   1.1475281597202086E-01   1.9537651353726862E-01
   5.3791291291291294E+01   1.1305463621626767E-01   1.9675413224987445E-01
   5.3866366366366364E+01   1.1139411061919202E-01   1.9808012057398999E-01
   5.3941441441441448E+01   1.0976919450587196E-01   1.9935726595600475E-01
   5.4016516516516518E+01   1.0817829341658186E-01   2.0059036554265192E-01
   5.4091591591591595E+01   1.0662018794236533E-01   2.0178562231069458E-01
   5.4166666666666671E+01   1.0509393896085011E-01   2.0294994645044057E-01
   5.4241741741741748E+01   1.0359878815808028E-01   2.0409022611424602E-01
