# OCT iter       1000;   J_T =   5.367238810491E-03;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]        phase(E) [rad/pi]
   4.0352852852852855E+01   5.7598871079788689E-03
   4.0427927927927925E+01   2.2401621890817277E-03
   4.0503003003003002E+01  -5.3283817531905853E-04
   4.0578078078078079E+01  -2.4222325452086060E-03
   4.0653153153153148E+01  -3.4102958256747385E-03
   4.0728228228228225E+01  -3.6160886405865768E-03
   4.0803303303303302E+01  -3.2919802840457703E-03
   4.0878378378378372E+01  -2.7932770527536129E-03
   4.0953453453453449E+01  -2.5248875534233991E-03
   4.1028528528528533E+01  -2.8787106907690774E-03
   4.1103603603603602E+01  -4.1784314549110687E-03
   4.1178678678678679E+01  -6.6424142069498194E-03
   4.1253753753753756E+01  -1.0365232534657345E-02
   4.1328828828828826E+01  -1.5311729925567133E-02
   4.1403903903903903E+01  -2.1318168460117765E-02
   4.1478978978978979E+01  -2.8100451875274855E-02
   4.1554054054054049E+01  -3.5273803001741613E-02
   4.1629129129129126E+01  -4.2387522210009410E-02
   4.1704204204204203E+01  -4.8972904692387235E-02
   4.1779279279279280E+01  -5.4596046843703151E-02
   4.1854354354354356E+01  -5.8904550720351501E-02
   4.1929429429429433E+01  -6.1659684998472949E-02
   4.2004504504504503E+01  -6.2751271902488873E-02
   4.2079579579579580E+01  -6.2197557759138038E-02
   4.2154654654654657E+01  -6.0134167682237137E-02
   4.2229729729729726E+01  -5.6795556647908335E-02
   4.2304804804804803E+01  -5.2491443393958469E-02
   4.2379879879879880E+01  -4.7580906332214810E-02
   4.2454954954954950E+01  -4.2447397873508423E-02
   4.2530030030030026E+01  -3.7477340436851400E-02
   4.2605105105105103E+01  -3.3042897384023918E-02
   4.2680180180180180E+01  -2.9487425000241412E-02
   4.2755255255255257E+01  -2.7111695412940905E-02
   4.2830330330330334E+01  -2.6160342463848879E-02
   4.2905405405405403E+01  -2.6809524817035937E-02
   4.2980480480480480E+01  -2.9156811910227648E-02
   4.3055555555555557E+01  -3.3212597243110265E-02
   4.3130630630630627E+01  -3.8890510421527080E-02
   4.3205705705705704E+01  -4.5994531766069581E-02
   4.3280780780780781E+01  -5.4204075200299899E-02
   4.3355855855855850E+01  -6.3064294419562933E-02
   4.3430930930930927E+01  -7.1993750848429017E-02
   4.3506006006006004E+01  -8.0320477308501295E-02
   4.3581081081081081E+01  -8.7347926639051512E-02
   4.3656156156156158E+01  -9.2438263477943303E-02
   4.3731231231231234E+01  -9.5091135070007216E-02
   4.3806306306306304E+01  -9.4998227245228606E-02
   4.3881381381381381E+01  -9.2065477216188588E-02
   4.3956456456456458E+01  -8.6407275631403754E-02
   4.4031531531531527E+01  -7.8323395779571189E-02
   4.4106606606606604E+01  -6.8268607309087861E-02
   4.4181681681681681E+01  -5.6819993824475397E-02
   4.4256756756756751E+01  -4.4641892825036077E-02
   4.4331831831831828E+01  -3.2446207829549122E-02
   4.4406906906906904E+01  -2.0947606147855069E-02
   4.4481981981981981E+01  -1.0816885328310693E-02
   4.4557057057057058E+01  -2.6377641505942592E-03
   4.4632132132132135E+01   3.1298980186906687E-03
   4.4707207207207205E+01   6.1823451004613160E-03
   4.4782282282282281E+01   6.4043128872866076E-03
   4.4857357357357358E+01   3.9026294248409132E-03
   4.4932432432432428E+01  -9.6818816696958576E-04
   4.5007507507507505E+01  -7.6088048713314812E-03
   4.5082582582582582E+01  -1.5228458708760419E-02
   4.5157657657657651E+01  -2.2954235507454786E-02
   4.5232732732732728E+01  -2.9971585352604788E-02
   4.5307807807807805E+01  -3.5649358915782872E-02
   4.5382882882882882E+01  -3.9608160360080892E-02
   4.5457957957957959E+01  -4.1720300863314401E-02
   4.5533033033033036E+01  -4.2059858448060240E-02
   4.5608108108108105E+01  -4.0833721189541108E-02
   4.5683183183183182E+01  -3.8318613960639014E-02
   4.5758258258258259E+01  -3.4815665947756681E-02
   4.5833333333333329E+01  -3.0622742028502899E-02
   4.5908408408408405E+01  -2.6019295987406734E-02
   4.5983483483483482E+01  -2.1258098287594646E-02
   4.6058558558558552E+01  -1.6560264467600876E-02
   4.6133633633633629E+01  -1.2112156331780874E-02
   4.6208708708708706E+01  -8.0636763932458496E-03
   4.6283783783783782E+01  -4.5273022495733685E-03
   4.6358858858858859E+01  -1.5768643505452765E-03
   4.6433933933933936E+01   7.5452308168640981E-04
   4.6509009009009006E+01   2.4767020281943925E-03
   4.6584084084084083E+01   3.6428675477027427E-03
   4.6659159159159159E+01   4.3457440220482256E-03
   4.6734234234234229E+01   4.7082413488476168E-03
   4.6809309309309306E+01   4.8693316585690866E-03
   4.6884384384384383E+01   4.9678019568269796E-03
   4.6959459459459453E+01   5.1273464593444094E-03
   4.7034534534534529E+01   5.4458454747474015E-03
   4.7109609609609606E+01   5.9900780426419909E-03
   4.7184684684684683E+01   6.7954075005146912E-03
   4.7259759759759760E+01   7.8689445411866364E-03
   4.7334834834834837E+01   9.1946027137374126E-03
   4.7409909909909906E+01   1.0739004493950184E-02
   4.7484984984984983E+01   1.2457772751346742E-02
   4.7560060060060060E+01   1.4301908753756606E-02
   4.7635135135135130E+01   1.6223698285466739E-02
   4.7710210210210207E+01   1.8181252847380720E-02
   4.7785285285285283E+01   2.0140793137712675E-02
   4.7860360360360353E+01   2.2076280928930464E-02
   4.7935435435435437E+01   2.3966822590636844E-02
   4.8010510510510514E+01   2.5793012811849102E-02
   4.8085585585585591E+01   2.7533699549107400E-02
   4.8160660660660660E+01   2.9164385985982904E-02
   4.8235735735735737E+01   3.0657768767723661E-02
   4.8310810810810814E+01   3.1986067108329713E-02
   4.8385885885885884E+01   3.3124186321766919E-02
   4.8460960960960961E+01   3.4052610770457924E-02
   4.8536036036036037E+01   3.4759228459786323E-02
   4.8611111111111107E+01   3.5239833809187625E-02
   4.8686186186186184E+01   3.5497541844499457E-02
   4.8761261261261261E+01   3.5541569842031231E-02
   4.8836336336336338E+01   3.5385777964301666E-02
   4.8911411411411414E+01   3.5047147480860873E-02
   4.8986486486486491E+01   3.4544205747320540E-02
   4.9061561561561561E+01   3.3895402944543296E-02
   4.9136636636636638E+01   3.3117592524846869E-02
   4.9211711711711715E+01   3.2224938553567901E-02
   4.9286786786786784E+01   3.1228618341351239E-02
   4.9361861861861861E+01   3.0137531516101164E-02
   4.9436936936936938E+01   2.8959913109941081E-02
   4.9512012012012008E+01   2.7705421555072773E-02
   4.9587087087087085E+01   2.6387091502854957E-02
   4.9662162162162161E+01   2.5022592539318433E-02
   4.9737237237237238E+01   2.3634489105604225E-02
   4.9812312312312315E+01   2.2249532756582126E-02
   4.9887387387387392E+01   2.0897290556795227E-02
   4.9962462462462462E+01   1.9608526018868633E-02
   5.0037537537537538E+01   1.8413688412356435E-02
   5.0112612612612615E+01   1.7341693649113313E-02
   5.0187687687687685E+01   1.6418990452659429E-02
   5.0262762762762762E+01   1.5668782206116148E-02
   5.0337837837837839E+01   1.5110257236035233E-02
   5.0412912912912908E+01   1.4757756680372042E-02
   5.0487987987987985E+01   1.4619930707814839E-02
   5.0563063063063062E+01   1.4699040348958812E-02
   5.0638138138138139E+01   1.4990606976395780E-02
   5.0713213213213216E+01   1.5483577614527826E-02
   5.0788288288288292E+01   1.6161077005638149E-02
   5.0863363363363362E+01   1.7001694242858571E-02
   5.0938438438438439E+01   1.7981145575817304E-02
   5.1013513513513516E+01   1.9074096718523541E-02
   5.1088588588588586E+01   2.0255926847188434E-02
   5.1163663663663662E+01   2.1504260231821726E-02
   5.1238738738738739E+01   2.2800155655155908E-02
   5.1313813813813809E+01   2.4128904270394803E-02
   5.1388888888888886E+01   2.5480428861276973E-02
   5.1463963963963963E+01   2.6849299566476144E-02
   5.1539039039039039E+01   2.8234390062065566E-02
   5.1614114114114116E+01   2.9638203963607765E-02
   5.1689189189189193E+01   3.1065911578460711E-02
   5.1764264264264263E+01   3.2524155291646296E-02
   5.1839339339339340E+01   3.4019706655074304E-02
   5.1914414414414416E+01   3.5558085551290267E-02
   5.1989489489489493E+01   3.7142275685866595E-02
   5.2064564564564563E+01   3.8771684013459415E-02
   5.2139639639639647E+01   4.0441486978664509E-02
   5.2214714714714717E+01   4.2142477376500037E-02
   5.2289789789789786E+01   4.3861469971934859E-02
   5.2364864864864870E+01   4.5582246451789536E-02
   5.2439939939939940E+01   4.7286933667186545E-02
   5.2515015015015017E+01   4.8957632529858165E-02
   5.2590090090090101E+01   5.0578068329017609E-02
   5.2665165165165170E+01   5.2135030562268717E-02
   5.2740240240240240E+01   5.3619413879921050E-02
   5.2815315315315324E+01   5.5026750473522110E-02
   5.2890390390390394E+01   5.6357217473968893E-02
   5.2965465465465464E+01   5.7615187147838531E-02
   5.3040540540540547E+01   5.8808444154407787E-02
   5.3115615615615617E+01   5.9947214165392948E-02
   5.3190690690690687E+01   6.1043134539556183E-02
   5.3265765765765771E+01   6.2108262374711995E-02
   5.3340840840840848E+01   6.3154174259997975E-02
   5.3415915915915917E+01   6.4191180204801870E-02
   5.3490990990991001E+01   6.5227660354389164E-02
   5.3566066066066071E+01   6.6269537715118315E-02
   5.3641141141141141E+01   6.7319915839441746E-02
   5.3716216216216225E+01   6.8378925134624360E-02
   5.3791291291291294E+01   6.9443823015087752E-02
   5.3866366366366364E+01   7.0509374191522992E-02
   5.3941441441441448E+01   7.1568498699547622E-02
   5.4016516516516518E+01   7.2613125919474372E-02
   5.4091591591591595E+01   7.3635147448248922E-02
   5.4166666666666671E+01   7.4627335235510961E-02
   5.4241741741741748E+01   7.5584093696322754E-02
   5.4316816816816818E+01   7.6501946490870304E-02
   5.4391891891891902E+01   7.7379711961677672E-02
   5.4466966966966972E+01   7.8218381191357711E-02
   5.4542042042042041E+01   7.9020763401847063E-02
   5.4617117117117125E+01   7.9790992946277339E-02
   5.4692192192192195E+01   8.0533995675258319E-02
   5.4767267267267265E+01   8.1254993170448458E-02
   5.4842342342342349E+01   8.1959090530333803E-02
   5.4917417417417418E+01   8.2650958992937631E-02
   5.4992492492492495E+01   8.3334599320627520E-02
   5.5067567567567572E+01   8.4013161751766541E-02
   5.5142642642642649E+01   8.4688803717461167E-02
   5.5217717717717719E+01   8.5362582274793597E-02
   5.5292792792792802E+01   8.6034395935152913E-02
   5.5367867867867872E+01   8.6703001758654627E-02
   5.5442942942942942E+01   8.7366132585417658E-02
   5.5518018018018026E+01   8.8020725155475904E-02
   5.5593093093093096E+01   8.8663246645197147E-02
   5.5668168168168165E+01   8.9290082288737027E-02
   5.5743243243243249E+01   8.9897928547635050E-02
   5.5818318318318319E+01   9.0484130990889089E-02
   5.5893393393393396E+01   9.1046915779489299E-02
   5.5968468468468473E+01   9.1585485808192618E-02
   5.6043543543543549E+01   9.2099980814062801E-02
   5.6118618618618619E+01   9.2591327245596877E-02
   5.6193693693693703E+01   9.3061021519150883E-02
   5.6268768768768773E+01   9.3510895601729691E-02
   5.6343843843843842E+01   9.3942906700043613E-02
   5.6418918918918926E+01   9.4358976801600936E-02
   5.6493993993993996E+01   9.4760888641538643E-02
   5.6569069069069066E+01   9.5150228317508551E-02
   5.6644144144144150E+01   9.5528355615333946E-02
   5.6719219219219219E+01   9.5896382758926133E-02
   5.6794294294294296E+01   9.6255149406044682E-02
   5.6869369369369373E+01   9.6605192670946707E-02
   5.6944444444444450E+01   9.6946721267311492E-02
   5.7019519519519520E+01   9.7279608666404963E-02
   5.7094594594594604E+01   9.7603419431314856E-02
   5.7169669669669673E+01   9.7917475960297207E-02
   5.7244744744744743E+01   9.8220962195861350E-02
   5.7319819819819827E+01   9.8513050060120871E-02
   5.7394894894894897E+01   9.8793027032584427E-02
   5.7469969969969966E+01   9.9060401757006339E-02
   5.7545045045045050E+01   9.9314969307231840E-02
   5.7620120120120120E+01   9.9556827262180167E-02
   5.7695195195195197E+01   9.9786345159769030E-02
   5.7770270270270274E+01   1.0000409992732423E-01
   5.7845345345345351E+01   1.0021079584250771E-01
   5.7920420420420434E+01   1.0040718815822641E-01
   5.7995495495495504E+01   1.0059402507824060E-01
   5.8070570570570574E+01   1.0077201506687126E-01
   5.8145645645645658E+01   1.0094181806123036E-01
   5.8220720720720728E+01   1.0110405252757949E-01
   5.8295795795795797E+01   1.0125930718240281E-01
   5.8370870870870881E+01   1.0140814708028621E-01
   5.8445945945945951E+01   1.0155110789672535E-01
   5.8521021021021021E+01   1.0168867793958548E-01
   5.8596096096096105E+01   1.0182127272642864E-01
   5.8671171171171181E+01   1.0194921020115648E-01
   5.8746246246246251E+01   1.0207269496343317E-01
   5.8821321321321335E+01   1.0219181737124571E-01
   5.8896396396396405E+01   1.0230656904312166E-01
   5.8971471471471475E+01   1.0241687161638315E-01
   5.9046546546546558E+01   1.0252261209219267E-01
   5.9121621621621628E+01   1.0262367673791532E-01
   5.9196696696696698E+01   1.0271997660414414E-01
   5.9271771771771782E+01   1.0281146075720254E-01
   5.9346846846846852E+01   1.0289811727207226E-01
   5.9421921921921928E+01   1.0297996561683716E-01
   5.9496996996997005E+01   1.0305704622366521E-01
   5.9572072072072082E+01   1.0312941322152494E-01
   5.9647147147147152E+01   1.0319713457608469E-01
   5.9722222222222236E+01   1.0326030088450368E-01
   5.9797297297297305E+01   1.0331904078524549E-01
   5.9872372372372375E+01   1.0337353836671360E-01
   5.9947447447447459E+01   1.0342404682157152E-01
   6.0022522522522529E+01   1.0347089315944584E-01
   6.0097597597597598E+01   1.0351447081707824E-01
   6.0172672672672682E+01   1.0355521985378352E-01
   6.0247747747747752E+01   1.0359359727177704E-01
   6.0322822822822829E+01   1.0363004210239758E-01
   6.0397897897897906E+01   1.0366494076965506E-01
   6.0472972972972983E+01   1.0369859778277582E-01
   6.0548048048048052E+01   1.0373121529218442E-01
   6.0623123123123136E+01   1.0376288299839180E-01
   6.0698198198198206E+01   1.0379357793985450E-01
   6.0773273273273276E+01   1.0382317230969641E-01
   6.0848348348348360E+01   1.0385144692802775E-01
   6.0923423423423429E+01   1.0387810829938367E-01
   6.0998498498498499E+01   1.0390280803141171E-01
   6.1073573573573583E+01   1.0392516435524179E-01
   6.1148648648648653E+01   1.0394478614517080E-01
   6.1223723723723730E+01   1.0396129989600926E-01
   6.1298798798798806E+01   1.0397437951109205E-01
   6.1373873873873883E+01   1.0398377764597617E-01
   6.1448948948948953E+01   1.0398935608114190E-01
   6.1524024024024037E+01   1.0399111157023100E-01
   6.1599099099099107E+01   1.0398919318502729E-01
   6.1674174174174176E+01   1.0398390755783005E-01
   6.1749249249249260E+01   1.0397570960248459E-01
   6.1824324324324330E+01   1.0396517807178968E-01
   6.1899399399399400E+01   1.0395297733368558E-01
   6.1974474474474484E+01   1.0393980862436730E-01
   6.2049549549549553E+01   1.0392635541656182E-01
   6.2124624624624630E+01   1.0391322820822640E-01
   6.2199699699699707E+01   1.0390091394283682E-01
   6.2274774774774784E+01   1.0388973453144602E-01
   6.2349849849849853E+01   1.0387981778721346E-01
   6.2424924924924937E+01   1.0387108277512985E-01
   6.2500000000000007E+01   1.0386324035914436E-01
   6.2575075075075077E+01   1.0385580874007863E-01
   6.2650150150150161E+01   1.0384814304905270E-01
   6.2725225225225230E+01   1.0383947751859872E-01
   6.2800300300300300E+01   1.0382897826564005E-01
   6.2875375375375384E+01   1.0381580415935106E-01
   6.2950450450450454E+01   1.0379917254637357E-01
   6.3025525525525531E+01   1.0377842579825103E-01
   6.3100600600600607E+01   1.0375309386581665E-01
   6.3175675675675684E+01   1.0372294747977315E-01
   6.3250750750750754E+01   1.0368803654991972E-01
   6.3325825825825838E+01   1.0364870886350949E-01
   6.3400900900900908E+01   1.0360560543789449E-01
   6.3475975975975977E+01   1.0355963078026426E-01
   6.3551051051051061E+01   1.0351189865056699E-01
   6.3626126126126131E+01   1.0346365641673155E-01
   6.3701201201201201E+01   1.0341619339793555E-01
   6.3776276276276285E+01   1.0337074040199942E-01
   6.3851351351351354E+01   1.0332836875143037E-01
   6.3926426426426431E+01   1.0328989735325080E-01
   6.4001501501501508E+01   1.0325581582039198E-01
   6.4076576576576585E+01   1.0322623042040303E-01
   6.4151651651651648E+01   1.0320083789518170E-01
   6.4226726726726739E+01   1.0317893016085618E-01
   6.4301801801801801E+01   1.0315943072993905E-01
   6.4376876876876878E+01   1.0314096151937806E-01
   6.4451951951951969E+01   1.0312193659219875E-01
   6.4527027027027032E+01   1.0310067737662817E-01
   6.4602102102102108E+01   1.0307554207214190E-01
   6.4677177177177185E+01   1.0304506038138513E-01
   6.4752252252252262E+01   1.0300806354512489E-01
   6.4827327327327325E+01   1.0296379908886388E-01
   6.4902402402402416E+01   1.0291201990482193E-01
   6.4977477477477478E+01   1.0285303843868021E-01
   6.5052552552552555E+01   1.0278773888008379E-01
   6.5127627627627632E+01   1.0271754329236717E-01
   6.5202702702702709E+01   1.0264433134235888E-01
   6.5277777777777786E+01   1.0257031736555833E-01
   6.5352852852852862E+01   1.0249789251006998E-01
   6.5427927927927939E+01   1.0242944321509577E-01
   6.5503003003003002E+01   1.0236715991676018E-01
   6.5578078078078093E+01   1.0231285135685111E-01
   6.5653153153153156E+01   1.0226778005083234E-01
   6.5728228228228232E+01   1.0223253333831994E-01
   6.5803303303303309E+01   1.0220694210010267E-01
   6.5878378378378386E+01   1.0219005587879577E-01
   6.5953453453453463E+01   1.0218017904073538E-01
   6.6028528528528540E+01   1.0217496804993839E-01
   6.6103603603603617E+01   1.0217158518939055E-01
   6.6178678678678679E+01   1.0216689946632264E-01
   6.6253753753753770E+01   1.0215772128946664E-01
   6.6328828828828833E+01   1.0214105412519531E-01
   6.6403903903903910E+01   1.0211434403636321E-01
   6.6478978978978986E+01   1.0207570705938089E-01
   6.6554054054054063E+01   1.0202411498699079E-01
   6.6629129129129126E+01   1.0195952238722163E-01
   6.6704204204204217E+01   1.0188292154405294E-01
   6.6779279279279280E+01   1.0179631722594770E-01
   6.6854354354354356E+01   1.0170261938938661E-01
   6.6929429429429433E+01   1.0160545859653447E-01
   6.7004504504504510E+01   1.0150893549126898E-01
   6.7079579579579587E+01   1.0141732155312093E-01
   6.7154654654654664E+01   1.0133473300832686E-01
   6.7229729729729740E+01   1.0126480280037205E-01
   6.7304804804804803E+01   1.0121037662538092E-01
   6.7379879879879894E+01   1.0117325808812909E-01
   6.7454954954954957E+01   1.0115402505339285E-01
   6.7530030030030034E+01   1.0115193442377993E-01
   6.7605105105105110E+01   1.0116492617703918E-01
   6.7680180180180187E+01   1.0118972997857126E-01
   6.7755255255255264E+01   1.0122206959516306E-01
   6.7830330330330341E+01   1.0125695230589073E-01
   6.7905405405405418E+01   1.0128902321309531E-01
   6.7980480480480480E+01   1.0131295846715287E-01
   6.8055555555555571E+01   1.0132386752060134E-01
   6.8130630630630634E+01   1.0131767305468026E-01
   6.8205705705705711E+01   1.0129143839180663E-01
   6.8280780780780788E+01   1.0124361597995489E-01
   6.8355855855855864E+01   1.0117419660211170E-01
   6.8430930930930927E+01   1.0108474678292918E-01
   6.8506006006006018E+01   1.0097833072041372E-01
   6.8581081081081081E+01   1.0085932216106797E-01
   6.8656156156156158E+01   1.0073312016460571E-01
   6.8731231231231234E+01   1.0060578995672484E-01
   6.8806306306306311E+01   1.0048365547992677E-01
   6.8881381381381388E+01   1.0037287344163000E-01
   6.8956456456456465E+01   1.0027901944434461E-01
   6.9031531531531542E+01   1.0020671518131345E-01
   6.9106606606606604E+01   1.0015932189510636E-01
   6.9181681681681695E+01   1.0013871969270090E-01
   6.9256756756756758E+01   1.0014518538969683E-01
   6.9331831831831835E+01   1.0017737391535227E-01
   6.9406906906906912E+01   1.0023240059315278E-01
   6.9481981981981988E+01   1.0030601445432726E-01
   6.9557057057057065E+01   1.0039284671495756E-01
   6.9632132132132142E+01   1.0048671410857300E-01
   6.9707207207207219E+01   1.0058095422658329E-01
   6.9782282282282281E+01   1.0066876952991659E-01
   6.9857357357357373E+01   1.0074355825213967E-01
   6.9932432432432435E+01   1.0079921387004852E-01
   7.0007507507507512E+01   1.0083037989586080E-01
   7.0082582582582589E+01   1.0083265304567254E-01
   7.0157657657657666E+01   1.0080273483364523E-01
   7.0232732732732728E+01   1.0073853866633031E-01
   7.0307807807807819E+01   1.0063926576629545E-01
   7.0382882882882882E+01   1.0050546782492763E-01
   7.0457957957957959E+01   1.0033911619850561E-01
   7.0533033033033050E+01   1.0014369578092051E-01
   7.0608108108108112E+01   9.9924335628475303E-02
   7.0683183183183189E+01   9.9687977488652602E-02
   7.0758258258258266E+01   9.9443567535886151E-02
   7.0833333333333343E+01   9.9202236331640686E-02
   7.0908408408408405E+01   9.8977408448036805E-02
   7.0983483483483496E+01   9.8784758250025320E-02
   7.1058558558558559E+01   9.8641904921589002E-02
   7.1133633633633636E+01   9.8567722134027785E-02
   7.1208708708708713E+01   9.8581131694310889E-02
   7.1283783783783790E+01   9.8699264120472724E-02
   7.1358858858858866E+01   9.8876318547360870E-02
   7.1433933933933943E+01   9.9059384982005103E-02
   7.1509009009009020E+01   9.9250681916580444E-02
   7.1584084084084083E+01   9.9449792528521347E-02
   7.1659159159159174E+01   9.9648112536287858E-02
   7.1734234234234236E+01   9.9825986592812402E-02
   7.1809309309309313E+01   9.9952491909126945E-02
   7.1884384384384390E+01   9.9987616938980492E-02
   7.1959459459459467E+01   9.9886354055309282E-02
   7.2034534534534544E+01   9.9603975886944335E-02
   7.2109609609609620E+01   9.9101548661833044E-02
   7.2184684684684697E+01   9.8350632609619196E-02
   7.2259759759759760E+01   9.7336197828985754E-02
   7.2334834834834851E+01   9.6057071525382440E-02
   7.2409909909909913E+01   9.4523706893687706E-02
   7.2484984984984990E+01   9.2753662958172722E-02
   7.2560060060060067E+01   9.0765819163322811E-02
   7.2635135135135144E+01   8.8574903529443125E-02
   7.2710210210210207E+01   8.6188240468475896E-02
   7.2785285285285298E+01   8.3606549537084490E-02
   7.2860360360360360E+01   8.0830000169272359E-02
   7.2935435435435437E+01   7.7869520022585528E-02
   7.3010510510510514E+01   7.4761738087527382E-02
   7.3085585585585591E+01   7.1584275146133206E-02
   7.3160660660660668E+01   6.8466766548535507E-02
   7.3235735735735744E+01   6.5592266613414565E-02
   7.3310810810810821E+01   6.3183647961113601E-02
   7.3385885885885884E+01   6.1470552546979036E-02
   7.3460960960960975E+01   6.0635319172368453E-02
   7.3536036036036037E+01   6.0742792894744428E-02
   7.3611111111111114E+01   6.1670056696883205E-02
   7.3686186186186191E+01   6.3064839209146961E-02
   7.3761261261261268E+01   6.4365449570144492E-02
   7.3836336336336345E+01   6.4898038454882082E-02
   7.3911411411411422E+01   6.4029677558456261E-02
   7.3986486486486498E+01   6.1322477922922683E-02
   7.4061561561561561E+01   5.6633189616968067E-02
   7.4136636636636652E+01   5.0134557368469244E-02
   7.4211711711711715E+01   4.2270701853432131E-02
   7.4286786786786791E+01   3.3674465878608534E-02
   7.4361861861861868E+01   2.5069329881258387E-02
   7.4436936936936945E+01   1.7165958684232308E-02
   7.4512012012012008E+01   1.0556367827326723E-02
   7.4587087087087099E+01   5.6129243189574013E-03
   7.4662162162162161E+01   2.4135597802607467E-03
   7.4737237237237238E+01   7.2822683208552137E-04
   7.4812312312312315E+01   9.6256299441410071E-05
   7.4887387387387392E+01  -1.1508551850122950E-05
   7.4962462462462469E+01   0.0000000000000000E+00
# pulse generated by run 1499526 (fbR0003)
