# OCT iter       1000;   J_T =   5.367238810491E-03;   pulse_id =          2                                                                                                                                                                                   
#               time [ns]            Re(ampl) [au]            Im(ampl) [au]                                                                                                                                                                                    
  3.75375375375375381E-02  3.40875926087221698E-04  0.00000000000000000E+00
  2.96546546546546530E+00  1.57983248524501776E-03 -7.27969854860042857E-04
  3.04054054054054079E+00  1.64665765886599078E-03 -7.57084543008214339E-04
  3.11561561561561540E+00  1.71475496031352008E-03 -7.88158783984021214E-04
  3.19069069069069089E+00  1.78331852654941918E-03 -8.21067116031721643E-04
  3.26576576576576638E+00  1.85161835543952696E-03 -8.55462232717741863E-04
  3.34084084084084099E+00  1.91907432807184660E-03 -8.90820445990073064E-04
  3.41591591591591603E+00  1.98530932770835328E-03 -9.26509036361829728E-04
  3.49099099099099153E+00  2.05017579865503750E-03 -9.61866099048161406E-04
  3.56606606606606613E+00  2.11375416571057051E-03 -9.96282831231154681E-04
  3.64114114114114118E+00  2.17632507612294324E-03 -1.02927922233488653E-03
  3.71621621621621667E+00  2.23906465468771791E-03 -1.06165685406845139E-03
  3.79129129129129128E+00  2.30309258131160570E-03 -1.09439567945517828E-03
  3.86636636636636721E+00  2.36863674412580300E-03 -1.12742231383198221E-03
  3.94144144144144182E+00  2.43594153788946567E-03 -1.16074037549493414E-03
  4.01651651651651687E+00  2.50523703007097392E-03 -1.19442510340657610E-03
  4.09159159159159191E+00  2.57671565961067883E-03 -1.22860826515375351E-03
  4.16666666666666696E+00  2.65051798799008842E-03 -1.26345766545391067E-03
  4.24174174174174201E+00  2.72672748950675021E-03 -1.29915508533763515E-03
  4.31681681681681706E+00  2.80537329227315176E-03 -1.33587571826285180E-03
  4.39189189189189211E+00  2.88643912268486550E-03 -1.37377129228826692E-03
  4.46696696696696716E+00  2.96987639774427738E-03 -1.41295819609849179E-03
  4.54204204204204220E+00  3.05561937750030996E-03 -1.45351113815279996E-03
  4.61711711711711725E+00  3.14360046176916444E-03 -1.49546220762935872E-03
  4.69219219219219230E+00  3.23376402583195385E-03 -1.53880469509825300E-03
  4.76726726726726824E+00  3.32607758218990196E-03 -1.58350067544983848E-03
  4.84234234234234240E+00  3.42053948200914939E-03 -1.62949114933759118E-03
  4.91741741741741745E+00  3.51718279194691234E-03 -1.67670746790833029E-03
  4.99249249249249338E+00  3.61607536977084747E-03 -1.72508280911839833E-03
  5.06756756756756754E+00  3.71731649410514528E-03 -1.77456260966321264E-03
  5.14264264264264259E+00  3.82103066593623758E-03 -1.82511306069138850E-03
  5.21771771771771853E+00  3.92735938488656452E-03 -1.87672702490822643E-03
  5.29279279279279269E+00  4.03645180957204561E-03 -1.92942700598674869E-03
  5.36786786786786774E+00  4.14845524029034112E-03 -1.98326507910802667E-03
  5.44294294294294367E+00  4.26350631837963540E-03 -2.03831995664690950E-03
  5.51801801801801872E+00  4.38172372678409874E-03 -2.09469159982748681E-03
  5.59309309309309288E+00  4.50320301011763145E-03 -2.15249398131758373E-03
  5.66816816816816882E+00  4.62801392222706148E-03 -2.21184674258591849E-03
  5.74324324324324387E+00  4.75620047061503862E-03 -2.27286656331044746E-03
  5.81831831831831803E+00  4.88778357893423273E-03 -2.33565906201405656E-03
  5.89339339339339396E+00  5.02276605211870227E-03 -2.40031197667567482E-03
  5.96846846846846901E+00  5.16113932489621532E-03 -2.46689023719480136E-03
  6.04354354354354406E+00  5.30289132253348137E-03 -2.53543335106715204E-03
  6.11861861861861911E+00  5.44801467694412504E-03 -2.60595529828662508E-03
  6.19369369369369416E+00  5.59651452890983295E-03 -2.67844689411361140E-03
  6.26876876876876921E+00  5.74841520710278348E-03 -2.75288035276162859E-03
  6.34384384384384425E+00  5.90376519785074105E-03 -2.82921559289038256E-03
  6.41891891891891930E+00  6.06263999076754167E-03 -2.90740768372849774E-03
  6.49399399399399435E+00  6.22514258529111280E-03 -2.98741474861654232E-03
  6.56906906906906851E+00  6.39140165176493597E-03 -3.06920562352427408E-03
  6.64414414414414356E+00  6.56156753967153741E-03 -3.15276660809130343E-03
  6.71921921921921950E+00  6.73580650019507763E-03 -3.23810673784090224E-03
  6.79429429429429366E+00  6.91429362982949949E-03 -3.32526113778085003E-03
  6.86936936936936871E+00  7.09720513941576592E-03 -3.41429217823281325E-03
  6.94444444444444464E+00  7.28471060475493256E-03 -3.50528833224927373E-03
  7.01951951951951880E+00  7.47696585859345796E-03 -3.59836081958242286E-03
  7.09459459459459385E+00  7.67410713840262996E-03 -3.69363830391823992E-03
  7.16966966966966979E+00  7.87624701063226879E-03 -3.79126007623979038E-03
  7.24474474474474395E+00  8.08347245319336084E-03 -3.89136829494398512E-03
  7.31981981981981900E+00  8.29584530079778039E-03 -3.99409994943925473E-03
  7.39489489489489493E+00  8.51340505424242645E-03 -4.09957925620426517E-03
  7.46996996996996998E+00  8.73617384147958378E-03 -4.20791117582006591E-03
  7.54504504504504414E+00  8.96416311586246267E-03 -4.31917665316007386E-03
  7.62012012012012008E+00  9.19738150719073486E-03 -4.43343003514698724E-03
  7.69519519519519513E+00  9.43584312413364885E-03 -4.55069892381178894E-03
  7.77027027027026929E+00  9.67957555700968246E-03 -4.67098649648909486E-03
  7.84534534534534522E+00  9.92862685449046392E-03 -4.79427609408721034E-03
  7.92042042042042116E+00  1.01830708439474126E-02 -4.92053766765955091E-03
  7.99549549549549443E+00  1.04430103213363663E-02 -5.04973550524118360E-03
  8.07057057057057037E+00  1.07085778343514060E-02 -5.18183655122725437E-03
  8.14564564564564542E+00  1.09799340000957691E-02 -5.31681858755854182E-03
  8.22072072072072046E+00  1.12572635136679294E-02 -5.45467756951177867E-03
  8.29579579579579551E+00  1.15407691977397180E-02 -5.59543349192922774E-03
  8.37087087087087056E+00  1.18306646010999921E-02 -5.73913429265048361E-03
  8.44594594594594561E+00  1.21271657671794056E-02 -5.88585746509286221E-03
  8.52102102102102066E+00  1.24304828571996408E-02 -6.03570923776826623E-03
  8.59609609609609571E+00  1.27408123253508216E-02 -6.18882137252848262E-03
  8.67117117117117076E+00  1.30583303056506853E-02 -6.34534582410916943E-03
  8.74624624624624580E+00  1.33831877833503234E-02 -6.50544768008633201E-03
  8.82132132132132085E+00  1.37155079908123940E-02 -6.66929695117949011E-03
  8.89639639639639590E+00  1.40553862940612732E-02 -6.83705989463383526E-03
  8.97147147147147095E+00  1.44028926309608864E-02 -7.00889061575421437E-03
  9.04654654654654600E+00  1.47580763393680911E-02 -7.18492369372059850E-03
  9.12162162162162105E+00  1.51209729926599836E-02 -7.36526851086816495E-03
  9.19669669669669609E+00  1.54916126631330173E-02 -7.55000582960429437E-03
  9.27177177177177114E+00  1.58700288838312942E-02 -7.73918696640558176E-03
  9.34684684684684619E+00  1.62562674961171660E-02 -7.93283567493292645E-03
  9.42192192192192124E+00  1.66503945665973513E-02 -8.13095259439408982E-03
  9.49699699699699806E+00  1.70525026360883944E-02 -8.33352187296055279E-03
  9.57207207207207134E+00  1.74627147176850163E-02 -8.54051936706290427E-03
  9.64714714714714638E+00  1.78811856735072681E-02 -8.75192166883473864E-03
  9.72222222222222321E+00  1.83081008462506641E-02 -8.96771514084353065E-03
  9.79729729729729648E+00  1.87436720751281184E-02 -9.18790414465929343E-03
  9.87237237237237153E+00  1.91881314602163344E-02 -9.41251773314646586E-03
  9.94744744744744835E+00  1.96417234331653402E-02 -9.64161422311172848E-03
  1.00225225225225216E+01  2.01046958308542037E-02 -9.87528325758078862E-03
  1.00975975975975967E+01  2.05772907440767566E-02 -1.01136451860724761E-02
  1.01726726726726735E+01  2.10597359240795208E-02 -1.03568478179645700E-02
  1.02477477477477468E+01  2.15522374787296966E-02 -1.06050608216393932E-02
  1.03228228228228218E+01  2.20549744832108825E-02 -1.08584682362680984E-02
  1.03978978978978986E+01  2.25680959753643551E-02 -1.11172597216201100E-02
  1.04729729729729719E+01  2.30917206127546661E-02 -1.13816212834958446E-02
  1.05480480480480470E+01  2.36259390490115156E-02 -1.16517262689787553E-02
  1.06231231231231238E+01  2.41708188555397330E-02 -1.19277274193849304E-02
  1.06981981981981971E+01  2.47264115887531923E-02 -1.22097506956009971E-02
  1.07732732732732721E+01  2.52927614023773402E-02 -1.24978914515721257E-02
  1.08483483483483489E+01  2.58699144493305215E-02 -1.27922133347192959E-02
  1.09234234234234222E+01  2.64579282264140909E-02 -1.30927500518910923E-02
  1.09984984984984973E+01  2.70568800005630064E-02 -1.33995098773604677E-02
  1.10735735735735741E+01  2.76668735231444078E-02 -1.37124825209298563E-02
  1.11486486486486474E+01  2.82880433850323486E-02 -1.40316477460537166E-02
  1.12237237237237242E+01  2.89205565771374941E-02 -1.43569849542153696E-02
  1.12987987987987992E+01  2.95646110783561629E-02 -1.46884828510834269E-02
  1.13738738738738725E+01  3.02204315702412629E-02 -1.50261482928680627E-02
  1.14489489489489493E+01  3.08882626479762556E-02 -1.53700134796585682E-02
  1.15240240240240244E+01  3.15683601345569664E-02 -1.57201408098374407E-02
  1.15990990990990976E+01  3.22609812870884721E-02 -1.60766249222120579E-02
  1.16741741741741745E+01  3.29663747937127133E-02 -1.64395917110045330E-02
  1.17492492492492495E+01  3.36847714860943684E-02 -1.68091943800768757E-02
  1.18243243243243228E+01  3.44163766318680217E-02 -1.71856068812061974E-02
  1.18993993993993996E+01  3.51613645278456149E-02 -1.75690153306328582E-02
  1.19744744744744747E+01  3.59198758999619422E-02 -1.79596081935942571E-02
  1.20495495495495497E+01  3.66920183495448513E-02 -1.83575661470767176E-02
  1.21246246246246248E+01  3.74778697939583197E-02 -1.87630525622591478E-02
  1.21996996996996998E+01  3.82774845636044206E-02 -1.91762054852704471E-02
  1.22747747747747749E+01  3.90909015678105320E-02 -1.95971318444329926E-02
  1.23498498498498499E+01  3.99181537561615271E-02 -2.00259043919268909E-02
  1.24249249249249250E+01  4.07592779975279110E-02 -2.04625616246414364E-02
  1.25000000000000000E+01  4.16143244827252706E-02 -2.09071106542673586E-02
  1.25750750750750750E+01  4.24833648221920462E-02 -2.13595327405677049E-02
  1.26501501501501501E+01  4.33664981409943723E-02 -2.18197909875118938E-02
  1.27252252252252251E+01  4.42638546482608183E-02 -2.22878395422800163E-02
  1.28003003003003002E+01  4.51755963561493862E-02 -2.27636335337238170E-02
  1.28753753753753752E+01  4.61019148300513479E-02 -2.32471389335217986E-02
  1.29504504504504503E+01  4.70430260609536049E-02 -2.37383415117869735E-02
  1.30255255255255271E+01  4.79991627635358575E-02 -2.42372540854854795E-02
  1.31006006006006004E+01  4.89705646218392895E-02 -2.47439213277543743E-02
  1.31756756756756772E+01  4.99574672240904391E-02 -2.52584215329026071E-02
  1.32507507507507523E+01  5.09600906322387123E-02 -2.57808649327941272E-02
  1.33258258258258255E+01  5.19786286873152661E-02 -2.63113884463321776E-02
  1.34009009009009024E+01  5.30132402147757351E-02 -2.68501471082623899E-02
  1.34759759759759774E+01  5.40640432201959162E-02 -2.73973028342483459E-02
  1.35510510510510507E+01  5.51311129259874078E-02 -2.79530115771943581E-02
  1.36261261261261275E+01  5.62144840957175540E-02 -2.85174102380969276E-02
  1.37012012012012026E+01  5.73141575658802360E-02 -2.90906048357152773E-02
  1.37762762762762758E+01  5.84301103361789670E-02 -2.96726613574776477E-02
  1.38513513513513526E+01  5.95623080640521052E-02 -3.02636003965134522E-02
  1.39264264264264277E+01  6.07107184729240787E-02 -3.08633961682466679E-02
  1.40015015015015010E+01  6.18753240928869297E-02 -3.14719798878080048E-02
  1.40765765765765778E+01  6.30561329292717021E-02 -3.20892469016861789E-02
  1.41516516516516528E+01  6.42531860547941730E-02 -3.27150665283340164E-02
  1.42267267267267261E+01  6.54665616417172136E-02 -3.33492933610019665E-02
  1.43018018018018029E+01  6.66963754568834083E-02 -3.39917788444893121E-02
  1.43768768768768780E+01  6.79427782077483694E-02 -3.46423822020010957E-02
  1.44519519519519513E+01  6.92059502745749067E-02 -3.53009801420136535E-02
  1.45270270270270281E+01  7.04860942944696978E-02 -3.59674750742341523E-02
  1.46021021021021031E+01  7.17834258621272842E-02 -3.66418016872461644E-02
  1.46771771771771800E+01  7.30981624242965922E-02 -3.73239316370641491E-02
  1.47522522522522532E+01  7.44305104241670401E-02 -3.80138758124007811E-02
  1.48273273273273283E+01  7.57806510020375274E-02 -3.87116833196443147E-02
  1.49024024024024051E+01  7.71487250829344384E-02 -3.94174361633559678E-02
  1.49774774774774784E+01  7.85348193608768480E-02 -4.01312387693183656E-02
  1.50525525525525534E+01  7.99389553011536358E-02 -4.08532021038934406E-02
  1.51276276276276302E+01  8.13610835624046930E-02 -4.15834231414655559E-02
  1.52027027027027035E+01  8.28010859713266961E-02 -4.23219616209800087E-02
  1.52777777777777786E+01  8.42587862788505837E-02 -4.30688170951932514E-02
  1.53528528528528554E+01  8.57339694909832750E-02 -4.38239098628852575E-02
  1.54279279279279304E+01  8.72264078929939207E-02 -4.45870692157948126E-02
  1.55030030030030037E+01  8.87358903909888502E-02 -4.53580314423881262E-02
  1.55780780780780805E+01  9.02622509088346070E-02 -4.61364483636632350E-02
  1.56531531531531556E+01  9.18053916030078937E-02 -4.69219052108378332E-02
  1.57282282282282289E+01  9.33652976556733211E-02 -4.77139449023335840E-02
  1.58033033033033057E+01  9.49420421513702262E-02 -4.85120947328432015E-02
  1.58783783783783807E+01  9.65357815628759691E-02 -4.93158914665303219E-02
  1.59534534534534540E+01  9.81467440779825173E-02 -5.01249018444360414E-02
  1.60285285285285326E+01  9.97752138693713264E-02 -5.09387372515553855E-02
  1.61036036036036059E+01  1.01421514173382049E-01 -5.17570631595191052E-02
  1.61786786786786791E+01  1.03085990798160373E-01 -5.25796052973572098E-02
  1.62537537537537560E+01  1.04768995898880224E-01 -5.34061547750253746E-02
  1.63288288288288292E+01  1.06470870256590994E-01 -5.42365734052222617E-02
  1.64039039039039061E+01  1.08191921615268583E-01 -5.50707985052067625E-02
  1.64789789789789829E+01  1.09932397358300224E-01 -5.59088441965498728E-02
  1.65540540540540562E+01  1.11692451967368753E-01 -5.67507945717011797E-02
  1.66291291291291294E+01  1.13472112785356904E-01 -5.75967839102991264E-02
  1.67042042042042063E+01  1.15271250636842834E-01 -5.84469608727510165E-02
  1.67792792792792795E+01  1.17089563705751132E-01 -5.93014371335532572E-02
  1.68543543543543564E+01  1.18926582784980722E-01 -6.01602254470168726E-02
  1.69294294294294332E+01  1.20781703203305904E-01 -6.10231763857763052E-02
  1.70045045045045065E+01  1.22654243774275667E-01 -6.18899255594265799E-02
  1.70795795795795797E+01  1.24543527127046180E-01 -6.27598629399201413E-02
  1.71546546546546566E+01  1.26448970378708003E-01 -6.36321326547498733E-02
  1.72297297297297298E+01  1.28370171914499370E-01 -6.45056658528857657E-02
  1.73048048048048067E+01  1.30306980165077635E-01 -6.53792424403266265E-02
  1.73798798798798835E+01  1.32259533887040787E-01 -6.62515715225715646E-02
  1.74549549549549567E+01  1.34228269663002664E-01 -6.71213770633697221E-02
  1.75300300300300300E+01  1.36213899358746449E-01 -6.79874756359019200E-02
  1.76051051051051068E+01  1.38217365962969657E-01 -6.88488371265636445E-02
  1.76801801801801801E+01  1.40239788777509977E-01 -6.97046255598955528E-02
  1.77552552552552569E+01  1.42282407494048385E-01 -7.05542236737769918E-02
  1.78303303303303338E+01  1.44346529819955854E-01 -7.13972491114330116E-02
  1.79054054054054070E+01  1.46433480838779967E-01 -7.22335703529602274E-02
  1.79804804804804803E+01  1.48544546829943169E-01 -7.30633263383839576E-02
  1.80555555555555571E+01  1.50680904371973956E-01 -7.38869463179506747E-02
  1.81306306306306304E+01  1.52843528747590190E-01 -7.47051583895388810E-02
  1.82057057057057072E+01  1.55033083785633435E-01 -7.55189696948186107E-02
  1.82807807807807841E+01  1.57249806255197938E-01 -7.63296011824914494E-02
  1.83558558558558573E+01  1.59493408280187043E-01 -7.71383665719141687E-02
  1.84309309309309306E+01  1.61763027057901354E-01 -7.79464978632027627E-02
  1.85060060060060074E+01  1.64057249403443878E-01 -7.87549354449661038E-02
  1.85810810810810842E+01  1.66374228288032250E-01 -7.95641150725497903E-02
  1.86561561561561575E+01  1.68711891213823684E-01 -8.03737920766195435E-02
  1.87312312312312343E+01  1.71068220019584633E-01 -8.11829418010174414E-02
  1.88063063063063076E+01  1.73441563977803359E-01 -8.19897637181891681E-02
  1.88813813813813809E+01  1.75830938037690898E-01 -8.27917972625282772E-02
  1.89564564564564577E+01  1.78236259083218079E-01 -8.35861350916886348E-02
  1.90315315315315345E+01  1.80658485269355906E-01 -8.43697003894541275E-02
  1.91066066066066078E+01  1.83099643620117186E-01 -8.51395444295681009E-02
  1.91816816816816846E+01  1.85562753294005039E-01 -8.58931218728646029E-02
  1.92567567567567579E+01  1.88051669618099049E-01 -8.66285134606025881E-02
  1.93318318318318312E+01  1.90570881905010814E-01 -8.73445845527333897E-02
  1.94069069069069080E+01  1.93125294183163487E-01 -8.80410866330527120E-02
  1.94819819819819848E+01  1.95720004415306820E-01 -8.87187205750111924E-02
  1.95570570570570581E+01  1.98360080345031081E-01 -8.93791804923743105E-02
  1.96321321321321349E+01  2.01050316456612421E-01 -9.00251848521395892E-02
  1.97072072072072082E+01  2.03794953562605768E-01 -9.06604813564680923E-02
  1.97822822822822815E+01  2.06597353773579517E-01 -9.12897917379793256E-02
  1.98573573573573583E+01  2.09459647506482549E-01 -9.19186511564907271E-02
  1.99324324324324351E+01  2.12382399027082114E-01 -9.25531015767769583E-02
  2.00075075075075084E+01  2.15364362596693726E-01 -9.31992219039955300E-02
  2.00825825825825852E+01  2.18402412032227794E-01 -9.38625160996944818E-02
  2.01576576576576585E+01  2.21491715041558124E-01 -9.45472245507378017E-02
  2.02327327327327318E+01  2.24626188841646424E-01 -9.52556608148921319E-02
  2.03078078078078086E+01  2.27799221377180450E-01 -9.59876931846656289E-02
  2.03828828828828854E+01  2.31004585161882409E-01 -9.67404804773857041E-02
  2.04579579579579587E+01  2.34237423475554013E-01 -9.75085337188715123E-02
  2.05330330330330355E+01  2.37495164860691887E-01 -9.82841178024219525E-02
  2.06081081081081088E+01  2.40778229114473191E-01 -9.90579439891681041E-02
  2.06831831831831821E+01  2.44090425147145795E-01 -9.98200517754209288E-02
  2.07582582582582589E+01  2.47438998332674159E-01 -1.00560750920801606E-01
  2.08333333333333357E+01  2.50834346511426054E-01 -1.01271497831508683E-01
  2.09084084084084090E+01  2.54289472714236686E-01 -1.01945612048111742E-01
  2.09834834834834858E+01  2.57819266387855406E-01 -1.02578786563486957E-01
  2.10585585585585591E+01  2.61439699387267632E-01 -1.03169393307049301E-01
  2.11336336336336323E+01  2.65166994302291570E-01 -1.03718616106527523E-01
  2.12087087087087092E+01  2.69016785074845333E-01 -1.04230447684925578E-01
  2.12837837837837860E+01  2.73003261077351622E-01 -1.04711564687965275E-01
  2.13588588588588593E+01  2.77138280824592631E-01 -1.05171055904079117E-01
  2.14339339339339361E+01  2.81430466769403698E-01 -1.05619941849875387E-01
  2.15090090090090094E+01  2.85884343014442377E-01 -1.06070408531079130E-01
  2.15840840840840826E+01  2.90499637016081336E-01 -1.06534698901937758E-01
  2.16591591591591630E+01  2.95270911617940501E-01 -1.07023665626914954E-01
  2.17342342342342363E+01  3.00187702758745290E-01 -1.07545077722648735E-01
  2.18093093093093096E+01  3.05235296978793036E-01 -1.08101869033422560E-01
  2.18843843843843864E+01  3.10396191506024377E-01 -1.08690589669755130E-01
  2.19594594594594597E+01  3.15652154184879519E-01 -1.09300346310052296E-01
  2.20345345345345365E+01  3.20986669440231354E-01 -1.09912478369319236E-01
  2.21096096096096133E+01  3.26387453640727909E-01 -1.10501116013185269E-01
  2.21846846846846866E+01  3.31848677846500795E-01 -1.11034622226064500E-01
  2.22597597597597598E+01  3.37372563530358160E-01 -1.11477767423070362E-01
  2.23348348348348367E+01  3.42970113865300408E-01 -1.11794358728700860E-01
  2.24099099099099099E+01  3.48660887019266563E-01 -1.11949978038181353E-01
  2.24849849849849868E+01  3.54471873079034439E-01 -1.11914488668043016E-01
  2.25600600600600636E+01  3.60435664526158772E-01 -1.11664044574609905E-01
  2.26351351351351369E+01  3.66588182107366711E-01 -1.11182454356052479E-01
  2.27102102102102101E+01  3.72966221662580200E-01 -1.10461878341832992E-01
  2.27852852852852870E+01  3.79605032461254543E-01 -1.09502934308321156E-01
  2.28603603603603602E+01  3.86536051497825550E-01 -1.08314330291914937E-01
  2.29354354354354371E+01  3.93784837800096210E-01 -1.06912125877828973E-01
  2.30105105105105139E+01  4.01369209708051011E-01 -1.05318662601727078E-01
  2.30855855855855872E+01  4.09297604811256599E-01 -1.03561133416257209E-01
  2.31606606606606604E+01  4.17567752611537835E-01 -1.01669720721519780E-01
  2.32357357357357373E+01  4.26165846456051212E-01 -9.96752549330237464E-02
  2.33108108108108105E+01  4.35066480084280782E-01 -9.76064432768518342E-02
  2.33858858858858873E+01  4.44233628721074747E-01 -9.54868757848799654E-02
  2.34609609609609642E+01  4.53622872031066715E-01 -9.33321894627860416E-02
  2.35360360360360374E+01  4.63184871162666989E-01 -9.11479024707587682E-02
  2.36111111111111107E+01  4.72869854163499137E-01 -8.89284587084223643E-02
  2.36861861861861875E+01  4.82632594283190608E-01 -8.66579114356061386E-02
  2.37612612612612608E+01  4.92437161842027626E-01 -8.43124226028231644E-02
  2.38363363363363376E+01  5.02260663928035367E-01 -8.18644074707948755E-02
  2.39114114114114145E+01  5.12095297740317368E-01 -7.92877944132935331E-02
  2.39864864864864877E+01  5.21948324546182674E-01 -7.65635959280194511E-02
  2.40615615615615646E+01  5.31839960937103728E-01 -7.36848827323518113E-02
  2.41366366366366378E+01  5.41799582741355756E-01 -7.06603584011227387E-02
  2.42117117117117111E+01  5.51860935555800847E-01 -6.75160258695814419E-02
  2.42867867867867879E+01  5.62057161404592165E-01 -6.42948385696203717E-02
  2.43618618618618648E+01  5.72416355963836665E-01 -6.10546212279772654E-02
  2.44369369369369380E+01  5.82958105088030809E-01 -5.78648132875356769E-02
  2.45120120120120148E+01  5.93691109581047094E-01 -5.48026576021762371E-02
  2.45870870870870881E+01  6.04611714643675802E-01 -5.19493231819919202E-02
  2.46621621621621614E+01  6.15703018858823059E-01 -4.93861810139165566E-02
  2.47372372372372418E+01  6.26934294047287843E-01 -4.71911652623554917E-02
  2.48123123123123150E+01  6.38260671554498060E-01 -4.54349764820088931E-02
  2.48873873873873883E+01  6.49623341186769121E-01 -4.41769071592146290E-02
  2.49624624624624651E+01  6.60950727645071789E-01 -4.34603034831111817E-02
  2.50375375375375384E+01  6.72161132085036916E-01 -4.33080417469834528E-02
  2.51126126126126152E+01  6.83167096143368013E-01 -4.37187468257006565E-02
  2.51876876876876921E+01  6.93881303618622769E-01 -4.46646516713026034E-02
  2.52627627627627653E+01  7.04223316853604953E-01 -4.60918772775984684E-02
  2.53378378378378386E+01  7.14126038541238128E-01 -4.79234899282590596E-02
  2.54129129129129154E+01  7.23540665540665096E-01 -5.00650734166735861E-02
  2.54879879879879887E+01  7.32439141958691087E-01 -5.24119344155127634E-02
  2.55630630630630655E+01  7.40813677466033993E-01 -5.48566555313826018E-02
  2.56381381381381424E+01  7.48673605216352622E-01 -5.72956753586057604E-02
  2.57132132132132156E+01  7.56040479754768957E-01 -5.96339329165100421E-02
  2.57882882882882889E+01  7.62942649762637592E-01 -6.17872464967044871E-02
  2.58633633633633657E+01  7.69410477429164019E-01 -6.36827826291259669E-02
  2.59384384384384390E+01  7.75472954256441471E-01 -6.52584674094869033E-02
  2.60135135135135123E+01  7.81155851398675272E-01 -6.64623283282450295E-02
  2.60885885885885891E+01  7.86480977843123208E-01 -6.72524948278396123E-02
  2.61636636636636588E+01  7.91465817380716530E-01 -6.75980468766416986E-02
  2.62387387387387356E+01  7.96122887524033263E-01 -6.74803111999159322E-02
  2.63138138138138125E+01  8.00458571990923629E-01 -6.68938202863766096E-02
  2.63888888888888857E+01  8.04471740955352677E-01 -6.58461528062338763E-02
  2.64639639639639626E+01  8.08152927194602633E-01 -6.43562939747847340E-02
  2.65390390390390394E+01  8.11484931460548786E-01 -6.24518356542718353E-02
  2.66141141141141091E+01  8.14445378044731938E-01 -6.01659848677416551E-02
  2.66891891891891859E+01  8.17011022088257266E-01 -5.75356461022769605E-02
  2.67642642642642627E+01  8.19162801995527823E-01 -5.46015847039084887E-02
  2.68393393393393360E+01  8.20890097264098006E-01 -5.14108929434624745E-02
  2.69144144144144128E+01  8.22192682868431501E-01 -4.80209447907900544E-02
  2.69894894894894897E+01  8.23079530348446275E-01 -4.45031706668258323E-02
  2.70645645645645594E+01  8.23564674427266441E-01 -4.09447061898449358E-02
  2.71396396396396362E+01  8.23661417533884666E-01 -3.74464406161390470E-02
