#        t [ns]                  pop[00]                  pop[01]                  pop[10]                  pop[11]
      89.244622   3.1478330956949890E-01   5.2146980108802765E-01   1.5016337841477895E-02   5.4047255581589355E-02
      89.444722   2.9648941538952234E-01   5.3072915335173665E-01   1.7999753273323451E-02   5.4012390288250660E-02
      89.644822   2.8080529448908820E-01   5.3912346628218000E-01   2.0995752742853663E-02   5.3570379043098713E-02
      89.844922   2.6800332999829246E-01   5.4653813451551148E-01   2.3934147920663999E-02   5.2734334035614908E-02
      90.045023   2.5823200558177528E-01   5.5291402625963904E-01   2.6760921827189650E-02   5.1513041641465820E-02
      90.245123   2.5152752999652939E-01   5.5823681486770160E-01   2.9433715472609874E-02   4.9915997120675556E-02
      90.445223   2.4783516916691972E-01   5.6252053711360239E-01   3.1917111299625878E-02   4.7957691965762855E-02
      90.645323   2.4703164710076139E-01   5.6579387600802400E-01   3.4179366427172529E-02   4.5659868060697044E-02
      90.845423   2.4894479297603367E-01   5.6809067699573168E-01   3.6191277344367986E-02   4.3052085210068113E-02
      91.045523   2.5336862328861898E-01   5.6944478973504575E-01   3.7927003475420863E-02   4.0171401453259932E-02
      91.245623   2.6007210884895271E-01   5.6989091752188314E-01   3.9365960376786184E-02   3.7061818421105584E-02
      91.445723   2.6880251527923488E-01   5.6947061176647218E-01   4.0494670817624624E-02   3.3773970768944284E-02
      91.645823   2.7928715619653499E-01   5.6823844735305129E-01   4.1307876442190340E-02   3.0365272837636712E-02
      91.845923   2.9123620830346669E-01   5.6626431954721601E-01   4.1808651538867085E-02   2.6900446608225308E-02
      92.046023   3.0434581429286134E-01   5.6363242300203265E-01   4.2007287345432326E-02   2.3452249867193700E-02
      92.246123   3.1829995409706485E-01   5.6043951806239223E-01   4.1918732361832391E-02   2.0102191800075650E-02
      92.446223   3.3277168376253319E-01   5.5679318750800788E-01   4.1558815928912848E-02   1.6940872004517077E-02
      92.646323   3.4742577794803720E-01   5.5280879708163067E-01   4.0940093065855769E-02   1.4067400405231864E-02
      92.846423   3.6192403315927174E-01   5.4860420367317164E-01   4.0068447283622480E-02   1.1587344251031629E-02
      93.046523   3.7593260935654926E-01   5.4429300030295902E-01   3.8941478818654188E-02   9.6088522885737684E-03
      93.246623   3.8912889735722050E-01   5.3997887447958903E-01   3.7549347631693396E-02   8.2369756233615990E-03
      93.446723   4.0120467424908385E-01   5.3575432753298002E-01   3.5878239779163469E-02   7.5666216003197392E-03
      93.646823   4.1186442906084109E-01   5.3170513026564958E-01   3.3916071541723207E-02   7.6748487079140162E-03
      93.846923   4.2082186566282953E-01   5.2791811349838424E-01   3.1659579373950385E-02   8.6132766338648439E-03
      94.047024   4.2779940240611158E-01   5.2448793111968250E-01   2.9121660566428224E-02   1.0401412590630144E-02
      94.247124   4.3253292332955140E-01   5.2152029932200894E-01   2.6337727092066804E-02   1.3021755685204755E-02
      94.447224   4.3478103705154125E-01   5.1913171776993505E-01   2.3369841235423360E-02   1.6417468743897542E-02
      94.647324   4.3433824978941799E-01   5.1744568089087606E-01   2.0307463053494561E-02   2.0493158961214581E-02
      94.847424   4.3105178895686502E-01   5.1658523116973154E-01   1.7263944385846844E-02   2.5119032274940580E-02
      95.047524   4.2483907744655836E-01   5.1666400723846673E-01   1.4368767111047998E-02   3.0138308935378718E-02
      95.247624   4.1570117382905036E-01   5.1777919527082372E-01   1.1756675957389133E-02   3.5377189783413032E-02
      95.447724   4.0373115250482822E-01   5.2000657717339138E-01   9.5554270526713361E-03   4.0656207665473947E-02
      95.647824   3.8912016851184550E-01   5.2339476083684289E-01   7.8736731033202494E-03   4.5801854352283879E-02
      95.847924   3.7216140836480349E-01   5.2795782172424466E-01   6.7903487650720958E-03   5.0657597587720857E-02
      96.048024   3.5324814335437854E-01   5.3366871690201512E-01   6.3470301276429856E-03   5.5093353585473973E-02
      96.248124   3.3286420822452945E-01   5.4045438122695688E-01   6.5443917365049535E-03   5.9012306378842257E-02
      96.448224   3.1156903009765013E-01   5.4819168649431838E-01   7.3431222627624833E-03   6.2353903776458948E-02
      96.648324   2.8997728961568131E-01   5.5670646618694630E-01   8.6692875484631806E-03   6.5092093813662377E-02
      96.848424   2.6873034206617502E-01   5.6577976431994148E-01   1.0423820600489330E-02   6.7228865714046321E-02
      97.048524   2.4846053656434638E-01   5.7516095890991359E-01   1.2494790209896777E-02   6.8784700335841054E-02
      97.248624   2.2975499073282615E-01   5.8458366473500634E-01   1.4770150323544817E-02   6.9788232762484692E-02
      97.448724   2.1312344621519633E-01   5.9378363512797327E-01   1.7148855894272022E-02   7.0266928580841964E-02
      97.648824   1.9897051860112941E-01   6.0252034530401166E-01   1.9548806189113178E-02   7.0240335815052832E-02
      97.848924   1.8757459786900130E-01   6.1059851598811243E-01   2.1910263570283164E-02   6.9717766210567772E-02
      98.049025   1.7907936594410190E-01   6.1788105752241995E-01   2.4194110631136159E-02   6.8701272942625832E-02
      98.249125   1.7350077396098121E-01   6.2428982698253699E-01   2.6376040517865518E-02   6.7192275295238718E-02
      98.449225   1.7074557407631130E-01   6.2979851451520796E-01   2.8439162918144426E-02   6.5198587030091307E-02
      98.649325   1.7063540182819337E-01   6.3442278464485846E-01   3.0367506335788497E-02   6.2739340383676553E-02
      98.849425   1.7293243640848693E-01   6.3820913452697769E-01   3.2142071512701688E-02   5.9846972368087691E-02
      99.049525   1.7736354044929756E-01   6.4122337854610678E-01   3.3740123580440651E-02   5.6566538323749228E-02
      99.249625   1.8363971998563292E-01   6.4354121958252841E-01   3.5137362684752864E-02   5.2953186308220476E-02
      99.449725   1.9146972846537905E-01   6.4524199618199773E-01   3.6311758551044807E-02   4.9069007830771852E-02
      99.649825   2.0056919468610865E-01   6.4640368116154723E-01   3.7247607147179417E-02   4.4980490635315347E-02
      99.849925   2.1066654149686734E-01   6.4709723008792208E-01   3.7938598984555351E-02   4.0757395637693795E-02
     100.050025   2.2150522499025710E-01   6.4738108648142600E-01   3.8388938620505832E-02   3.6473372489917499E-02
     100.250125   2.3284187415941265E-01   6.4729778216874267E-01   3.8611877729749285E-02   3.2208157006377976E-02
     100.450225   2.4444195714751438E-01   6.4687290111204532E-01   3.8625700186604960E-02   2.8050687629448717E-02
     100.650325   2.5607597432051621E-01   6.4611490732769816E-01   3.8448059245703797E-02   2.4102017925940189E-02
     100.850425   2.6751865617582593E-01   6.4501436981228188E-01   3.8090143275814982E-02   2.0476697237103481E-02
     101.050525   2.7855211107530892E-01   6.4354231403926310E-01   3.7552235739418051E-02   1.7301434685887782E-02
     101.250625   2.8897171790326176E-01   6.4164907402229721E-01   3.6821942936459413E-02   1.4710357319252272E-02
     101.450725   2.9859081539485671E-01   6.3926697800181287E-01   3.5875792219687015E-02   1.2836991027763849E-02
     101.650825   3.0723899355540818E-01   6.3632092008155017E-01   3.4684161981773758E-02   1.1803961870839834E-02
     101.850925   3.1475177322614017E-01   6.3274814928028322E-01   3.3218855085452539E-02   1.1711851712758747E-02
     102.051026   3.2095530000365946E-01   6.2852350239555854E-01   3.1462277532602952E-02   1.2628491631553778E-02
     102.251126   3.2565329083209510E-01   6.2368306329554823E-01   2.9417017490487328E-02   1.4579663213707255E-02
     102.451226   3.2862256728580458E-01   6.1833986831951759E-01   2.7114370817803463E-02   1.7542144393169787E-02
     102.651326   3.2962071176462515E-01   6.1268763956441130E-01   2.4619982972403122E-02   2.1440250558603456E-02
     102.851426   3.2840641453458602E-01   6.0699108525254530E-01   2.2034610503909518E-02   2.6147142306964116E-02
     103.051526   3.2476861927260692E-01   6.0156509437792161E-01   1.9488633607598570E-02   3.1491771952121161E-02
     103.251626   3.1855636830364115E-01   5.9674880893205751E-01   1.7130549936890244E-02   3.7271159264082192E-02
     103.451726   3.0970263618116362E-01   5.9287979694456128E-01   1.5111369590981668E-02   4.3266244040769043E-02
     103.651826   2.9824162504573665E-01   5.9026896102800896E-01   1.3567509895810468E-02   4.9258956434598759E-02
     103.851926   2.8432187369379303E-01   5.8917472722686426E-01   1.2604596596902200E-02   5.5048612884516832E-02
     104.052026   2.6821493871329216E-01   5.8977715488374860E-01   1.2284296400759936E-02   6.0466372580124099E-02
     104.252126   2.5031808878839362E-01   5.9215414868203897E-01   1.2615916795455897E-02   6.5386577960848680E-02
     104.452226   2.3115043585364112E-01   5.9626284742209046E-01   1.3554015451688394E-02   6.9733331120164138E-02
     104.652326   2.1133853367946587E-01   6.0193351693720121E-01   1.5003293641843170E-02   7.3480059048877708E-02
     104.852426   1.9158280581337672E-01   6.0888550573512912E-01   1.6831800496057692E-02   7.6640492120213524E-02
     105.052526   1.7260248470006681E-01   6.1676555572111336E-01   1.8891051261723722E-02   7.9252454295701741E-02
     105.252626   1.5507150905684514E-01   6.2519506113496681E-01   2.1038220080163164E-02   8.1359059581374432E-02
     105.452726   1.3956304147793305E-01   6.3381170214463367E-01   2.3154769746256541E-02   8.2992229206205193E-02
     105.652826   1.2651148197322262E-01   6.4230084402409182E-01   2.5158072501791317E-02   8.4161688494709730E-02
     105.852926   1.1619284903048747E-01   6.5041645999149467E-01   2.7004749840972380E-02   8.4851533386115424E-02
     106.053027   1.0872400763450669E-01   6.5798836817195405E-01   2.8685890784739414E-02   8.5025325314251290E-02
     106.253127   1.0407933084303370E-01   6.6491567208728775E-01   3.0216380897440293E-02   8.4637560190445008E-02
     106.453227   1.0211707501939341E-01   6.7115540560187636E-01   3.1622303624899206E-02   8.3646522088884831E-02
     106.653327   1.0260650352284655E-01   6.7671578940415100E-01   3.2929806064513019E-02   8.2024290112948803E-02
     106.853427   1.0525327909257878E-01   6.8165304104692515E-01   3.4157013718136009E-02   7.9762662544251114E-02
     107.053527   1.0972529223495278E-01   6.8606399163907483E-01   3.5309711104279974E-02   7.6875451384730328E-02
     107.253627   1.1567871961305791E-01   6.9007130515968418E-01   3.6381271547350533E-02   7.3397607736021817E-02
     107.453727   1.2278076778332388E-01   6.9380494813006732E-01   3.7356387224519408E-02   6.9381835825220353E-02
     107.653827   1.3072657319988382E-01   6.9738400864289030E-01   3.8216910544698363E-02   6.4894135303144279E-02
     107.853927   1.3925027795056252E-01   7.0089984827993990E-01   3.8947719948918900E-02   6.0010055890543472E-02
     108.054027   1.4813040047111103E-01   7.0440102834723162E-01   3.9540925221561933E-02   5.4813019894603611E-02
     108.254127   1.5718859607898344E-01   7.0788227965487704E-01   3.9997223698741868E-02   4.9395341970096984E-02
     108.454227   1.6628199002241736E-01   7.1127997004810872E-01   4.0323761779550528E-02   4.3861761979101577E-02
     108.654327   1.7529219833707521E-01   7.1447408196418249E-01   4.0528830810167234E-02   3.8334305529918747E-02
     108.854427   1.8411573364234099E-01   7.1729441975782982E-01   4.0614991295976378E-02   3.2956339530813165E-02
     109.054527   1.9265877484461255E-01   7.1952903485812414E-01   4.0573041901506075E-02   2.7893408126404874E-02
     109.254627   2.0083552710015520E-01   7.2093514682823845E-01   4.0379062821218968E-02   2.3329173941036518E-02
     109.454727   2.0856652125106973E-01   7.2125475632117741E-01   3.9995703308970759E-02   1.9456228316737371E-02
     109.654827   2.1577308623373526E-01   7.2023695028188417E-01   3.9377616305329557E-02   1.6462906747645809E-02
     109.854927   2.2236642739964196E-01   7.1766684373529033E-01   3.8480085837464068E-02   1.4517958902411331E-02
     110.055028   2.2823241763345489E-01   7.1339872471102406E-01   3.7269598922065272E-02   1.3754937789655263E-02
     110.255128   2.3321528549703979E-01   7.0738924992106422E-01   3.5735109577151619E-02   1.4257848771211818E-02
     110.455228   2.3710536604622945E-01   6.9972509511281844E-01   3.3898617458176905E-02   1.6049339005129677E-02
     110.655328   2.3963791474906343E-01   6.9063813724361311E-01   3.1823174870313400E-02   1.9082817682298796E-02
     110.855428   2.4050893218180883E-01   6.8050195633763078E-01   2.9615775772461498E-02   2.3240390654192963E-02
     111.055528   2.3940750390511106E-01   6.6980827531473131E-01   2.7422681266434344E-02   2.8338655315853303E-02
     111.255628   2.3605596563040054E-01   6.5912861823631652E-01   2.5416382392246618E-02   3.4143167106012139E-02
     111.455728   2.3024742471279902E-01   6.4906897865935653E-01   2.3775895155987808E-02   4.0389941459748356E-02
     111.655828   2.2187646631929728E-01   6.4022191109776794E-01   2.2663704991962200E-02   4.6810512095872767E-02
     111.855928   2.1096440184033274E-01   6.3311709682714290E-01   2.2202932264910175E-02   5.3157001889860320E-02
     112.056028   1.9767877756411201E-01   6.2817272997649043E-01   2.2458107426478836E-02   5.9224464403075078E-02
     112.256128   1.8234386148886594E-01   6.2565253879473959E-01   2.3422555450610047E-02   6.4868190957261179E-02
     112.456228   1.6544027071946471E-01   6.2563380064041507E-01   2.5014561098783861E-02   7.0013515502246840E-02
     112.656328   1.4759162501975309E-01   6.2799437518546664E-01   2.7084190316765278E-02   7.4654995052699111E-02
     112.856428   1.2953004979766500E-01   6.3243095097754132E-01   2.9432742429823716E-02   7.8841981804245301E-02
     113.056528   1.1203263578831450E-01   6.3851446800837874E-01   3.1844109723878057E-02   8.2651216909649119E-02
     113.256628   9.5836938778765937E-02   6.4576900788974456E-01   3.4121079287685228E-02   8.6153562736246622E-02
     113.456728   8.1560496428712964E-02   6.5374634175330570E-01   3.6115600313884048E-02   8.9385459031436146E-02
     113.656828   6.9647440616974657E-02   6.6207552267511549E-01   3.7745008092996191E-02   9.2332632567610373E-02
     113.856928   6.0349240982902994E-02   6.7048395279558237E-01   3.8992696266930263E-02   9.4928102555452754E-02
     114.057029   5.3734685980256380E-02   6.7879480496243449E-01   3.9896204605444706E-02   9.7063095451784376E-02
     114.257129   4.9720506538069559E-02   6.8690731400276384E-01   4.0527822684454907E-02   9.8607045830254800E-02
     114.457229   4.8111500187014995E-02   6.9477100907891265E-01   4.0973899323014595E-02   9.9430310413209447E-02
     114.657329   4.8638132371700775E-02   7.0236777068521883E-01   4.1317878546663321E-02   9.9423279240037604E-02
     114.857429   5.0985474950036212E-02   7.0970744393465224E-01   4.1628702523753190E-02   9.8509119108872306E-02
     115.057529   5.4816021475724216E-02   7.1682957069674602E-01   4.1953899255957050E-02   9.6650659314691301E-02
     115.257629   5.9791435463271023E-02   7.2379959078074985E-01   4.2317064320685216E-02   9.3852249439721688E-02
     115.457729   6.5593905784903539E-02   7.3069495902200732E-01   4.2720255611344224E-02   9.0156668799047102E-02
     115.657829   7.1943622455476752E-02   7.3758508260212630E-01   4.3150846901849768E-02   8.5637842839477341E-02
     115.857929   7.8609328489810296E-02   7.4451114146836250E-01   4.3590524419830183E-02   8.0391736473170258E-02
     116.058029   8.5411718107480952E-02   7.5146926078023324E-01   4.4023339986033687E-02   7.4528484374390691E-02
     116.258129   9.2221009534329906E-02   7.5839816164575868E-01   4.4440450170051361E-02   6.8168060172238393E-02
     116.458229   9.8949954124909201E-02   7.6517209904566363E-01   4.4840433613833566E-02   6.1440369538627575E-02
     116.658329   1.0554376491423165E-01   7.7159998227808380E-01   4.5225256026363035E-02   5.4489187458796939E-02
     116.858429   1.1196962463935818E-01   7.7743068378148594E-01   4.5593177433418383E-02   4.7477875145438969E-02
     117.058529   1.1820875762882926E-01   7.8236356025412379E-01   4.5931162895845000E-02   4.0593594336783854E-02
     117.258629   1.2425173983445481E-01   7.8606371384463114E-01   4.6209906640580459E-02   3.4046714777023555E-02
     117.458729   1.3009411674995267E-01   7.8818309358903160E-01   4.6383679710018139E-02   2.8063802171342567E-02
     117.658829   1.3572818588524491E-01   7.8838881543267958E-01   4.6395326877760150E-02   2.2874972104577004E-02
     117.858929   1.4112953266785969E-01   7.8639784936608847E-01   4.6185227163624845E-02   1.8697777420367621E-02
     118.059030   1.4624065890687590E-01   7.8201434580415297E-01   4.5702599057134155E-02   1.5719716495635878E-02
     118.259130   1.5095512268254743E-01   7.7516495273432440E-01   4.4917667275982905E-02   1.4081011667276960E-02
     118.459230   1.5510469465109575E-01   7.6592824340620091E-01   4.3833234595788757E-02   1.3859337442926053E-02
     118.659330   1.5845284707459167E-01   7.5455422550910944E-01   4.2493975435082064E-02   1.5058380586948554E-02
     118.859430   1.6070049007048295E-01   7.4146832729781575E-01   4.0991293609257101E-02   1.7602250940341096E-02
     119.059530   1.6150907255253524E-01   7.2725454904186737E-01   3.9461140026226776E-02   2.1337979677827176E-02
     119.259630   1.6053940028473956E-01   7.1261705647215656E-01   3.8072765363678929E-02   2.6047962121347912E-02
     119.459730   1.5749765354858855E-01   6.9832531714875390E-01   3.7008566239063054E-02   3.1472231011407080E-02
     119.659830   1.5217999390577841E-01   6.8515004950293756E-01   3.6437830805242689E-02   3.7337633273236775E-02
     119.859930   1.4451124819935077E-01   6.7379624439524510E-01   3.6488855023573505E-02   4.3389195141038721E-02
     120.060030   1.3457406193033861E-01   6.6483956934609556E-01   3.7224538423081301E-02   4.9418641135140481E-02
     120.260130   1.2262323834126063E-01   6.5867371416195175E-01   3.8626331163069884E-02   5.5285442857102039E-02
     120.460230   1.0908185997271100E-01   6.5547566552791170E-01   4.0589931697535504E-02   6.0926648936075016E-02
     120.660330   9.4519586373209133E-02   6.5519476594976789E-01   4.2934308425293145E-02   6.6352850172246999E-02
     120.860430   7.9612734305445049E-02   6.5757195056335815E-01   4.5424584035929111E-02   7.1628904817275213E-02
     121.060530   6.5083874704753353E-02   6.6219248666629105E-01   4.7807335260347361E-02   7.6841032162614994E-02
     121.260630   5.1625139968712909E-02   6.6856360894571276E-01   4.9852029373567239E-02   8.2057247184808155E-02
     121.460730   3.9821226566738421E-02   6.7619569200743401E-01   5.1387877200428971E-02   8.7292171719366957E-02
     121.660830   3.0091884156397325E-02   6.8466490474050912E-01   5.2326308852290407E-02   9.2485907626349881E-02
     121.860930   2.2665616072010102E-02   6.9364600767972506E-01   5.2665012221209541E-02   9.7501247292798923E-02
     122.061031   1.7584955506372554E-02   7.0291545850356296E-01   5.2475488171673454E-02   1.0213813083253404E-01
     122.261131   1.4735776346176177E-02   7.1233266946787621E-01   5.1879955383068756E-02   1.0616040549400295E-01
     122.461231   1.3889076329742860E-02   7.2181220523597844E-01   5.1024866599249569E-02   1.0932775091958409E-01
     122.661331   1.4743869196940585E-02   7.3129978998548062E-01   5.0056901202869576E-02   1.1142611437718805E-01
     122.861431   1.6964419227845910E-02   7.4075832765662841E-01   4.9104166202678122E-02   1.1229256251260751E-01
     123.061531   2.0210504565704949E-02   7.5016174098973587E-01   4.8263203137650187E-02   1.1183242551410637E-01
     123.261631   2.4161710557416598E-02   7.5949089311995521E-01   4.7592293909788502E-02   1.1002699490104878E-01
     123.461731   2.8536023282628400E-02   7.6872764584027653E-01   4.7111876313831333E-02   1.0693054457047008E-01
     123.661831   3.3101810463500927E-02   7.7784644492579547E-01   4.6812042936401087E-02   1.0265741570832194E-01
     123.861931   3.7682305135177688E-02   7.8680500078951154E-01   4.6665205372027348E-02   9.7362618307846302E-02
     124.062031   4.2153035643983858E-02   7.9553605866071719E-01   4.6640238423043989E-02   9.1221216053023427E-02
     124.262131   4.6434340658644636E-02   8.0394137463823245E-01   4.6713978243438523E-02   8.4411611396112626E-02
     124.462231   5.0481875212983196E-02   8.1188796512846806E-01   4.6877143274279991E-02   7.7105920425474220E-02
     124.662331   5.4277466371608275E-02   8.1920646300841071E-01   4.7133758046501981E-02   6.9468060451532462E-02
     124.862431   5.7821684325558197E-02   8.2569185512517562E-01   4.7495006400550127E-02   6.1657964230311446E-02
     125.062531   6.1128719266275097E-02   8.3110731241248692E-01   4.7969816669300197E-02   5.3838798845337661E-02
     125.262631   6.4223195110958295E-02   8.3519211424977680E-01   4.8555305596420635E-02   4.6183425490809921E-02
     125.462731   6.7137215867563119E-02   8.3767488913594601E-01   4.9230101400575287E-02   3.8876984976984851E-02
     125.662831   6.9905281457575144E-02   8.3829307484427207E-01   4.9952424513225908E-02   3.2114220435640405E-02
     125.862931   7.2555698896997783E-02   8.3681817729522490E-01   5.0663319295638470E-02   2.6091851739600876E-02
     126.063032   7.5098963567716226E-02   8.3308462117960136E-01   5.1294384608877100E-02   2.0997165599676904E-02
     126.263132   7.7514640607540791E-02   8.2701886878155795E-01   5.1778787586232319E-02   1.6994293834465206E-02
     126.463232   7.9738388125058013E-02   8.1866536607508378E-01   5.2063938376013766E-02   1.4210003963276732E-02
     126.663332   8.1651427866399798E-02   8.0820596479025886E-01   5.2123925344956371E-02   1.2721065493451023E-02
     126.863432   8.3076467441960691E-02   7.9596910450336245E-01   5.1969650490012884E-02   1.2545122605258871E-02
     127.063532   8.3784799529415019E-02   7.8242481239085526E-01   5.1654312790833393E-02   1.3636916880766306E-02
     127.263632   8.3517142737536937E-02   7.6816267822826534E-01   5.1271659059876171E-02   1.5891848588763177E-02
     127.463732   8.2017081419146654E-02   7.5385251691804689E-01   5.0945085362450758E-02   1.9158391480126449E-02
     127.663832   7.9073325552874663E-02   7.4019046918855758E-01   5.0807630154066051E-02   2.3259064270740329E-02
     127.863932   7.4564911422325214E-02   7.2783642023813733E-01   5.0975701326850600E-02   2.8016971052935449E-02
     128.064032   6.8500049143860750E-02   7.1735178138426370E-01   5.1522178141970396E-02   3.3282368934722709E-02
     128.264132   6.1037587941076839E-02   7.0914799125625427E-01   5.2455828548280119E-02   3.8952508017715610E-02
     128.464232   5.2485033091322651E-02   7.0345359474899738E-01   5.3712296583642884E-02   4.4979295312166385E-02
     128.664332   4.3275583755507524E-02   7.0030377490840379E-01   5.5158350894490435E-02   5.1362685895191142E-02
     128.864432   3.3929907861549743E-02   6.9955412134859796E-01   5.6608581829006424E-02   5.8131057639635740E-02
     129.064532   2.5006137044066418E-02   7.0091774851293731E-01   5.7852409454125411E-02   6.5312507408732470E-02
     129.264632   1.7042072895726547E-02   7.0401854847768452E-01   5.8687060570772213E-02   7.2903357099520658E-02
     129.464732   1.0497772284683987E-02   7.0844892003439075E-01   5.8950203167719775E-02   8.0840622221811889E-02
     129.664832   5.7075192374466954E-03   7.1382325854668460E-01   5.8546576132971352E-02   8.8983133807897602E-02
     129.864932   2.8473804261206857E-03   7.1982205627003004E-01   5.7464327107889700E-02   9.7104830482109439E-02
     130.065033   1.9234020627100735E-03   7.2621885297775413E-01   5.5776860735628320E-02   1.0490452086928551E-01
     130.265133   2.7840560513335958E-03   7.3288194271061613E-01   5.3628144795071032E-02   1.1203394593248363E-01
     130.465233   5.1539804731677808E-03   7.3975328292058129E-01   5.1205437190320134E-02   1.1813858222759002E-01
     130.665333   8.6790226536060371E-03   7.4681850928110527E-01   4.8707823629226724E-02   1.2290059270104101E-01
     130.865433   1.2972305762636381E-02   7.5408082721801328E-01   4.6317680970629570E-02   1.2607536730393903E-01
     131.065533   1.7655131176528182E-02   7.6154229528913231E-01   4.4178895013871990E-02   1.2751724352106872E-01
     131.265633   2.2388991075482544E-02   7.6919128202745057E-01   4.2384249297865724E-02   1.2719144145404618E-01
     131.465733   2.6896147814920165E-02   7.7699590505483562E-01   4.0973294400111500E-02   1.2517025502660298E-01
     131.665833   3.0968745474355547E-02   7.8490333676869917E-01   3.9939592884698068E-02   1.2161477919497155E-01
     131.865933   3.4468793701074411E-02   7.9284266057841080E-01   3.9244317506968537E-02   1.1674696549288846E-01
     132.066033   3.7321511033007841E-02   8.0072812611814992E-01   3.8832988782683417E-02   1.1081815865199802E-01
     132.266133   3.9503746121744544E-02   8.0846111187176461E-01   3.8652384671054363E-02   1.0407985817014573E-01
     132.466233   4.1029512330472528E-02   8.1593060974700082E-01   3.8664434670595424E-02   9.6761375900638519E-02
     132.666333   4.1935665289786268E-02   8.2301236011898371E-01   3.8854066519986734E-02   8.9057387905921742E-02
     132.866433   4.2270844555659604E-02   8.2956667448708477E-01   3.9229336668687463E-02   8.1126023932837660E-02
     133.066533   4.2089426627927834E-02   8.3543544529759539E-01   3.9814349804295969E-02   7.3095708081505756E-02
     133.266633   4.1450126003691641E-02   8.4043982918825577E-01   4.0637398868402189E-02   6.5077348731003196E-02
     133.466733   4.0417270289658365E-02   8.4438084476507969E-01   4.1717661212708708E-02   5.7178102599095545E-02
     133.666833   3.9062441255632338E-02   8.4704503594380842E-01   4.3053666552556664E-02   4.9513416698438846E-02
     133.866933   3.7464709096896753E-02   8.4821655336988411E-01   4.4616148211413437E-02   4.2214640269390272E-02
     134.067034   3.5708074103932695E-02   8.4769594467106191E-01   4.6347073431113564E-02   3.5430140321551166E-02
     134.267134   3.3874914427741099E-02   8.4532451541203091E-01   4.8165332258536170E-02   2.9319292074946570E-02
     134.467234   3.2035321609799938E-02   8.4101110538467871E-01   4.9977776553373383E-02   2.4041020411641158E-02
     134.667334   3.0234506680265245E-02   8.3475642975807995E-01   5.1692993664874898E-02   1.9740254689169831E-02
     134.867434   2.8482369760818350E-02   8.2667021711393984E-01   5.3235138374090218E-02   1.6535401327726299E-02
     135.067534   2.6749109499993810E-02   8.1697803137854297E-01   5.4555687469437175E-02   1.4508610855709281E-02
     135.267634   2.4968848935035665E-02   8.0601606408514870E-01   5.5641045756878713E-02   1.3700096090922684E-02
     135.467734   2.3051669891142035E-02   7.9421277073361018E-01   5.6513718551524567E-02   1.4108126902904151E-02
     135.667834   2.0903921264370198E-02   7.8205764407495038E-01   5.7225316054290438E-02   1.5696010577286677E-02
     135.867934   1.8455496501510876E-02   7.7006047528621036E-01   5.7841395067926807E-02   1.8405600473960775E-02
     136.068034   1.5689352437254788E-02   7.5870707806961357E-01   5.8420824621697912E-02   2.2174295033050625E-02
     136.268134   1.2664947829443399E-02   7.4841731600482875E-01   5.8995082567792137E-02   2.6950186292065345E-02
     136.468234   9.5280677683386040E-03   7.3950940387545239E-01   5.9553582565067945E-02   3.2699519865561015E-02
     136.668334   6.5050854492735609E-03   7.3217425051222551E-01   6.0038619734828297E-02   3.9403023211627732E-02
     136.868434   3.8843764464338241E-03   7.2646546138818213E-01   6.0350158227522897E-02   4.7041651413438849E-02
     137.068534   1.9876797371982304E-03   7.2230958399143952E-01   6.0359260468722017E-02   5.5575523739474463E-02
     137.268634   1.1333569087958607E-03   7.1953435447673575E-01   5.9928428995672821E-02   6.4921532811572050E-02
     137.468734   1.5950887687401984E-03   7.1790683423199508E-01   5.8935899956692309E-02   7.4934888539361116E-02
     137.668834   3.5611233397894494E-03   7.1717575836796565E-01   5.7300460648454003E-02   8.5397277230243318E-02
     137.868934   7.0997543888151535E-03   7.1711636500927955E-01   5.5003554461056141E-02   9.6012598378331052E-02
     138.069035   1.2138987265113211E-02   7.1757015436160210E-01   5.2103326693928836E-02   1.0641407233498208E-01
     138.269135   1.8469348533022914E-02   7.1846362245804818E-01   4.8733084740324298E-02   1.1618900495124368E-01
     138.469235   2.5771632386445316E-02   7.1979676136144843E-01   4.5081144377653252E-02   1.2492128491659697E-01
     138.669335   3.3659797608851363E-02   7.2161139928788975E-01   4.1358756545847322E-02   1.3224041995176528E-01
     138.869435   4.1725197084667001E-02   7.2395931240937039E-01   3.7767719181010434E-02   1.3786227060196746E-01
     139.069535   4.9573785878813940E-02   7.2688206214104056E-01   3.4475725171163325E-02   1.4161339770418882E-01
     139.269635   5.6853882211298445E-02   7.3040256094546796E-01   3.1601953254207102E-02   1.4343862313997416E-01
     139.469735   6.3274231125229785E-02   7.3452408807062708E-01   2.9212704389419520E-02   1.4339397964825754E-01
     139.669835   6.8613836957285942E-02   7.3923284723431337E-01   2.7325502734861968E-02   1.4162766999602749E-01
     139.869935   7.2726624210508989E-02   7.4450025302821787E-01   2.5918785051610018E-02   1.3835296145666151E-01
     140.070035   7.5542189124288922E-02   7.5028241592505174E-01   2.4944504775162388E-02   1.3381779275192274E-01
     140.270135   7.7060127309305768E-02   7.5651773883938866E-01   2.4342452335116199E-02   1.2827521581384854E-01
     140.470235   7.7335273810670194E-02   7.6312553063980670E-01   2.4055425566372728E-02   1.2195798642843221E-01
     140.670335   7.6456015308986325E-02   7.7000662617377358E-01   2.4042914211240409E-02   1.1506048532440340E-01
