# population in each right-qubit level over  time for $\ket{\Psi(t=0)} = \ket{11}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5
       0.000000  0.00000E+00  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.200100  2.95951E-05  9.99942E-01  2.83371E-05  2.30158E-16  6.07364E-28  8.57193E-40
       0.400200  1.04745E-04  9.99782E-01  1.13339E-04  9.88775E-14  2.77151E-23  4.09593E-33
       0.600300  2.00311E-04  9.99545E-01  2.54983E-04  2.87200E-12  1.00832E-20  1.79254E-29
       0.800400  2.84144E-04  9.99263E-01  4.53253E-04  3.06420E-11  6.18339E-19  5.97967E-27
       1.000500  3.28162E-04  9.98964E-01  7.08174E-04  1.90121E-10  1.44333E-17  4.92799E-25
       1.200600  3.18047E-04  9.98662E-01  1.01986E-03  8.34690E-10  1.81393E-16  1.65947E-23
       1.400700  2.58219E-04  9.98353E-01  1.38855E-03  2.87185E-09  1.47091E-15  2.97642E-22
       1.600800  1.70387E-04  9.98015E-01  1.81474E-03  8.22056E-09  8.56251E-15  3.32891E-21
       1.800900  8.61775E-05  9.97615E-01  2.29914E-03  2.03324E-08  3.83142E-14  2.56867E-20
       2.001001  3.63872E-05  9.97121E-01  2.84280E-03  4.45694E-08  1.38068E-13  1.46403E-19
       2.201101  4.05525E-05  9.96512E-01  3.44700E-03  8.81344E-08  4.14214E-13  6.46628E-19
       2.401201  1.00424E-04  9.95786E-01  4.11328E-03  1.59245E-07  1.06021E-12  2.29197E-18
       2.601301  1.99582E-04  9.94957E-01  4.84321E-03  2.65393E-07  2.35838E-12  6.69305E-18
       2.801401  3.09319E-04  9.94052E-01  5.63821E-03  4.10852E-07  4.62415E-12  1.64312E-17
       3.001501  3.98745E-04  9.93101E-01  6.49932E-03  5.93971E-07  8.07934E-12  3.44508E-17
       3.201601  4.45631E-04  9.92127E-01  7.42688E-03  8.05155E-07  1.26856E-11  6.24661E-17
       3.401701  4.44241E-04  9.91134E-01  8.42031E-03  1.02647E-06  1.80170E-11  9.89404E-17
       3.601801  4.07467E-04  9.90113E-01  9.47790E-03  1.23351E-06  2.32658E-11  1.38021E-16
       3.801901  3.62516E-04  9.89039E-01  1.05967E-02  1.39962E-06  2.74299E-11  1.70763E-16
       4.002001  3.41677E-04  9.87884E-01  1.17724E-02  1.50158E-06  2.96395E-11  1.88672E-16
       4.202101  3.71339E-04  9.86627E-01  1.29999E-02  1.52544E-06  2.94894E-11  1.87747E-16
       4.402201  4.63100E-04  9.85262E-01  1.42730E-02  1.47087E-06  2.72055E-11  1.70435E-16
