# population in each right-qubit level over  time for $\ket{\Psi(t=0)} = \ket{10}$ (integrated over all cavity levels)
#        t [ns]            0            1            2            3            4            5
       0.000000  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.200100  9.99986E-01  1.40670E-05  7.73788E-17  1.58018E-28  1.86981E-40  1.50249E-52
       0.400200  9.99945E-01  5.50576E-05  3.30036E-14  7.31593E-24  9.32856E-34  7.99266E-44
       0.600300  9.99881E-01  1.19447E-04  9.51463E-13  2.77750E-21  4.56408E-30  4.87660E-39
       0.800400  9.99798E-01  2.01709E-04  1.00519E-11  1.81005E-19  1.77626E-27  1.08169E-35
       1.000500  9.99705E-01  2.94802E-04  6.16105E-11  4.56315E-18  1.76615E-25  4.00864E-33
       1.200600  9.99609E-01  3.90799E-04  2.66600E-10  6.28464E-17  7.35722E-24  4.74165E-31
       1.400700  9.99518E-01  4.81605E-04  9.02143E-10  5.65681E-16  1.65956E-22  2.50748E-29
       1.600800  9.99440E-01  5.59687E-04  2.53483E-09  3.69541E-15  2.35508E-21  7.22520E-28
       1.800900  9.99381E-01  6.18771E-04  6.14392E-09  1.87255E-14  2.31241E-20  1.28671E-26
       2.001001  9.99346E-01  6.54424E-04  1.31817E-08  7.69761E-14  1.67504E-19  1.54208E-25
       2.201101  9.99335E-01  6.64477E-04  2.54968E-08  2.64989E-13  9.36791E-19  1.32122E-24
       2.401201  9.99351E-01  6.49240E-04  4.50723E-08  7.82084E-13  4.18394E-18  8.46360E-24
       2.601301  9.99388E-01  6.11509E-04  7.35906E-08  2.01508E-12  1.53191E-17  4.19709E-23
       2.801401  9.99444E-01  5.56335E-04  1.11928E-07  4.59885E-12  4.69707E-17  1.65729E-22
       3.001501  9.99509E-01  4.90608E-04  1.59747E-07  9.41085E-12  1.22816E-16  5.33706E-22
       3.201601  9.99577E-01  4.22480E-04  2.15393E-07  1.74556E-11  2.78339E-16  1.43177E-21
       3.401701  9.99639E-01  3.60682E-04  2.76236E-07  2.96471E-11  5.55082E-16  3.26233E-21
       3.601801  9.99686E-01  3.13802E-04  3.39510E-07  4.65745E-11  9.88235E-16  6.42766E-21
       3.801901  9.99710E-01  2.89589E-04  4.03552E-07  6.83725E-11  1.59232E-15  1.11335E-20
       4.002001  9.99705E-01  2.94361E-04  4.69228E-07  9.47660E-11  2.35170E-15  1.72124E-20
       4.202101  9.99667E-01  3.32555E-04  5.41255E-07  1.25199E-10  3.22005E-15  2.40891E-20
