#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
        20   1.0068342964918544E+00  -1.2831783412122023E-02   3.0140804339484255E+00   1.4487993733010553E+00   9.2183620318662118E-02   2.2784519561690145E-01   5.7929233032815386E-01   9.8048845586171984E-01   1.3258026149227751E-02   8.7203219817901271E-04   1.0276688874763784E-01
        21   1.0046572233831614E+00  -1.0958241758848847E-02   3.0095783487185312E+00   1.4860341298795532E+00   8.5030671755783049E-02   2.2513101756816006E-01   5.3308313080031011E-01   2.0082803175529931E-02   1.2733970859586432E-02   2.1791070929490231E-04   1.0291439741136021E-01
        22   1.0027336112295002E+00  -9.5062288276493261E-03   3.0056240636735878E+00   1.5165274349191462E+00   7.9063865825240054E-02   2.2281022273463069E-01   4.9471465864197484E-01   2.0792152161136734E-02   1.2224671489464031E-02   1.1025520391356354E-03   1.0353951438498882E-01
        23   1.0009728316385555E+00  -8.3539982520219273E-03   3.0020261177710177E+00   1.5424130404726248E+00   7.3919756315373730E-02   2.2076908473109885E-01   4.6166536264594793E-01   2.1660967687690744E-02   1.1730368742874789E-02   1.8363931350322115E-03   1.0470968540361961E-01
        24   9.9932595706981664E-01  -7.4126523237775912E-03   2.9986789933049542E+00   1.5647942100292265E+00   6.9402353417196805E-02   2.1894153907839980E-01   4.3262002709374137E-01   2.2691539858438650E-02   1.1253979426909966E-02   2.4585403034993883E-03   1.0644097195675439E-01
        25   9.9776410269731475E-01  -6.6187037002492528E-03   2.9955190031314176E+00   1.5843081781523076E+00   6.5394408181584485E-02   2.1728578517865682E-01   4.0681480843913098E-01   2.3873942590000495E-02   1.0797981442071463E-02   2.9903297336003158E-03   1.0870979626497798E-01
        26   9.9626873692188200E-01  -5.9280557694446154E-03   2.9925044467592579E+00   1.6013758344193949E+00   6.1817389336481954E-02   2.1577323384477326E-01   3.8374683159013123E-01   2.5191900121312269E-02   1.0364081153714521E-02   3.4421465323384347E-03   1.1147026130837258E-01
        27   9.9482739897227657E-01  -5.3109384488440950E-03   2.9896067562923689E+00   1.6163123560457500E+00   5.8613100102955284E-02   2.1438302569723477E-01   3.6304533974070974E-01   2.6624133908107271E-02   9.9534183232360962E-03   3.8213319844236648E-03   1.1465904010573151E-01
        28   9.9343180992045865E-01  -4.7477033450106726E-03   2.9868065218811761E+00   1.6293743371293148E+00   5.5735419897917637E-02   2.1309931162105736E-01   3.4441634656939346E-01   2.8143667935631549E-02   9.5666415210346710E-03   4.1380966929852993E-03   1.1819349868310920E-01
        29   9.9207695245340366E-01  -4.2255000979181086E-03   2.9840915050621337E+00   1.6407801133596429E+00   5.3146452773070729E-02   2.1190981883172796E-01   3.2761819326170682E-01   2.9718470903634088E-02   9.2038328328563328E-03   4.4073296773620742E-03   1.2197353609921549E-01
        30   9.9076047001981515E-01  -3.7358213221931318E-03   2.9814553216678750E+00   1.6507198225728963E+00   5.0814431805797255E-02   2.1080497088250716E-01   3.1244878232703410E-01   3.1314783428307763E-02   8.8644207824613158E-03   4.6462879179971460E-03   1.2589176098666241E-01
        31   9.8948212425426385E-01  -3.2728238320911332E-03   2.9788962629632478E+00   1.6593617528481488E+00   4.8712291980215094E-02   2.0977723806700849E-01   2.9873684868845951E-01   3.2901488227421442E-02   8.5471857153267237E-03   4.8707008357545874E-03   1.2984717626223558E-01
        32   9.8824323947555526E-01  -2.8322731314825095E-03   2.9764161072920730E+00   1.6668570872029744E+00   4.6816545236337603E-02   2.0882059943300130E-01   2.8633484928123731E-01   3.4453134075723639E-02   8.2503813702470511E-03   5.0921049925309689E-03   1.3375498341542819E-01
        33   9.8704614644635869E-01  -2.4109375407565491E-03   2.9740189425408174E+00   1.6733434986334645E+00   4.5106375530882814E-02   2.0793008784114100E-01   2.7511304845626450E-01   3.5950808210514079E-02   7.9719324885362351E-03   5.3173250629740074E-03   1.3754988455253142E-01
        34   9.8589366409026236E-01  -2.0062726134013279E-03   2.9717100734359967E+00   1.6789476327249897E+00   4.3562952390083898E-02   2.0710142042357449E-01   2.6495490242534359E-01   3.7381527944869840E-02   7.7096456285271116E-03   5.5493882013749798E-03   1.4118479885616306E-01
        35   9.8478865613001054E-01  -1.6162705020177947E-03   2.9694950850937198E+00   1.6837865445694977E+00   4.2168962032027135E-02   2.0633072028577421E-01   2.5575381209382053E-01   3.8737086610838287E-02   7.4613914242635197E-03   5.7888527272976515E-03   1.4462779197648876E-01
        36   9.8373368623995927E-01  -1.2393880222846580E-03   2.9673791085426870E+00   1.6879682758716925E+00   4.0908334344611275E-02   2.0561432849731942E-01   2.4741114356044402E-01   4.0012915451586126E-02   7.2252694964913024E-03   6.0349119425316886E-03   1.4785900848932468E-01
        37   9.8273077952965116E-01  -8.7450170619618028E-04   2.9653663033618698E+00   1.6915918394483040E+00   3.9766125421156984E-02   2.0494869682387171E-01   2.3983527372775892E-01   4.1207156262875938E-02   6.9998352169998619E-03   6.2860059185711505E-03   1.5086846064870993E-01
        38   9.8178128471211024E-01  -5.2086391246747678E-04   2.9634595463216997E+00   1.6947468966296939E+00   3.8728506045043187E-02   2.0433034510350828E-01   2.3294134869006367E-01   4.2319954869597901E-02   6.7845207393687230E-03   6.5398545860495590E-03   1.5365511405196741E-01
        39   9.8088582212383990E-01  -1.7805073122328208E-04   2.9616602968318970E+00   1.6975133801288784E+00   3.7782806691874948E-02   2.0375586403557533E-01   2.2665144071695043E-01   4.3352928961845352E-02   6.7929605719798426E-03   6.5803203492012935E-03   1.5688713133429422E-01
        40   9.8004429813230154E-01   1.5409834666302300E-04   2.9599686006830468E+00   1.6999612516275358E+00   3.6917576920375894E-02   2.0322194439109190E-01   2.2089483584998859E-01   4.4308761995015329E-02   7.0400205418190889E-03   6.3904139366938641E-03   1.6061820493672635E-01
        41   9.7925596569003781E-01   4.7554496650920253E-04   2.9583831917451060E+00   1.7021505088267865E+00   3.6122628437561533E-02   2.0272541647648404E-01   2.1560825639158943E-01   4.5190887574436678E-02   7.2743136367768441E-03   6.2197411669861584E-03   1.6407900557144095E-01
        42   9.7851951271446458E-01   7.8611569356025924E-04   2.9569016547766545E+00   1.7041314861547345E+00   3.5389043691463118E-02   2.0226328793779028E-01   2.1073590121367758E-01   4.6003240987218835E-02   7.4897778712469006E-03   6.0728646710552919E-03   1.6726336725839200E-01
        43   9.7783316337493875E-01   1.0855607607714172E-03   2.9555206189865273E+00   1.7059454361647530E+00   3.4709143301505541E-02   2.0183277258783028E-01   2.0622925767591538E-01   4.6750062877884919E-02   7.6833725105988453E-03   5.9515493348839786E-03   1.7017541777688441E-01
        44   9.7719478123740355E-01   1.3736047980945525E-03   2.9542359595046537E+00   1.7076253398748644E+00   3.4076414467714478E-02   2.0143130700842948E-01   2.0204669311148615E-01   4.7435744959001894E-02   7.8555661072693059E-03   5.8542278105813764E-03   1.7283058120177225E-01
        45   9.7660196685512102E-01   1.6499879283196454E-03   2.9530429910877949E+00   1.7091968740389358E+00   3.3485408169816822E-02   2.0105655475672873E-01   1.9815286848618363E-01   4.8064710331540833E-02   8.0090437431907767E-03   5.7772601615420117E-03   1.7525118300945269E-01
        46   9.7605214542320329E-01   1.9144967829325369E-03   2.9519366444398414E+00   1.7106794586251688E+00   3.2931615675126591E-02   2.0070639997013082E-01   1.9451803350212027E-01   4.8641322473206641E-02   8.1471761054905389E-03   5.7164427560491317E-03   1.7746142450758520E-01
        47   9.7554264240800059E-01   2.1669858658849880E-03   2.9509116201844909E+00   1.7120873145432940E+00   3.2411335178114342E-02   2.0037893311463231E-01   1.9111726469425194E-01   4.9169817867794272E-02   8.2730888570373314E-03   5.6679246390270721E-03   1.7948430038550128E-01
        48   9.7507074665671833E-01   2.4073902734505887E-03   2.9499625188333201E+00   1.7134304749144480E+00   3.1921538144877415E-02   2.0007243182183448E-01   1.8792970110962104E-01   4.9654257924602443E-02   8.3893079193153239E-03   5.6285527173419309E-03   1.8134036227390141E-01
        49   9.7463376150453884E-01   2.6357311040129689E-03   2.9490839472508354E+00   1.7147157093213816E+00   3.1459742805559743E-02   1.9978533945714194E-01   1.8493782002385295E-01   5.0098496421300508E-02   8.4977250853098818E-03   5.5958990418745816E-03   1.8304752123974841E-01
        50   9.7422904496848239E-01   2.8521150185279154E-03   2.9482706033952644E+00   1.7159473360448811E+00   3.1023899914577324E-02   1.9951624352760772E-01   1.8212678186246800E-01   5.0506159244590204E-02   8.5996939117820789E-03   5.5681587381787856E-03   1.8462128968424749E-01
        51   9.7385404038004220E-01   3.0567293940762835E-03   2.9475173417590250E+00   1.7171279110252802E+00   3.0612293680863267E-02   1.9926385541530495E-01   1.7948386082704459E-01   5.0880633709066272E-02   8.6961578836764648E-03   5.5440157568203835E-03   1.8607515088832252E-01
        52   9.7350629887089346E-01   3.2498343985696591E-03   2.9468192221572007E+00   1.7182587929226316E+00   3.0223458953145488E-02   1.9902699235009411E-01   1.7699796736537088E-01   5.1225065198028955E-02   8.7877691274668296E-03   5.5225178054614070E-03   1.8742092047409531E-01
        53   9.7318349506724200E-01   3.4317531431184820E-03   2.9461715444736187E+00   1.7193405912707189E+00   2.9856114367663888E-02   1.9880456205796940E-01   1.7465926079624960E-01   5.1542359284257537E-02   8.8749836757663764E-03   5.5029744001215200E-03   1.8866905116826527E-01
        54   9.7288343722521120E-01   3.6028608707488665E-03   2.9455698717866294E+00   1.7203735095691113E+00   2.9509110226398128E-02   1.9859555016066946E-01   1.7245884508464548E-01   5.1835187849199590E-02   8.9581316793202088E-03   5.4848797449801416E-03   1.8982887164417916E-01
        55   9.7260407288873141E-01   3.7635739383921935E-03   2.9450100440364251E+00   1.7213575975295092E+00   2.9181389349167919E-02   1.9839901016720204E-01   1.7038853781005348E-01   5.2105998025791085E-02   9.0374659377475200E-03   5.4678572462011354E-03   1.9090876647071267E-01
        56   9.7234349099570039E-01   3.9143391587010750E-03   2.9444881841120791E+00   1.7222929276736449E+00   2.8871958857211721E-02   1.9821405573885506E-01   1.6844070078572815E-01   5.2357023045871545E-02   9.1131935844543724E-03   5.4516210130560669E-03   1.9191630943973728E-01
        57   9.7209992121064071E-01   4.0556238984925498E-03   2.9440006979581930E+00   1.7231797107645783E+00   2.8579870866576762E-02   1.9803985485637693E-01   1.6660812092554877E-01   5.2590294282801694E-02   9.1854956158970574E-03   5.4359498230462412E-03   1.9285836268738166E-01
        58   9.7187173112943226E-01   4.1879071866571926E-03   2.9435442700445562E+00   1.7240183635611337E+00   2.8304210148235809E-02   1.9787562548952561E-01   1.6488393042686322E-01   5.2807653948904076E-02   9.2545381661190210E-03   5.4206697798505447E-03   1.9374115206897038E-01
        59   9.7165742188624282E-01   4.3116719672737580E-03   2.9431158553143772E+00   1.7248095404383585E+00   2.8044087073874513E-02   1.9772063241032292E-01   1.6326155682948595E-01   5.3010768042019880E-02   9.3204784861679289E-03   5.4056427925582400E-03   1.9457032673001831E-01
        60   9.7145562259470875E-01   4.4273985428126108E-03   2.9427126685296452E+00   1.7255541389413653E+00   2.7798634355990171E-02   1.9757418481452768E-01   1.6173469459860146E-01   5.3201139241213127E-02   9.3834677283791412E-03   5.3907588251842602E-03   1.9535100847095568E-01
        61   9.7126508397332012E-01   4.5355591850907307E-03   2.9423321717646296E+00   1.7262532872420682E+00   2.7567006404976113E-02   1.9743563448868534E-01   1.6029729165135276E-01   5.3380119533956084E-02   9.4436519437613581E-03   5.3759305239665586E-03   1.9608783461109852E-01
        62   9.7108467143688415E-01   4.6366138449093729E-03   2.9419720606575424E+00   1.7269083199649686E+00   2.7348380343869882E-02   1.9730437430597977E-01   1.5894354547931089E-01   5.3548922420576767E-02   9.5011721871609521E-03   5.3610893171164749E-03   1.9678499666124327E-01
        63   9.7091335787998856E-01   4.7310068615277817E-03   2.9416302499129401E+00   1.7275207473033523E+00   2.7141957956656970E-02   1.9717983689132651E-01   1.5766790484062965E-01   5.3708634590089413E-02   9.5561642659081174E-03   5.3461824216610998E-03   1.9744627615111740E-01
        64   9.7075021633213188E-01   4.8191645568041782E-03   2.9413048584491728E+00   1.7280922211128691E+00   2.6946968033277563E-02   1.9706149334123671E-01   1.5646507404527965E-01   5.3860226998502889E-02   9.6087584284773216E-03   5.3311704182731137E-03   1.9807507833085650E-01
        65   9.7059441262643364E-01   4.9014935926709703E-03   2.9409941945040647E+00   1.7286245006397540E+00   2.6762668731787453E-02   1.9694885192258413E-01   1.5533001773545596E-01   5.4004565308294575E-02   9.6590791383569172E-03   5.3160251989285943E-03   1.9867446408151637E-01
        66   9.7044519819256847E-01   4.9783799721107667E-03   2.9406967409442752E+00   1.7291194196467896E+00   2.6588349716340831E-02   1.9684145670938571E-01   1.5425796483238974E-01   5.4142419668705748E-02   9.7072449871593303E-03   5.3007281802130643E-03   1.9924718015114976E-01
        67   9.7030190305880260E-01   5.0501885701547530E-03   2.9404111409674334E+00   1.7295788561521035E+00   2.6423333909963986E-02   1.9673888613417795E-01   1.5324441076570705E-01   5.4274473832050460E-02   9.7533687502961638E-03   5.2852687258838800E-03   1.9979568772284464E-01
        68   9.7016392912682381E-01   5.1172630912092679E-03   2.9401361843396820E+00   1.7300047054276204E+00   2.6266978788673123E-02   1.9664075145256785E-01   1.5228511758527441E-01   5.4401333612800890E-02   9.7975575630692979E-03   5.2696427499270108E-03   2.0032218927678547E-01
        69   9.7003074376537080E-01   5.1799263604103236E-03   2.9398707942721911E+00   1.7303988565448256E+00   2.6118677196149798E-02   1.9654669513101741E-01   1.5137611184408151E-01   5.4523534704766480E-02   9.8399131854801578E-03   5.2538514847658112E-03   2.0082865370403347E-01
        70   9.6990187375422854E-01   5.2384808688202356E-03   2.9396140150083458E+00   1.7307631725479062E+00   2.5977857685977268E-02   1.9645638917217018E-01   1.5051368029101575E-01   5.4641549877870899E-02   9.8805323230979521E-03   5.2379004047322861E-03   2.0131683964467811E-01
        71   9.6977689959821056E-01   5.2932095043042452E-03   2.9393650001668243E+00   1.7310994740952648E+00   2.5843984433725264E-02   1.9636953339987923E-01   1.4969436360409993E-01   5.4755795580422775E-02   9.9195069752190043E-03   5.2217982961021876E-03   2.0178831704751837E-01
        72   9.6965545022095700E-01   5.3443764112312379E-03   2.9391230018642083E+00   1.7314095263847422E+00   2.5716556759546316E-02   1.9628585372206592E-01   1.4891494838189112E-01   5.4866637975873433E-02   9.9569247872813710E-03   5.2055564642189828E-03   2.0224448697474659E-01
        73   9.6953719804056993E-01   5.3922279324916797E-03   2.9388873606234602E+00   1.7316950290181614E+00   2.5595108325825344E-02   1.9620510039505895E-01   1.4817245773978283E-01   5.4974398444934458E-02   9.9928693905183032E-03   5.1891880670088680E-03   2.0268659969866512E-01
        74   9.6942185442268447E-01   5.4369935966539738E-03   2.9386574960605185E+00   1.7319576084837320E+00   2.5479206066324145E-02   1.9612704630806493E-01   1.4746414081001946E-01   5.5079358585152796E-02   1.0027420717623838E-02   5.1727075629441586E-03   2.0311577115839899E-01
        75   9.6930916550173085E-01   5.4788871210247779E-03   2.9384328983305834E+00   1.7321988129289867E+00   2.5368448901357810E-02   1.9605148530412070E-01   1.4678746143132504E-01   5.5181764740407188E-02   1.0060655287808088E-02   5.1561302607728010E-03   2.0353299785929632E-01
        76   9.6919890835734335E-01   5.5181074082717042E-03   2.9382131203073931E+00   1.7324201088767210E+00   2.5262466294894037E-02   1.9597823055307673E-01   1.4614008631970909E-01   5.5281832092720168E-02   1.0092646458424191E-02   5.1394719581869010E-03   2.0393917030871547E-01
        77   9.6909088752996642E-01   5.5548395200174664E-03   2.9379977704624487E+00   1.7326228796251582E+00   2.5160916691711166E-02   1.9590711298505589E-01   1.4551987291221335E-01   5.5379748348381483E-02   1.0123464643063379E-02   5.1227486568094192E-03   2.0433508508860343E-01
        78   9.6898493185785506E-01   5.5892556154993741E-03   2.9377865064071367E+00   1.7328084249810951E+00   2.5063485888333514E-02   1.9583797979760967E-01   1.4492485716096815E-01   5.5475677049437705E-02   1.0153177498006254E-02   5.1059763416434305E-03   2.0472145566814851E-01
        79   9.6888089161633095E-01   5.6215158472835095E-03   2.9375790290578228E+00   1.7329779621057466E+00   2.4969885367033928E-02   1.9577069304090522E-01   1.4435324141914707E-01   5.5569760540601199E-02   1.0181850079891586E-02   5.0891708140214792E-03   2.0509892205939534E-01
        80   9.6877863593941949E-01   5.6517692089327384E-03   2.9373750773824496E+00   1.7331326272707879E+00   2.4879850618568455E-02   1.9570512828379041E-01   1.4380338254013214E-01   5.5662122620353596E-02   1.0209544978368984E-02   5.0723475682845423E-03   2.0546805941730698E-01
        81   9.6867805050377531E-01   5.6801543320411279E-03   2.9371744236866739E+00   1.7332734782905088E+00   2.4793139484833748E-02   1.9564117336540127E-01   1.4327378034230343E-01   5.5752870903619842E-02   1.0236322427471453E-02   5.0555217036291171E-03   2.0582938568114081E-01
        82   9.6857903545499169E-01   5.7068002317292223E-03   2.9369768693980713E+00   1.7334014974751704E+00   2.4709530538493341E-02   1.9557872723216105E-01   1.4276306651383575E-01   5.5842098921823180E-02   1.0262240399540809E-02   5.0387078637355968E-03   2.0618336834930173E-01
        83   9.6848150355665874E-01   5.7318270011081206E-03   2.9367822413074909E+00   1.7335175949794071E+00   2.4628821511528565E-02   1.9551769885831641E-01   1.4226999400448603E-01   5.5929887984716070E-02   1.0287354685161648E-02   5.0219201980251198E-03   2.0653043047416497E-01
        84   9.6838537854337203E-01   5.7553464561397108E-03   2.9365903882284634E+00   1.7336226123756948E+00   2.4550827793082375E-02   1.9545800625134363E-01   1.4179342699878372E-01   5.6016308826625102E-02   1.0311718962292941E-02   5.0051723393885611E-03   2.0687095595700414E-01
        85   9.6829059365959280E-01   5.7774627330391464E-03   2.9364011780370851E+00   1.7337173264418935E+00   2.4475380988645212E-02   1.9539957553397005E-01   1.4133233140909540E-01   5.6101423058280975E-02   1.0335384857259780E-02   4.9884773942327557E-03   2.0720529421691619E-01
        86   9.6819709036721069E-01   5.7982728407069807E-03   2.9362144950568063E+00   1.7338024529488560E+00   2.4402327569795323E-02   1.9534234010770141E-01   1.4088576603396941E-01   5.6185284443811712E-02   1.0358401999920219E-02   4.9718479415232775E-03   2.0753376430157228E-01
        87   9.6810481720573849E-01   5.8178671710416635E-03   2.9360302377548728E+00   1.7338786505383510E+00   2.4331527589407709E-02   1.9528623988430205E-01   1.4045287422743558E-01   5.6267940020908513E-02   1.0380818074827717E-02   4.9552960381804914E-03   2.0785665850119855E-01
        88   9.6801372879005942E-01   5.8363299699564150E-03   2.9358483167192522E+00   1.7339465244661194E+00   2.4262853494728676E-02   1.9523122059186776E-01   1.4003287624437144E-01   5.6349431080741835E-02   1.0402678869884694E-02   4.9388332288660616E-03   2.0817424552172020E-01
        89   9.6792378493170772E-01   5.8537397720528220E-03   2.9356686528871401E+00   1.7340066303515453E+00   2.4196189005104340E-02   1.9517723313974847E-01   1.3962506206477299E-01   5.6429794022824525E-02   1.0424028323605825E-02   4.9224705585487194E-03   2.0848677326753967E-01
        90   9.6783494987084351E-01   5.8701698017216558E-03   2.9354911759985862E+00   1.7340594777213831E+00   2.4131428085738316E-02   1.9512423304930282E-01   1.3922878485852330E-01   5.6509061098559320E-02   1.0444908571786551E-02   4.9062185868248703E-03   2.0879447127889059E-01
        91   9.6774719160699618E-01   5.8856883434443268E-03   2.9353158232507459E+00   1.7341055334513142E+00   2.4068473992242767E-02   1.9507217993814993E-01   1.3884345493968109E-01   5.6587261056072098E-02   1.0465359994235580E-02   4.8900874030752307E-03   2.0909755286475426E-01
        92   9.6766048131771942E-01   5.9003590837939249E-03   2.9351425381304632E+00   1.7341452250673499E+00   2.4007238386931196E-02   1.9502103705497309E-01   1.3846853420532002E-01   5.6664419697690135E-02   1.0485421261865364E-02   4.8740866419682213E-03   2.0939621696734936E-01
        93   9.6757479285527570E-01   5.9142414275357791E-03   2.9349712694049392E+00   1.7341789438143644E+00   2.3947640538228621E-02   1.9497077086584222E-01   1.3810353111261786E-01   5.6740560360307939E-02   1.0505129384384557E-02   4.8582254988958178E-03   2.0969064979059107E-01
        94   9.6749010231240917E-01   5.9273907900559341E-03   2.9348019702521890E+00   1.7342070475975404E+00   2.3889606579255984E-02   1.9492135068108443E-01   1.3774799605313826E-01   5.6815704327834719E-02   1.0524519758708016E-02   4.8425127450982680E-03   2.0998102622126988E-01
        95   9.6740638764901421E-01   5.9398588681263279E-03   2.9346345975145720E+00   1.7342298637336353E+00   2.3833068832543103E-02   1.9487274832265233E-01   1.3740151715515925E-01   5.6889871184073758E-02   1.0543626218023874E-02   4.8269567423639866E-03   2.1026751106854558E-01
        96   9.6732362837242003E-01   5.9516938908479129E-03   2.9344691110605181E+00   1.7342476914988778E+00   2.3777965199320406E-02   1.9482493782927618E-01   1.3706371649855909E-01   5.6963079113407880E-02   1.0562481081466749E-02   4.8115654571994348E-03   2.1055026014436265E-01
        97   9.6724180526479586E-01   5.9629408524860105E-03   2.9343054732412552E+00   1.7342608045129104E+00   2.3724238602793046E-02   1.9477789519380478E-01   1.3673424667736389E-01   5.7035345155835721E-02   1.0581115204256513E-02   4.7963464745057471E-03   2.1082942120455106E-01
        98   9.6716090015165435E-01   5.9736417286932438E-03   2.9341436484302590E+00   1.7342694529825802E+00   2.3671836477831887E-02   1.9473159812830673E-01   1.3641278766248055E-01   5.7106685422368256E-02   1.0599558028136367E-02   4.7813070107320839E-03   2.1110513476864148E-01
        99   9.6708089570629585E-01   5.9838356775238155E-03   2.9339836026349824E+00   1.7342738657083405E+00   2.3620710321903826E-02   1.9468602586054751E-01   1.3609904404166351E-01   5.7177115275918858E-02   1.0617837631952339E-02   4.7664539265643673E-03   2.1137753483374402E-01
       100   9.6700177528554776E-01   5.9935592264823267E-03   2.9338253031714152E+00   1.7342742520046885E+00   2.3570815277406565E-02   1.9464115895013476E-01   1.3579274246706907E-01   5.7246649482295520E-02   1.0635980782160964E-02   4.7517937391907579E-03   2.1164674949604728E-01
       101   9.6692352279252880E-01   6.0028464467028917E-03   2.9336687183928438E+00   1.7342708034208920E+00   2.3522109763662757E-02   1.9459697912938567E-01   1.3549362940745002E-01   5.7315302335474355E-02   1.0654012983073616E-02   4.7373326341871476E-03   2.1191290149223532E-01
