#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
       618   3.4274366508578685E-01   4.9790626808657520E-02   1.3411297575705059E+00   1.2015300139480489E-01   1.7136791190686118E-03   2.8980723418259744E-03   1.5920160618949630E-03   2.2749934747528600E-01   2.1441875309536695E-01   3.3048591368078917E-02   9.8339854917081748E-01
       619   3.4275630719389794E-01   4.9810978546470895E-02   1.3411668866527657E+00   1.2017591593980659E-01   1.7114102870011694E-03   2.8960553435292235E-03   1.5900224342231262E-03   2.2749040393900433E-01   2.1441885139212347E-01   3.3062406787670917E-02   9.8339350638888712E-01
       620   3.4276895968306514E-01   4.9831338165236078E-02   1.3412040526630653E+00   1.2019884450489909E-01   1.7091482772193523E-03   2.8940452394961495E-03   1.5880349414467698E-03   2.2748147135911578E-01   2.1441892932398354E-01   3.3076231363907749E-02   9.8338845748248183E-01
       621   3.4278162358222980E-01   4.9851705056810351E-02   1.3412412591378398E+00   1.2022178860812599E-01   1.7068930045980313E-03   2.8920419606333109E-03   1.5860535141205001E-03   2.2747254905174219E-01   2.1441898710345286E-01   3.3090064636311312E-02   9.8338340218034259E-01
       622   3.4279429985593141E-01   4.9872078625828840E-02   1.3412785093941710E+00   1.2024474966963955E-01   1.7046443883798057E-03   2.8900454411924029E-03   1.5840780862411141E-03   2.2746363636277289E-01   2.1441902494696219E-01   3.3103906152855467E-02   9.8337834023026516E-01
       623   3.4280698940670756E-01   4.9892458288991547E-02   1.3413158065380617E+00   1.2026772901630162E-01   1.7024023509585318E-03   2.8880556176119625E-03   1.5821085941413737E-03   2.2745473266682081E-01   2.1441904307465220E-01   3.3117755469593446E-02   9.8337327139839426E-01
       624   3.4281969307764354E-01   4.9912843474473466E-02   1.3413531534731971E+00   1.2029072788717632E-01   1.7001668159543071E-03   2.8860724266665271E-03   1.5801449747337437E-03   2.2744583736613544E-01   2.1441904171012527E-01   3.3131612150287537E-02   9.8336819546847609E-01
       625   3.4283241165465494E-01   4.9933233621354871E-02   1.3413905529086734E+00   1.2031374743263901E-01   1.6979377127046558E-03   2.8840958099039995E-03   1.5781871696973759E-03   2.2743694988962027E-01   2.1441902108024402E-01   3.3145475766092225E-02   9.8336311224119477E-01
       626   3.4284514586871900E-01   4.9953628179106521E-02   1.3414280073666800E+00   1.2033678872241882E-01   1.6957149710976616E-03   2.8821257086108732E-03   1.5762351207103675E-03   2.2742806969185436E-01   2.1441898141494165E-01   3.3159345895227732E-02   9.8335802153351937E-01
       627   3.4285789639810060E-01   4.9974026606985834E-02   1.3414655191901443E+00   1.2035985274618483E-01   1.6934985244143608E-03   2.8801620666320657E-03   1.5742887721074128E-03   2.2741919625214813E-01   2.1441892294699738E-01   3.3173222122654056E-02   9.8335292317804845E-01
       628   3.4287066387040477E-01   4.9994428373648613E-02   1.3415030905496619E+00   1.2038294041785724E-01   1.6912883078692431E-03   2.8782048289691230E-03   1.5723480695497560E-03   2.2741032907364289E-01   2.1441884591187532E-01   3.3187104039808346E-02   9.8334781702241458E-01
       629   3.4288344886461120E-01   5.0014832956589032E-02   1.3415407234505063E+00   1.2040605257694131E-01   1.6890842603562994E-03   2.8762539435221498E-03   1.5704129616628815E-03   2.2740146768243685E-01   2.1441875054752890E-01   3.3200991244304756E-02   9.8334270292868631E-01
       630   3.4289625191297934E-01   5.0035239841730569E-02   1.3415784197391278E+00   1.2042918999557395E-01   1.6868863198287176E-03   2.8743093565861701E-03   1.5684833957703148E-03   2.2739261162675128E-01   2.1441863709424180E-01   3.3214883339668211E-02   9.8333758077281042E-01
       631   3.4290907350295446E-01   5.0055648522976788E-02   1.3416161811096945E+00   1.2045235337410704E-01   1.6846944310445755E-03   2.8723710204752000E-03   1.5665593251001919E-03   2.2738376047610798E-01   2.1441850579444688E-01   3.3228779935087049E-02   9.8333245044405015E-01
       632   3.4292191407895922E-01   5.0076058501834247E-02   1.3416540091101439E+00   1.2047554335202099E-01   1.6825085365836934E-03   2.8704388847380661E-03   1.5646407004680785E-03   2.2737491382055386E-01   2.1441835689257549E-01   3.3242680645167777E-02   9.8332731184446576E-01
       633   3.4293477404413020E-01   5.0096469287007936E-02   1.3416919051481533E+00   1.2049876050304942E-01   1.6803285848260296E-03   2.8685129040082634E-03   1.5627274776978672E-03   2.2736607126990893E-01   2.1441819063489509E-01   3.3256585089705970E-02   9.8332216488840118E-01
       634   3.4294765376196334E-01   5.0116880394014240E-02   1.3417298704967759E+00   1.2052200534479540E-01   1.6781545221637995E-03   2.8665930303901155E-03   1.5608196104102134E-03   2.2735723245303308E-01   2.1441800726937998E-01   3.3270492893458681E-02   9.8331700950200140E-01
       635   3.4296055355797195E-01   5.0137291344879917E-02   1.3417679063000383E+00   1.2054527833527956E-01   1.6759862992995478E-03   2.8646792196593482E-03   1.5589170558860110E-03   2.2734839701713838E-01   2.1441780704553604E-01   3.3284403685950703E-02   9.8331184562272678E-01
       636   3.4297347372115322E-01   5.0157701667758174E-02   1.3418060135780325E+00   1.2056857987757136E-01   1.6738238685678475E-03   2.8627714286578827E-03   1.5570197725939261E-03   2.2733956462710436E-01   2.1441759021431017E-01   3.3298317101251584E-02   9.8330667319892029E-01
       637   3.4298641450558259E-01   5.0178110896687084E-02   1.3418441932322214E+00   1.2059191032187977E-01   1.6716671841456865E-03   2.8608696155230269E-03   1.5551277204023939E-03   2.2733073496483636E-01   2.1441735702791043E-01   3.3312232777818751E-02   9.8330149218934393E-01
       638   3.4299937613177739E-01   5.0198518571200196E-02   1.3418824460502345E+00   1.2061526997015448E-01   1.6695161992605900E-03   2.8589737369695287E-03   1.5532408580006818E-03   2.2732190772862693E-01   2.1441710773971423E-01   3.3326150358275797E-02   9.8329630256277090E-01
       639   3.4301235878812203E-01   5.0218924236131564E-02   1.3419207727106661E+00   1.2063865907266441E-01   1.6673708721011149E-03   2.8570837541067478E-03   1.5513591484017653E-03   2.2731308263256644E-01   2.1441684260411475E-01   3.3340069489277868E-02   9.8329110429756750E-01
       640   3.4302536263216682E-01   5.0239327441279714E-02   1.3419591737874386E+00   1.2066207783457922E-01   1.6652311607221471E-03   2.8551996274607180E-03   1.5494825542230473E-03   2.2730425940595556E-01   2.1441656187644020E-01   3.3353989821328145E-02   9.8328589738131800E-01
       641   3.4303838779193452E-01   5.0259727741216759E-02   1.3419976497543789E+00   1.2068552641766983E-01   1.6630970233171283E-03   2.8533213172606551E-03   1.5476110379536445E-03   2.2729543779274830E-01   2.1441626581280493E-01   3.3367911008630180E-02   9.8328068181042871E-01
       642   3.4305143436718105E-01   5.0280124695013396E-02   1.3420362009894071E+00   1.2070900493787706E-01   1.6609684227644195E-03   2.8514487879155457E-03   1.5457445661878344E-03   2.2728661755100243E-01   2.1441595467001417E-01   3.3381832708936798E-02   9.8327545758976520E-01
       643   3.4306450243050102E-01   5.0300517866026080E-02   1.3420748277783612E+00   1.2073251347313119E-01   1.6588453199579689E-03   2.8495820014897010E-03   1.5438831034426670E-03   2.2727779845237905E-01   2.1441562870547504E-01   3.3395754583416981E-02   9.8327022473232217E-01
       644   3.4307759202863136E-01   5.0320906821669446E-02   1.3421135303194325E+00   1.2075605206048762E-01   1.6567276789374308E-03   2.8477209227529329E-03   1.5420266169346997E-03   2.2726898028161613E-01   2.1441528817703770E-01   3.3409676296511592E-02   9.8326498325883660E-01
       645   3.4309070318334439E-01   5.0341291133269246E-02   1.3421523087261698E+00   1.2077962070025000E-01   1.6546154638343857E-03   2.8458655161985418E-03   1.5401750737535358E-03   2.2726016283607919E-01   2.1441493334298134E-01   3.3423597515830128E-02   9.8325973319752946E-01
       646   3.4310383589271365E-01   5.0361670375806127E-02   1.3421911630318211E+00   1.2080321935571869E-01   1.6525086411363077E-03   2.8440157482821317E-03   1.5383284429756894E-03   2.2725134592526341E-01   2.1441456446184182E-01   3.3437517912004999E-02   9.8325447458372794E-01
       647   3.4311699013202407E-01   5.0382044127774993E-02   1.3422300931924573E+00   1.2082684795758142E-01   1.6504071763983053E-03   2.8421715842101361E-03   1.5364866926203535E-03   2.2724252937036504E-01   2.1441418179235661E-01   3.3451437158597275E-02   9.8324920745959299E-01
       648   3.4313016585478850E-01   5.0402411971027072E-02   1.3422690990903305E+00   1.2085050640032696E-01   1.6483110396645628E-03   2.8403329932711868E-03   1.5346497946944204E-03   2.2723371300385020E-01   2.1441378559337765E-01   3.3465354931982383E-02   9.8324393187382930E-01
       649   3.4314336299371673E-01   5.0422773490598101E-02   1.3423081805373138E+00   1.2087419455138498E-01   1.6462201972029522E-03   2.8384999407447724E-03   1.5328177175231161E-03   2.2722489666902890E-01   2.1441337612376166E-01   3.3479270911256187E-02   9.8323864788138293E-01
       650   3.4315658146159050E-01   5.0443128274560121E-02   1.3423473372777532E+00   1.2089791224238539E-01   1.6441346222353381E-03   2.8366723984368384E-03   1.5309904357299620E-03   2.2721608021966788E-01   2.1441295364231805E-01   3.3493184778135454E-02   9.8323335554319424E-01
       651   3.4316982115219402E-01   5.0463475913905119E-02   1.3423865689916958E+00   1.2092165928209569E-01   1.6420542825099638E-03   2.8348503325058214E-03   1.5291679186951179E-03   2.2720726351959697E-01   2.1441251840770092E-01   3.3507096216867149E-02   9.8322805492591614E-01
       652   3.4318308194111380E-01   5.0483816002401247E-02   1.3424258752975926E+00   1.2094543544693886E-01   1.6399791517479612E-03   2.8330337146998700E-03   1.5273501412024770E-03   2.2719844644234033E-01   2.1441207067835677E-01   3.3521004914152441E-02   9.8322274610167726E-01
       653   3.4319636368662876E-01   5.0504148136458205E-02   1.3424652557553480E+00   1.2096924049050312E-01   1.6379092008207419E-03   2.8312225137175654E-03   1.5255370752467190E-03   2.2718962887075311E-01   2.1441161071241721E-01   3.3534910559047504E-02   9.8321742914781596E-01
       654   3.4320966623041266E-01   5.0524471915086910E-02   1.3425047098686576E+00   1.2099307413848093E-01   1.6358444042909870E-03   2.8294167016328867E-03   1.5237286961218843E-03   2.2718081069668772E-01   2.1441113876766316E-01   3.3548812842926823E-02   9.8321210414667304E-01
       655   3.4322298939834295E-01   5.0544786939675727E-02   1.3425442370877836E+00   1.2101693609376729E-01   1.6337847361899138E-03   2.8276162497656875E-03   1.5219249785018985E-03   2.2717199182065850E-01   2.1441065510143664E-01   3.3562711459362460E-02   9.8320677118535382E-01
       656   3.4323633300123535E-01   5.0565092814033506E-02   1.3425838368120766E+00   1.2104082603658839E-01   1.6317301710733201E-03   2.8258211297284706E-03   1.5201258974302245E-03   2.2716317215151494E-01   2.1441015997056634E-01   3.3576606104100848E-02   9.8320143035550089E-01
       657   3.4324969683554102E-01   5.0585389144181279E-02   1.3426235083923201E+00   1.2106474362428904E-01   1.6296806853145496E-03   2.8240313147042942E-03   1.5183314295285633E-03   2.2715435160613406E-01   2.1440965363131348E-01   3.3590496474979747E-02   9.8319608175309037E-01
       658   3.4326308068400319E-01   5.0605675538344191E-02   1.3426632511329177E+00   1.2108868849443238E-01   1.6276362548055534E-03   2.8222467772018216E-03   1.5165415508648916E-03   2.2714553010914051E-01   2.1440913633931080E-01   3.3604382271871958E-02   9.8319072547824105E-01
       659   3.4327648431633651E-01   5.0625951606866233E-02   1.3427030642942857E+00   1.2111266026540368E-01   1.6255968554097500E-03   2.8204674895096890E-03   1.5147562373810652E-03   2.2713670759259719E-01   2.1440860834949416E-01   3.3618263196644960E-02   9.8318536163499970E-01
       660   3.4328990748984584E-01   5.0646216962103072E-02   1.3427429470948902E+00   1.2113665853438371E-01   1.6235624660854153E-03   2.8186934267683981E-03   1.5129754678036567E-03   2.2712788399574502E-01   2.1440806991604822E-01   3.3632138953090362E-02   9.8317999033116510E-01
       661   3.4330334995003908E-01   5.0666471218398054E-02   1.3427828987133228E+00   1.2116068288177739E-01   1.6215330650988236E-03   2.8169245632656092E-03   1.5111992201277125E-03   2.2711905926473053E-01   2.1440752129235163E-01   3.3646009246890596E-02   9.8317461167810238E-01
       662   3.4331681143119003E-01   5.0686713992007137E-02   1.3428229182903082E+00   1.2118473287152803E-01   1.6195086306071138E-03   2.8151608730163230E-03   1.5094274721646483E-03   2.2711023335235458E-01   2.1440696273091409E-01   3.3659873785568006E-02   9.8316922579056631E-01
       663   3.4333029165693968E-01   5.0706944901052167E-02   1.3428630049305783E+00   1.2120880805070039E-01   1.6174891420011051E-03   2.8134023310880979E-03   1.5076602027942476E-03   2.2710140621782271E-01   2.1440639448332921E-01   3.3673732278454604E-02   9.8316383278653363E-01
       664   3.4334379034078333E-01   5.0727163565466304E-02   1.3429031577046568E+00   1.2123290795113922E-01   1.6154745789356273E-03   2.8116489126576633E-03   1.5058973910703766E-03   2.2709257782650727E-01   2.1440581680023652E-01   3.3687584436639884E-02   9.8315843278704729E-01
       665   3.4335730718664120E-01   5.0747369606958033E-02   1.3429433756507665E+00   1.2125703208855154E-01   1.6134649232129039E-03   2.8099005948662905E-03   1.5041390179776903E-03   2.2708374814972043E-01   2.1440522993124578E-01   3.3701429972943786E-02   9.8315302591604470E-01
       666   3.4337084188933753E-01   5.0767562648962955E-02   1.3429836577764254E+00   1.2128117996774951E-01   1.6114601538953499E-03   2.8081573520338915E-03   1.5023850618867129E-03   2.2707491716448902E-01   2.1440463412490796E-01   3.3715268601889059E-02   9.8314761230021586E-01
       667   3.4338439413507632E-01   5.0787742316630372E-02   1.3430240030600351E+00   1.2130535107804952E-01   1.6094602529974633E-03   2.8064191612479838E-03   1.5006355038568731E-03   2.2706608485335211E-01   2.1440402962867300E-01   3.3729100039661952E-02   9.8314219206886322E-01
       668   3.4339796360192315E-01   5.0807908236769485E-02   1.3430644104525924E+00   1.2132954489624181E-01   1.6074652030843017E-03   2.8046860000158769E-03   1.4988903254051222E-03   2.2705725120414322E-01   2.1440341668883123E-01   3.3742924004095842E-02   9.8313676535374672E-01
       669   3.4341154996023338E-01   5.0828060037832058E-02   1.3431048788791140E+00   1.2135376088904809E-01   1.6054749853022798E-03   2.8029578443397379E-03   1.4971495066777862E-03   2.2704841620980099E-01   2.1440279555048258E-01   3.3756740214632208E-02   9.8313133228895799E-01
       670   3.4342515287311881E-01   5.0848197349883065E-02   1.3431454072401607E+00   1.2137799851045572E-01   1.6034895829637463E-03   2.8012346722386663E-03   1.4954130297896162E-03   2.2703957986817269E-01   2.1440216645748744E-01   3.3770548392315858E-02   9.8312589301078257E-01
       671   3.4343877199681905E-01   5.0868319804602172E-02   1.3431859944131446E+00   1.2140225720464720E-01   1.6015089790113457E-03   2.7995164612677039E-03   1.4936808764682286E-03   2.2703074218183428E-01   2.1440152965244264E-01   3.3784348259756625E-02   9.8312044765758388E-01
       672   3.4345240698112062E-01   5.0888427035259462E-02   1.3432266392537340E+00   1.2142653640647361E-01   1.5995331561704518E-03   2.7978031886734833E-03   1.4919530281991000E-03   2.2702190315792303E-01   2.1440088537662272E-01   3.3798139541126981E-02   9.8311499636967481E-01
       673   3.4346605746975101E-01   5.0908518676672551E-02   1.3432673405971964E+00   1.2145083553913211E-01   1.5975621000665630E-03   2.7960948344572184E-03   1.4902294691326867E-03   2.2701306280794109E-01   2.1440023386996587E-01   3.3811921962133562E-02   9.8310953928919886E-01
       674   3.4347972310074382E-01   5.0928594365222832E-02   1.3433080972596483E+00   1.2147515402152181E-01   1.5955957919210340E-03   2.7943913742170417E-03   1.4885101792837530E-03   2.2700422114761087E-01   2.1439957537101839E-01   3.3825695250004617E-02   9.8310407656001675E-01
       675   3.4349340350676966E-01   5.0948653738861170E-02   1.3433489080391159E+00   1.2149949125935761E-01   1.5936342185989272E-03   2.7926927890065140E-03   1.4867951438942706E-03   2.2699537819672133E-01   2.1439891011691703E-01   3.3839459133484684E-02   9.8309860832760865E-01
       676   3.4350709831552839E-01   5.0968696437072074E-02   1.3433897717169441E+00   1.2152384665405114E-01   1.5916773637255632E-03   2.7909990566288186E-03   1.4850843451610363E-03   2.2698653397894664E-01   2.1439823834334826E-01   3.3853213342817434E-02   9.8309313473894888E-01
       677   3.4352080715003569E-01   5.0988722100904195E-02   1.3434306870586568E+00   1.2154821959837053E-01   1.5897252127692330E-03   2.7893101566252459E-03   1.4833777669737702E-03   2.2697768852173317E-01   2.1439756028452384E-01   3.3866957609733683E-02   9.8308765594242720E-01
       678   3.4353452962894510E-01   5.1008730372930411E-02   1.3434716528151502E+00   1.2157260947836873E-01   1.5877777515168612E-03   2.7876260687853798E-03   1.4816753934975835E-03   2.2696884185613353E-01   2.1439687617315306E-01   3.3880691667444895E-02   9.8308217208773918E-01
       679   3.4354826536689981E-01   5.1028720897268454E-02   1.3435126677238667E+00   1.2159701567495945E-01   1.5858349649434667E-03   2.7859467720436262E-03   1.4799772081229845E-03   2.2695999401667044E-01   2.1439618624039414E-01   3.3894415250636134E-02   9.8307668332578058E-01
       680   3.4356201397477693E-01   5.1048693319589507E-02   1.3435537305095562E+00   1.2162143756290189E-01   1.5838968386721053E-03   2.7842722459144034E-03   1.4782831948264574E-03   2.2695114504121239E-01   2.1439549071585184E-01   3.3908128095463508E-02   9.8307118980857600E-01
       681   3.4357577505996434E-01   5.1068647287129516E-02   1.3435948398852378E+00   1.2164587451112668E-01   1.5819633590750115E-03   2.7826024705955282E-03   1.4765933382706597E-03   2.2694229497084795E-01   2.1439478982755222E-01   3.3921829939546677E-02   9.8306569168919267E-01
       682   3.4358954822667287E-01   5.1088582448683029E-02   1.3436359945532728E+00   1.2167032588355975E-01   1.5800345129000082E-03   2.7809374266066058E-03   1.4749076234541469E-03   2.2693344384975500E-01   2.1439408380189828E-01   3.3935520521966522E-02   9.8306018912164084E-01
       683   3.4360333307619251E-01   5.1108498454593372E-02   1.3436771932062423E+00   1.2169479104002395E-01   1.5781102867081787E-03   2.7792770942413362E-03   1.4732260351952853E-03   2.2692459172507484E-01   2.1439337286365789E-01   3.3949199583252765E-02   9.8305468226079462E-01
       684   3.4361712920712328E-01   5.1128394956812831E-02   1.3437184345277078E+00   1.2171926933655858E-01   1.5761906669127246E-03   2.7776214536091833E-03   1.4715485581648924E-03   2.2691573864680992E-01   2.1439265723593715E-01   3.3962866865401231E-02   9.8304917126231872E-01
       685   3.4363093621562940E-01   5.1148271608859840E-02   1.3437597171930020E+00   1.2174376012393240E-01   1.5742756417425063E-03   2.7759704865644051E-03   1.4698751787218800E-03   2.2690688466770870E-01   2.1439193714017146E-01   3.3976522111860807E-02   9.8304365628259838E-01
       686   3.4364475369565795E-01   5.1168128065865986E-02   1.3438010398701015E+00   1.2176826275282376E-01   1.5723651960969365E-03   2.7743241716642044E-03   1.4682058801176456E-03   2.2689802984315888E-01   2.1439121279609086E-01   3.3990165067534162E-02   9.8303813747865743E-01
       687   3.4365858123919607E-01   5.1187963984580191E-02   1.3438424012203607E+00   1.2179277656701570E-01   1.5704593192067406E-03   2.7726824916848303E-03   1.4665406496405242E-03   2.2688917423107990E-01   2.1439048442170672E-01   3.4003795478781129E-02   9.8303261500808992E-01
       688   3.4367241843645913E-01   5.1207779023384470E-02   1.3438837998992721E+00   1.2181730090958465E-01   1.5685579983484299E-03   2.7710454274607922E-03   1.4648794727563641E-03   2.2688031789182106E-01   2.1438975223329026E-01   3.4017413093426929E-02   9.8302708902898928E-01
       689   3.4368626487610415E-01   5.1227572842295586E-02   1.3439252345570503E+00   1.2184183512108754E-01   1.5666612210785136E-03   2.7694129600786040E-03   1.4632223351947471E-03   2.2687146088807741E-01   2.1438901644536312E-01   3.4031017660749674E-02   9.8302155969989513E-01
       690   3.4370012014541995E-01   5.1247345103002329E-02   1.3439667038393726E+00   1.2186637853981597E-01   1.5647689753113259E-03   2.7677850709563723E-03   1.4615692230219302E-03   2.2686260328478858E-01   2.1438827727067444E-01   3.4044608931497522E-02   9.8301602717972170E-01
       691   3.4371398383055463E-01   5.1267095468878074E-02   1.3440082063881378E+00   1.2189093050196231E-01   1.5628812495045441E-03   2.7661617420291218E-03   1.4599201228160941E-03   2.2685374514903534E-01   2.1438753492018259E-01   3.4058186657890011E-02   9.8301049162768839E-01
       692   3.4372785551667362E-01   5.1286823604981900E-02   1.3440497408418941E+00   1.2191549034301191E-01   1.5609980313805449E-03   2.7645429544968588E-03   1.4582750204759076E-03   2.2684488654997925E-01   2.1438678960304580E-01   3.4071750593611394E-02   9.8300495320327952E-01
       693   3.4374173478810705E-01   5.1306529178099185E-02   1.3440913058364994E+00   1.2194005739598829E-01   1.5591193101136547E-03   2.7629286909724013E-03   1.4566339032620612E-03   2.2683602755875987E-01   2.1438604152661345E-01   3.4085300493833182E-02   9.8299941206618047E-01
       694   3.4375562122860315E-01   5.1326211856738149E-02   1.3441329000058282E+00   1.2196463099468857E-01   1.5572450732114218E-03   2.7613189324261931E-03   1.4549967568904254E-03   2.2682716824841209E-01   2.1438529089639646E-01   3.4098836115202591E-02   9.8299386837621261E-01
       695   3.4376951442140874E-01   5.1345871311170702E-02   1.3441745219821162E+00   1.2198921047072459E-01   1.5553753098531686E-03   2.7597136614618831E-03   1.4533635686456159E-03   2.2681830869380137E-01   2.1438453791607093E-01   3.4112357215865974E-02   9.8298832229329913E-01
       696   3.4378341394945588E-01   5.1365507213452379E-02   1.3442161703965894E+00   1.2201379515565214E-01   1.5535100089093534E-03   2.7581128603767812E-03   1.4517343255366355E-03   2.2680944897153910E-01   2.1438378278746306E-01   3.4125863555458491E-02   9.8298277397740630E-01
       697   3.4379731939553893E-01   5.1385119237405338E-02   1.3442578438800212E+00   1.2203838438189607E-01   1.5516491582181491E-03   2.7565165104549280E-03   1.4501090136211370E-03   2.2680058915990109E-01   2.1438302571053702E-01   3.4139354895112883E-02   9.8297722358849060E-01
       698   3.4381123034241567E-01   5.1404707058705069E-02   1.3442995410630696E+00   1.2206297747978101E-01   1.5497927479440898E-03   2.7549245952624589E-03   1.4484876211424691E-03   2.2679172933877900E-01   2.1438226688338358E-01   3.4152830997487893E-02   9.8297167128646290E-01
       699   3.4382514637296857E-01   5.1424270354826544E-02   1.3443412605768899E+00   1.2208757378093160E-01   1.5479407672116530E-03   2.7533370973488523E-03   1.4468701353864688E-03   2.2678286958958904E-01   2.1438150650221666E-01   3.4166291626741507E-02   9.8296611723113492E-01
       700   3.4383906707036105E-01   5.1443808805119284E-02   1.3443830010535693E+00   1.2211217261858220E-01   1.5460932040016750E-03   2.7517539981474805E-03   1.4452565425897568E-03   2.2677400999521291E-01   2.1438074476135693E-01   3.4179736548559991E-02   9.8296056158217493E-01
       701   3.4385299201813541E-01   5.1463322090813710E-02   1.3444247611264997E+00   1.2213677332478506E-01   1.5442500483213717E-03   2.7501752810860083E-03   1.4436468308954287E-03   2.2676515063994074E-01   2.1437998185322460E-01   3.4193165530163827E-02   9.8295500449906970E-01
       702   3.4386692080032211E-01   5.1482809895028535E-02   1.3444665394307411E+00   1.2216137523229498E-01   1.5424112903592579E-03   2.7486009297786156E-03   1.4420409886338748E-03   2.2675629160940081E-01   2.1437921796835091E-01   3.4206578340310101E-02   9.8294944614109203E-01
       703   3.4388085300160587E-01   5.1502271902808004E-02   1.3445083346035946E+00   1.2218597767664857E-01   1.5405769185382612E-03   2.7470309261193645E-03   1.4404390025052338E-03   2.2674743299049882E-01   2.1437845329534366E-01   3.4219974749301552E-02   9.8294388666724419E-01
       704   3.4389478820738573E-01   5.1521707801154844E-02   1.3445501452847186E+00   1.2221057999394236E-01   1.5387469219669825E-03   2.7454652526867360E-03   1.4388408598698388E-03   2.2673857487137361E-01   2.1437768802090984E-01   3.4233354529001558E-02   9.8293832623624544E-01
       705   3.4390872600394673E-01   5.1541117278995421E-02   1.3445919701168529E+00   1.2223518152072432E-01   1.5369212908807883E-03   2.7439038931792240E-03   1.4372465491592212E-03   2.2672971734131542E-01   2.1437692232981909E-01   3.4246717452825093E-02   9.8293276500646354E-01
       706   3.4392266597850690E-01   5.1560500027268238E-02   1.3446338077458184E+00   1.2225978159603373E-01   1.5351000144914195E-03   2.7423468303068429E-03   1.4356560578703270E-03   2.2672086049073603E-01   2.1437615640492924E-01   3.4260063295768417E-02   9.8292720313591198E-01
       707   3.4393660771934220E-01   5.1579855738917511E-02   1.3446756568210463E+00   1.2228437955914245E-01   1.5332830836478628E-03   2.7407940484028086E-03   1.4340693750496958E-03   2.2671200441110217E-01   2.1437539042716613E-01   3.4273391834403422E-02   9.8292164078219868E-01
       708   3.4395055081588027E-01   5.1599184108906467E-02   1.3447175159958238E+00   1.2230897475347979E-01   1.5314704867608331E-03   2.7392455294280227E-03   1.4324864874892262E-03   2.2670314919488921E-01   2.1437462457552869E-01   3.4286702846888006E-02   9.8291607810250303E-01
       709   3.4396449485880326E-01   5.1618484834236610E-02   1.3447593839276943E+00   1.2233356652282540E-01   1.5296622140700267E-03   2.7377012571575803E-03   1.4309073837117103E-03   2.2669429493552795E-01   2.1437385902707273E-01   3.4299996112978348E-02   9.8291051525353412E-01
       710   3.4397843944008460E-01   5.1637757613987770E-02   1.3448012592785126E+00   1.2235815421278334E-01   1.5278582561096821E-03   2.7361612156764185E-03   1.4293320525368136E-03   2.2668544172736960E-01   2.1437309395693560E-01   3.4313271414037561E-02   9.8290495239152464E-01
       711   3.4399238415316696E-01   5.1657002149322111E-02   1.3448431407151258E+00   1.2238273717275167E-01   1.5260586019162359E-03   2.7346253876245901E-03   1.4277604814110223E-03   2.2667658966561610E-01   2.1437232953829655E-01   3.4326528533027201E-02   9.8289938967216717E-01
       712   3.4400632859297259E-01   5.1676218143511601E-02   1.3448850269092878E+00   1.2240731475286232E-01   1.5242632422862723E-03   2.7330937573920326E-03   1.4261926594468788E-03   2.2666773884629188E-01   2.1437156594240958E-01   3.4339767254545628E-02   9.8289382725061658E-01
       713   3.4402027235597255E-01   5.1695405301953198E-02   1.3449269165380098E+00   1.2243188630771462E-01   1.5224721659369278E-03   2.7315663073547046E-03   1.4246285738402364E-03   2.2665888936620560E-01   2.1437080333858816E-01   3.4352987364811793E-02   9.8288826528145801E-01
       714   3.4403421504030846E-01   5.1714563332179671E-02   1.3449688082838895E+00   1.2245645119170484E-01   1.5206853646759777E-03   2.7300430229462661E-03   1.4230682146986195E-03   2.2665004132288924E-01   2.1437004189420983E-01   3.4366188651677398E-02   9.8288270391867372E-01
       715   3.4404815624583357E-01   5.1733691943908838E-02   1.3450107008353041E+00   1.2248100876506313E-01   1.5189028270371496E-03   2.7285238864174092E-03   1.4215115690968116E-03   2.2664119481457234E-01   2.1436928177470416E-01   3.4379370904651041E-02   9.8287714331562115E-01
       716   3.4406209557418754E-01   5.1752790849024295E-02   1.3450525928865666E+00   1.2250555838827937E-01   1.5171245443306169E-03   2.7270088827701048E-03   1.4199586267282793E-03   2.2663234994013415E-01   2.1436852314357890E-01   3.4392533914880452E-02   9.8287158362501881E-01
       717   3.4407603262885822E-01   5.1771859761623525E-02   1.3450944831382523E+00   1.2253009942650639E-01   1.5153505060827577E-03   2.7254979952869938E-03   1.4184093756472449E-03   2.2662350679907450E-01   2.1436776616238995E-01   3.4405677475178198E-02   9.8286602499891196E-01
       718   3.4408996701524081E-01   5.1790898398017052E-02   1.3451363702972960E+00   1.2255463124700816E-01   1.5135807028288095E-03   2.7239912082706033E-03   1.4168638048754345E-03   2.2661466549146270E-01   2.1436701099077493E-01   3.4418801380026842E-02   9.8286046758866175E-01
       719   3.4410389834071387E-01   5.1809906476749087E-02   1.3451782530772967E+00   1.2257915322137392E-01   1.5118151238873168E-03   2.7224885048621828E-03   1.4153219023257946E-03   2.2660582611791280E-01   2.1436625778642804E-01   3.4431905425577836E-02   9.8285491154491544E-01
       720   3.4411782621466047E-01   5.1828883718639057E-02   1.3452201301985323E+00   1.2260366472184103E-01   1.5100537613205178E-03   2.7209898709257231E-03   1.4137836585014774E-03   2.2659698877955148E-01   2.1436550670512444E-01   3.4444989409673998E-02   9.8284935701760101E-01
