#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
        10   4.1173274295827750E-01  -1.6590467397172978E-01   1.5197585912954850E+00   2.1860176246815249E-01   3.2071022617878864E-02   5.0724096602906228E-02   4.4288049300400756E-02   8.1560919294739920E-01   1.6219788892516501E-01   1.4873733763727337E-01   8.8609006728870165E-01
        11   4.0221130248189191E-01  -1.6923729450453182E-01   1.4884709818285673E+00   2.0631272755478008E-01   3.0841036509726583E-02   4.8388205614231933E-02   4.0993941066641892E-02   8.1524197413394761E-01   1.6485760105525243E-01   1.5165042042352544E-01   8.9045766136520710E-01
        12   3.9284375537831134E-01  -1.7253388579037346E-01   1.4574313214557573E+00   1.9452678091792058E-01   2.9673599672975781E-02   4.6158917797470264E-02   3.7957790088486543E-02   8.1483517943382089E-01   1.6743997850788120E-01   1.5448681759451841E-01   8.9469175280636115E-01
        13   3.8361916591705297E-01  -1.7576651800308410E-01   1.4266611052704936E+00   1.8323627230689571E-01   2.8558077835497020E-02   4.4025897282636887E-02   3.5150808389191157E-02   8.1438816309316597E-01   1.6994662508832420E-01   1.5724727716834852E-01   8.9879804896257998E-01
        14   3.7452163830444124E-01  -1.7891805832531568E-01   1.3961482536338001E+00   1.7241992052172089E-01   2.7487335383937550E-02   4.1980593897715884E-02   3.2549328425439339E-02   8.1389665996603133E-01   1.7237990020110069E-01   1.5993336226179347E-01   9.0278793191026852E-01
        15   3.6553167291412514E-01  -1.8197948555036292E-01   1.3658557009864554E+00   1.6204954635882285E-01   2.6456027434569873E-02   4.0015379326995171E-02   3.0132865920664442E-02   8.1335377018345578E-01   1.7474264920643315E-01   1.6254721772429828E-01   9.0667623282636145E-01
        16   3.5662753409326070E-01  -1.8494760646448424E-01   1.3357289672635471E+00   1.5209459637810047E-01   2.5459737895452528E-02   3.8123223743717322E-02   2.7883297077073932E-02   8.1275071654709807E-01   1.7703789917549220E-01   1.6509133029213133E-01   9.1047945436745559E-01
        17   3.4778666854449602E-01  -1.8782317028691695E-01   1.3057031125952143E+00   1.4252538479758198E-01   2.4494548518674719E-02   3.6297632146565444E-02   2.5784523568178008E-02   8.1207746406067216E-01   1.7926852841698701E-01   1.6756829247517499E-01   9.1421429343941296E-01
        18   3.3898717359900010E-01  -1.9060933278068087E-01   1.2757093188268034E+00   1.3331549850399799E-01   2.3556834551414996E-02   3.4532700946673295E-02   2.3822341175241790E-02   8.1132327139670490E-01   1.8143693202653255E-01   1.6998057646742054E-01   9.1789637891458331E-01
        19   3.3020928454558152E-01  -1.9331041486375081E-01   1.2456811985681073E+00   1.2444356140479212E-01   2.2643186278061389E-02   3.2823223790734463E-02   2.1984383067394864E-02   8.1047724857411041E-01   1.8354473719192588E-01   1.7233032263010084E-01   9.2153918647581612E-01
        20   3.2143682265641865E-01  -1.9593091107129418E-01   1.2155607940071596E+00   1.1589442306652503E-01   2.1750405825803343E-02   3.1164807549875512E-02   2.0260076990898546E-02   8.0952900473851819E-01   1.8559265531429059E-01   1.7461914728402511E-01   9.2515313055492365E-01
        21   2.2283094422112362E-01  -2.2037802219318592E-01   8.6372054031195600E-01   3.8495755169453388E-02   1.7075968110713657E-02   1.9217946816587630E-02   9.3640653170860011E-03   7.8555424585926192E-01   2.0371200431222594E-01   1.9219366354877185E-01   9.6712763662590939E-01
        22   1.6705253431252767E-01  -2.2842333744348062E-01   6.5659747901064414E-01   1.3829296678572328E-02   1.3150225050602260E-02   1.3218132213399267E-02   4.9291886820803099E-03   7.6969740246250717E-01   2.1912517674624546E-01   1.9473655223398054E-01   9.8740552252370839E-01
        23   1.3618806604657763E-01  -2.3102152693784966E-01   5.3916426569474218E-01   5.4388023541707686E-03   1.0192157246668998E-02   9.7168217574191747E-03   2.9638147671650350E-03   7.6070787159088571E-01   2.2760021426276550E-01   1.9620290772731991E-01   9.9459575421839430E-01
        24   1.1711399924293990E-01  -2.3220099824631224E-01   4.6551430356338497E-01   2.0050834404135714E-03   8.0018659644571777E-03   7.4021877120528171E-03   1.9441680952040213E-03   7.5505801333223133E-01   2.3300342324663231E-01   1.9695936167280337E-01   9.9760064790888303E-01
        25   1.0452522396434885E-01  -2.3287089224657367E-01   4.1647736520519579E-01   4.2002565898049959E-04   6.3932226884680921E-03   5.7959029855193332E-03   1.3620764320566858E-03   7.5121994070198417E-01   2.3690026887409835E-01   1.9705051056358849E-01   9.9898827464223650E-01
        26   9.5856494255717170E-02  -2.3315207146906372E-01   3.8249528430137492E-01  -4.3871612097935719E-04   5.2037209526297756E-03   4.6394772452688629E-03   1.0046901941282993E-03   7.4837296285746535E-01   2.4007961463641847E-01   1.9640429534683895E-01   9.9966060535645951E-01
        27   8.9563210627529075E-02  -2.3305187446653569E-01   3.5768509992335190E-01  -1.0254182099858067E-03   4.2813634561988945E-03   3.7506852895804244E-03   7.6518573404650569E-04   7.4604828180717053E-01   2.4292742230286135E-01   1.9511012220257146E-01   9.9995193657597525E-01
        28   8.4775733157676073E-02  -2.3257121161581701E-01   3.3868890702877297E-01  -1.5275661554276232E-03   3.5235849077580594E-03   3.0184698014394913E-03   5.9105046448812426E-04   7.4400397234741000E-01   2.4559092771810045E-01   1.9331937784786904E-01   1.0000000000000000E+00
        29   8.0976843835765838E-02  -2.3174402241687772E-01   3.2348769225239787E-01  -2.0226335167524978E-03   2.8764656829500801E-03   2.3865557629798224E-03   4.5693911987595981E-04   7.4212672373691713E-01   2.4810493550590576E-01   1.9121261083677774E-01   1.0000000000000000E+00
        30   7.7792889326706000E-02  -2.3064533644313365E-01   3.1060749031526746E-01  -2.5380925000637877E-03   2.3180111398559688E-03   1.8324007758639934E-03   3.5054037771167779E-04   7.4035962466383742E-01   2.5046989689590571E-01   1.8897666623839160E-01   1.0000000000000000E+00
        31   7.4941678065578471E-02  -2.2937401947191849E-01   2.9892817283455353E-01  -3.0743234428765587E-03   1.8429076086029506E-03   1.3511845034549995E-03   2.6587536079474006E-04   7.3867064868100241E-01   2.5268174580895220E-01   1.8677264947518071E-01   1.0000000000000000E+00
        32   7.2273072524394855E-02  -2.2801920018718211E-01   2.8785645952414041E-01  -3.6178573510076140E-03   1.4505938695956733E-03   9.4374874753534450E-04   1.9975671212746349E-04   7.3704986502372272E-01   2.5473396547249028E-01   1.8470039663290519E-01   1.0000000000000000E+00
        33   6.9767431499250909E-02  -2.2663967412753255E-01   2.7732771452939842E-01  -4.1528924495284752E-03   1.1373354560759719E-03   6.0831266551552719E-04   1.4958500262247931E-04   7.3550630968169095E-01   2.5661812063376954E-01   1.8279237864094969E-01   1.0000000000000000E+00
        34   6.7470155118061662E-02  -2.2526733495673673E-01   2.6754595158294425E-01  -4.6680513874718249E-03   8.9415827213878973E-04   3.3793730617772831E-04   1.1250523261667478E-04   7.3405657335429164E-01   2.5832921358611133E-01   1.8103886455790075E-01   1.0000000000000000E+00
        35   6.5427093661107813E-02  -2.2392018149666629E-01   2.5872150482827971E-01  -5.1573383771413850E-03   7.0892613246220648E-04   1.2229968150184733E-04   8.5570298146167567E-05   7.3271427056182459E-01   2.5986938323627906E-01   1.7941733718083022E-01   1.0000000000000000E+00
        36   6.3655741138600522E-02  -2.2261133655777637E-01   2.5095058620080646E-01  -5.6183511721233578E-03   5.6911081930932639E-04  -4.9635379833941990E-05   6.6131192402937855E-05   7.3148557586312779E-01   2.6124760041875250E-01   1.7790900831525497E-01   1.0000000000000000E+00
        37   6.2145337964469451E-02  -2.2135216739709224E-01   2.4421238737093809E-01  -6.0504076785092495E-03   4.6358339160001982E-04  -1.8781571541090719E-04   5.2054913264452940E-05   7.3036964256603110E-01   2.6247690321168615E-01   1.7650309890252669E-01   1.0000000000000000E+00
        38   6.0868925322675606E-02  -2.2015223613733412E-01   2.3841629252264962E-01  -6.4535350480937267E-03   3.8332552684627874E-04  -3.0036053064772179E-04   4.1747445915556181E-05   7.2936093819411341E-01   2.6357133549559708E-01   1.7519470968158793E-01   1.0000000000000000E+00
        39   5.9794663793525792E-02  -2.1901839109660784E-01   2.3344748128960061E-01  -6.8282111123157962E-03   3.2145915199377484E-04  -3.9350787443718225E-04   3.4073222993417918E-05   7.2845135049709708E-01   2.6454422114043030E-01   1.7398111302131331E-01   1.0000000000000000E+00
        40   5.8891962292829607E-02  -2.1795420753367106E-01   2.2919212661379776E-01  -7.1753986427569166E-03   2.7296708287305460E-04  -4.7186948968994254E-04   2.8247795667533937E-05   7.2763149400077287E-01   2.6540785529909994E-01   1.7285909638471103E-01   1.0000000000000000E+00
        41   5.8133845724416142E-02  -2.1696012902274348E-01   2.2554756675513776E-01  -7.4965475596403680E-03   2.3430289443771013E-04  -5.3878215097009766E-04   2.3738867400820152E-05   7.2689159847494578E-01   2.6617368265616848E-01   1.7182392216677278E-01   1.0000000000000000E+00
        42   5.7497293665738004E-02  -2.1603410699191414E-01   2.2242430869386384E-01  -7.7934957688538739E-03   2.0299927360278858E-04  -5.9665023064287774E-04   2.0186916334277716E-05   7.2622214746188496E-01   2.6685250271624572E-01   1.7086942900334032E-01   1.0000000000000000E+00
        43   5.6962664768996245E-02  -2.1517237443842913E-01   2.1974429223501282E-01  -8.0683211179267827E-03   1.7734423224013973E-04  -6.4722230277655256E-04   1.7347661981172158E-05   7.2561427439327786E-01   2.6745462160550704E-01   1.6998860248419617E-01   1.0000000000000000E+00
        44   5.6513128452576382E-02  -2.1437011253762769E-01   2.1743913209315768E-01  -8.3232063425559000E-03   1.5614115743334267E-04  -6.9179359256558157E-04   1.5052968535544942E-05   7.2505999434369728E-01   2.6798986751361231E-01   1.6917413129797088E-01   1.0000000000000000E+00
        45   5.6134347865471126E-02  -2.1362193724966314E-01   2.1544932196088182E-01  -8.5603433625648234E-03   1.3853742564540195E-04  -7.3135065317562066E-04   1.3184741155018720E-05   7.2455229855411529E-01   2.6846748876250504E-01   1.6841877604003092E-01   1.0000000000000000E+00
        46   5.5814248968114447E-02  -2.1292223050093348E-01   2.1372371661013079E-01  -8.7818712385634851E-03   1.2390597244615886E-04  -7.6667174865480559E-04   1.1657690390014241E-05   7.2408511405319231E-01   2.6889601687064668E-01   1.6771557938824230E-01   1.0000000000000000E+00
        47   5.5542831553250245E-02  -2.1226538466540498E-01   2.1221912288760703E-01  -8.9898300931716968E-03   1.1176627682041307E-04  -7.9839336017879803E-04   1.0408118470181527E-05   7.2365319756859969E-01   2.6928311999142529E-01   1.6705799498900850E-01   1.0000000000000000E+00
        48   5.5311976754243222E-02  -2.1164600899273570E-01   2.1089981911590691E-01  -9.1861190915743726E-03   1.0173242112321290E-04  -8.2705273014654576E-04   9.3866273380358023E-06   7.2325201804802797E-01   2.6963548040172403E-01   1.6643998992799952E-01   1.0000000000000000E+00
        49   5.5115185416792591E-02  -2.1105910044937815E-01   2.0973672359765749E-01  -9.3724583962282101E-03   9.3479943573004931E-05  -8.5311389040711671E-04   8.5534159411787547E-06   7.2287764125193843E-01   2.6995874337475567E-01   1.6585613270347835E-01   1.0000000000000000E+00
        50   5.4947295050268311E-02  -2.1050016810511030E-01   2.0870640669580340E-01  -9.5503608288497743E-03   8.6725920905972309E-05  -8.7698275406960233E-04   7.8753362806396887E-06   7.2252663700378394E-01   2.7025753952142717E-01   1.6530165172343289E-01   1.0000000000000000E+00
        51   5.4804233090377429E-02  -2.0996530532919450E-01   2.0779018959588075E-01  -9.7211179436963446E-03   8.1217906574559962E-05  -8.9901567845253056E-04   7.3241120794251269E-06   7.2219602034474062E-01   2.7053556310555049E-01   1.6477245199648768E-01   1.0000000000000000E+00
        52   5.4682807654830363E-02  -2.0945120728039179E-01   2.0697333949771754E-01  -9.8858023974540202E-03   7.6728916070356590E-05  -9.1952421528208113E-04   6.8753340736263380E-06   7.2188321482251150E-01   2.7079569395418812E-01   1.6426508848768592E-01   1.0000000000000000E+00
        53   5.4580542761366396E-02  -2.0895513930867379E-01   2.0624440031274607E-01  -1.0045285587355693E-02   7.3056407874805274E-05  -9.3877779164824459E-04   6.5079653920330216E-06   7.2158602677048334E-01   2.7104014061092885E-01   1.6377670150962900E-01   1.0000000000000000E+00
        54   5.4495565111134590E-02  -2.0847486904154661E-01   2.0559470201430441E-01  -1.0200267106724767E-02   7.0023327719104245E-05  -9.5700571572528278E-04   6.2041326922418483E-06   7.2130262268955747E-01   2.7127058042330721E-01   1.6330492490187057E-01   1.0000000000000000E+00
        55   5.4426527719164508E-02  -2.0800857490583216E-01   2.0501799907001711E-01  -1.0351311671480415E-02   6.7479470486464521E-05  -9.7439964371022350E-04   5.9490140149817683E-06   7.2103149993950399E-01   2.7148828383978096E-01   1.6284777954846982E-01   1.0000000000000000E+00
        56   5.4372555577076813E-02  -2.0755474428834453E-01   2.0451018726766668E-01  -1.0498888840172929E-02   6.5302337925010612E-05  -9.9111677988478327E-04   5.7307311333229527E-06   7.2077144710606211E-01   2.7169421669427096E-01   1.6240356471278039E-01   1.0000000000000000E+00
        57   5.4333200830520574E-02  -2.0711207569995538E-01   2.0406905756356639E-01  -1.0643410447849215E-02   6.3396860591313775E-05  -1.0072838702527391E-03   5.5401793780454622E-06   7.2052149691813006E-01   2.7188911893186107E-01   1.6197076014609946E-01   1.0000000000000000E+00
        58   5.4308390813333475E-02  -2.0667939621283246E-01   2.0369402554692553E-01  -1.0785261409661955E-02   6.1693722956279728E-05  -1.0230017903055438E-03   5.3707648482309578E-06   7.2028087511034633E-01   2.7207356413548134E-01   1.6154794952822857E-01   1.0000000000000000E+00
        59   5.4298358562425951E-02  -2.0625560058602757E-01   2.0338579849577398E-01  -1.0924821229576429E-02   6.0146509289982220E-05  -1.0383502645966588E-03   5.2180638637211452E-06   7.2004894879504999E-01   2.7224800518305253E-01   1.6113377057489225E-01   1.0000000000000000E+00
        60   5.4303554913220621E-02  -2.0583961427462122E-01   2.0314597928370040E-01  -1.1062475251764251E-02   5.8727864866048307E-05  -1.0533924467969816E-03   5.0794190818367890E-06   7.1982517782304067E-01   2.7241280952522295E-01   1.6072689222575604E-01   1.0000000000000000E+00
        61   5.4324546353708696E-02  -2.0543037807783510E-01   2.0297662474690600E-01  -1.1198616467775487E-02   5.7425158138446619E-05  -1.0681790044529467E-03   4.9535122929114661E-06   7.1960907095995252E-01   2.7256828674799183E-01   1.6032601489418691E-01   1.0000000000000000E+00
        62   5.4361907878826089E-02  -2.0502684876180394E-01   2.0287979485293697E-01  -1.1333640197962819E-02   5.6236018131317067E-05  -1.0827516034780966E-03   4.8399439037880021E-06   7.1940014799881924E-01   2.7271471027643512E-01   1.5992988628519086E-01   1.0000000000000000E+00
        63   5.4416123187092935E-02  -2.0462800896517996E-01   2.0285714075231034E-01  -1.1467934689743178E-02   5.5164182516609372E-05  -1.0971457047093693E-03   4.7388539761647475E-06   7.1919790936517591E-01   2.7285233441081291E-01   1.5953732425794223E-01   1.0000000000000000E+00
        64   5.4487503219732059E-02  -2.0423288016923472E-01   2.0290957368833501E-01  -1.1601870675261958E-02   5.4215949887970183E-05  -1.1113927126270226E-03   4.6506067458082501E-06   7.1900181488279469E-01   2.7298140811180005E-01   1.5914723912251069E-01   1.0000000000000000E+00
        65   5.4576130917505641E-02  -2.0384053399045221E-01   2.0303704401664965E-01  -1.1735792424338552E-02   5.3397540364708007E-05  -1.1255214561056181E-03   4.5755611529640916E-06   7.1881127319362248E-01   2.7310218703296130E-01   1.5875864978081181E-01   1.0000000000000000E+00
        66   5.4681835964394881E-02  -2.0345009937045169E-01   2.0323844362758819E-01  -1.1870011832103983E-02   5.2713285818239974E-05  -1.1395592259739822E-03   4.5139172512101422E-06   7.1862564275493312E-01   2.7321494479373770E-01   1.5837069101402862E-01   1.0000000000000000E+00
        67   5.4804198329552321E-02  -2.0306076549888186E-01   2.0351162579785578E-01  -1.2004805993817154E-02   5.2164817289201970E-05  -1.1535322638214337E-03   4.4656501099402113E-06   7.1844424400445450E-01   2.7331998376749245E-01   1.5798261213981510E-01   1.0000000000000000E+00
        68   5.4942575437986502E-02  -2.0267178184019644E-01   2.0385352115813138E-01  -1.2140417761593747E-02   5.1750871367106654E-05  -1.1674659919289788E-03   4.4304968868022487E-06   7.1826638064934223E-01   2.7341764477118435E-01   1.5759376932197888E-01   1.0000000000000000E+00
        69   5.5096145428801556E-02  -2.0228245734343508E-01   2.0426031946165268E-01  -1.2277058235339547E-02   5.1467789292880539E-05  -1.1813848131703622E-03   4.4080023936243773E-06   7.1809136660428041E-01   2.7350831424513855E-01   1.5720361482916093E-01   1.0000000000000000E+00
        70   5.5263958210150274E-02  -2.0189216075717739E-01   2.0472768403288080E-01  -1.2414909891009726E-02   5.1309965325985196E-05  -1.1953120203075859E-03   4.3975591963521521E-06   7.1791855419123851E-01   2.7359242715377030E-01   1.5681168647168695E-01   1.0000000000000000E+00
        71   5.5444986774870017E-02  -2.0150032305508914E-01   2.0525096863674019E-01  -1.2554129370007452E-02   5.1270676516668168E-05  -1.2092693281357438E-03   4.3984793316395598E-06   7.1774735903683373E-01   2.7367046410055457E-01   1.5641759942530514E-01   1.0000000000000000E+00
        72   5.5638173321650941E-02  -2.0110644180405107E-01   2.0582541456899353E-01  -1.2694849312481701E-02   5.1342512389473960E-05  -1.2232766700976435E-03   4.4100309660247139E-06   7.1757727785766945E-01   2.7374294186656301E-01   1.5602104117876642E-01   1.0000000000000000E+00
        73   5.5842467034988338E-02  -2.0071008622214320E-01   2.0644631460668261E-01  -1.2837179245473326E-02   5.1517781583854116E-05  -1.2373519211218641E-03   4.4314724986782572E-06   7.1740789671569916E-01   2.7381039774035226E-01   1.5562176892437529E-01   1.0000000000000000E+00
        74   5.6056852708614283E-02  -2.0031090099865964E-01   2.0710913949967602E-01  -1.2981205938744328E-02   5.1788666004637385E-05  -1.2515107944702593E-03   4.4620646057341729E-06   7.1723888915535094E-01   2.7387336922258865E-01   1.5521960768045392E-01   1.0000000000000000E+00
        75   5.6280371111505828E-02  -1.9990860684049419E-01   2.0780962940474715E-01  -1.3126993939389486E-02   5.2147320872109049E-05  -1.2657668051540506E-03   4.5010773721890218E-06   7.1707000545385813E-01   2.7393237172002066E-01   1.5481444704095715E-01   1.0000000000000000E+00
        76   5.6512132970059366E-02  -1.9950299620040640E-01   2.0854385667385547E-01  -1.3274586982981687E-02   5.2585773494207011E-05  -1.2801315021533824E-03   4.5477799312174105E-06   7.1690105568384443E-01   2.7398787738056152E-01   1.5440623474009055E-01   1.0000000000000000E+00
        77   5.6751328591017093E-02  -1.9909392353448938E-01   2.0930826730698934E-01  -1.3424010835982568E-02   5.3096080575354421E-05  -1.2946146110804379E-03   4.6014523737772373E-06   7.1673189007727145E-01   2.7404029816077846E-01   1.5399496602608842E-01   1.0000000000000000E+00
        78   5.6997234822489577E-02  -1.9868129053606146E-01   2.1009970757746904E-01  -1.3575277718093047E-02   5.3670478912914987E-05  -1.3092243407876812E-03   4.6613973327669367E-06   7.1656238024368346E-01   2.7408997549178848E-01   1.5358066891888253E-01   1.0000000000000000E+00
        79   5.7249220271812840E-02  -1.9826502779434968E-01   2.1091543974996629E-01  -1.3728392092700221E-02   5.4301624631047929E-05  -1.3239677471020791E-03   4.7269596007079584E-06   7.1639240412360528E-01   2.7413717776927027E-01   1.5316338649249706E-01   1.0000000000000000E+00
        80   5.7506748942036369E-02  -1.9784507505295632E-01   2.1175314831754108E-01  -1.3883357262109666E-02   5.4982970814410059E-05  -1.3388510524779977E-03   4.7975582825043883E-06   7.1622183643614501E-01   2.7418210552442657E-01   1.5274315812884348E-01   1.0000000000000000E+00
        81   5.7769381848616567E-02  -1.9742136252495887E-01   2.1261093617304108E-01  -1.4040181974269185E-02   5.5709208215848349E-05  -1.3538799100326550E-03   4.8727250844260439E-06   7.1605054506719812E-01   2.7422490287369750E-01   1.5232000205697863E-01   1.0000000000000000E+00
        82   5.8036775868248854E-02  -1.9699379554446930E-01   2.1348730908607336E-01  -1.4198886178597818E-02   5.6476551501094541E-05  -1.3690597215087967E-03   4.9521297276755583E-06   7.1587839263772235E-01   2.7426567293539073E-01   1.5189390138452616E-01   1.0000000000000000E+00
        83   5.8308679115870551E-02  -1.9656224425939756E-01   2.1438114701009497E-01  -1.4359505211092388E-02   5.7283014357922823E-05  -1.3843958081871085E-03   5.0356048030761325E-06   7.1570524161726246E-01   2.7430449448077804E-01   1.5146479529450824E-01   1.0000000000000000E+00
        84   5.8584922519294785E-02  -1.9612653922248788E-01   2.1529166201505467E-01  -1.4522091913550875E-02   5.8128505675991704E-05  -1.3998935362466950E-03   5.1231552168976013E-06   7.1553096093042423E-01   2.7434143718281279E-01   1.5103257624414113E-01   1.0000000000000000E+00
        85   5.8865407805247724E-02  -1.9568647280196680E-01   2.1621834444860719E-01  -1.4686716529095541E-02   5.9014683622127251E-05  -1.4155584376496395E-03   5.2149463448045164E-06   7.1535543204297125E-01   2.7437657336340615E-01   1.5059709305858748E-01   1.0000000000000000E+00
        86   5.9150092706513537E-02  -1.9524180546353406E-01   2.1716090085724402E-01  -1.4853464578070720E-02   5.9944667976652433E-05  -1.4313962566280848E-03   5.3112794032861288E-06   7.1517855293264265E-01   2.7440998497476909E-01   1.5015815892489423E-01   1.0000000000000000E+00
        87   5.9438974716822870E-02  -1.9479227532830504E-01   2.1811918882732945E-01  -1.5022433210080302E-02   6.0922649709027610E-05  -1.4474129362699055E-03   5.4125573045529785E-06   7.1500023901669629E-01   2.7444176548674182E-01   1.4971556262184788E-01   1.0000000000000000E+00
        88   5.9732075039036624E-02  -1.9433760907667846E-01   2.1909315482053238E-01  -1.5193726716230219E-02   6.1953323984176301E-05  -1.4636146800372633E-03   5.5192343100252117E-06   7.1482042086155428E-01   2.7447201721738951E-01   1.4926908097072100E-01   1.0000000000000000E+00
        89   6.0029424378568924E-02  -1.9387753225378337E-01   2.2008278083655761E-01  -1.5367451995672299E-02   6.3041443444822320E-05  -1.4800079004668898E-03   5.6317757626961340E-06   7.1463903916560945E-01   2.7450084532415298E-01   1.4881849048189236E-01   1.0000000000000000E+00
        90   6.0331052021943256E-02  -1.9341177733600465E-01   2.2108804479998165E-01  -1.5543714672255259E-02   6.4191283447589953E-05  -1.4965993121226950E-03   5.7506095033146853E-06   7.1445603800622126E-01   2.7452835003567955E-01   1.4836357648557977E-01   1.0000000000000000E+00
        91   6.0636979147385431E-02  -1.9294008844314881E-01   2.2210889763090480E-01  -1.5722616443631064E-02   6.5406373388476879E-05  -1.5133959083134772E-03   5.8761006685656425E-06   7.1427135757258464E-01   2.7455461876784670E-01   1.4790413859125026E-01   1.0000000000000000E+00
        92   6.0947216724329373E-02  -1.9246222222321194E-01   2.2314525776659666E-01  -1.5904253959155040E-02   6.6689260899588376E-05  -1.5304050611058746E-03   6.0085293447989518E-06   7.1408492758746833E-01   2.7457971953618271E-01   1.4743999199575919E-01   1.0000000000000000E+00
        93   6.1261767692382521E-02  -1.9197794509173485E-01   2.2419702148273624E-01  -1.6088719294219636E-02   6.8041534105445223E-05  -1.5476345487270629E-03   6.1480914676087517E-06   7.1389666237152904E-01   2.7460369664707757E-01   1.4697096485672750E-01   1.0000000000000000E+00
        94   6.1580632562848542E-02  -1.9148702756532207E-01   2.2526408546172011E-01  -1.6276101801788095E-02   6.9463918209056175E-05  -1.5650926537906591E-03   6.2949067429832195E-06   7.1370645812502853E-01   2.7462656910895566E-01   1.4649689253395018E-01   1.0000000000000000E+00
        95   6.1903817146972059E-02  -1.9098923681221100E-01   2.2634637655701709E-01  -1.6466490942407611E-02   7.0956486251771977E-05  -1.5827882566141662E-03   6.4490372781791927E-06   7.1351419255503146E-01   2.7464833168389569E-01   1.4601760991134363E-01   1.0000000000000000E+00
        96   6.2231340937230199E-02  -1.9048432872045620E-01   2.2744388321128750E-01  -1.6659979575583996E-02   7.2519031685480684E-05  -1.6007308290414668E-03   6.6105213871389679E-06   7.1331972658143517E-01   2.7466895805966884E-01   1.4553294319367840E-01   1.0000000000000000E+00
        97   6.2563244706945367E-02  -1.8997204074168045E-01   2.2855668327114001E-01  -1.6856667128621619E-02   7.4151218702356303E-05  -1.6189306160300414E-03   6.7793876694088873E-06   7.1312290755743613E-01   2.7468840534344408E-01   1.4504270252122350E-01   1.0000000000000000E+00
        98   6.2899596097987440E-02  -1.8945208653268197E-01   2.2968496376931866E-01  -1.7056662192937486E-02   7.5852935146447642E-05  -1.6373985776619458E-03   6.9556877979326526E-06   7.1292357326571909E-01   2.7470661899342264E-01   1.4454667649578215E-01   1.0000000000000000E+00
        99   6.3240492432047324E-02  -1.8892415306572749E-01   2.3082903009005323E-01  -1.7260084137600488E-02   7.7624300154566228E-05  -1.6561465436209393E-03   7.1394979422045868E-06   7.1272155596085196E-01   2.7472353734544458E-01   1.4404462932200868E-01   1.0000000000000000E+00
       100   6.3586060385557253E-02  -1.8838790043501027E-01   2.3198930338238669E-01  -1.7467063592977575E-02   7.9465736500639039E-05  -1.6751871964471824E-03   7.3309259248643954E-06   7.1251668580990501E-01   2.7473909511857098E-01   1.4353630080673677E-01   1.0000000000000000E+00
