#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
        10   6.1243090801911992E-01  -7.8143218962907920E-02   2.1127612631673949E+00   6.6320555932676339E-01   1.1029606089158817E-02   7.6247201412919283E-02   2.8774157457899685E-02   8.5632695734377384E-01   1.2954777460083916E-01   1.0065446350130763E-01   7.5676403745900356E-01
        11   5.9314486111678544E-01  -8.3580974310268855E-02   2.0619831457825373E+00   6.1517850276548092E-01   1.0852792870398420E-02   7.1285363859906678E-02   2.6814188584556975E-02   8.5155077597638473E-01   1.3473549910888699E-01   1.0142297676655054E-01   7.7685206425065501E-01
        12   5.7392142876010999E-01  -8.9067971321970085E-02   2.0105773619420826E+00   5.6879618851482205E-01   1.0700852606828404E-02   6.6510386197627780E-02   2.5008872901143508E-02   8.4693489434806579E-01   1.3975140919450718E-01   1.0246758547663887E-01   7.9554722138335821E-01
        13   5.5456936893352804E-01  -9.4732630269912355E-02   1.9579103197324397E+00   5.2373070115911835E-01   1.0527621224066586E-02   6.1847929217571762E-02   2.3224967311269662E-02   8.4241880034748973E-01   1.4462964838928832E-01   1.0386018126620661E-01   8.1307995950358469E-01
        14   5.3487070675969417E-01  -1.0071493848635528E-01   1.9032411847819839E+00   4.7961957952775836E-01   1.0301809055457856E-02   5.7233586102687910E-02   2.1387385870105913E-02   8.3793704172760153E-01   1.4940471075423145E-01   1.0567500936898006E-01   8.2966343767405193E-01
        15   5.1464418707894177E-01  -1.0713733062241995E-01   1.8459002122565147E+00   4.3622288464684655E-01   1.0011244430561450E-02   5.2632408452189965E-02   1.9481510899873600E-02   8.3343183251103703E-01   1.5410240849435830E-01   1.0797133221501648E-01   8.4545486482913823E-01
        16   4.9382696196891246E-01  -1.1406436037970688E-01   1.7855419160166521E+00   3.9358376007996604E-01   9.6678241047850610E-03   4.8059417702303160E-02   1.7553897995314427E-02   8.2886973288945898E-01   1.5872976827530783E-01   1.1076918581529116E-01   8.6051811228142516E-01
        17   4.7255045955541936E-01  -1.2146172234278627E-01   1.7224109639854224E+00   3.5213131841425988E-01   9.3092415882410906E-03   4.3591449270842970E-02   1.5701024074501801E-02   8.2425803621162919E-01   1.6326736126947700E-01   1.1402572837024905E-01   8.7480307776961852E-01
        18   4.5117048612593852E-01  -1.2917506790649169E-01   1.6574972625198754E+00   3.1265132876182039E-01   8.9921604040967829E-03   3.9358077239869144E-02   1.4039029280732973E-02   8.1965323376980481E-01   1.6766891042807691E-01   1.1762534993955776E-01   8.8815908189495862E-01
        19   4.3021857510964379E-01  -1.3694820170993904E-01   1.5924541558430341E+00   2.7609645511214786E-01   8.7748867077630521E-03   3.5507043548201535E-02   1.2661412730103794E-02   8.1515422330156806E-01   1.7187065129350004E-01   1.2139470952980880E-01   9.0038679999722870E-01
        20   4.1028138877818937E-01  -1.4448135635911366E-01   1.5292599273456353E+00   2.4330663603725206E-01   8.6958911181662657E-03   3.2156965610074847E-02   1.1606083146457613E-02   8.1087935596836780E-01   1.7580708879271550E-01   1.2514079352832885E-01   9.1130982538489236E-01
        21   3.0188715800375654E-01  -1.7793866927705335E-01   1.1696944418673787E+00   9.8655178436892477E-02   1.1361907322016362E-02   2.0091234433503975E-02   9.3484150891635087E-03   7.8555401143651671E-01   2.0076893581931290E-01   1.3870565663999637E-01   9.6473536693893636E-01
        22   2.6403937188894661E-01  -1.8658376231319410E-01   1.0366303316613685E+00   6.3438762128528503E-02   1.1406633759511231E-02   1.6609846596412958E-02   7.6763161197060392E-03   7.7800155986362252E-01   2.1132347905798171E-01   1.4338295979646759E-01   9.7814014468794841E-01
        23   2.4522866172402913E-01  -1.8885805179271384E-01   9.6935274001385385E-01   4.8380440074757225E-02   1.0672088528544843E-02   1.4442923683166083E-02   6.4278236452014470E-03   7.7418305498589901E-01   2.1774677707410678E-01   1.4424376236812603E-01   9.8432352190621064E-01
        24   2.3268282965116857E-01  -1.9061041402138024E-01   9.2273678239528889E-01   3.9272617624629830E-02   1.0046582457730935E-02   1.2969185974420825E-02   5.5930233839137089E-03   7.7187994672163096E-01   2.2249944326279683E-01   1.4483871505212234E-01   9.8799092352206430E-01
        25   2.2328963297179971E-01  -1.9148094065420829E-01   8.8738667210000166E-01   3.2732326879092999E-02   9.5594539535744927E-03   1.1876741246126343E-02   5.0013037432375951E-03   7.7007774667556961E-01   2.2637483310896198E-01   1.4485443310725274E-01   9.9058959734710927E-01
        26   2.1544588763524058E-01  -1.9187716270384522E-01   8.5771207081486767E-01   2.7462505769771772E-02   9.1660202890547771E-03   1.0995668837126476E-02   4.5438075162613223E-03   7.6844654898618159E-01   2.2970798426030131E-01   1.4460224541249522E-01   9.9260359464230041E-01
        27   2.0868238462169703E-01  -1.9197400587365873E-01   8.3200722184877929E-01   2.3064951564354730E-02   8.8282295729666949E-03   1.0251901772105498E-02   4.1708850154971444E-03   7.6688263784648558E-01   2.3259282370265166E-01   1.4418491466897176E-01   9.9420331117865313E-01
        28   2.0280412086495453E-01  -1.9185848537731329E-01   8.0954954827677628E-01   1.9343140187039504E-02   8.5295420451803050E-03   9.6109018593662256E-03   3.8594724119374313E-03   7.6485646603326196E-01   2.3458524795400662E-01   1.4364462186759577E-01   9.9548141760221054E-01
        29   1.9766570280507620E-01  -1.9156687129636926E-01   7.8981846538640288E-01   1.6147051600857137E-02   8.2605775267992065E-03   9.0492249342049996E-03   3.5948694754616983E-03   7.6251223276706570E-01   2.3590375584165132E-01   1.4299507211389309E-01   9.9650813961653406E-01
        30   1.9314066154600421E-01  -1.9112397939332232E-01   7.7236056931242647E-01   1.3358714222601431E-02   8.0145573878049881E-03   8.5489730712846324E-03   3.3663418237124820E-03   7.6030912951700635E-01   2.3707153172922438E-01   1.4224823389585792E-01   9.9733645938965954E-01
        31   1.8912841052579971E-01  -1.9054968352067023E-01   7.5681080503544440E-01   1.0890220310745463E-02   7.7862873720317971E-03   8.0966806659031644E-03   3.1660259179664141E-03   7.5825186034030478E-01   2.3814298823288629E-01   1.4141553396924036E-01   9.9800519369600849E-01
        32   1.8555199389140417E-01  -1.8985951606348184E-01   7.4288677599311004E-01   8.6765571546630338E-03   7.5718941019886632E-03   7.6823604072561004E-03   2.9882001858640983E-03   7.5634970767398535E-01   2.3916496705512319E-01   1.4050659896888062E-01   9.9854303128817157E-01
        33   1.8235181667150827E-01  -1.8906500252539221E-01   7.3036821293368592E-01   6.6684517269526566E-03   7.3685497380849840E-03   7.2985399369717516E-03   2.8286522256475155E-03   7.5459429109340115E-01   2.4015821096088802E-01   1.3952886951555854E-01   9.9897176146089772E-01
        34   1.7948037408708606E-01  -1.8817457170197713E-01   7.1907870062352663E-01   4.8275004849162306E-03   7.1742033514134995E-03   6.9395330647637728E-03   2.6842162432332284E-03   7.5297111335710021E-01   2.4113156440777156E-01   1.3848802870824906E-01   9.9930834424565040E-01
        35   1.7689881554005107E-01  -1.8719448639700140E-01   7.0887342263544462E-01   3.1231520088918774E-03   6.9873604109427223E-03   6.6009395707376378E-03   2.5524616640904274E-03   7.5146581159656567E-01   2.4208979790864407E-01   1.3738855054700685E-01   9.9956621471646123E-01
        36   1.7457465087424137E-01  -1.8612960494562381E-01   6.9963086345425052E-01   1.5307490863867845E-03   6.8069195575836128E-03   6.2793025104639303E-03   2.4314843277462583E-03   7.5006554075809673E-01   2.4303598795764531E-01   1.3623416244261771E-01   9.9975615857154709E-01
        37   1.7248009130137557E-01  -1.8498398518707826E-01   6.9124674753071591E-01   3.0176232295037186E-05   6.6320594250018905E-03   5.9718711057312052E-03   2.3197645648674603E-03   7.4875901513966014E-01   2.4397225635351522E-01   1.3502822655466473E-01   9.9988693071352741E-01
        38   1.7059082019801919E-01  -1.8376137411165941E-01   6.8362950686673207E-01  -1.3950956338659448E-03   6.4621623643241755E-03   5.6764365645051631E-03   2.2160697227403825E-03   7.4753631034461043E-01   2.4490007047374809E-01   1.3377406322982680E-01   9.9996570450184996E-01
        39   1.6888507484080104E-01  -1.8246562123119658E-01   6.7669685517468614E-01  -2.7586901561793553E-03   6.2967629569170569E-03   5.3912176456074158E-03   2.1193861240368650E-03   7.4638867069897286E-01   2.4582040640972044E-01   1.3247523373702721E-01   9.9999840643286497E-01
        40   1.6734296380826635E-01  -1.8110104094294477E-01   6.7037321313365705E-01  -4.0718080639894627E-03   6.1355119102812772E-03   5.1147799128542035E-03   2.0288705465386636E-03   7.4530836025628988E-01   2.4673384811717025E-01   1.3113579228694605E-01   1.0000000000000000E+00
        41   1.6594595141641894E-01  -1.7967274808893610E-01   6.6458775158605532E-01  -5.3435637300818795E-03   5.9781485244018162E-03   4.8459772989534466E-03   1.9438144151599224E-03   7.4428854868317063E-01   2.4764064449188919E-01   1.2976051782695588E-01   1.0000000000000000E+00
        42   1.6467645852925550E-01  -1.7818698687884063E-01   6.5927288298257825E-01  -6.5812096555138699E-03   5.8244773632845082E-03   4.5839086614046709E-03   1.8636163405174877E-03   7.4332321811246294E-01   2.4854073136474505E-01   1.2835513521480515E-01   1.0000000000000000E+00
        43   1.6351755133988216E-01  -1.7665146389238309E-01   6.5436311456020246E-01  -7.7902700149479476E-03   5.6743465404858195E-03   4.3278848849424428E-03   1.7877603525571772E-03   7.4240708176466486E-01   2.4943372049997009E-01   1.2692653007146509E-01   1.0000000000000000E+00
        44   1.6245270337896595E-01  -1.7507568479825664E-01   6.4979422455143898E-01  -8.9746001386626639E-03   5.5276266444852507E-03   4.0774039661704590E-03   1.7157983189918791E-03   7.4153550855376138E-01   2.5031885752467403E-01   1.2548295530510972E-01   1.0000000000000000E+00
        45   1.6146562929438832E-01  -1.7347127992673983E-01   6.4550276908919968E-01  -1.0136388358153919E-02   5.3841905354122810E-03   3.8321326460556610E-03   1.6473358075925204E-03   7.4070445116450245E-01   2.5119495187576701E-01   1.2403421859882219E-01   1.0000000000000000E+00
        46   1.6054019674469527E-01  -1.7185228814992118E-01   6.4142595106665945E-01  -1.1276120180448657E-02   5.2438950181363797E-03   3.5918934982778761E-03   1.5820210612120800E-03   7.3991037725767594E-01   2.5206028562043337E-01   1.2259183038247468E-01   1.0000000000000000E+00
        47   1.5966042673106279E-01  -1.7023535147328051E-01   6.3750188865464663E-01  -1.2392531128727957E-02   5.1065659394550211E-03   3.3566562326367232E-03   1.5195369646175683E-03   7.3915020514689189E-01   2.5291251425187627E-01   1.2116908066203197E-01   1.0000000000000000E+00
        48   1.5881059516375420E-01  -1.6863975354558813E-01   6.3367031970608667E-01  -1.3482582712183749E-02   4.9719883289838229E-03   3.1265312248670660E-03   1.4595958938400933E-03   7.3842124726877789E-01   2.5374858098749564E-01   1.1978100003282235E-01   1.0000000000000000E+00
        49   1.5797544966194768E-01  -1.6708721508522184E-01   6.2987376900480807E-01  -1.4541505496131979E-02   4.8399035987670702E-03   2.9017626892771653E-03   1.4019374192450751E-03   7.3772116689092870E-01   2.5456467608601258E-01   1.1844414623356103E-01   1.0000000000000000E+00
        50   1.5714055707547062E-01  -1.6560134185323527E-01   6.2605919435174484E-01  -1.5562961719979396E-02   4.7100158932299463E-03   2.6827181319090121E-03   1.3463288299928322E-03   7.3704795550776003E-01   2.5535628159327217E-01   1.1717614565126264E-01   1.0000000000000000E+00
        51   1.5629279879061958E-01  -1.6420661611800344E-01   6.2218011569845166E-01  -1.6539383194009688E-02   4.5820097435791407E-03   2.4698704498202582E-03   1.2925684922049652E-03   7.3639993911538315E-01   2.5611834471086059E-01   1.1599491640119372E-01   1.0000000000000000E+00
        52   1.5542102892282683E-01  -1.6292684800086826E-01   6.1819920956499674E-01  -1.7462531476449272E-02   4.4555811861015648E-03   2.2637699198464816E-03   1.2404921493026355E-03   7.3577581880319176E-01   2.5684561240928871E-01   1.1491751821374327E-01   1.0000000000000000E+00
        53   1.5451689669723825E-01  -1.6178308097166369E-01   6.1409129574213095E-01  -1.8324297851108201E-02   4.3304829523284072E-03   2.0650048719847466E-03   1.1899819899178488E-03   7.3517474228071378E-01   2.5753312889334434E-01   1.1395862961356665E-01   1.0000000000000000E+00
        54   1.5357579469561322E-01  -1.6079109275644937E-01   6.0984651299588155E-01  -1.9117704907536559E-02   4.2065810537312842E-03   1.8741524576045001E-03   1.1409775574596770E-03   7.3459638689408668E-01   2.5817684546607200E-01   1.1312875579473378E-01   1.0000000000000000E+00
        55   1.5259781561205840E-01  -1.5995883963492410E-01   6.0547323266683273E-01  -1.9837993634875067E-02   4.0839139033943539E-03   1.6917231495674119E-03   1.0934859548319686E-03   7.3404101476147199E-01   2.5877423276794603E-01   1.1243241417698902E-01   1.0000000000000000E+00
        56   1.5158848502663269E-01  -1.5928440036582364E-01   6.0099990445096585E-01  -2.0483601062679935E-02   3.9627380648352695E-03   1.5181041520837490E-03   1.0475868477705930E-03   7.3350944683562891E-01   2.5932474772863168E-01   1.1186668888152515E-01   1.0000000000000000E+00
        57   1.5055892972258195E-01  -1.5875507539499067E-01   5.9647471062053814E-01  -2.1056790147527898E-02   3.8435399664555892E-03   1.3535069550572407E-03   1.0034264977634710E-03   7.3300290842839100E-01   2.5983002346098860E-01   1.1142061539608342E-01   1.0000000000000000E+00
        58   1.4952513004580045E-01  -1.5834816697328233E-01   5.9196192543941950E-01  -2.1563723695927739E-02   3.7269965626942625E-03   1.1979245368320623E-03   9.6119641790223809E-04   7.3252273166018200E-01   2.6029372635110176E-01   1.1107577055511425E-01   1.0000000000000000E+00
        59   1.4850608373266599E-01  -1.5803356325460061E-01   5.8753454675945116E-01  -2.2013891128178559E-02   3.6138822849267616E-03   1.0511049436162296E-03   9.2109704893617028E-04   7.3206995330102875E-01   2.6072112592558760E-01   1.1080816901851251E-01   1.0000000000000000E+00
        60   1.4752108053299515E-01  -1.5777768661374772E-01   5.8326407905751498E-01  -2.2418971823146588E-02   3.5049406158284002E-03   9.1254937193090135E-04   8.8329365874065258E-04   7.3164489794630794E-01   2.6111849453301472E-01   1.1059117603024374E-01   1.0000000000000000E+00
        61   1.4658670027647444E-01  -1.5754789160019661E-01   5.7920975157512955E-01  -2.2791385535704284E-02   3.4007561621309801E-03   7.8154199234745352E-04   8.4787688938475769E-04   7.3124686123983884E-01   2.6149246584200503E-01   1.1039880070371480E-01   1.0000000000000000E+00
        62   1.4571435889040629E-01  -1.5731625339042038E-01   5.7541009950200750E-01  -2.3142866976407980E-02   3.3016660383914376E-03   6.5721273691149570E-04   8.1484029494371946E-04   7.3087399065483627E-01   2.6184945081447414E-01   1.1020860326524462E-01   1.0000000000000000E+00
        63   1.4490908055829615E-01  -1.5706194451145242E-01   5.7187920551592308E-01  -2.3483370484602736E-02   3.2077353660393548E-03   5.3862478097514580E-04   7.8408140160790563E-04   7.3052340579087705E-01   2.6219517374713208E-01   1.1000359958164904E-01   1.0000000000000000E+00
        64   1.4416973217272003E-01  -1.5677191190456927E-01   5.6860826729209013E-01  -2.3820479894721205E-02   3.1187975021538250E-03   4.2486976246632188E-04   7.5542420820826073E-04   7.3019152853220837E-01   2.6253436613737247E-01   1.0977289887808564E-01   1.0000000000000000E+00
        65   1.4349045747501801E-01  -1.5644008785669347E-01   5.6557139601248985E-01  -2.4159330390513406E-02   3.0345373671942788E-03   3.1515059142351058E-04   7.2865403756897096E-04   7.2987453573714967E-01   2.6287063362311336E-01   1.0951119931099310E-01   1.0000000000000000E+00
        66   1.4286273455935034E-01  -1.5606569641269580E-01   5.6273350005236422E-01  -2.4502913068471188E-02   2.9545862562705416E-03   2.0883632379636819E-04   7.0355336578792338E-04   7.2956882474064400E-01   2.6320647994894897E-01   1.0921753608554816E-01   1.0000000000000000E+00
        67   1.4227744571498466E-01  -1.5565128572099937E-01   5.6005805689444010E-01  -2.4852571378170166E-02   2.8786001109624149E-03   1.0548296204915654E-04   6.7992955246803932E-04   7.2927139644334193E-01   2.6354343820487114E-01   1.0889375767616277E-01   1.0000000000000000E+00
        68   1.4172651824210533E-01  -1.5520098262551732E-01   5.5751322128866854E-01  -2.5208514754067615E-02   2.8063054100785356E-03   4.8233936639201919E-06   6.5763005562927135E-04   7.2898009612730541E-01   2.6388224313003039E-01   1.0854312342017206E-01   1.0000000000000000E+00
        69   1.4120392212543073E-01  -1.5471924138473458E-01   5.5507552394501070E-01  -2.5570240771234709E-02   2.7375093612910240E-03  -9.3265651961549345E-05   6.3654494076914592E-04   7.2869368875980212E-01   2.6422299164364293E-01   1.0816925323317064E-01   1.0000000000000000E+00
        70   1.4070599199091680E-01  -1.5421014639532513E-01   5.5273103367972976E-01  -2.5936833455495634E-02   2.6720814877406740E-03  -1.8881000658295703E-04   6.1659948353176564E-04   7.2841177395128065E-01   2.6456527298174626E-01   1.0777550042992121E-01   1.0000000000000000E+00
        71   1.4023115895696209E-01  -1.5367718535612976E-01   5.5047426085124884E-01  -2.6307158440833922E-02   2.6099197388073092E-03  -2.8178807915681375E-04   5.9774115469518607E-04   7.2813456805589294E-01   2.6490828048313575E-01   1.0736470686564814E-01   1.0000000000000000E+00
        72   1.3977925977307670E-01  -1.5312334258193505E-01   5.4830539330130323E-01  -2.6679992714506051E-02   2.5509160815868626E-03  -3.7217479802242881E-04   5.7992565220482684E-04   7.2786260113212276E-01   2.6525092487684865E-01   1.0693924087252357E-01   1.0000000000000000E+00
        73   1.3935064901782696E-01  -1.5255135299873759E-01   5.4622671780073739E-01  -2.7054116415422352E-02   2.4949336270754241E-03  -4.5997137717435381E-04   5.6310590100200342E-04   7.2759639208471949E-01   2.6559195436859495E-01   1.0650119852434467E-01   1.0000000000000000E+00
        74   1.3894535817426140E-01  -1.5196398178598808E-01   5.4423919556926492E-01  -2.7428375833157298E-02   2.4418002605333111E-03  -5.4521734883574997E-04   5.4722612822855066E-04   7.2733616870996631E-01   2.6593006676102360E-01   1.0605265404646436E-01   1.0000000000000000E+00
        75   1.3856250337529921E-01  -1.5136423530469983E-01   5.4234002446649776E-01  -2.7801716137094548E-02   2.3913165756533905E-03  -6.2798669562140344E-04   5.3222110773229470E-04   7.2708168581559507E-01   2.6626399070374995E-01   1.0559586836480356E-01   1.0000000000000000E+00
        76   1.3820004794687293E-01  -1.5075545489097281E-01   5.4052164527654745E-01  -2.8173183363096654E-02   2.3432711793571759E-03  -7.0837427488820714E-04   5.1801908371887362E-04   7.2683216732272360E-01   2.6659252236605191E-01   1.0513340016336817E-01   1.0000000000000000E+00
        77   1.3785491100571676E-01  -1.5014128781606309E-01   5.3877217583370385E-01  -2.8541902911934869E-02   2.2974563626050326E-03  -7.8647956484895762E-04   5.0454638387115169E-04   7.2658636686395761E-01   2.6691452292329071E-01   1.0466810318629333E-01   1.0000000000000000E+00
        78   1.3752332111771989E-01  -1.4952556181677859E-01   5.3707686513475794E-01  -2.8907048483707481E-02   2.2536791519072175E-03  -8.6239361165425235E-04   4.9173188799608858E-04   7.2634271622106272E-01   2.6722889883221079E-01   1.0420302718229243E-01   1.0000000000000000E+00
        79   1.3720127141640809E-01  -1.4891210647747150E-01   5.3541997193396795E-01  -2.9267816750350922E-02   2.2117663475915705E-03  -9.3619196220267892E-04   4.7951027832082715E-04   7.2609951830996888E-01   2.6753459208558905E-01   1.0374126055674807E-01   1.0000000000000000E+00
        80   1.3688494254201361E-01  -1.4830456633803216E-01   5.3378650755610135E-01  -2.9623418515408881E-02   2.1715643994575373E-03  -1.0079338920291046E-03   4.6782367590336715E-04   7.2585514196989487E-01   2.6783060009954868E-01   1.0328575825672215E-01   1.0000000000000000E+00
        81   1.3657100547839179E-01  -1.4770624098402166E-01   5.3216347270706499E-01  -2.9973089459516655E-02   2.1329361296593685E-03  -1.0776664292582339E-03   4.5662181862995976E-04   7.2560818575612684E-01   2.6811602963303627E-01   1.0283919137092512E-01   1.0000000000000000E+00
        82   1.3625677314447418E-01  -1.4711997245038511E-01   5.3054045807012140E-01  -3.0316116356616921E-02   2.0957565640205011E-03  -1.1454307280432412E-03   4.4586127657794683E-04   7.2535759175675896E-01   2.6839017378436236E-01   1.0240384083987178E-01   1.0000000000000000E+00
        83   1.3594021647477605E-01  -1.4654808536879388E-01   5.2890967777368558E-01  -3.0651870380527649E-02   2.0599093893747256E-03  -1.2112685876155120E-03   4.3550422928290144E-04   7.2510270349359462E-01   2.6865259186840551E-01   1.0198154229792680E-01   1.0000000000000000E+00
        84   1.3561988701963679E-01  -1.4599237392537875E-01   5.2726561647098658E-01  -3.0979838708297652E-02   2.0252849010842233E-03  -1.2752274598539645E-03   4.2551725718270594E-04   7.2484327176554186E-01   2.6890317129008290E-01   1.0157367677142140E-01   1.0000000000000000E+00
        85   1.3529479388592563E-01  -1.4545412336344149E-01   5.2560449454914937E-01  -3.1299647957130583E-02   1.9917795376558356E-03  -1.3373632118228065E-03   4.1587040727841806E-04   7.2457941846717100E-01   2.6914215687507859E-01   1.0118119491189825E-01   1.0000000000000000E+00
        86   1.3496427476713135E-01  -1.4493415240365909E-01   5.2392372047582003E-01  -3.1611076247588105E-02   1.9592964176238237E-03  -1.3977408488973690E-03   4.0653657321043646E-04   7.2431157156405557E-01   2.6937014261587178E-01   1.0080466076651387E-01   1.0000000000000000E+00
        87   1.3462788685245447E-01  -1.4443286529301863E-01   5.2222143892279405E-01  -3.1914053532097947E-02   1.9277463929268102E-03  -1.4564335995756656E-03   3.9749116938123108E-04   7.2404038512863989E-01   2.6958802951891941E-01   1.0044430334651622E-01   1.0000000000000000E+00
        88   1.3428532939364995E-01  -1.4395030634257203E-01   5.2049622308228372E-01  -3.2208651459434495E-02   1.8970487698883876E-03  -1.5135212530439010E-03   3.8871193869094434E-04   7.2376665696045195E-01   2.6979695882807769E-01   1.0010006838116486E-01   1.0000000000000000E+00
        89   1.3393639851596290E-01  -1.4348621383323254E-01   5.1874691153874275E-01  -3.2495065034910814E-02   1.8671315316203252E-03  -1.5690881250327888E-03   3.8017883359620086E-04   7.2349125321569541E-01   2.6999823195797612E-01   9.9771666731268860E-02   1.0000000000000000E+00
        90   1.3358096751638773E-01  -1.4304007277443159E-01   5.1697255839040757E-01  -3.2773588703018691E-02   1.8379307440029580E-03  -1.6232212006992072E-03   3.7187385613499102E-04   7.2321504548130866E-01   2.7019322781740707E-01   9.9458618819651845E-02   1.0000000000000000E+00
        91   1.3321898254435247E-01  -1.4261116685830730E-01   5.1517245071338857E-01  -3.3044589757397255E-02   1.8093894998822968E-03  -1.6760084258456585E-03   3.6378087452512697E-04   7.2293886198199997E-01   2.7038332601091863E-01   9.9160295792187186E-02   1.0000000000000000E+00
        92   1.3285046382221807E-01  -1.4219862958211635E-01   5.1334614854958205E-01  -3.3308481751155736E-02   1.7814565438619701E-03  -1.7275372856398008E-03   3.5588539678724218E-04   7.2266345205360216E-01   2.7056984161545450E-01   9.8875958276677417E-02   1.0000000000000000E+00
        93   1.3247550532759214E-01  -1.4180149371574791E-01   5.1149351479772032E-01  -3.3565700075045918E-02   1.7540849051470575E-03  -1.7778935928722402E-03   3.4817433493553041E-04   7.2238946194257636E-01   2.7075397451597588E-01   9.8604793106419786E-02   1.0000000000000000E+00
        94   1.3209426956304274E-01  -1.4141873767835084E-01   5.0961471894025978E-01  -3.3816681099123114E-02   1.7272308118305713E-03  -1.8271603792647973E-03   3.4063579893889306E-04   7.2211742003077473E-01   2.7093677407051397E-01   9.8345947707331460E-02   1.0000000000000000E+00
        95   1.3170697727636932E-01  -1.4104932714907154E-01   5.0771021319518761E-01  -3.4061845501277138E-02   1.7008529333577549E-03  -1.8754169101057345E-03   3.3325892794389134E-04   7.2184773008644243E-01   2.7111911835315966E-01   9.8098561290742070E-02   1.0000000000000000E+00
        96   1.3131389403092661E-01  -1.4069225033174404E-01   5.0578068910722496E-01  -3.4301585898603021E-02   1.6749121156525160E-03  -1.9227376857730376E-03   3.2603379734783000E-04   7.2158067158746320E-01   2.7130170632587247E-01   9.7861791700868395E-02   1.0000000000000000E+00
        97   1.3091531638724987E-01  -1.4034654563470189E-01   5.0382702683717884E-01  -3.4536258477688736E-02   1.6493713241292340E-03  -1.9691916560525633E-03   3.1895135486845194E-04   7.2131640636224859E-01   2.7148506079284318E-01   9.7634836792177354E-02   1.0000000000000000E+00
        98   1.3051156039765738E-01  -1.4001132110130654E-01   5.0185024956265267E-01  -3.4766178209019116E-02   1.6241960016483148E-03  -2.0148414194184287E-03   3.1200343510906503E-04   7.2105499075209178E-01   2.7166953971897634E-01   9.7416949572415090E-02   1.0000000000000000E+00
        99   1.3010295440738850E-01  -1.3968576566534879E-01   4.9985149262704481E-01  -3.4991616974216933E-02   1.5993543995459492E-03  -2.0597427378303392E-03   3.0518277321106568E-04   7.2079639229862125E-01   2.7185535340367178E-01   9.7207446941483922E-02   1.0000000000000000E+00
       100   1.2968983693738673E-01  -1.3936915305217965E-01   4.9783199189369504E-01  -3.5212804016670554E-02   1.5748179959256259E-03  -2.1039442053339920E-03   2.9848304317875440E-04   7.2054050965328575E-01   2.7204258515907154E-01   9.7005712514880077E-02   1.0000000000000000E+00
