#     iter                       g1                       g2                       g3                   bare J                   deltaU                   full J                   deltaJ                       c1                       c2                       c3                 max_conc
       321   1.5877897377878442E-01   6.0232160417360910E-02   6.3453071929103666E-01  -5.1269510429917314E-02   1.1426189947530974E-03  -4.0985939477139440E-03   2.4625057722943433E-04   3.0328330825523825E-01   2.5062115527150702E-01   4.0998909426441459E-02   1.0000000000000000E+00
       322   1.5852748534799299E-01   6.0227828022575591E-02   6.3327772256130488E-01  -5.1377986169844708E-02   1.1339701333442642E-03  -4.1172254969746337E-03   2.4356400910793830E-04   3.0336207601206422E-01   2.5074441959699545E-01   4.1005856469421342E-02   1.0000000000000000E+00
       323   1.5827474049631021E-01   6.0223384935379931E-02   6.3201774608064809E-01  -5.1486579724565579E-02   1.1254884397634557E-03  -4.1357183766694474E-03   2.4092278079018703E-04   3.0344145220636826E-01   2.5086824488360265E-01   4.1012757985906312E-02   1.0000000000000000E+00
       324   1.5802077856906493E-01   6.0218844231362825E-02   6.3075098117391959E-01  -5.1595260995844841E-02   1.1171693712617170E-03  -4.1540736654489385E-03   2.3832577861543358E-04   3.0352142677364968E-01   2.5099260810056762E-01   4.1019623733394045E-02   1.0000000000000000E+00
       325   1.5776564018217173E-01   6.0214218565609344E-02   6.2947762458075207E-01  -5.1703999959196015E-02   1.1090084547213941E-03  -4.1722923866703470E-03   2.3577191262391661E-04   3.0360198866281413E-01   2.5111748638272990E-01   4.1026463077777596E-02   1.0000000000000000E+00
       326   1.5750936717284761E-01   6.0209520186437361E-02   6.2819787824577378E-01  -5.1812766694062359E-02   1.1010012815066972E-03  -4.1903755160502092E-03   2.3326011526647594E-04   3.0368312585437351E-01   2.5124285704352556E-01   4.1033285002099032E-02   1.0000000000000000E+00
       327   1.5725200254614621E-01   6.0204760949505699E-02   6.2691194909233716E-01  -5.1921531417048444E-02   1.0931435152601310E-03  -4.2083239779707269E-03   2.3078934285528097E-04   3.0376482538198407E-01   2.5136869758729652E-01   4.1040098115907177E-02   1.0000000000000000E+00
       328   1.5699359041975985E-01   6.0199952331746638E-02   6.2562004879130684E-01  -5.2030264511822244E-02   1.0854308868119000E-03  -4.2261386530515147E-03   2.2835857426789508E-04   3.0384707335651590E-01   2.5149498571995077E-01   4.1046910664760655E-02   1.0000000000000000E+00
       329   1.5673417596525188E-01   6.0195105445422580E-02   6.2432239351584262E-01  -5.2138936559988441E-02   1.0778591934123005E-03  -4.2438203819277738E-03   2.2596681056893941E-04   3.0392985499307318E-01   2.5162169935895390E-01   4.1053730540204267E-02   1.0000000000000000E+00
       330   1.5647380534707500E-01   6.0190231052086145E-02   6.2301920368829011E-01  -5.2247518373160245E-02   1.0704243058120566E-03  -4.2613699620851746E-03   2.2361307626750371E-04   3.0401315464050294E-01   2.5174881664218063E-01   4.1060565289934944E-02   1.0000000000000000E+00
       331   1.5621252565912597E-01   6.0185339576461210E-02   6.2171070371763093E-01  -5.2355981021306827E-02   1.0631221592889428E-03  -4.2787881587706350E-03   2.2129641719761950E-04   3.0409695581330592E-01   2.5187631593595444E-01   4.1067422128222522E-02   1.0000000000000000E+00
       332   1.5595038485985840E-01   6.0180441119902943E-02   6.2039712173220951E-01  -5.2464295863923011E-02   1.0559487614707486E-03  -4.2960757010686275E-03   2.1901590191431008E-04   3.0418124122559798E-01   2.5200417584191642E-01   4.1074307946333870E-02   1.0000000000000000E+00
       333   1.5568743170505456E-01   6.0175545473755220E-02   6.1907868930302179E-01  -5.2572434578240790E-02   1.0489001879904203E-03  -4.3132332886327007E-03   2.1677062053609975E-04   3.0426599282719202E-01   2.5213237520336529E-01   4.1081229323172423E-02   1.0000000000000000E+00
       334   1.5542371567956029E-01   6.0170662132264241E-02   6.1775564116340353E-01  -5.2680369187231638E-02   1.0419725809882596E-03  -4.3302615958337298E-03   2.1455968418879201E-04   3.0435119184136611E-01   2.5226089311062555E-01   4.1088192535840749E-02   1.0000000000000000E+00
       335   1.5515928692794245E-01   6.0165800305040547E-02   6.1642821492484423E-01  -5.2788072089283253E-02   1.0351621597664007E-03  -4.3471612651385652E-03   2.1238222694297537E-04   3.0443681880417961E-01   2.5238970890560886E-01   4.1095203570172378E-02   1.0000000000000000E+00
       336   1.5489419618360323E-01   6.0160968929253683E-02   6.1509665078604936E-01  -5.2895516081057511E-02   1.0284652013500262E-03  -4.3639329268907283E-03   2.1023740155257098E-04   3.0452285360532438E-01   2.5251880218602984E-01   4.1102268131300017E-02   1.0000000000000000E+00
       337   1.5462849469800669E-01   6.0156176681063378E-02   6.1376119124336581E-01  -5.3002674387582951E-02   1.0218780620456780E-03  -4.3805771829171850E-03   2.0812438362144414E-04   3.0460927552995742E-01   2.5264815280858804E-01   4.1109391653945400E-02   1.0000000000000000E+00
       338   1.5436223416901573E-01   6.0151431986740105E-02   6.1242208079686677E-01  -5.3109520683891312E-02   1.0153971617090640E-03  -4.3970946228509746E-03   2.0604236810989329E-04   3.0469606330164806E-01   2.5277774089184835E-01   4.1116579312647970E-02   1.0000000000000000E+00
       339   1.5409546666912433E-01   6.0146743033098721E-02   6.1107956565611710E-01  -5.3216029120393415E-02   1.0090189914979675E-03  -4.4134858196911708E-03   2.0399057065209614E-04   3.0478319512609520E-01   2.5290754681854410E-01   4.1123836031781713E-02   1.0000000000000000E+00
       340   1.5382824457416364E-01   6.0142117777337245E-02   6.0973389344789874E-01  -5.3322174345016876E-02   1.0027401118479773E-03  -4.4297513338385089E-03   2.0196822687204574E-04   3.0487064873531894E-01   2.5303755123724875E-01   4.1131166495270856E-02   1.0000000000000000E+00
       341   1.5356062049155017E-01   6.0137563956388154E-02   6.0838531292105036E-01  -5.3427931524549374E-02   9.9655715080615437E-04  -4.4458917167293985E-03   1.9997459177584220E-04   3.0495840143252184E-01   2.5316773506395607E-01   4.1138575156176520E-02   1.0000000000000000E+00
       342   1.5329264719022448E-01   6.0133089095367062E-02   6.0703407365865381E-01  -5.3533276365112153E-02   9.9046680572734136E-04  -4.4619075113566083E-03   1.9800893982557799E-04   3.0504643013682808E-01   2.5329807948278799E-01   4.1146066245788260E-02   1.0000000000000000E+00
       343   1.5302437752996989E-01   6.0128700515753655E-02   6.0568042578639059E-01  -5.3638185131913818E-02   9.8446584564704231E-04  -4.4777992521090439E-03   1.9607056513656906E-04   3.0513471142848153E-01   2.5342856594695251E-01   4.1153643782650566E-02   1.0000000000000000E+00
       344   1.5275586439278233E-01   6.0124405342663188E-02   6.0432461968917173E-01  -5.3742634665793890E-02   9.7855110527411693E-04  -4.4935674718326844E-03   1.9415878000500486E-04   3.0522322159365378E-01   2.5355917617893597E-01   4.1161311581077518E-02   1.0000000000000000E+00
       345   1.5248716061519879E-01   6.0120210511461748E-02   6.0296690573125022E-01  -5.3846602400217186E-02   9.7271948752575277E-04  -4.5092127012485413E-03   1.9227291514956057E-04   3.0531193666901768E-01   2.5368989217051208E-01   4.1169073259317596E-02   1.0000000000000000E+00
       346   1.5221831892106366E-01   6.0116122774013799E-02   6.0160753397655309E-01  -5.3950066377497635E-02   9.6696796735240564E-04  -4.5247354671325984E-03   1.9041232019378906E-04   3.0540083248620037E-01   2.5382069618293063E-01   4.1176932247549050E-02   1.0000000000000000E+00
       347   1.5194939185734202E-01   6.0112148703929752E-02   6.0024675392218207E-01  -5.4053005261851986E-02   9.6129358880747695E-04  -4.5401362962584693E-03   1.8857636281233159E-04   3.0548988471522021E-01   2.5395157074619867E-01   4.1184891795213993E-02   1.0000000000000000E+00
       348   1.5168043173016291E-01   6.0108294701491351E-02   5.9888481423070983E-01  -5.4155398351481213E-02   9.5569346135560007E-04  -4.5554157199280809E-03   1.8676442773948865E-04   3.0557906890766895E-01   2.5408249865888050E-01   4.1192954978228231E-02   1.0000000000000000E+00
       349   1.5141149054337838E-01   6.0104566997843757E-02   5.9752196247272038E-01  -5.4257225590165964E-02   9.5016476176879028E-04  -4.5705742734246857E-03   1.8497591688459991E-04   3.0566836053890406E-01   2.5421346298739561E-01   4.1201124705678056E-02   1.0000000000000000E+00
       350   1.5114261993899439E-01   6.0100971658605111E-02   5.9615844487624847E-01  -5.4358467578372288E-02   9.4470474036389973E-04  -4.5856124915097194E-03   1.8321025028153470E-04   3.0575773504930703E-01   2.5434444706524567E-01   4.1209403726160929E-02   1.0000000000000000E+00
       351   1.5087387113928222E-01   6.0097514586972357E-02   5.9479450608187456E-01  -5.4459105580420913E-02   9.3931071314967696E-04  -4.6005309162073828E-03   1.8146686429257319E-04   3.0584716788467275E-01   2.5447543449231275E-01   4.1217794633764078E-02   1.0000000000000000E+00
       352   1.5060529489149044E-01   6.0094201526185012E-02   5.9343038890804933E-01  -5.4559121532142249E-02   9.3398006388301091E-04  -4.6153300957195156E-03   1.7974521175576075E-04   3.0593663453534758E-01   2.5460640913387522E-01   4.1226299873625347E-02   1.0000000000000000E+00
       353   1.5033694141458978E-01   6.0091038061584917E-02   5.9206633412376120E-01  -5.4658498047144718E-02   9.2871024543561553E-04  -4.6300105838224179E-03   1.7804476199329011E-04   3.0602611057421075E-01   2.5473735511968909E-01   4.1234921747131920E-02   1.0000000000000000E+00
       354   1.5006886034792974E-01   6.0088029622155148E-02   5.9070258022800171E-01  -5.4757218421381093E-02   9.2349877827879734E-04  -4.6445729416871922E-03   1.7636500026604884E-04   3.0611557169356751E-01   2.5486825684315262E-01   4.1243662416814771E-02   1.0000000000000000E+00
       355   1.4980110070286781E-01   6.0085181481590234E-02   5.8933936324089031E-01  -5.4855266636523417E-02   9.1834325013162577E-04  -4.6590177385338796E-03   1.7470542746025886E-04   3.0620499374048693E-01   2.5499909896024459E-01   4.1252523910792330E-02   1.0000000000000000E+00
       356   1.4953371081679862E-01   6.0082498758856920E-02   5.8797691650408279E-01  -5.4952627362182913E-02   9.1324131599035407E-04  -4.6733455518269736E-03   1.7306555985124872E-04   3.0629435275076555E-01   2.5512986638842394E-01   4.1261508126864237E-02   1.0000000000000000E+00
       357   1.4926673830850795E-01   6.0079986418608518E-02   5.8661547048479090E-01  -5.5049285957733965E-02   9.0819070049819040E-04  -4.6875569653250255E-03   1.7144492930898370E-04   3.0638362498185018E-01   2.5526054430603029E-01   4.1270616836429588E-02   1.0000000000000000E+00
       358   1.4900023003793322E-01   6.0077649270895483E-02   5.8525525259866018E-01  -5.5145228470690366E-02   9.0318919115506269E-04  -4.7016525750294812E-03   1.6984308178052965E-04   3.0647278694364660E-01   2.5539111815087018E-01   4.1279851687831104E-02   1.0000000000000000E+00
       359   1.4873423206638051E-01   6.0075491970888274E-02   5.8389648703218078E-01  -5.5240441637486370E-02   8.9823464691740629E-04  -4.7156329815229723E-03   1.6825957868113472E-04   3.0656181542850547E-01   2.5552157361971323E-01   4.1289214209633517E-02   1.0000000000000000E+00
       360   1.4846878962081433E-01   6.0073519017999025E-02   5.8253939458250648E-01  -5.5334912879399706E-02   8.9332498921979031E-04  -4.7294987976421602E-03   1.6669399497828974E-04   3.0665068753918251E-01   2.5565189666709653E-01   4.1298705813421197E-02   1.0000000000000000E+00
       361   1.4820394705986670E-01   6.0071734754910115E-02   5.8118419250282982E-01  -5.5428630300455042E-02   8.8845820758387539E-04  -4.7432506432200164E-03   1.6514592002522810E-04   3.0673938071549639E-01   2.5578207350456084E-01   4.1308327796400507E-02   1.0000000000000000E+00
       362   1.4793974784213218E-01   6.0070143366394033E-02   5.7983109435649516E-01  -5.5521582682934528E-02   8.8363235752075830E-04  -4.7568891465247709E-03   1.6361495694910966E-04   3.0682787275954060E-01   2.5591209059995118E-01   4.1318081343791661E-02   1.0000000000000000E+00
       363   1.4767623449774128E-01   6.0068748877761910E-02   5.7848030988475763E-01  -5.5613759481608238E-02   8.7884555782369311E-04  -4.7704149461195011E-03   1.6210072194022818E-04   3.0691614185903948E-01   2.5604193467642866E-01   4.1327967530836125E-02   1.0000000000000000E+00
       364   1.4741344860149427E-01   6.0067555153309554E-02   5.7713204487937553E-01  -5.5705150817903212E-02   8.7409599065035870E-04  -4.7838286902049986E-03   1.6060284406782532E-04   3.0700416660949625E-01   2.5617159271191031E-01   4.1337987324707552E-02   1.0000000000000000E+00
       365   1.4715143074876152E-01   6.0066565894562239E-02   5.7578650106676643E-01  -5.5795747474127105E-02   8.6938190741303600E-04  -4.7971310307409788E-03   1.5912096616205185E-04   3.0709192603464008E-01   2.5630105193836966E-01   4.1348141586153478E-02   1.0000000000000000E+00
       366   1.4689022053397760E-01   6.0065784638327811E-02   5.7444387600221813E-01  -5.5885540884275789E-02   8.6470162037932674E-04  -4.8103226300861852E-03   1.5765474307258276E-04   3.0717939960531226E-01   2.5643029984109650E-01   4.1358431070902618E-02   1.0000000000000000E+00
       367   1.4662985653069086E-01   6.0065214754832383E-02   5.7310436296975842E-01  -5.5974523125963377E-02   8.6005350347684306E-04  -4.8234041594671789E-03   1.5620384163514411E-04   3.0726656725707419E-01   2.5655932415830418E-01   4.1368856431004158E-02   1.0000000000000000E+00
       368   1.4637037627473984E-01   6.0064859445621996E-02   5.7176815089500155E-01  -5.6062686911694554E-02   8.5543599438764328E-04  -4.8363762962205775E-03   1.5476794087365686E-04   3.0735340940606443E-01   2.5668811288041310E-01   4.1379418215888086E-02   1.0000000000000000E+00
       369   1.4611181624893893E-01   6.0064721741551870E-02   5.7043542426352134E-01  -5.6150025579304527E-02   8.5084759473941229E-04  -4.8492397226649817E-03   1.5334673185346537E-04   3.0743990696360574E-01   2.5681665424967653E-01   4.1390116873348475E-02   1.0000000000000000E+00
       370   1.4585421187011807E-01   6.0064804500733128E-02   5.6910636304858198E-01  -5.6236533080638668E-02   8.4628686391452490E-04  -4.8619951305407944E-03   1.5193991639347870E-04   3.0752604134936612E-01   2.5694493675972585E-01   4.1400952750399456E-02   1.0000000000000000E+00
       371   1.4559759747817855E-01   6.0065110406510920E-02   5.6778114264721902E-01  -5.6322203970988888E-02   8.4175242020267937E-04  -4.8746432189164775E-03   1.5054720711912828E-04   3.0761179450309101E-01   2.5707294915518603E-01   4.1411926093996583E-02   1.0000000000000000E+00
       372   1.4534200632711780E-01   6.0065641965473926E-02   5.6645993382388982E-01  -5.6407033398894302E-02   8.3724294644738073E-04  -4.8871846880867873E-03   1.4916832831585181E-04   3.0769714889503119E-01   2.5720068043134187E-01   4.1423037051693409E-02   1.0000000000000000E+00
       373   1.4508747057797472E-01   6.0066401505523281E-02   5.6514290266217138E-01  -5.6491017092637916E-02   8.3275717996567078E-04  -4.8996202472946886E-03   1.4780301397238071E-04   3.0778208753504671E-01   2.5732811983381354E-01   4.1434285672187016E-02   1.0000000000000000E+00
       374   1.4483402129377121E-01   6.0067391173999327E-02   5.6383021052451887E-01  -5.6574151348949581E-02   8.2829391704042354E-04  -4.9119506095585772E-03   1.4645100844506986E-04   3.0786659398038702E-01   2.5745525685822024E-01   4.1445671905785665E-02   1.0000000000000000E+00
       375   1.4458168843561189E-01   6.0068612936015987E-02   5.6252201401634627E-01  -5.6656433020472435E-02   8.2385201172519018E-04  -4.9241764914945722E-03   1.4511206610437477E-04   3.0795065234245211E-01   2.5758208125011578E-01   4.1457195604919443E-02   1.0000000000000000E+00
       376   1.4433050086135848E-01   6.0070068572758900E-02   5.6121846496143235E-01  -5.6737859502410559E-02   8.1943037303977562E-04  -4.9362986145052587E-03   1.4378595070982381E-04   3.0803424729207313E-01   2.5770858300456029E-01   4.1468856524475808E-02   1.0000000000000000E+00
       377   1.4408048632487547E-01   6.0071759680103594E-02   5.5991971037875488E-01  -5.6818428719220743E-02   8.1502796230681351E-04  -4.9483177058459423E-03   1.4247243482184979E-04   3.0811736406398799E-01   2.5783475236619469E-01   4.1480654322273283E-02   1.0000000000000000E+00
       378   1.4383167147777198E-01   6.0073687667199178E-02   5.5862589247072159E-01  -5.6898139112470797E-02   8.1064380007711545E-04  -4.9602344911776758E-03   1.4117130089774665E-04   3.0819998845991758E-01   2.5796057982885745E-01   4.1492588559368000E-02   1.0000000000000000E+00
       379   1.4358408187203228E-01   6.0075853755303034E-02   5.5733714861441597E-01  -5.6976989625759450E-02   8.0627695626978024E-04  -4.9720497019331428E-03   1.3988233945325113E-04   3.0828210685078700E-01   2.5808605613550945E-01   4.1504658700433954E-02   1.0000000000000000E+00
       380   1.4333774196402485E-01   6.0078258976817997E-02   5.5605361135891818E-01  -5.7054979691489149E-02   8.0192655199762264E-04  -4.9837640723510547E-03   1.3860534928258894E-04   3.0836370617792236E-01   2.5821117227814377E-01   4.1516864114178216E-02   1.0000000000000000E+00
       381   1.4309267511985635E-01   6.0080904174489157E-02   5.5477540842832929E-01  -5.7132109217451710E-02   7.9759176104499119E-04  -4.9953783368046796E-03   1.3734013761623753E-04   3.0844477395330372E-01   2.5833591949766888E-01   4.1529204073764828E-02   1.0000000000000000E+00
       382   1.4284890362227520E-01   6.0083790000756261E-02   5.5350266273163873E-01  -5.7208378572240773E-02   7.9327180550348153E-04  -5.0068932322709439E-03   1.3608651927374260E-04   3.0852529825878733E-01   2.5846028928367459E-01   4.1541677757207025E-02   1.0000000000000000E+00
       383   1.4260644867829644E-01   6.0086916917326941E-02   5.5223549237555791E-01  -5.7283788571539734E-02   7.8896595617528043E-04  -5.0183094965962211E-03   1.3484431664936847E-04   3.0860526774461411E-01   2.5858427337436207E-01   4.1554284247866793E-02   1.0000000000000000E+00
       384   1.4236533042785740E-01   6.0090285194996922E-02   5.5097401068195750E-01  -5.7358340464377211E-02   7.8467353303324217E-04  -5.0296278667078037E-03   1.3361335970937804E-04   3.0868467162712343E-01   2.5870786375647142E-01   4.1567022534995487E-02   1.0000000000000000E+00
       385   1.4212556795420872E-01   6.0093894913622763E-02   5.4971832621308092E-01  -5.7432035917905272E-02   7.8039389780248936E-04  -5.0408490837682875E-03   1.3239348465415857E-04   3.0876349968544564E-01   2.5883105266492046E-01   4.1579891514273826E-02   1.0000000000000000E+00
       386   1.4188717929417771E-01   6.0097745962357348E-02   5.4846854279613633E-01  -5.7504877004806706E-02   7.7612646051428147E-04  -5.0519738860178177E-03   1.3118453497018567E-04   3.0884174225783884E-01   2.5895383258283217E-01   4.1592889988487758E-02   1.0000000000000000E+00
       387   1.4165018145006802E-01   6.0101838040089631E-02   5.4722475955543959E-01  -5.7576866188161768E-02   7.7187067184802949E-04  -5.0630030141529505E-03   1.2998636006755770E-04   3.0891939023706272E-01   2.5907619624124317E-01   4.1606016668236656E-02   1.0000000000000000E+00
       388   1.4141459040228860E-01   6.0106170656073175E-02   5.4598707094798737E-01  -5.7648006308694003E-02   7.6762602893942766E-04  -5.0739372048239154E-03   1.2879881620708744E-04   3.0899643506518060E-01   2.5919813661879026E-01   4.1619270172658172E-02   1.0000000000000000E+00
       389   1.4118042112248300E-01   6.0110743130787986E-02   5.4475556680136572E-01  -5.7718300569427089E-02   7.6339206492348488E-04  -5.0847771985115730E-03   1.2762176468927855E-04   3.0907286872781220E-01   2.5931964694148391E-01   4.1632649030306425E-02   1.0000000000000000E+00
       390   1.4094768758753642E-01   6.0115554597041092E-02   5.4353033235595005E-01  -5.7787752523706909E-02   7.5916835815270645E-04  -5.0955237300332554E-03   1.2645507335892758E-04   3.0914868374777865E-01   2.5944072068235263E-01   4.1646151680048586E-02   1.0000000000000000E+00
       391   1.4071640279418926E-01   6.0120604001273559E-02   5.4231144831012468E-01  -5.7856366060444087E-02   7.5495452406304508E-04  -5.1061775343876686E-03   1.2529861519960939E-04   3.0922387317824629E-01   2.5956135156103244E-01   4.1659776472077990E-02   1.0000000000000000E+00
       392   1.4048657877404147E-01   6.0125890105099590E-02   5.4109899086742497E-01  -5.7924145390182466E-02   7.5075021065496017E-04  -5.1167393494287823E-03   1.2415226755640996E-04   3.0929843059544365E-01   2.5968153354341078E-01   4.1673521669016958E-02   1.0000000000000000E+00
       393   1.4025822660973969E-01   6.0131411486964048E-02   5.3989303178978110E-01  -5.7991095033754700E-02   7.4655510964005689E-04  -5.1272099046994184E-03   1.2301591395588729E-04   3.0937235009071989E-01   2.5980126084090521E-01   4.1687385447000250E-02   1.0000000000000000E+00
       394   1.4003135645072931E-01   6.0137166544111824E-02   5.3869363844882978E-01  -5.8057219807292698E-02   7.4236894331392023E-04  -5.1375899317467420E-03   1.2188944190427708E-04   3.0944562626251221E-01   2.5992052791006753E-01   4.1701365896965485E-02   1.0000000000000000E+00
       395   1.3980597753023993E-01   6.0143153494711173E-02   5.3750087388339696E-01  -5.8122524809894383E-02   7.3819146728848484E-04  -5.1478801604298028E-03   1.2077274332653043E-04   3.0951825420765949E-01   2.6003932945179670E-01   4.1715461025950272E-02   1.0000000000000000E+00
       396   1.3958209818207004E-01   6.0149370380181637E-02   5.3631479685660521E-01  -5.8187015411305720E-02   7.3402247158949052E-04  -5.1580813167000309E-03   1.1966571472937781E-04   3.0959022951258475E-01   2.6015766041068761E-01   4.1729668758506866E-02   1.0000000000000000E+00
       397   1.3935972585834869E-01   6.0155815067672293E-02   5.3513546191794159E-01  -5.8250697238567989E-02   7.2986177484457571E-04  -5.1681941264966813E-03   1.1856825624093070E-04   3.0966154824394637E-01   2.6027551597406257E-01   4.1743986938149076E-02   1.0000000000000000E+00
       398   1.3913886714699714E-01   6.0162485252779806E-02   5.3396291946440855E-01  -5.8313576164791783E-02   7.2570922949499739E-04  -5.1782193099336815E-03   1.1748027245281345E-04   3.0973220693924008E-01   2.6039289157114320E-01   4.1758413328919650E-02   1.0000000000000000E+00
       399   1.3891952778975877E-01   6.0169378462418294E-02   5.3279721580482686E-01  -5.8375658296136251E-02   7.2156471495432584E-04  -5.1881575861547321E-03   1.1640167130275159E-04   3.0980220259703461E-01   2.6050978287202853E-01   4.1772945617032403E-02   1.0000000000000000E+00
       400   1.3870171270075038E-01   6.0176492057759441E-02   5.3163839322740480E-01  -5.8436949959667070E-02   7.1742813516784132E-04  -5.1980096743156502E-03   1.1533236368774236E-04   3.0987153266689021E-01   2.6062618578642965E-01   4.1787581412508712E-02   1.0000000000000000E+00
       401   1.3848542598448130E-01   6.0183823237518905E-02   5.3048649006506832E-01  -5.8497457693016230E-02   7.1329942496811682E-04  -5.2077762868303181E-03   1.1427226449300942E-04   3.0994019503934844E-01   2.6074209646262475E-01   4.1802318251017968E-02   1.0000000000000000E+00
       402   1.3827067095491546E-01   6.0191369041200982E-02   5.2934154076658668E-01  -5.8557188232014445E-02   7.0917854349072940E-04  -5.2174581340597879E-03   1.1322129153640281E-04   3.1000818803544766E-01   2.6085751128593410E-01   4.1817153595649532E-02   1.0000000000000000E+00
       403   1.3805745015407991E-01   6.0199126352563706E-02   5.2820357596610001E-01  -5.8616148498938536E-02   7.0506546908588597E-04  -5.2270559277165568E-03   1.1217936477161961E-04   3.1007551039630443E-01   2.6097242687733063E-01   4.1832084838818416E-02   1.0000000000000000E+00
       404   1.3784576537079260E-01   6.0207091903289225E-02   5.2707262255385057E-01  -5.8674345593350483E-02   7.0096020906174061E-04  -5.2365703711794815E-03   1.1114640785833685E-04   3.1014216127256222E-01   2.6108684009194894E-01   4.1847109304249619E-02   1.0000000000000000E+00
       405   1.3763561766003890E-01   6.0215262276583650E-02   5.2594870375076808E-01  -5.8731786780431672E-02   6.9686279276837126E-04  -5.2460021645516332E-03   1.1012234706969659E-04   3.1020814021358195E-01   2.6120074801720633E-01   4.1862224248926869E-02   1.0000000000000000E+00
       406   1.3742700736178184E-01   6.0223633911039111E-02   5.2483183918109255E-01  -5.8788479479232464E-02   6.9277326187378030E-04  -5.2553520122368439E-03   1.0910710977982130E-04   3.1027344715671556E-01   2.6131414797111002E-01   4.1877426865172873E-02   1.0000000000000000E+00
       407   1.3721993412005945E-01   6.0232203104597780E-02   5.2372204494683783E-01  -5.8844431255430707E-02   6.8869168771512612E-04  -5.2646206065994575E-03   1.0810062722871328E-04   3.1033808241651284E-01   2.6142703750030394E-01   4.1892714282759411E-02   1.0000000000000000E+00
       408   1.3701439690205774E-01   6.0240966018517604E-02   5.2261933370323599E-01  -5.8899649808920984E-02   6.8461815453979558E-04  -5.2738086418062822E-03   1.0710283189852010E-04   3.1040204667383192E-01   2.6153941437802386E-01   4.1908083571051288E-02   1.0000000000000000E+00
       409   1.3681039401757414E-01   6.0249918681425728E-02   5.2152371473655601E-01  -5.8954142965221251E-02   6.8055276558598443E-04  -5.2829168074947390E-03   1.0611365850246579E-04   3.1046534096484729E-01   2.6165127660175425E-01   4.1923531741125675E-02   1.0000000000000000E+00
       410   1.3660792313775591E-01   6.0259056993525816E-02   5.2043519403928318E-01  -5.9007918665568024E-02   6.7649563856186923E-04  -5.2919457918511204E-03   1.0513304330511675E-04   3.1052796667027277E-01   2.6176262239105597E-01   4.1939055748027719E-02   1.0000000000000000E+00
       411   1.3640698131422607E-01   6.0268376730830103E-02   5.1935377438785990E-01  -5.9060984958185681E-02   6.7244690747225722E-04  -5.3008962790935376E-03   1.0416092443968350E-04   3.1058992550446074E-01   2.6187345018508157E-01   4.1954652493005479E-02   1.0000000000000000E+00
       412   1.3620756499792841E-01   6.0277873549447518E-02   5.1827945541986353E-01  -5.9113349990021741E-02   6.6840672565793291E-04  -5.3097689459100346E-03   1.0319724240570594E-04   3.1065121950459224E-01   2.6198375864007384E-01   4.1970318825785988E-02   1.0000000000000000E+00
       413   1.3600967005844941E-01   6.0287542989843936E-02   5.1721223371440805E-01  -5.9165021996174863E-02   6.6437525304596790E-04  -5.3185644718761150E-03   1.0224193812868876E-04   3.1071185101973753E-01   2.6209354662646267E-01   4.1986051546794120E-02   1.0000000000000000E+00
       414   1.3581329180250790E-01   6.0297380481228444E-02   5.1615210286906910E-01  -5.9216009292942157E-02   6.6035266413910776E-04  -5.3272835315690192E-03   1.0129495423566448E-04   3.1077182270021242E-01   2.6220281322619771E-01   4.2001847409470168E-02   1.0000000000000000E+00
       415   1.3561842499277665E-01   6.0307381345950234E-02   5.1509905357926822E-01  -5.9266320269996980E-02   6.5633914951346295E-04  -5.3359267924375821E-03   1.0035623531373661E-04   3.1083113748686952E-01   2.6231155772973985E-01   4.2017703122574378E-02   1.0000000000000000E+00
       416   1.3542506386634670E-01   6.0317540803909081E-02   5.1405307371679620E-01  -5.9315963380276893E-02   6.5233490053406840E-04  -5.3444949275470287E-03   9.9425725607255044E-05   3.1088979860052901E-01   2.6241977963303054E-01   4.2033615352509039E-02   1.0000000000000000E+00
       417   1.3523320215345530E-01   6.0327853976928227E-02   5.1301414841024784E-01  -5.9364947135684035E-02   6.4834013079617669E-04  -5.3529885958518448E-03   9.8503372334524109E-05   3.1094780953138551E-01   2.6252747863418768E-01   4.2049580725569365E-02   1.0000000000000000E+00
       418   1.3504283309529352E-01   6.0338315893237869E-02   5.1198226012179415E-01  -5.9413280096675847E-02   6.4435505529170101E-04  -5.3614084599050548E-03   9.7589122541652529E-05   3.1100517402877942E-01   2.6263465463038804E-01   4.2065595830332557E-02   1.0000000000000000E+00
       419   1.3485394946286702E-01   6.0348921491797512E-02   5.1095738872988161E-01  -5.9460970866433829E-02   6.4037989932685946E-04  -5.3697551772492096E-03   9.6682924505792078E-05   3.1106189609064483E-01   2.6274130771414456E-01   4.2081657219842410E-02   1.0000000000000000E+00
       420   1.3466654357439023E-01   6.0359665626756986E-02   5.0993951160546458E-01  -5.9508028083573250E-02   6.3641489489330016E-04  -5.3780294029533550E-03   9.5784727222159027E-05   3.1111797995355261E-01   2.6284743816999767E-01   4.2097761413975823E-02   1.0000000000000000E+00
       421   1.3448060731328870E-01   6.0370543071830367E-02   5.0892860369200255E-01  -5.9554460415869606E-02   6.3246028321128911E-04  -5.3862317866968006E-03   9.4894480826335226E-05   3.1117343008259057E-01   2.6295304647077344E-01   4.2113904901684339E-02   1.0000000000000000E+00
